milliseconds,a,b
0,49.9920304698243,-0.0005556253815000287
100,50.01043931980808,0.01779127445290947
200,49.9876671761365,0.02825574145493027
300,49.99964407834545,0.020077226892600882
400,49.99976937060223,0.05962842124479892
500,49.99562056342534,0.058691485562092145
600,49.99222084173686,0.08169558071441804
700,49.99933248176444,0.07411431650848516
800,49.99919808399167,0.08567998733056938
900,49.972969192113254,0.10229284380523847
1000,49.975368222413636,0.11693561022955268
1100,49.9601698841582,0.14715155147171277
1200,49.9675107440789,0.15941928296463964
1300,49.960532974317765,0.14043969754734556
1400,49.95316606156062,0.18353808639898175
1500,49.946625692664014,0.18954371429784497
1600,49.955877299144575,0.19157020890066306
1700,49.93448396167376,0.19389019266403273
1800,49.922704100700905,0.2277027066118893
1900,49.93248811977922,0.2127164079920316
2000,49.92417140073912,0.23616042928867256
2100,49.89345931862868,0.24874324988502683
2200,49.89489320822439,0.2686880608201439
2300,49.87471697125116,0.28333248157056634
2400,49.89029021270169,0.2794409359066564
2500,49.85969588456254,0.29270889494913016
2600,49.850176322104474,0.31445879081215367
2700,49.84488090048244,0.3046926584919
2800,49.8369551394075,0.3485169426361093
2900,49.81592969131412,0.3317324990163233
3000,49.818766413144786,0.3392951667315208
3100,49.812020125627846,0.38098869623215975
3200,49.78025608532208,0.3722175766145319
3300,49.77225135228495,0.3897650100938835
3400,49.753597537579836,0.3988844839766029
3500,49.75594407479755,0.41158659532739195
3600,49.74187988536179,0.4260470563323671
3700,49.71426930851911,0.42674816409447114
3800,49.68657834133224,0.4413848917966148
3900,49.68207487602883,0.45806728083938925
4000,49.65787743211584,0.4586049926802248
4100,49.66796618994713,0.49515197262583244
4200,49.6481489524779,0.49372506533782645
4300,49.60340948061896,0.5074077715236897
4400,49.59133365471645,0.5034856039060482
4500,49.57686917894866,0.5178678774846478
4600,49.55776677400776,0.5406661358597649
4700,49.528330917729235,0.5498590178456498
4800,49.53353030375516,0.5557097090587196
4900,49.517301835808134,0.5666971444706737
5000,49.47051798205402,0.5844352897655818
