milliseconds,Arr,Arr_di,Arr_tetra,Ca2_buff,G_GTP,Ga_GDP,Ga_GTP,Ga_GTP_PDE_a_Ga_GTP,Ga_GTP_a_PDE_a_Ga_GTP,Gbg,Gt,Ops,Ops_G,Ops_G_GTP,Ops_Gt,PDE,PDE_Ga_GTP,PDE_a_Ga_GTP,R,R0,R0_G,R0_G_GTP,R0_Gt,R0_RKpre,R1,R1_Arr,R1_G,R1_G_GTP,R1_Gt,R1_RKpost,R1_RKpre,R2,R2_Arr,R2_G,R2_G_GTP,R2_Gt,R2_RKpost,R2_RKpre,R3,R3_Arr,R3_G,R3_G_GTP,R3_Gt,R3_RKpost,R3_RKpre,R4,R4_Arr,R4_G,R4_G_GTP,R4_Gt,R4_RKpost,R4_RKpre,R5,R5_Arr,R5_G,R5_G_GTP,R5_Gt,R5_RKpost,R5_RKpre,R6,R6_Arr,R6_G,R6_G_GTP,R6_Gt,R6_RKpost,R6_RKpre,RGS,RGS_Ga_GTP_a_PDE_a_Ga_GTP,RGS_PDE_a_Ga_GTP,RK,R_Gt,RecR_Ca,RecR_Ca_RK,RecT,cGMP,Ca2_free
1000,32194832.32212092,28685623.65240119,22773189.775373742,19.21994874486414,0.0,0.0,0.0,0.0,0.0,0.0,208184852.0851106,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448385.6109257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.832093586685,47177763.104676016,13047236.307533469,5092450.48461319,237222928.025153,6.494406085732615,0.009790030980325447
1100,32194831.707760245,28685654.612586245,22773178.734786898,19.219948904827323,0.0,0.0,0.0,0.0,0.0,0.0,208184853.99453077,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448385.016889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.85058041012,47177761.65264787,13047236.675749484,5092450.487047336,237222927.76214808,6.49440611566918,0.009790030984390456
1200,32194836.646707423,28685657.443309747,22773163.31371905,19.21994890197431,0.0,0.0,0.0,0.0,0.0,0.0,208184854.92660096,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448390.8990474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.730695215836,47177761.42436739,13047236.878576191,5092450.507023293,237222927.73128903,6.49440605741475,0.009790030986435445
1300,32194841.040112678,28685670.950238,22773163.283850834,19.219948343767463,0.0,0.0,0.0,0.0,0.0,0.0,208184853.51284155,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448387.6563425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.818200447033,47177761.016939774,13047237.075918326,5092450.490817448,237222927.22637555,6.494406098753936,0.009790030979924801
1400,32194847.707168154,28685686.07074474,22773157.483720485,19.219948384417457,0.0,0.0,0.0,0.0,0.0,0.0,208184853.87299716,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448385.2929263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.819094713088,47177763.531647995,13047237.360747432,5092450.569094468,237222926.74419096,6.4944061082940845,0.009790030980261318
1500,32194853.3897247,28685685.611753855,22773150.846924376,19.21994857552449,0.0,0.0,0.0,0.0,0.0,0.0,208184855.4710486,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448391.3706846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.762445117647,47177763.00341311,13047237.689709695,5092450.46447521,237222926.6950254,6.494406075731571,0.009790030980978607
1600,32194859.625542928,28685691.528654814,22773146.019686326,19.21994898871776,0.0,0.0,0.0,0.0,0.0,0.0,208184851.13028136,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448389.1104755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.822403703663,47177761.965313114,13047238.273341438,5092450.572776707,237222926.11044222,6.494406076379776,0.009790030984515344
1700,32194864.64778666,28685693.616179876,22773140.96243843,19.219948609731123,0.0,0.0,0.0,0.0,0.0,0.0,208184853.58513156,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448390.9309506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.74095788107,47177763.925453864,13047238.447594635,5092450.541612197,237222925.75622112,6.494406045556314,0.009790030983604401
1800,32194870.64473966,28685701.53761492,22773136.990470428,19.21994842995718,0.0,0.0,0.0,0.0,0.0,0.0,208184852.27434292,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448389.825348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.745851686373,47177758.452138215,13047238.876067948,5092450.463678456,237222925.69079039,6.494406053466264,0.009790030984874071
1900,32194875.97785343,28685709.71018755,22773134.179844595,19.219948588643373,0.0,0.0,0.0,0.0,0.0,0.0,208184856.7266333,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448387.563367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.82111666091,47177762.13378534,13047239.308036102,5092450.490970053,237222925.3623522,6.494406099873774,0.009790030982853127
2000,32194879.07753363,28685711.50029425,22773135.471031804,19.219948809994573,0.0,0.0,0.0,0.0,0.0,0.0,208184855.1375162,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448388.401333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.809186731669,47177763.56696889,13047239.25783232,5092450.499343089,237222925.14268374,6.494406124309651,0.009790030986150888
2100,32194881.193789225,28685713.109803993,22773134.692611996,19.219948548951578,0.0,0.0,0.0,0.0,0.0,0.0,208184856.19058254,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448385.698441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.737388231022,47177758.20394667,13047239.653205398,5092450.531806129,237222924.78844595,6.494406100573327,0.009790030983442142
2200,32194887.760820664,28685714.543111697,22773136.953745775,19.219948364409547,0.0,0.0,0.0,0.0,0.0,0.0,208184855.9468586,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448386.1629214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.777079418393,47177761.384659104,13047240.241717974,5092450.510565693,237222924.17766362,6.494406073204306,0.009790030983707518
2300,32194890.965416264,28685703.02013704,22773131.372002196,19.219948646854416,0.0,0.0,0.0,0.0,0.0,0.0,208184852.7230702,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448388.9805655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.740293690615,47177762.770710215,13047240.426914899,5092450.512755922,237222923.91398957,6.4944060987692,0.00979003098643321
2400,32194896.077985916,28685713.573355477,22773134.020646833,19.21994844948427,0.0,0.0,0.0,0.0,0.0,0.0,208184856.91779378,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448390.217195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.743114320388,47177760.26630019,13047240.741757633,5092450.504212612,237222923.88891834,6.494406118288597,0.009790030989296258
2500,32194897.450158425,28685709.54446429,22773129.871326182,19.2199489545331,0.0,0.0,0.0,0.0,0.0,0.0,208184851.83628482,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448390.9858294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.727026125453,47177758.95317728,13047241.189269416,5092450.478852556,237222923.29011428,6.494406120841937,0.009790030984317355
2600,32194903.260649674,28685711.409072023,22773133.52253733,19.219948841723355,0.0,0.0,0.0,0.0,0.0,0.0,208184850.60448,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448386.6310782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.835205235275,47177760.15053675,13047241.265514309,5092450.532682438,237222923.17506436,6.494406051599969,0.009790030989631384
2700,32194902.299766157,28685706.85476208,22773133.93188054,19.21994839136869,0.0,0.0,0.0,0.0,0.0,0.0,208184853.53377008,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448385.914085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.761845858387,47177758.13234624,13047241.699370239,5092450.550878899,237222922.66775954,6.494406062372131,0.009790030982978799
2800,32194905.828196384,28685698.845406286,22773129.651483566,19.21994887435557,0.0,0.0,0.0,0.0,0.0,0.0,208184852.5537602,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448387.9454474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.84567806891,47177763.07322942,13047241.930956522,5092450.566498555,237222922.28203115,6.494406047029027,0.009790030982243311
2900,32194907.838717412,28685702.932934698,22773129.63816528,19.219948908633278,0.0,0.0,0.0,0.0,0.0,0.0,208184857.04441947,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448387.857195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.76320572598,47177757.98175429,13047242.302677266,5092450.472375778,237222922.34164727,6.494406120328217,0.009790030985877956
3000,32194908.115133118,28685699.03144267,22773126.088557966,19.21994841615644,0.0,0.0,0.0,0.0,0.0,0.0,208184851.58146945,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448389.1702843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.736797325739,47177761.6380097,13047242.46910527,5092450.538572739,237222921.75615844,6.4944060409197695,0.009790030989885094
3100,32194913.71493067,28685695.46786868,22773128.52713855,19.219948711913506,0.0,0.0,0.0,0.0,0.0,0.0,208184852.01291746,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448386.296404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.730234773462,47177758.58628176,13047242.897473164,5092450.578107699,237222921.56475353,6.494406070389644,0.009790030987814691
3200,32194914.29512818,28685701.922451466,22773132.055885825,19.21994869448548,0.0,0.0,0.0,0.0,0.0,0.0,208184852.75021818,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448385.0130286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.73919550174,47177759.595312655,13047243.040148668,5092450.55749289,237222921.5082923,6.494406115627712,0.009790030983792943
3300,32194914.479204122,28685698.019491922,22773124.404617976,19.21994892167683,0.0,0.0,0.0,0.0,0.0,0.0,208184855.2011975,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448388.82701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.743653984164,47177764.4523512,13047243.409776159,5092450.58028663,237222920.95882288,6.49440606469591,0.00979003099211754
