miliseconds,APC,APCAxin,APCAxinGSK3B,APCBCatenin,Akt,Axin,BCatenin,BRaf,C3G,Dsha,Dshi,EGF,ERK,GSK3B,MEK,P90Rsk,PI3K,PIP2,PIP3,PKCD,PP2A,PTEN,RKIP,Raf1,RafPPtase,Rap1,Rap1Gap,Ras,RasGap,SOS,TCF,TCFBCatenin,X,bEGFR,fEGFR,pAPCpAxinGSK3B,pAPCpAxinGSK3BBCatenin,pAPCpAxinGSK3BpBCatenin,pAkt,pBCatenin,pBRaf,pC3G,pERK,pGSK3B,pMEK,pP90Rsk,pPI3K,pRKIP,pRaf1,pRap1,pRas,pSOS,null
0,96.60199645554559,0.0015001260780642066,0.007599931964421671,3.439199997387022,200.00000004710688,0.0007998973384110878,42.72201015229437,199.99999468103914,500.00262581209637,0.0,100.0,599.9143990539576,260.0000000000054,49.137734314500584,680.0000000152656,60.0,100.00225055699147,700.0000001181585,3.429625845207155e-07,9.493387661344744e-06,240.0,270.0,20.915171172402804,99.99999997317666,60.0,199.99843337939592,12.0,99.99800066185452,100.0,99.99986475326031,6.1879028571446995,8.812096615898401,10.262999989161981,-0.0550135160226705,304.253075118398,0.015300051542742665,0.001999976185314804,0.001999999991167387,7.353200737116064e-08,0.9880991195202832,-3.2168072076758614e-06,0.0006028918461116954,6.499194950612222e-10,0.8545162358190754,-3.969666377354759e-08,-7.158840380931813e-16,0.0014685717760590058,0.8673000146147484,-1.453025899295053e-07,0.002337017770930195,-5.220729872713752e-05,0.0003680016501427243,0.9432516432653965
100,96.60145386550107,0.001503916100011054,0.007599705123189276,3.4397407114172656,199.99999994909453,0.0007967446761855265,42.721383639133755,200.00000315641472,499.9983352729762,0.0,100.0,599.6073645928631,260.0000000001814,49.13929109457346,680.0000002382814,60.0,99.99724092182474,700.0000004501097,-1.7208343436312756e-07,6.1280841727282065e-06,240.0,270.0,21.18346183256548,100.00000009059222,60.0,199.99747816982736,12.0,100.01004213816546,100.0,99.99986114028005,6.187823225746022,8.81217665285666,10.263000010130451,0.41374854911676323,304.5613981490422,0.015297420520036539,0.002002268196126397,0.0020004270839064386,-6.0489827567233e-08,0.988099640546001,6.326674877432114e-06,0.006793146255224414,3.6550056815493025e-10,0.8547131122266998,1.3765683482427718e-07,1.194358711115012e-16,-0.0020547738934145734,0.5802695839109941,-2.6073513492137405e-08,0.0006686968507093711,-2.7233347370368477e-05,0.00021411869864310123,1.0458309464394238
200,96.60139919916998,0.0015066544898015893,0.00759938304844447,3.4397917216814045,199.99999996482217,0.0007940493439241097,42.721263080087596,199.99999566875636,500.00047390485486,0.0,100.0,599.1432436453745,260.0000000003048,49.139633551575656,679.9999998063016,60.0,100.00275824101892,699.9999997917181,9.957000821621885e-07,3.843987713390174e-05,240.0,270.0,21.378656355788962,99.99999988517717,60.0,200.0005374114011,12.0,100.00990288711455,100.0,99.99970209523684,6.187762923183082,8.812230594758226,10.262999994674972,0.648078430038063,321.4823169040979,0.015295367123164203,0.0020034166225023123,0.002001156246215154,4.1337574197606036e-08,0.9880992013214208,4.282085998944507e-06,0.003428726407638202,-5.511144218934041e-10,0.8526642122491682,1.0070968053460507e-07,8.713637109497371e-16,0.0018490662124241,0.3908927916752268,1.2748407496778714e-07,0.0024733030863072214,-3.465810687705693e-05,0.00014616305900024188,1.0187043624643937
300,96.6013968845776,0.0015092154082551503,0.0075989840297832675,3.4397920506410484,199.99999994049725,0.000791884752266553,42.72120931834825,199.99999523084142,499.9906213359895,0.0,100.0,598.5069896459345,259.9999999999251,49.1409970046324,679.9999999926995,60.0,99.996900426983,699.9999996263734,2.7487330528528408e-08,3.8394316507491696e-05,240.0,270.0,21.495592449297998,100.00000006258213,60.0,200.00198798994555,12.0,100.02502067640548,100.0,99.99931295432414,6.187706674637035,8.812292579514425,10.263000008278723,1.1572587576874043,326.23797632848874,0.015294064612891504,0.0020040147639281704,0.0020019401541993163,-7.650934007718131e-08,0.9881009341843444,-2.712680023780758e-06,0.013232635851172639,2.5617240819721444e-10,0.8517040251417558,1.4033078616104394e-07,-7.399241339832089e-16,0.0035786492810902454,0.26317498396299777,7.014961220482723e-08,-0.002328013045450542,-1.7687211904272526e-05,0.0007258918861884082,1.1108254798665143
400,96.60139517942575,0.0015110607678192334,0.007598832886438156,3.439796594439436,200.00000011024653,0.0007904770110285429,42.72115991671789,199.99999020430724,499.9856423170047,0.0,100.0,598.4495238650987,259.99999999967076,49.14292270630391,679.9999997065407,60.0,99.99734131090169,700.0000003240699,1.6168864500198168e-07,5.038357860185911e-05,240.0,270.0,21.580659425108525,100.0000000916931,60.0,199.9994884282299,12.0,100.02504347591872,100.0,99.9994062191934,6.18766438794163,8.812335508244358,10.263000033307849,1.727537999910274,338.38046476510254,0.015293032377713449,0.0020042756424029497,0.0020025091263782342,1.9732115519196205e-07,0.9881016804072126,5.12249220472498e-06,0.017676083017012637,-6.428363865708604e-10,0.8501858813780728,-3.201752977070783e-07,-3.366272939066251e-16,0.001542672340510211,0.18067589806888174,2.825668754001711e-08,-0.00042497473705732864,6.977806789355481e-06,0.0011858594769160592,1.040683924777351
500,96.60139955508923,0.0015122219295685873,0.00759852794530777,3.4397885266092043,199.99999986088366,0.0007891796567044589,42.721121602336744,200.00000532822102,499.9749212470764,0.0,100.0,597.5970716038433,260.00000000030565,49.14470138636956,680.0000003003613,60.0,99.99384470694758,700.0000001231804,1.1038214691163535e-06,7.151254015535372e-05,240.0,270.0,21.63913383723991,99.99999997977523,60.0,199.9996063413019,12.0,100.03683600763506,100.0,99.9984998769795,6.187615316010049,8.812377169533002,10.263000030893695,2.066835546644421,346.98043967940333,0.015292533210183406,0.002004405444306296,0.0020030803843928665,1.4566390269514174e-07,0.9881016597393916,-1.0582365692141865e-06,0.019809409922906154,-3.921170028132517e-10,0.8487290112051387,9.768603945948536e-08,1.939582209319729e-18,-0.0007867770581619312,0.12221218847921132,-2.1688628008699998e-08,-0.0003700510814600136,1.4859969549648657e-05,0.001007012581861914,1.2724799823111443
600,96.60140424566094,0.0015133046501855005,0.00759831886154543,3.4397899998459973,199.99999995731977,0.0007881493540806131,42.721077072084604,199.9999955276359,499.9684874562191,0.0,100.0,597.1499695828438,259.9999999998805,49.146974009447035,680.0000002106564,60.0,99.99814833066392,699.999999466894,9.867560005521897e-07,9.221940040861743e-05,240.0,270.0,21.67412635271569,100.00000008519193,60.0,199.9976514226874,12.0,100.0470486302121,100.0,99.99872696559439,6.187579507093815,8.8124145099125,10.263000043851541,2.451007918990324,363.3181829639272,0.015292025596701916,0.002004483780919477,0.002003438710231122,7.388995022042198e-08,0.9881036039703707,8.983141468101045e-06,0.023559553506024324,1.5748573958207856e-10,0.8483904021524377,2.479481044027361e-07,-2.8774083672205887e-16,-1.7539916435070635e-08,0.08386277446076164,1.88625590130205e-09,-0.0011688719737061389,1.110018546152042e-06,0.0018091269397687193,1.4903298881428362
700,96.60140645529447,0.0015142566207635027,0.007598182779553465,3.4397838827845653,200.00000011547542,0.0007875273959023199,42.72106021354851,199.99999699924453,499.96465517599927,0.0,100.0,597.4688699663557,260.00000000035953,49.14895096187794,679.999999867812,60.0,99.99856376440407,699.9999992085828,9.741457290049506e-07,0.00010569045277894162,240.0,270.0,21.689845334237514,100.00000007928736,60.0,199.99744695622732,12.0,100.05189455258862,100.0,99.99767634868302,6.1875509573235945,8.812446387905633,10.263000048578174,2.9368580050780304,361.7109212260174,0.015291751632607072,0.0020044387046838094,0.0020037298494540116,2.3279475922637709e-07,0.9881049144818845,2.1069074397951264e-06,0.029125556418995995,-4.812293281449383e-10,0.8458578809415316,-9.397771940963316e-08,-4.0723509058786204e-16,0.009388838929267753,0.05074280777029007,-1.0888307877799587e-07,0.0027661468917427696,4.830424286025062e-05,0.002000216238274877,1.5758717067404855
800,96.60140681016723,0.0015154097164655643,0.007597918036141729,3.439785465535797,199.99999972163988,0.0007869224898925294,42.72103201512762,200.00000242791123,499.9631523014599,0.0,100.0,596.6959410664213,260.00000000055996,49.14998498755216,679.9999996862002,60.0,99.99210219296604,699.9999976136814,1.9805929435724016e-06,0.00010860239740749817,240.0,270.0,21.70275844862153,99.99999984998189,60.0,199.9995349122044,12.0,100.06156323841552,100.0,99.99745231189189,6.187524261281276,8.812476629711519,10.263000077900925,3.1513000314420254,377.5197826645751,0.015291492171827454,0.002004432262939087,0.0020039271809081027,1.6890019646683504e-07,0.9881052467150686,-8.487696741266126e-06,0.0363380444416882,-6.550461760191728e-10,0.8447527862762901,1.8891637764496973e-07,-4.2173702422915537e-16,0.00925023073569866,0.03930854392724303,-7.311704378995602e-08,0.0023318928345261516,0.0001293020835576296,0.002748229198576044,1.6721393051553826
900,96.60141022510118,0.0015157819759606384,0.007597656139147994,3.439780462004739,200.00000005239227,0.0007865231512239652,42.72099889519912,199.99999634549127,499.9558875187194,0.0,100.0,595.8939644026244,260.0000000002982,49.15231966765052,679.9999999807555,60.0,99.99462679146167,699.999998101916,2.8129017018512096e-06,0.00012192506699650114,240.0,270.0,21.706171608198332,99.99999987974957,60.0,199.99645364505076,12.0,100.0638447919602,100.0,99.99711213315622,6.1874946090714396,8.81250905218588,10.263000079160825,3.7025964799913083,382.87772979695524,0.01529146110639558,0.0020044319913256467,0.00200413294120868,2.3807727443086807e-07,0.988106435549109,6.040435099710697e-06,0.04354793992401945,-5.727235777382146e-10,0.8429469025719222,-9.26089320679271e-08,5.322646280973193e-16,0.00629761514188255,0.016693253805644164,9.08746983457225e-08,0.00242622237176751,0.00013786393324090988,0.0026557618250015406,1.7640395500485946
