miliseconds,APC,APCAxin,APCAxinGSK3B,APCBCatenin,Akt,Axin,BCatenin,BRaf,C3G,Dsha,Dshi,EGF,ERK,GSK3B,MEK,P90Rsk,PI3K,PIP2,PIP3,PKCD,PP2A,PTEN,RKIP,Raf1,RafPPtase,Rap1,Rap1Gap,Ras,RasGap,SOS,TCF,TCFBCatenin,X,bEGFR,fEGFR,pAPCpAxinGSK3B,pAPCpAxinGSK3BBCatenin,pAPCpAxinGSK3BpBCatenin,pAkt,pBCatenin,pBRaf,pC3G,pERK,pGSK3B,pMEK,pP90Rsk,pPI3K,pRKIP,pRaf1,pRap1,pRas,pSOS,null
0,96.6019966334939,0.001499994219495962,0.007599924959359614,3.4391975179957512,200.00000009356265,0.000800125144806206,42.721991960692996,200.0000054718515,499.99500626422656,0.0,100.0,600.1235450870985,260.0000000004161,49.13623842886684,680.0000002032601,60.0,99.99698433543398,699.9999994375476,-1.5385121686804694e-07,5.4740000882562985e-06,240.0,270.0,20.902900603385945,99.99999998659561,60.0,200.00249329908888,12.0,99.99925190599124,100.0,99.99980924573947,6.187900408804154,8.812106585619095,10.262999998570118,0.1998930349076914,293.0908907367956,0.015299931831142971,0.0020000084487365143,0.0019999660117196887,-3.5305997583636353e-09,0.9881004289516484,-2.9909599881925517e-06,-0.0006135322916974455,-3.7871042528537163e-10,0.8545359915457366,7.048602544244819e-08,-7.20192940725581e-16,0.003280114796806329,0.8695231339638966,-1.2276200959777553e-07,0.00038388001833462247,-3.4845160032958317e-05,0.00013199045779763665,1.1185343474552136
100,96.60145897317102,0.0015035418883439834,0.00759976311924687,3.439740538028022,199.99999992462227,0.000796705105744414,42.721382091207694,200.00000806980103,500.00423610064513,0.0,100.0,599.8797433910391,260.0000000004634,49.13776823568911,679.999999967003,60.0,99.99885450482418,700.0000007332014,-4.169227817796138e-07,5.205871830343548e-06,240.0,270.0,21.189919736358316,100.00000013087062,60.0,200.0021938098784,12.0,100.00423766050615,100.0,100.0001517449813,6.187821521817149,8.812174688886898,10.263000009947831,0.5524497260580139,308.41729201079977,0.015297307701821814,0.002002269865368184,0.002000352111560523,-1.5366993979199287e-07,0.9881002258700331,1.0321655753703286e-05,0.004158627737913171,-6.261141568561209e-10,0.8544594728374422,9.297271106422316e-08,-3.9947998496788694e-16,-0.00043559787745287113,0.5781082685482105,-1.3592223769701383e-07,-0.0010956810118620227,1.9678913250278857e-05,-0.00010107677813551913,0.9616553180945114
200,96.60140159498631,0.0015066691086148161,0.007599496771392189,3.4397954788895446,199.999999961277,0.0007940870685794606,42.7212646410742,200.00000489144028,499.9990545949765,0.0,100.0,599.5164485843463,260.00000000026614,49.140892815197546,680.0000001648959,60.0,99.99558363309262,700.0000005996128,9.328029813742879e-07,3.811828757022196e-05,240.0,270.0,21.375143025914205,99.99999985962162,60.0,200.0023273160523,12.0,100.01560211609852,100.0,99.99947540922632,6.187765912636698,8.812233170662367,10.262999994513269,0.9155364771554535,316.01057103783654,0.015295496253516585,0.002003395033836882,0.0020011551604010277,-1.9018332379233512e-07,0.9881004133659878,7.576761394364178e-06,0.0021733813363963286,-5.999438649938745e-10,0.8531580002062619,-1.3467591011297643e-07,-3.9506146418232678e-16,-0.0006619101332992351,0.38880284585560093,-1.7612487362325155e-08,-0.001467251612078044,-3.332813609559014e-05,-1.1948946318087681e-05,1.0242869689556908
300,96.60139548067718,0.0015091636883256185,0.007599122135276706,3.4397918810638535,200.00000013667747,0.0007919910363658109,42.72121322240393,199.99999480754337,499.99311102119026,0.0,100.0,598.5556331160628,259.9999999993118,49.14235783267702,679.999999990284,60.0,100.00007215285191,699.9999997346048,1.9618582787628495e-07,3.977161473985815e-05,240.0,270.0,21.49312441830168,100.00000004534063,60.0,200.00202247223285,12.0,100.01707871588737,100.0,99.9994487750135,6.187712895028175,8.812297374156486,10.263000000904347,1.0376462439703291,327.4441696179963,0.015293988500834303,0.002004037026879255,0.002001857656755592,-1.7187959191398188e-07,0.9881000046354357,1.0195250465439026e-05,0.00987971764943002,3.4359475829058883e-10,0.8516087369010318,1.0470988246160577e-07,6.521671502400644e-16,0.0022353474191924494,0.2583669832457289,-6.279474310554071e-08,-0.00023572015037978209,-5.447467556733613e-05,0.0002683776895602022,1.0835516063817532
400,96.60140055703387,0.0015108165603689321,0.007598846534292935,3.43979660640196,199.99999983039305,0.000790313818354726,42.72116726139245,199.99999349039965,499.98137867658727,0.0,100.0,598.6320581008632,259.99999999930003,49.14375828347939,679.9999999151989,60.0,99.99495601820595,700.0000003250598,4.653068196068875e-07,5.729265736066494e-05,240.0,270.0,21.574407479726933,99.99999998394408,60.0,199.99963404266703,12.0,100.02388013328236,100.0,99.99890717799835,6.187668211417419,8.812338555608118,10.263000022560776,1.3463560256945466,333.35714440374414,0.01529313821397595,0.0020043124184937052,0.0020025078907897655,1.9490050705482195e-07,0.9881019565756665,5.433264602935646e-06,0.007470384443419665,-1.1105463228611446e-10,0.8496561408295662,-6.52084056331355e-08,-7.057286868699311e-16,0.002760868493694638,0.17658344485397995,-1.0548787063300488e-07,0.0002596225933332716,-3.877949376505235e-06,0.0009263609508945342,1.4038635115173048
500,96.60139778157799,0.0015124044392561412,0.007598559513113906,3.4397923420219905,200.00000014599425,0.000789118532982694,42.72112677088462,200.0000010625446,499.98024491749413,0.0,100.0,597.7788104433357,259.999999999697,49.144602335976025,680.0000001362293,60.0,100.0007251824169,699.9999986937162,7.04638255847469e-07,6.749467228516366e-05,240.0,270.0,21.63212430242744,100.00000005369893,60.0,199.99687125775608,12.0,100.03279241276064,100.0,99.99873894794952,6.187619808022969,8.812385576902845,10.263000018401577,1.8302686657785663,349.9895420782594,0.015292444757385806,0.002004403652623026,0.0020031303281445637,1.9009099106133736e-07,0.9881024113806821,-7.674505591057444e-06,0.02408316698143919,-4.4066649712644115e-10,0.8493612979165648,3.460522472640061e-09,8.441148810407864e-16,0.005653323866494968,0.11472781490074276,6.808944317837462e-08,0.00017754132035477225,3.680567922782279e-05,0.0015141542609807285,1.200460415094955
600,96.60140280949445,0.001513604916991372,0.007598467865427052,3.4397892509672148,200.00000002845664,0.0007882431003386701,42.72109529133448,200.0000067749966,499.975483217005,0.0,100.0,597.5673507466018,260.00000000051324,49.14703014047935,680.0000002041977,60.0,99.99827146542755,699.9999995019558,6.203752649639246e-07,9.461231814818784e-05,240.0,270.0,21.663060820530415,100.00000009233614,60.0,199.99812800134046,12.0,100.04244869496507,100.0,99.9983007552079,6.187581429220832,8.812416243095514,10.263000053413739,2.2282936369545903,357.0232607667524,0.0152919829297757,0.0020044499486608558,0.002003505710281087,-2.1250899290522455e-08,0.9881022664000735,-2.8984434405753803e-06,0.020049058921363327,6.362298098915627e-10,0.8467183929298024,1.3726236382778868e-08,-1.0565356308444571e-16,0.008167825671087106,0.08330110745370052,9.919819611872635e-08,-0.0013044800382673912,1.5569664028884453e-05,0.001763670231476868,1.4492224278257229
700,96.60139980355068,0.0015144646147649057,0.007598171704614047,3.4397799152337556,200.00000006560632,0.0007874573773200377,42.72105256329169,200.000000727176,499.9635265227024,0.0,100.0,597.3727967657652,259.99999999994486,49.149443077549726,679.9999998390862,60.0,99.99408540447611,699.9999981807103,8.917176883531584e-07,0.00010345531408076777,240.0,270.0,21.68982967978967,99.99999991490361,60.0,200.00048880319522,12.0,100.05071403507915,100.0,99.9977352697088,6.187553176487389,8.812451146861497,10.263000063011708,2.508202648346931,370.0262818988043,0.01529165154835727,0.002004467035806671,0.0020037846906764433,-1.0622901962228129e-07,0.9881032613336369,-3.5036971478506116e-06,0.033443689310571525,-6.299509663018137e-11,0.8471771430931305,2.0864084665042624e-07,-3.8282856867759505e-16,0.0020570813286236137,0.051534991299542976,3.112292279820205e-08,0.001674165937779793,7.990698127880637e-05,0.002372784259688885,1.530028753217038
800,96.60140395907615,0.0015153418233092909,0.00759784545880765,3.4397816384571422,199.99999976897345,0.0007869322423855006,42.72101708590531,199.9999899018843,499.9614774720511,0.0,100.0,596.9806203408725,260.0000000004889,49.14894580570908,680.0000000290646,60.0,99.99482672911674,699.9999992179543,1.7965677185274998e-06,0.0001083755410773881,240.0,270.0,21.7033734357677,100.00000010927715,60.0,199.9973073672552,12.0,100.05674782110067,100.0,99.99735265977687,6.187522775375821,8.812472769509757,10.26300006629405,3.2327670280813554,382.3597695013283,0.015291560039516537,0.0020044706371117414,0.0020039605388746324,1.7360616318817825e-07,0.9881045702106213,3.783630867101791e-06,0.04468500296540766,-1.2517710121380616e-10,0.8445826114205272,-2.1195439947741462e-08,5.886652616742848e-17,0.009373642694417698,0.03221805177338448,1.0340167349471807e-07,0.0028995023741083233,6.0174465309421524e-05,0.002722339402871372,1.6833069318458742
900,96.60140740465452,0.001515762000257664,0.007597613055704134,3.4397775041802756,199.99999988386008,0.0007865065556719943,42.72101067913099,199.99999808880673,499.9500955085957,0.0,100.0,595.8098652943413,260.0000000006026,49.151011924100686,679.999999926504,60.0,99.9943234397797,699.9999978772095,1.5816404485014668e-06,0.00013931045746329377,240.0,270.0,21.709262180480305,100.00000005998541,60.0,199.9960659877208,12.0,100.06020202508827,100.0,99.99709369189206,6.187494763642147,8.812500037266345,10.263000106453749,3.39794090269139,388.0791683683153,0.015291393091560317,0.0020044182029982627,0.002004108675991739,6.312457256137811e-08,0.9881058746297868,3.1659788829054855e-06,0.05129293148335743,4.281193827373563e-11,0.8439624657511254,-2.574101958153208e-07,1.6140972430531261e-16,0.010120383584829362,0.026771571394367994,8.239889818833917e-08,0.0006642087029751749,9.632234617943328e-05,0.0031271000580201432,1.5311210958506736
