milliseconds,APC,APCAxin,APCAxinGSK3B,APCBCatenin,Akt,Axin,BCatenin,BRaf,C3G,Dsha,Dshi,EGF,ERK,GSK3B,MEK,P90Rsk,PI3K,PIP2,PIP3,PKCD,PP2A,PTEN,RKIP,Raf1,RafPPtase,Rap1,Rap1Gap,Ras,RasGap,SOS,TCF,TCFBCatenin,X,bEGFR,fEGFR,pAPCpAxinGSK3B,pAPCpAxinGSK3BBCatenin,pAPCpAxinGSK3BpBCatenin,pAkt,pBCatenin,pBRaf,pC3G,pERK,pGSK3B,pMEK,pP90Rsk,pPI3K,pRKIP,pRaf1,pRap1,pRas,pSOS,null
0,96.60200388665915,0.001500039292198995,0.007599984992889264,3.439197582337928,200.00000001055852,0.0007999789191488892,42.722007366639154,199.99999282568416,500.00431452059445,0.0,100.0,599.8314760514237,260.0000000004824,49.13641514721375,680.000000202054,60.0,99.99631795522633,699.9999991544332,-1.7544803190211482e-07,-6.437646124179548e-06,240.0,270.0,20.90321947659755,99.99999995748395,60.0,200.00058983238236,12.0,99.9978282173121,100.0,99.99998899403819,6.187893037993411,8.812106405851821,10.263000003176328,-0.2691689077491216,306.43222186137007,0.015299983613015782,0.0019999890668170716,0.0019999511192657702,1.3664485087662367e-07,0.988100547866588,1.0211059730655215e-05,0.004656732069529506,-3.5841432119820066e-10,0.8557260900308783,-2.1648770886268606e-07,7.413834015406166e-16,0.002739626449168574,0.8615744383527137,-4.97654507834917e-09,0.0024993118366555224,-3.516052186534347e-05,0.0002320452238713157,1.1002654837602357
100,96.60145594395594,0.0015039354979536595,0.00759961913523829,3.439737103263475,200.00000005540642,0.0007966010615565962,42.72138735472655,200.00000896980654,499.994942982911,0.0,100.0,599.4511020109263,260.00000000049056,49.13801477784092,680.0000002541159,60.0,100.00372708274026,699.9999994286392,4.4089438727522187e-07,1.0825944914594866e-05,240.0,270.0,21.191035805778043,100.00000014389342,60.0,199.99772366017262,12.0,100.0105644574063,100.0,99.99965870820793,6.187831297270364,8.812166829424019,10.26299999487912,0.6608057622351347,303.4125912037255,0.01529735008419595,0.002002253896825249,0.0020003472603374378,-1.0827076582886986e-07,0.9880999075820109,2.8996867687721783e-06,0.004563599986173882,-7.139632759029665e-10,0.854315477983847,1.6531820422231192e-07,1.3773867507119745e-18,0.0014164383718605882,0.5825538866831556,5.0589496876550705e-08,0.000649332252905235,-4.533897007419191e-05,0.00016522313716914056,0.9299811198492068
200,96.60139589278629,0.0015064671940203953,0.007599350829445944,3.4397917427030205,200.00000003916836,0.0007939415019310922,42.7212631796629,199.9999909042269,500.0005232299508,0.0,100.0,599.4393167531732,259.9999999995954,49.1400355437842,679.9999998836122,60.0,99.99591819205774,700.0000001630766,9.327466465174893e-07,3.0065978790685222e-05,240.0,270.0,21.37004393972499,100.00000002904018,60.0,200.0006947791744,12.0,100.01927540025694,100.0,99.99958635423756,6.187766925746051,8.812240475542902,10.262999999809766,0.615012985781102,314.73097126786865,0.015295507583569378,0.0020034240316439554,0.0020010966904655926,-8.501310875772513e-08,0.9881001576808627,-4.266821211302281e-06,0.007786610432009787,-5.471674632658113e-10,0.8529439745492524,-1.0912830500560114e-07,8.867220347051385e-17,0.00042077603235679605,0.38789908868540973,1.0160673723056572e-07,-0.0024163646782099494,-7.172810636598618e-06,9.754337479310612e-05,1.1979432965578654
300,96.60139487741303,0.00150898654177527,0.007599030009042738,3.4397951721647493,199.99999988296813,0.0007920391258970211,42.72120738038236,200.00000892717773,499.9947735523863,0.0,100.0,599.0130287008901,259.99999999929554,49.142407351547455,679.9999998722642,60.0,99.99955688309815,700.0000006156804,-5.185099346229912e-07,3.593972076096533e-05,240.0,270.0,21.504776872871847,99.99999986540885,60.0,200.00073961053377,12.0,100.02144806577887,100.0,99.99974173731766,6.187703392466397,8.812292336051296,10.26300001602245,1.3697770047431028,332.3452576171324,0.015294119000022609,0.002004012940383348,0.002001885852674313,-1.536261957271459e-07,0.9880996623403979,7.713989033033911e-06,0.013512365940511726,1.2212456811758366e-10,0.8520436162971152,1.803615097611184e-07,-2.373440889562803e-16,0.0029278285674979388,0.2614578133691154,-1.1765350009500172e-07,-0.001496564858462844,5.753794072426761e-05,0.0008073568181330073,1.2012962819878745
400,96.60139872265756,0.0015108751694842238,0.007598860938828512,3.4397956382134187,200.0000001518499,0.0007902875715671201,42.721170279916066,200.00000000687524,499.9926061514113,0.0,100.0,598.1620668598101,259.999999999762,49.144252062801705,679.9999999055248,60.0,99.99826321973389,699.999999611605,-3.3068997744472536e-08,6.879756711848555e-05,240.0,270.0,21.57593033295808,99.99999986518509,60.0,199.99867322305255,12.0,100.03042223380771,100.0,99.99922981587758,6.1876626553280945,8.812341110844608,10.263000027944502,1.6531139843276634,335.55463190590785,0.015293179258904338,0.002004284777828196,0.0020025359251016907,6.548355060292427e-08,0.9881016079465729,-8.939434912593325e-07,0.011911404381335311,5.939980785128518e-10,0.8506188142971562,-1.7126874803568863e-07,-3.359183246157584e-16,0.004026680981141657,0.1711476811537547,-9.480560884761121e-08,0.0010005848061739155,7.162560024757946e-05,0.0006415464212918746,1.290111022918305
500,96.6013969858694,0.001512202586901164,0.007598496750676613,3.439786431434663,200.00000001843793,0.0007890480327566161,42.72112141854061,199.99999505869266,499.9860429330852,0.0,100.0,598.2368091711564,259.999999999542,49.14623191319845,679.9999998349609,60.0,99.9983198192567,699.9999999795701,1.0850538738420048e-06,6.38033378831342e-05,240.0,270.0,21.633693856474565,99.99999991533457,60.0,199.99710887504963,12.0,100.04033973818714,100.0,99.99879306625049,6.187613463498077,8.812385294265674,10.263000025371756,1.889383474854129,351.64254484354643,0.015292440850214148,0.0020043935167134356,0.002003077288513149,-7.101376939472454e-08,0.9881011739525931,6.6585155491568e-06,0.024343291432527402,6.560229278495695e-10,0.8496982986757436,1.0831105881742696e-09,3.5877422274639813e-16,0.006719049025495052,0.11010474863256868,-1.2328127152504157e-08,0.001662491888336418,-1.394330730888114e-05,0.0014569766093310186,1.1349558035641831
600,96.60140321474638,0.0015135947541057672,0.007598426713044748,3.4397888347839904,199.999999956555,0.0007881149234011636,42.721091129264664,199.99999113102035,499.9710743822633,0.0,100.0,597.8062100039648,259.9999999998887,49.146037553296146,680.0000000537742,60.0,99.9958347737341,699.9999999216665,2.5422087092138967e-07,9.012994058216146e-05,240.0,270.0,21.66546230846111,99.99999985369664,60.0,199.9993095584943,12.0,100.04333364827455,100.0,99.99878068833128,6.1875782288145595,8.812411758657873,10.263000055821909,2.222503856480085,357.3293635293686,0.015291971535086126,0.002004462414625127,0.002003475298200739,4.3436935845126114e-08,0.988103795937852,-2.1642707736297715e-06,0.030117224134038525,3.8196288163155193e-10,0.8474127968810844,5.253277874964205e-08,1.2217551522899344e-16,0.006728926771950087,0.08564526939793897,-4.380616165457773e-08,0.0008235364907872971,5.820236794807042e-05,0.0013554616485315397,1.558989719605125
700,96.60140232598623,0.0015143949697986603,0.007598007924926223,3.439780707404456,199.99999991379434,0.0007875705411282377,42.72105500634071,200.00000596081102,499.9664954937026,0.0,100.0,597.030687484478,260.0000000000377,49.14812120999586,679.9999997713701,60.0,99.99517159072083,699.9999988518823,3.993258189774956e-07,0.00010064013005072698,240.0,270.0,21.69411059228849,100.00000003755044,60.0,200.0000627064621,12.0,100.04537588484735,100.0,99.99760768181393,6.187547729200848,8.812450442093128,10.263000044219702,2.8469695933535895,362.7942976926432,0.015291793713529943,0.0020044254964909297,0.00200374345014681,2.40451312407441e-07,0.9881039911482604,-7.986878760510618e-06,0.03418864630584762,-2.2914834855878274e-10,0.8460873132425776,-2.783496159841871e-07,-3.024562274806555e-16,0.007358492241131559,0.04515240889841066,1.5659257680858125e-07,0.0030527729851484095,4.977228952952245e-05,0.0017244755224827333,1.5603119605686147
800,96.60140270504913,0.001514969709257575,0.007597773260909937,3.4397831179684064,199.9999999571782,0.0007870822822391864,42.72102433627834,199.99999368296272,499.9580668245742,0.0,100.0,596.2620633202667,259.9999999998318,49.151198365271874,680.000000277917,60.0,99.99443400090927,699.9999991002983,7.803238023297163e-07,0.00010841348085531442,240.0,270.0,21.708720886304192,99.99999997089735,60.0,199.9993371116328,12.0,100.0563702670872,100.0,99.99746119225408,6.187529693870303,8.812473439671633,10.26300006384725,3.2197168535239618,374.4157058710774,0.015291447421879389,0.0020044654073322382,0.0020039712536359384,-3.5798085579339425e-08,0.988105444039099,-1.7043482025168786e-06,0.04038376645708052,-2.1077640098433323e-10,0.8445269755756337,-3.149469987018569e-07,1.3849208302373053e-17,0.00746803265212446,0.027762687795509663,4.9321961891754e-08,0.00016929606740695956,5.298467161789629e-06,0.002273918969954304,1.5808945832975196
900,96.60141085475604,0.0015158156600484386,0.007597557692074141,3.439781503916758,200.0000000038029,0.0007865275153605878,42.721007854617646,200.0000084406694,499.947994609229,0.0,100.0,596.2442348783026,260.00000000048084,49.151536291770775,680.0000000233332,60.0,99.99480361465491,699.9999976062629,2.154238370217956e-06,0.0001393220174146388,240.0,270.0,21.707754190423046,100.00000010991455,60.0,199.99849182812451,12.0,100.06072489177967,100.0,99.99726648281624,6.187503770211565,8.812495078029015,10.263000076250362,3.319084832328649,381.99599475821407,0.015291373734237019,0.0020044322019296154,0.0020040613193625947,1.7939543608163258e-07,0.9881067211780145,-1.018872218414473e-06,0.05221313110260694,7.04341678554407e-10,0.8438621701470569,-3.9625578816610354e-08,-3.086514734604267e-16,0.010439091023020163,0.022073509062847434,-6.995033729269559e-08,0.005026111973948802,0.00014470553645093648,0.0029423715223931917,1.7707860145419898
1000,96.60140754882876,0.0015162522128998835,0.00759742465199376,3.439781014403861,199.99999980932552,0.0007863304717925945,42.72098559938202,199.99998857215866,499.9377302331069,0.0,100.0,595.4096652813358,260.0000000004734,49.15443164803154,680.0000000107742,60.0,99.9847331844256,699.9999973320926,2.4694897745220685e-06,0.00015629139075204986,240.0,270.0,21.708034119619242,99.99999995472817,60.0,199.99833728069746,12.0,100.06929858789377,100.0,99.99679326057482,6.187474398926229,8.812524220979052,10.263000099832274,3.78210388821836,397.6071483438499,0.015291313374382411,0.0020044253077788877,0.00200420858761068,1.2907433228902963e-07,0.9881083091677781,5.719343198954712e-06,0.052102782657546115,-3.4650976113729775e-10,0.8422834298426206,-4.45379602511608e-08,5.012443647202201e-16,0.012377379708808032,0.021275575794227217,-3.1897426141668227e-09,0.005540876637691858,0.0001265177203628111,0.0032435721395113657,1.8422169028567839
1100,96.60141286708271,0.0015165867492486001,0.0075973769643159095,3.43977508877477,199.99999963121087,0.0007859641335650152,42.720963428236125,200.00000536583374,499.93226866845595,0.0,100.0,594.9674902946696,260.0000000003818,49.15602793883985,680.0000000599474,60.0,99.98469990356416,699.9999971017403,2.196817332943718e-06,0.00016361909713698313,240.0,270.0,21.719140583473493,99.99999986384462,60.0,199.99487591189097,12.0,100.07500875480011,100.0,99.99619663101826,6.187460559842884,8.812540104960089,10.26300011630488,4.3290880033712895,401.49831940066076,0.01529126973860324,0.0020043665978413086,0.002004209291008171,3.1593540410842817e-07,0.9881094991128739,6.019990509284938e-06,0.060537336771485026,5.054055197893239e-10,0.8403766120130569,-5.15709882237701e-08,1.937667718531101e-16,0.013707465209440621,0.004180030220525022,-5.4048592198183646e-08,0.004073552169392742,9.763928259615543e-05,0.0037472024477609705,1.8464979531643035
