miliseconds,Uninfected_Tumor_Cell_U,Infected_Cancer_Cell_I,Oncolytic_Adenovirus_V,Tumor_targeting_T_cells_T,Naive_T_cells_A,Dendritic_Cells_D
0,57.14190212471868,-0.006898416093939815,2.524493071983768,0.15353468945897103,0.0,0.0012632158064225854
100,58.80117524838881,0.2388239046089022,2.014152193655618,0.061905597793949295,0.0,-0.007415739784234232
200,60.42615774560728,0.369017749863082,1.6934283647537622,0.17282170878123926,0.0,-0.0030466643503031317
300,61.63611157829103,0.4819930811826838,1.4372568226147233,0.014716987751801164,0.0,-0.0028372104620987843
400,63.938446158108675,0.5709822419303562,1.3104139078072843,0.35779849233351513,0.0,0.010720095774037992
500,65.5181009499063,0.6277989767271307,1.2290163535723408,0.18764218946552916,0.0,0.010429771329233284
600,68.95331734640757,0.682695938265809,1.1316234103233875,0.47165816259677706,0.0,-0.012847488564953238
700,71.15037537521495,0.7130378437529051,1.052921923275406,0.4250196241183158,0.0,0.008351847813407814
800,71.98859285385005,0.7410515277928016,1.0160479340215554,0.4220900627990929,0.0,0.011106137029487326
900,73.6573101538568,0.7595043697027267,1.013155545915308,0.5557975318031207,0.0,0.015241744988943665
1000,76.80264350175993,0.8177133917159038,1.0209325705714403,0.5231119645716856,0.0,0.9909031613438449
1100,78.75914325351472,0.8274661399792228,1.0433873086664316,1.1242053366043043,0.0,0.9653772313831988
1200,80.79056994814822,0.8357178897848124,1.0540642446250104,1.7274533741005735,0.0,0.9236043733349947
1300,83.11443821455978,0.8307292627316567,1.062391494174391,2.3119975264007726,0.0,0.8928502061898212
1400,85.38770163390824,0.8726089364886498,1.049436611884525,2.769911660532917,0.0,0.8793095184591114
1500,86.34541660271123,0.8417596611739608,1.0764092507936585,3.2524341131839556,0.0,0.8413248153234132
1600,88.04620804996226,0.8742432332104756,1.1075939396277323,3.597804095530323,0.0,0.8037075058056374
1700,90.53661731868867,0.8699347810045032,1.1435441554140537,3.934018408148022,0.0,0.7671330403622031
1800,93.02650269195843,0.9117473452333398,1.0711189381128579,4.2022871056973035,0.0,0.7472087677474946
1900,93.32203025184387,0.870362796404871,1.1237599997148113,4.533800683194978,0.0,0.7273902152515737
2000,96.22676494280054,0.9105369754172391,3.61597874848346,4.95963088992544,0.0,0.697887153370019
2100,96.80483605035289,1.1058170427411163,3.2064576786116543,5.409340258510092,0.0,0.6789724115137491
2200,98.81906977266145,1.2639577958832187,2.8616044612241396,5.684069408137992,0.0,0.6551266885851678
2300,99.51367117240177,1.3377892461668328,2.6397239744995833,5.956670184590946,0.0,0.6436787088225197
2400,101.8981538891633,1.449103980691488,2.4215745983019494,6.18829967051227,0.0,0.6002005380167158
2500,103.08792817326704,1.4664166090447661,2.346670128123688,6.323793719108922,0.0,0.578741772868559
2600,103.70892727251491,1.5133999313882982,2.2729183568555498,6.818106535001107,0.0,0.5833679713049962
2700,106.31771855235101,1.5272861976001724,2.1943402877339815,6.860067453855872,0.0,0.539891173514767
2800,107.27970920662953,1.5572126803352804,2.2048342780484904,7.084570282171438,0.0,0.5274829654931682
2900,107.02747304756802,1.5967795802615752,2.122368729840521,7.608401741006156,0.0,0.504577326817385
3000,108.0965365707927,1.620328677499263,2.087910839305521,7.809585021326451,0.0,0.49432774672246216
3100,109.4910483593748,1.5800549535926713,2.0853919597260395,7.798973366304884,0.0,0.4648727200644043
3200,111.91419696087453,1.5800276299762221,2.0701552630022526,8.059694020711955,0.0,0.4570800118003355
3300,111.63715644508436,1.582846135466044,2.109361406805838,8.110536704576454,0.0,0.43329582937767935
3400,114.30928521197448,1.615179673259509,2.1254226994992016,8.422984146924446,0.0,0.4435874480439752
3500,114.93785464368581,1.6126991482404929,2.1153595531786253,8.61371662493806,0.0,0.4014422914051545
3600,115.64915395237723,1.6014406380772674,2.062072252827069,8.493878978959216,0.0,0.4079866567390355
3700,116.0644788440631,1.6411860199532913,2.10454430306258,8.645175509712328,0.0,0.37518358262611134
3800,117.97929490086594,1.6152036589361602,2.0631874779150072,8.706099633880784,0.0,0.369261145290845
3900,118.75278243104735,1.5950648939209806,2.1340386807775698,8.925783526481398,0.0,0.3518399526320749
4000,120.04527949193103,1.6303092898571565,4.589364037441028,9.036918432872763,0.0,0.360315542019433
4100,121.34149172874108,1.7813197761486856,4.091228525648047,9.028737470952366,0.0,0.3287397634898855
4200,121.25761644922899,1.9356421833217865,3.7942404735608672,9.103667330701779,0.0,0.31806542205920013
4300,123.93510825189185,2.0227329555109295,3.581021163496088,9.477386855369344,0.0,0.30746249302078116
4400,122.96294014449066,2.1017017868303705,3.4099517380952826,9.378669992788165,0.0,0.2988649240883133
4500,123.56158314880587,2.130735971290442,3.2000645395559113,9.592087594057418,0.0,0.28971050123242703
4600,126.39340162822103,2.1669355182729793,3.150990742816774,9.685678995997977,0.0,0.2898735207886645
4700,124.97790454604142,2.186774868705374,3.0532538932969575,9.67919473625806,0.0,0.27726737599574014
4800,125.99281952179847,2.1957712403814487,3.074045497730824,9.916265633025953,0.0,0.2524736904514614
4900,127.43310340613499,2.1897158208221272,3.00000389508537,10.011237520698575,0.0,0.242567765472506
5000,127.8631253333452,2.201068456895766,3.0191016498972303,9.984052579966251,0.0,1.2492019594154173
