milliseconds,Ac,Pc,Ap,Pp
0,0.9499184422988174,0.00025351283196269525,0.049840481304268644,-0.0002182038936298795
100,0.9515856386797321,0.0004055963396486586,0.044708904963945605,0.0037757839034285507
200,0.9537444908083466,0.0003568590075570858,0.04080818181755667,0.006393071039521591
300,0.955224460548385,0.0005605718967196323,0.036342220542870306,0.008318050770470284
400,0.9556247112249671,0.0012835372673387956,0.03217064763335938,0.010590560261346966
500,0.9572297870587819,0.0014550584882192991,0.03004333263311264,0.01166143569178122
600,0.95752367947404,0.0020207531936397164,0.02703453595797932,0.012723617433578683
700,0.9588174901765046,0.0026081920835900486,0.024113857591998755,0.013337081477844967
800,0.9592920733489932,0.003720376039107297,0.022293901664544192,0.014004010636662784
900,0.9599816520913934,0.004163802424573314,0.020559606744320304,0.014437329793951594
1000,0.9600798330527924,0.005298315947819553,0.02069010845648541,0.015057875105748303
1100,0.9606221750405911,0.005878674324890413,0.018083496762849004,0.01464613976321452
1200,0.9609564124092025,0.006599518362875961,0.0167407312583571,0.014986928581519099
1300,0.9623897692808289,0.006718341472670041,0.016804328607442163,0.014978855811632372
1400,0.9625645163034392,0.007774187389668257,0.015433296914931897,0.014907318381450065
1500,0.9631054699475909,0.008258827697197013,0.014067498135355735,0.01444720587526711
1600,0.9629383422824531,0.008445795960231034,0.014838059999055579,0.014195190510448309
1700,0.963493899428993,0.00860024217724606,0.013031941291332373,0.014336340100606648
1800,0.9638849365563913,0.009203832299051059,0.013022727599386507,0.01430676524312134
1900,0.9636656693945757,0.009684776390399422,0.013434546622914673,0.014028641849492075
2000,0.9641726703123673,0.010329324115024324,0.011789055248575356,0.013228640592852012
2100,0.9642658424890801,0.010934284468906524,0.011307369711991502,0.013400521188372002
2200,0.9646374304542866,0.011095721181291615,0.012421672226203414,0.012950500146592714
2300,0.9652239285269375,0.011139273940692456,0.010953057567653366,0.012582032287756817
2400,0.9651651116641892,0.011378863127878698,0.011121132319386882,0.012204126719941956
2500,0.9655838870444754,0.011943547896584965,0.011243910718988368,0.0119232720410143
2600,0.9656102614470204,0.011642154621253906,0.009671238422376913,0.01204899486874357
2700,0.9661334005519552,0.012157025865667047,0.011096322871241439,0.01161645495262557
2800,0.9665021386380896,0.012297026742629696,0.010253540118405976,0.011271758698322506
2900,0.9669169957205663,0.012249660671624103,0.009654848187659182,0.01103718665352535
3000,0.9663685759336524,0.012761431708763853,0.010180027183696302,0.010977339189279149
3100,0.9664464668296437,0.012669839054170438,0.010269881184238385,0.010709772366663331
3200,0.9669880545676329,0.01297618532082288,0.008667848279544983,0.010186909285335102
3300,0.9674138942727888,0.013235031087144168,0.009331689526792922,0.010126617340427801
3400,0.9677103723672316,0.01318062674136625,0.009815223939899287,0.010068544759201272
3500,0.9680691067976754,0.012980513403987686,0.009799016874069668,0.00986023222717975
3600,0.9682051340209027,0.013264064595224797,0.008806570480248056,0.00990530208249342
3700,0.9678215196935017,0.01359064335493686,0.009585879040728676,0.00932849052450577
3800,0.9681703332228138,0.013206202957546796,0.009244517617275494,0.009672236084242171
3900,0.9686934338600046,0.013236921109828702,0.00812915737073011,0.009451210078570733
4000,0.9688334348863505,0.013746579645261514,0.00876963092769064,0.009348385320740279
4100,0.9693557652560393,0.013056824205289601,0.008466951795732747,0.00882137129681784
4200,0.9692575090946618,0.013076989466273076,0.0077099017766420795,0.008922692851368279
4300,0.9689871458818075,0.013766539829615539,0.008938584026468747,0.00840047522665726
4400,0.9700342879020316,0.013844245506150342,0.008428631628548604,0.008334968446388012
4500,0.9693316108755926,0.013128951401593135,0.0076083514135931425,0.00828749120179229
4600,0.9704926618466531,0.013672944462023716,0.008402012907226725,0.008062369250142863
4700,0.9698279395939777,0.013632009834389891,0.00739172199367535,0.008319563281738494
4800,0.9704251202198255,0.013679598139373186,0.007239921970522383,0.008084886928128492
4900,0.9705265906120375,0.013515502737796422,0.008211858391230257,0.008121682824068614
5000,0.9703078690314686,0.0131950679093944,0.0070845343278021205,0.008102580748899793
