milliseconds,Ac,Pc,Ap,Pp
0,0.950146802720382,0.00016456706272272782,0.04946541252760847,-0.00013539946014475874
100,0.9523407408694519,0.00015087443409974934,0.04385062436502721,0.0032037325715157435
200,0.9539228818267816,0.00043907152079417186,0.0404418018154055,0.006089260101184706
300,0.9549988088753454,0.0010651105239165703,0.03589068673510988,0.008752881011277748
400,0.9559902556776436,0.0011453522195529373,0.031785703859893225,0.010589072719893957
500,0.9569523362898605,0.00167813275933578,0.029179354926781344,0.01141683544643635
600,0.9581409114593737,0.0025536282822132177,0.02784842852034609,0.012704245927128814
700,0.9583681688074895,0.003393075225512148,0.024781191938151835,0.013540111318280512
800,0.958995731146951,0.003432260371028274,0.02218266010456567,0.013914645117964815
900,0.9599113392960938,0.0038600933168599903,0.020396390417097697,0.014497647720155311
1000,0.9606605138961364,0.004905170233664025,0.020348415478018883,0.015014927748419359
1100,0.9610952711341757,0.005162262753049086,0.01757966843593814,0.014929097506385233
1200,0.9613292499671945,0.005943495525721415,0.016810816612637478,0.015190121611481724
1300,0.961417122381867,0.006531506166496418,0.015509008619537983,0.015201321050066907
1400,0.9625378501714171,0.007691372458969277,0.015822153195672883,0.014562839280323037
1500,0.9623850518214322,0.007800021109143658,0.014794167545440991,0.014509916899299716
1600,0.9629338978714146,0.008790357020287815,0.014030461855536785,0.014357843509601662
1700,0.963204113696806,0.008806991318399838,0.01340826541686338,0.014271335131425932
1800,0.9637996286473464,0.0096542615854506,0.012409295927150179,0.01425974385114819
1900,0.9633827183620096,0.009364014634885846,0.012727033286333058,0.013736323866910524
2000,0.9641216791967593,0.00972347179199044,0.011426294876371689,0.013244940641980627
2100,0.9643381866990923,0.010958545595142151,0.012409220002152966,0.013395249073030122
2200,0.9649682515462511,0.011303858828468205,0.010985875015604954,0.012690499184177534
2300,0.9650404976577615,0.011252048019968144,0.010380515097659708,0.012746085903618011
2400,0.9652574856704613,0.011705813841165875,0.010940565719399416,0.0126643937725864
2500,0.9656529047298913,0.0116137448671888,0.010176001572277521,0.012050921789234476
2600,0.9652445336000821,0.011700324508127299,0.00959157727270957,0.012155985544098705
2700,0.9660234550446739,0.011810452087727057,0.009489445565565224,0.01150824400099987
2800,0.9659917826926223,0.012150404167909953,0.010333395992875864,0.011273951111813577
2900,0.9669281953553757,0.012269153696208792,0.009906653897229348,0.011344083667406298
3000,0.9667778663416515,0.012414603261122996,0.008894972418046794,0.011071168687099394
3100,0.9668504588095245,0.012982777576112572,0.010479438531570776,0.01073024978123121
3200,0.9670000155636632,0.01292304918657988,0.009282347533526917,0.010529346506769628
3300,0.9677801392968604,0.013408113307585061,0.009571569316962387,0.0103446205476213
3400,0.9671845315523938,0.013251446658589544,0.008405023814461836,0.010355850445430402
3500,0.9679203330085491,0.013537273264623171,0.0086127147729495,0.010056806504452795
3600,0.9677681353643668,0.013522180481492011,0.008685717664284907,0.009853542848615157
3700,0.9683742897526902,0.012943365375280371,0.008779632701066723,0.009390972028850943
3800,0.9683266307905942,0.013649021706058766,0.009429660427898848,0.009145499504820558
3900,0.9689669548599041,0.012976360284846587,0.00799589313804497,0.0094319498448031
4000,0.9693324720181066,0.013881795503216277,0.0077761600917522836,0.00893663915381392
4100,0.9692589258316093,0.013403523007226067,0.007571893575140768,0.009179798836731977
4200,0.9693961998436637,0.013216053746108066,0.008387520496082537,0.008512688066384947
4300,0.9695841942518685,0.01364204238977673,0.00801327759147539,0.008685495289897831
4400,0.9694479657867936,0.01389096150392348,0.009210766404847515,0.008410019319807803
4500,0.9694746315181627,0.013228748033365951,0.009276203260181281,0.00818092664546234
4600,0.9705015118591416,0.013226201990610649,0.007273315916588936,0.008258961508952882
4700,0.9701103859299354,0.013119282098192395,0.007294446396483906,0.008288182607290799
4800,0.9700633910722033,0.013313068423885957,0.007525887589478317,0.007849829710505029
4900,0.9699955264145241,0.013613228584987596,0.00845223049158683,0.007966961239693477
5000,0.9701930051824302,0.013512911634929046,0.00875969917040762,0.007903087388316294
