milliseconds,Ac,Pc,Ap,Pp
0,0.9502600297257763,3.114702190132266e-05,0.05078729215414363,0.00010208472782316313
100,0.9523246314143722,-5.647951594791808e-05,0.04500579543066933,0.0032711444849795207
200,0.9536423480835595,0.00014581510559687826,0.04050415767406737,0.006076572164798587
300,0.9553208332456784,0.0004765909626224548,0.03515078578773847,0.008650561296052179
400,0.955501639263723,0.0011607145596598048,0.032620941596170405,0.010358610011498482
500,0.9566992437185268,0.0014373288919458335,0.028519432468922693,0.011824498775121865
600,0.9580063343767702,0.0025112303995072525,0.027457040011984155,0.012904192371132741
700,0.9588389981291944,0.003209468282772419,0.02543852387171222,0.013852703793347361
800,0.9595288671280889,0.00377932089969637,0.023058668945770737,0.01412658582817399
900,0.9604011472269793,0.004309258407355362,0.020196841479964096,0.014317680876838318
1000,0.9601121975194828,0.0049802288356123785,0.019251750848109695,0.014762257000394413
1100,0.9612501483426086,0.005583763001045695,0.017494406954328124,0.014647458160034574
1200,0.9612814214241147,0.006477773731968328,0.016729999603100218,0.014866342469901022
1300,0.9618829428011672,0.007228825277780488,0.015840435300322205,0.014856425089816822
1400,0.9619583695739856,0.006924905623051798,0.016105330430278397,0.014546217830350839
1500,0.9628017563578551,0.008256874288855522,0.01535661498011982,0.014783262595763819
1600,0.9625252820038065,0.007991240326406112,0.01491572642164245,0.014491605806410908
1700,0.96342994404279,0.00865476789261018,0.01436708860964552,0.014155645889372
1800,0.9631801379619154,0.009604457229214105,0.012880513327496675,0.013817237861534012
1900,0.9634725595852229,0.009916080683125775,0.013048217905475779,0.013892662631817059
2000,0.9646268568578621,0.010037445163746665,0.01135231426478529,0.013618251438064359
2100,0.9641764742220402,0.010133948607522777,0.010950913003697958,0.013494147240982893
2200,0.96518826920277,0.01051931552118425,0.012276423256339122,0.012783657899061293
2300,0.9651836067986344,0.010815624621504004,0.01079639509027528,0.012492565852055168
2400,0.9654712813573523,0.01187997226363852,0.011703541312067108,0.012489084076951196
2500,0.9655671505092399,0.011518147019052766,0.011341279353779682,0.012199732485536359
2600,0.9662595525804694,0.011570491156725406,0.009466966258807927,0.011765404283218059
2700,0.9657742560813665,0.01245256220150261,0.009962806008245203,0.011810270221652312
2800,0.965940725907437,0.012614432732586436,0.010570095376081815,0.011424425270329787
2900,0.9665042876044233,0.012596737860749939,0.010633424820182055,0.010898249980602528
3000,0.9668811910839917,0.013060991514242434,0.009500732803734601,0.010938016368342837
3100,0.9669613040241285,0.012990418029704796,0.008993780432416503,0.010544075194780258
3200,0.967533176486983,0.01266809122631533,0.008762194443927635,0.010611257929947906
3300,0.967904129215792,0.013302026089949945,0.009830298555475408,0.010065098775638078
3400,0.9673788114075256,0.013198502226307947,0.008968610539198799,0.009788096392694453
3500,0.9680698281024999,0.013624728528415533,0.00892321941575026,0.010196763801032111
3600,0.9685612814102443,0.013600557662633626,0.008534776077872324,0.009932022154569412
3700,0.9686307571275988,0.013358128832203872,0.008239888261797404,0.009796692176745758
3800,0.9687024018261875,0.013655664236560026,0.008530370031152465,0.009078760771073075
3900,0.9682271688252326,0.013086159774346842,0.007910503668516531,0.009096961320774396
4000,0.9688818883349906,0.013343676055219236,0.009498630335084308,0.009074907772380703
4100,0.9686876078008684,0.013551036362463204,0.008416043998283551,0.009167449303018273
4200,0.9687706384017272,0.013765387436845553,0.008810398250327898,0.009106335291486608
4300,0.9691888120245947,0.013781766617272798,0.00929326421809837,0.008428055002623343
4400,0.9691476134157501,0.013714065557582242,0.007961942410441515,0.008302735310162518
4500,0.9696381386051242,0.013741089562839485,0.008583709799047054,0.008288576495377462
4600,0.9702765865458958,0.013430079189560226,0.00790270327749287,0.008498593112599576
4700,0.9704875287854455,0.01331726154228743,0.008067364720182097,0.008250050801345393
4800,0.9706323706829711,0.013713496728111587,0.007500318831343413,0.008024967963731403
4900,0.9700230797393733,0.013388249824683783,0.007503424109833864,0.007860666028501306
5000,0.9710636776192344,0.012976990155011352,0.008607056901799677,0.007707023077229252
