milliseconds,x,y
0,0.02096571506715758,0.019935124462524115
100,0.15384250804266522,0.11806447789335789
200,0.13893035815281027,0.14286398188770727
300,0.13879657718845903,0.13804489467129424
400,0.1369512435448869,0.13733699067060234
500,0.13856642368576721,0.13941081035424713
600,0.13787285307877334,0.13826862003281346
700,0.13766407038815356,0.13689065406780224
800,0.13848587491350892,0.13753088878275857
900,0.13899480594400446,0.1386341223241341
1000,0.13823031107822795,0.13964808703289297
1100,0.1369870502302482,0.1389164307593272
1200,0.13717232394515688,0.13737319418546684
1300,0.13698437624050044,0.1388533342540599
1400,0.13806597737908216,0.1369956618709814
1500,0.13754552715417098,0.13735455897152515
1600,0.13695492185848232,0.13694520697108667
1700,0.13993872122385337,0.13929335376207147
1800,0.1378285347095649,0.13702888388955756
1900,0.13715052608427067,0.1371891106043657
2000,0.13728299511412578,0.1397268674884599
2100,0.13704678983770952,0.1388460161034969
2200,0.1376290254150271,0.13887850483734357
2300,0.13959143362300494,0.13786915076579276
2400,0.13813593055513804,0.13852559328939285
2500,0.13910408141072628,0.13843508351762215
2600,0.13718648936816338,0.1388339309956256
2700,0.1392013618579621,0.13742927462754745
2800,0.138843277328717,0.13851619721876365
2900,0.13897750863468158,0.13819662618396386
3000,0.13829803804322677,0.13909441168587253
3100,0.13736077316333947,0.13839992225044584
3200,0.13915260714897607,0.13781681549896999
3300,0.13762868198583253,0.13870489838865896
3400,0.13800624108286108,0.13754376635784457
3500,0.13824091838591474,0.13887261071750998
3600,0.13681665814527458,0.13929232926647464
3700,0.13873986173001857,0.13773747923941737
3800,0.1374328705480821,0.1369593176047949
3900,0.1380774461789307,0.13838820739134275
4000,0.13886923056012868,0.1390299645727138
4100,0.13685147790082416,0.13694515702286247
4200,0.13744241061838358,0.13985422014716106
4300,0.1377097535300386,0.13726780181139625
4400,0.13729746970803053,0.1372252907283603
4500,0.13814448498584847,0.1396680948189998
4600,0.140115312723272,0.1381731413705519
4700,0.13700818005031115,0.13831424115172336
4800,0.13998771216875075,0.13752491281026702
4900,0.13909266078214103,0.13829898181453754
5000,0.13995098515358065,0.138032638719922
