milliseconds,GLCi,G6P,F6P,F16P,TRIO,BPG,P3G,P2G,PEP,PYR,ACE,P,NAD,NADH,SUM_P,F26BP,ATP,ADP,AMP
1000,0.0944872639380328,1.1441776225241482,0.12898544205743395,0.6766345544050482,0.8119443968919243,0.0003846663561059768,0.38640723561248214,0.05036102609217404,0.07944005059997158,9.597125024811403,0.1947465261581235,6.453709005909571,1.550290115642436,0.041839198310933114,4.1,0.02,2.6258450017929054,1.2157731658703022,0.2659150577059535
1100,0.09604004458781362,1.067340357866703,0.11044312673441742,0.5902913319685739,0.8007715116183904,0.00036989860630457216,0.3828863886058288,0.045738371451807536,0.08405406882324921,9.389862669740188,0.18786676073909692,6.367467676277661,1.5542394955013803,0.044590173311386774,4.1,0.02,2.5822395921153194,1.25294530033863,0.2764152602429676
1200,0.0968767432394518,1.0950905794683277,0.12642541741105404,0.6688257867915207,0.7740338115614928,0.0003439132980058725,0.3731900244146383,0.04665712038972602,0.07652900097031434,9.0574084152525,0.18324810066424027,6.3914253160676235,1.5442911064258613,0.046250224122941726,4.1,0.02,2.5403837120277872,1.2644118438654717,0.27984480013914736
1300,0.09740212266998875,1.0919465752428001,0.11530137993208424,0.6679913200445348,0.7931525008015176,0.000338382436584534,0.3704950848165121,0.045384956488672884,0.07406854265369618,8.860602636299289,0.17987281270692723,6.323989668834091,1.5523611609519385,0.04648504864796833,4.1,0.02,2.541189759768524,1.2698730538928558,0.29195766131340267
1400,0.09753064220561201,1.0406685406471936,0.11715952586028952,0.6141207859771419,0.774580904803735,0.00036737776091007757,0.3683726105453587,0.045901432635998954,0.07408355488895832,8.812108159855406,0.1778504847517332,6.326852908333184,1.546941716079661,0.04317094395845563,4.1,0.02,2.5016775216431886,1.2882273783315883,0.2895134924818414
1500,0.097728545570965,1.0133151185087823,0.11391446832341678,0.5704851204468809,0.766913637774106,0.0003538519547226258,0.357224870974008,0.045431230039386684,0.07620772390822371,8.764255524794423,0.17464983707550158,6.3030475339194245,1.5511928866468914,0.04305796581194674,4.1,0.02,2.536251697492431,1.2959398843109207,0.28840300962170645
1600,0.09855743030385136,1.082580864469988,0.11296082234839434,0.657512452212752,0.7753722512999265,0.00035128763549788656,0.3516149748776774,0.0445553760871418,0.07283567010634814,8.676425407845798,0.1742966512996134,6.334753966718584,1.5421508731252358,0.04594846187884185,4.1,0.02,2.504837417087684,1.291800922616586,0.2890906314689857
1700,0.09805198532728673,1.0435803323640658,0.11333595301606922,0.5503842371460732,0.7882640222392278,0.00034347054600796325,0.3577056007746849,0.04421778969814905,0.07372803897298781,8.50342947749598,0.17378284597828028,6.30031291620632,1.5420608436312766,0.046563245828562784,4.1,0.02,2.5323246847913303,1.282354540992136,0.29898325947539606
1800,0.09809259125095805,1.0261162472528453,0.1111762715649629,0.5441681795044697,0.7786554903509787,0.0003337048943925067,0.35889890606738817,0.04638768907074348,0.07298390426228307,8.695272237330279,0.17255132467482776,6.328957628929734,1.5506307129932815,0.04448037111511429,4.1,0.02,2.5252767851256475,1.2740578430253944,0.30371900971118854
1900,0.0990223637742305,1.0303248065177977,0.1146611323577287,0.5247245451148291,0.7626016496364436,0.0003530661445220069,0.36056741758677724,0.04352024354295537,0.07796816994102511,8.58259061663506,0.16984909349594782,6.283226237548568,1.5504157337273796,0.043649734481901716,4.1,0.02,2.522063321887752,1.2815571347494479,0.30022068662803403
2000,0.09822604175289197,0.9864841978129787,0.10896284877712392,0.6554315118260328,0.7833797043948242,0.00032219979120942633,0.361986021800848,0.04564171250038487,0.07051685493038982,8.563240818720539,0.16967402482660446,6.330738445334334,1.543302015232683,0.04537942391444438,4.1,0.02,2.5027946660607907,1.2899115572626147,0.29834966576400307
2100,0.09931090881631999,1.0740548009592594,0.11865926959214737,0.5401712021031537,0.7938104260320229,0.00031051290605544886,0.36185608657207,0.04510755729693314,0.0759534372267174,8.470283281477199,0.17167127626582732,6.328968954349364,1.5497810605081797,0.04571161237553518,4.1,0.02,2.5041969395099564,1.306516647270822,0.3018955598028379
2200,0.09942978058765206,1.0646511201825155,0.11682062095252085,0.6125473212330138,0.7781534074869678,0.00032650365742175805,0.34968745591695266,0.04477465051897642,0.07580979168408704,8.452232980212559,0.17182927844788895,6.331985704757438,1.5452894470358127,0.0464193886216673,4.1,0.02,2.5127807291811184,1.2896734945972044,0.29780064280016755
2300,0.09840610353829654,1.0253633377477054,0.10239438552654108,0.5726277231421181,0.7789298681855744,0.0003016155462617816,0.35273068700644356,0.044149082308392915,0.0745021760145415,8.58322744051863,0.17194765875461654,6.315629804084724,1.5409770983105966,0.0440359158998052,4.1,0.02,2.498809988253654,1.278714667824183,0.2981711690220811
2400,0.09830032970665181,1.0528832414457099,0.11535868266207915,0.6058702012880843,0.7624051324478057,0.00034253258851919246,0.3588905923836729,0.04576064442138715,0.07700913233850668,8.571457413777408,0.17061915725169016,6.332405726280854,1.5491607747276412,0.040629802382375436,4.1,0.02,2.5115587297630153,1.2918611209993964,0.29572971031617307
2500,0.09920375755959113,1.021914395831796,0.10663877744461409,0.5572513812387525,0.7859480626910957,0.0003558704308392367,0.3645745789352947,0.04543456326964253,0.07127452069780135,8.482702063478147,0.1686838071305851,6.3321592389896795,1.541144153510522,0.03939071586522632,4.1,0.02,2.5012468144333835,1.275293387499261,0.29672324411207535
2600,0.09817547526552978,1.0581969939967981,0.11911768716445383,0.5549529421704119,0.7731918305504396,0.0003226909514300185,0.35737226257428656,0.045934272590220815,0.0761015936539178,8.569069732917404,0.17045327223445975,6.291334724051205,1.5431432130283838,0.040604144337694964,4.1,0.02,2.508213167936503,1.2885440377051538,0.29688409021070095
2700,0.09913412882735423,1.0606602281107544,0.1026078588306987,0.5790884001172495,0.7859644846254151,0.0003157063143190405,0.3600323681973245,0.04488480565555371,0.06989116059699658,8.56854038643405,0.17055575067605355,6.277791896224391,1.5433346272341948,0.04317199842856587,4.1,0.02,2.525570325596092,1.291887005627456,0.295129244231156
2800,0.09828097291974164,1.0748666004627252,0.11248430007036883,0.6009272768496723,0.7936725798163637,0.00030775567182584636,0.36346801802114787,0.04641961950895386,0.07296518088807478,8.414901526089666,0.16843785127786948,6.284449951690386,1.5433735985701011,0.04337809969555472,4.1,0.02,2.487587047817531,1.30296708494901,0.29496539625637574
2900,0.09810208592620957,1.0758742677095925,0.12031078489084933,0.5450554056660631,0.7705841985396535,0.0002969447276394522,0.35523938984533704,0.0442021361858107,0.07130094032851463,8.438203642954461,0.16825417691113143,6.309486261473252,1.5433729471963424,0.04597193580825874,4.1,0.02,2.511066842039222,1.3060689268434766,0.2963152758248241
3000,0.09915145660351755,1.0297262125450923,0.1219490811430787,0.5976536360698301,0.7776202897348772,0.00033382372581018617,0.36230965565538026,0.04615339149274439,0.07473739980263074,8.541741668508118,0.1702427977864581,6.283612241749422,1.5425740667604866,0.04716109731034741,4.1,0.02,2.525888560881209,1.2987936950338443,0.2953018192850752
3100,0.09898872550714592,1.0213760194429884,0.11231649811140665,0.6350041297929728,0.7708769987375801,0.00033029182117163994,0.3547440792730687,0.04591038274538704,0.07456726237904612,8.552205995989688,0.1715162065175212,6.279720557517444,1.5410337169815926,0.046082581559114245,4.1,0.02,2.508192445199282,1.274507423245197,0.2997554800513017
3200,0.09838754256083868,1.0371946440282171,0.12012514766738029,0.5676523886283693,0.7693858174369551,0.00030831610604820813,0.35363961004121225,0.04530746822794394,0.07321826436684176,8.465456026027516,0.1681386138046304,6.290271396085199,1.5431953131253626,0.04633385580513718,4.1,0.02,2.5260508730413096,1.276449305697109,0.2928223438849483
3300,0.09825383082985865,1.0213129447922606,0.12035155507173298,0.5308551614752128,0.7956617272550306,0.00031286847606865027,0.3680651735974743,0.0431331418487426,0.07079218903649905,8.502689077097358,0.17122517719766733,6.304969957568021,1.5424717677695152,0.03989274416627823,4.1,0.02,2.505660042901975,1.292559262066575,0.30446493973209976
3400,0.0989849562383802,1.0286295219210944,0.10305739079717709,0.5931563072157866,0.7764809461996404,0.00029967422125928974,0.3642843521074137,0.044013323996775315,0.07099284426277434,8.443338714738553,0.17115580995008375,6.283536696699967,1.5462690053294685,0.04900397929792701,4.1,0.02,2.4874653118920453,1.2941383985250006,0.298587118162767
3500,0.0982023348507237,1.0589677805873503,0.11085647225517066,0.5749652772177652,0.7770014036826457,0.00033834264626897355,0.36158548926931516,0.04451151748892103,0.07728710185506191,8.404135125839389,0.17173906429466912,6.299553548292552,1.542228160213107,0.03942987186722866,4.1,0.02,2.5308238122146034,1.3083043609414515,0.3067915888625517
3600,0.09915956655458065,0.9983307927317511,0.11447456211977802,0.5900592409790545,0.7854084944059524,0.00031838563497734937,0.3618213553165208,0.044773352872737045,0.07688317897226801,8.565228138859831,0.16970448036090655,6.328211393077449,1.5439694628389216,0.047635839743956465,4.1,0.02,2.4902896306399156,1.2874822417675733,0.30524064238694276
3700,0.0980582451250051,1.0628219459600567,0.12008930364828238,0.6300140205767949,0.7880397841267707,0.0003049039774468901,0.36468872284697224,0.043924346339245565,0.07488635515609474,8.412123465680514,0.17100889224456417,6.282669804429543,1.545984856344875,0.04350684561046096,4.1,0.02,2.5333331896589235,1.2934867657186264,0.30294705251339543
3800,0.09934195659459848,1.0061328678318766,0.1122791281711599,0.6398853694937087,0.7854351703367988,0.00030918588004111107,0.3634483266267426,0.045793551538068564,0.0713626827717428,8.558674672449166,0.1714717965823985,6.288063932512171,1.5415609193752282,0.04225956492295886,4.1,0.02,2.505827095776299,1.279883872002745,0.3055915979509812
3900,0.09909543660027983,1.057276780269415,0.10226515072888606,0.6555497104040218,0.7957439604032308,0.00032638165367169397,0.3686115558574802,0.04637139309882216,0.07269057974057068,8.568212729968778,0.17042816628455654,6.336410162334696,1.546676271738372,0.04178356225491244,4.1,0.02,2.4994318136723805,1.2981674028327599,0.3024790386965013
4000,0.0989727024586694,1.0255419869184916,0.11650371708149641,0.6730472018900456,0.787340683450868,0.0003381684797487397,0.36062262838923054,0.04491583203679131,0.07596055417714262,8.527271468481368,0.1688915842928348,6.288395459285005,1.541231426623462,0.04579546911931671,4.1,0.02,2.4875772199009334,1.2820193952367092,0.3037069711509976
4100,0.09906130651455403,1.061530964943745,0.1181777218770859,0.5407990659494311,0.7736861996946156,0.0002993591998801487,0.3578751902639271,0.04452095841552737,0.07291319475345487,8.551531066177253,0.16916763329371964,6.300742492961002,1.545265277702505,0.04369041699311966,4.1,0.02,2.5328595583955114,1.2742920590695015,0.3030411195674421
4200,0.09890731563763162,1.0777112474225743,0.11313727847577336,0.6272208911408798,0.7709993843582911,0.00033040944725658424,0.3602573546995895,0.044202462564462544,0.07121740856171642,8.564529948623585,0.1707087043600465,6.281976989629825,1.5442659925675266,0.04467963557072449,4.1,0.02,2.5314251762719477,1.29373159084157,0.30525791443647604
4300,0.09913803423855487,1.0164523213781074,0.11311533320324424,0.6344090979180761,0.7798789087339613,0.0003571217167654622,0.3642458126595003,0.044954785927156585,0.07309792191118943,8.62249417110038,0.17044019681127862,6.279437730717769,1.5428046873560308,0.044128155582597486,4.1,0.02,2.486670402887755,1.3015357291574292,0.2932721820102919
4400,0.09923580231631153,1.036148093796295,0.10439040728034042,0.5563982695583781,0.7802796098088657,0.0003591612546459871,0.35889414132516323,0.046017390139619106,0.07652778935345945,8.502952329651212,0.16925149421626295,6.332603383643343,1.54609429294837,0.04019653240875065,4.1,0.02,2.5169358986269463,1.3084671707845044,0.29306356307256437
4500,0.09902661526545431,1.0035027441020454,0.10705785548786187,0.6015393002423186,0.7686351280068118,0.00033422028510818953,0.35034474487515793,0.04409001194015564,0.07099848083998644,8.427955837991506,0.1693452618340254,6.303874364611272,1.5488812080105898,0.04056821220734764,4.1,0.02,2.4832466312757355,1.2995501330360981,0.2988844034392855
4600,0.09905040513995504,1.063866061277577,0.10642765117003568,0.6082244121519794,0.7798489547420588,0.0003054883186157928,0.36849222355670336,0.04440581220921941,0.07763266711267974,8.490771677845398,0.17077937689683548,6.320910018253005,1.545868173208056,0.044139759008026545,4.1,0.02,2.520513192529489,1.3097805311303412,0.30523750793222615
4700,0.09821060076568125,1.0361099624016317,0.1168764263427858,0.5576375772316662,0.759335557935062,0.00032909352407559653,0.34797564350941673,0.0457051068244023,0.07057123248416533,8.487646218759474,0.16964808314244953,6.282818983284315,1.549215931458892,0.0409434440811797,4.1,0.02,2.5152131787045997,1.2884008955553865,0.29729852888355657
4800,0.09849110140713065,1.0328867591992414,0.10504688335660599,0.6761721403816844,0.7693614365027084,0.00030664071384099825,0.3578413230955365,0.04566904848263028,0.07222920179442066,8.61403094401047,0.17088584790750985,6.281142119234719,1.54999602680309,0.04514689311388028,4.1,0.02,2.5006338823651864,1.2812445644036103,0.3041437343365267
4900,0.09850799213209735,1.0314981364662459,0.12217887400424256,0.6706203443044216,0.7742258547995033,0.0003536839153044809,0.350915496789695,0.046192118651189766,0.07434735521987795,8.631831063324459,0.1684313300954814,6.321371933884708,1.5407114776438402,0.049371837969285855,4.1,0.02,2.5179443291148482,1.2754792447999805,0.2970060812146703
5000,0.09882653306937385,1.0529914288955011,0.11352158320935161,0.5509589791253421,0.7765832912992768,0.00031130109427840794,0.3600346623811082,0.04565816948785801,0.07244078051842645,8.547266368388035,0.16905101840664702,6.329262655898781,1.543417925565441,0.04619275193991189,4.1,0.02,2.5325461047908386,1.306385702972321,0.29597293086803655
