milliseconds,GLCi,G6P,F6P,F16P,TRIO,BPG,P3G,P2G,PEP,PYR,ACE,P,NAD,NADH,SUM_P,F26BP,ATP,ADP,AMP
0,0.08706731628305316,2.4810453501100382,0.61604346164014,5.5769857112017975,0.960075722457351,2.8253011934977545e-06,0.9037241964668444,0.12023108945901266,0.07106440076574261,1.8002034469783006,0.17134691651656977,6.340151597125087,1.20451065214211,0.3871489514009767,4.1,0.02,2.528699679738495,1.282774301071449,0.2963840298916312
100,0.07304012362098587,2.774015302207638,0.4816224634269199,3.182194713851857,1.8744768356643262,0.0016283534328408388,0.6502470241387027,0.0868280251354525,0.2122110468433656,6.709267211800638,0.0517134332007716,7.543125424750075,1.4369979374143609,0.144325480829498,4.1,0.02,3.506330737556238,0.5554247013214657,0.03999290810992614
200,0.07488486673671844,3.0878240065684377,0.4600121939579232,1.8429729281562035,1.3873432769656404,0.0018469385659884475,0.7849588260785028,0.10959213428945816,0.2570909853817217,8.597522410749953,0.11021642685521538,7.525642887534244,1.5171587806798958,0.0701164318961667,4.1,0.02,3.4493451262319463,0.597869499661597,0.04874891501081348
300,0.07626209705589106,2.6660292794995812,0.3952029612288495,1.370720949568453,1.2150511834295465,0.0015501156941213564,0.7338019320645405,0.10011778807667907,0.21822082750255195,9.713867404572603,0.13786797204776324,7.432366589873744,1.5353172222997422,0.05982872564643881,4.1,0.02,3.3477359413956393,0.6793039793397229,0.05727147309917083
400,0.07767582205102569,2.1920602191115885,0.31126157710490177,1.1116319535703005,1.060870219720535,0.0011944132543688728,0.653437374306086,0.08792447702067849,0.18221291170098283,10.678487777821415,0.15900748547750287,7.255118294354722,1.546433510326065,0.043183023250120474,4.1,0.02,3.270313440486354,0.7701252186067049,0.07865659010863367
500,0.0796357660239214,1.8533289948499556,0.25426672411789214,0.8589014098779424,0.9913281552391351,0.0008598050795096866,0.5660794472195964,0.07363103912410678,0.15240582991347465,10.7996548274987,0.17558392447140916,7.128140286258756,1.548466005466335,0.0397663957085826,4.1,0.02,3.108025428069178,0.8475394848623348,0.1113183922028941
600,0.08358323163710348,1.5712704515683527,0.2066778946488736,0.7678471790113732,0.9219753498057925,0.0007041248750215139,0.5061377932917894,0.0638792650287426,0.12229020464818456,11.032611351542917,0.1906540580975393,6.9604981342151895,1.549620928378591,0.044424552320481585,4.1,0.02,3.0047377494076355,0.9684116967542645,0.14602396560490374
700,0.08708824444293979,1.3549038951173509,0.16074003154969466,0.6583827784388558,0.8644348795350092,0.0005595413182820599,0.4418737839347379,0.05861478905031019,0.11021014835193677,10.594357352482747,0.1973166203382673,6.768064839839971,1.5555919251383004,0.043743646072618506,4.1,0.02,2.8416365379694097,1.0737339340929375,0.18418782439990253
800,0.09090519784000015,1.2193404078700658,0.15717539627008123,0.6072438130980877,0.8436628706954427,0.000461571778117306,0.41753007422216337,0.0544455215624106,0.09571170492567686,10.289676624944173,0.20089528844257362,6.658472680574759,1.547964733116998,0.036689698260216556,4.1,0.02,2.7578522078759256,1.133055647366975,0.22113710470470463
900,0.09348025847033048,1.108113088848727,0.1245879731057232,0.5723050712749245,0.8014598198687904,0.00037766316413437523,0.40572923054139903,0.050056443925431085,0.0912092177001061,9.865027705347,0.19950363566856202,6.538319852417894,1.5533879811847067,0.04066484604382377,4.1,0.02,2.666211533180241,1.20845385991919,0.2469451090603576
1000,0.09436999602078369,1.090639791555496,0.1352677355079878,0.6569776395689491,0.8027377896548749,0.0003762606831891102,0.3889721123320077,0.04776364956726201,0.08370621011250325,9.586412651330612,0.1950124809283173,6.439532944897251,1.554185659511676,0.039012185667513175,4.1,0.02,2.6140765144238456,1.2160179333448593,0.2685513157459791
1100,0.09667645671673437,1.1038967048103945,0.12490546742125336,0.6320745185343343,0.7920503640154747,0.0003462728047045846,0.37406275037101155,0.04755352105492518,0.07892524222748662,9.19371230667241,0.189821916175973,6.370537649040511,1.545589691252552,0.03731332200101003,4.1,0.02,2.563619461143003,1.2637278503916918,0.28156635556210724
1200,0.09754167688960341,1.083074122695913,0.11074188729853353,0.6086034488087229,0.7868812123502886,0.0003508219371944972,0.3651784083688766,0.04549982100722773,0.07630244952667939,9.017241347678713,0.18514466477495306,6.387408315131721,1.5511226250458845,0.043319255810978084,4.1,0.02,2.559955873028859,1.2720531257312155,0.28789784188614714
1300,0.0982094232503739,1.058891948898776,0.1078618104238757,0.6388068113946529,0.7854953096338332,0.0003567109126898119,0.35613726559928177,0.04534543204229257,0.07800593195701998,8.976060101934857,0.18157708096842995,6.324480979749234,1.5461562108326035,0.045239051842270686,4.1,0.02,2.5266330862664623,1.2761026408828564,0.2845966342447207
1400,0.09852103881786631,1.0821401935473725,0.10793991255192946,0.6278769049213263,0.7969412911804,0.0003293107598616073,0.3636097251509354,0.04492809859816502,0.07239204344576805,8.7514186538031,0.17746092459372112,6.343866672495395,1.545939890928174,0.04393055544621088,4.1,0.02,2.535055592585792,1.289118437689599,0.29762578610564344
1500,0.09882035310081362,1.0250635503912582,0.1183230970448037,0.6638732100001424,0.7650841862297827,0.00033307845458088053,0.36483081893544517,0.0463116232865682,0.0725101661880592,8.591333174657112,0.17531359953526315,6.35333100801196,1.5446896940263506,0.04471766938094916,4.1,0.02,2.5326841837568916,1.2900548648816956,0.29341922912078633
1600,0.09855176562853775,1.0084338941750763,0.11392926302826782,0.660409449493421,0.7632445703156948,0.00035738750452891997,0.3686867044395787,0.044730775533913664,0.07255297482081284,8.651456034398034,0.17470881611524433,6.323203788499987,1.545768411643945,0.03974562208132163,4.1,0.02,2.533073149118314,1.3046910042581228,0.2967258970193522
1700,0.0982034249016611,1.0831316019497184,0.12066649487660512,0.6003802811317753,0.7853144243266978,0.00033556575194744275,0.3675549572259181,0.04662768324190696,0.07161530562137121,8.662893332737616,0.17181624998373787,6.3458079644722805,1.5421785689707257,0.040036793428681,4.1,0.02,2.4951729741154094,1.2990512860571972,0.3040256952411284
1800,0.09825815679713926,1.0756689361461675,0.12352261669477359,0.604395436906421,0.791934485991407,0.0003208524284153608,0.3637151022238151,0.045670789411323603,0.07111904591503888,8.516879660185253,0.17033585438243912,6.32797955277062,1.5489771537668353,0.04039617359029449,4.1,0.02,2.5204780811113494,1.3016307048331102,0.2965752093577891
1900,0.09846975542628074,1.0225883249611052,0.10702175963244803,0.6462565915959824,0.795218320855928,0.000320042058442889,0.3518668188354169,0.04573541845704982,0.0703052711845246,8.676188156294625,0.16996466599099436,6.335093548714989,1.5448112839835362,0.04104158981551757,4.1,0.02,2.518704343854159,1.2904021079675634,0.3012189180386003
2000,0.09821353359945605,1.0009292051228018,0.1027581742960467,0.5721276010370192,0.7889713005430972,0.0003597236839827101,0.3568125674147046,0.04570818587817076,0.07277799625524273,8.528033478667863,0.1724792202711403,6.33366412893849,1.543423394844608,0.04287846718874151,4.1,0.02,2.524991351899383,1.2955217393663196,0.30027706456764225
2100,0.0992446947858003,1.029282655461142,0.11594316124171347,0.6446345951482139,0.7912268326778918,0.0003361513030629481,0.36810955505411186,0.0444292331564,0.07685617249958017,8.4789493254757,0.17228705968418315,6.283145642491769,1.5427958365164902,0.04069760039559194,4.1,0.02,2.4875502019005955,1.2931375331082977,0.2957143429739784
