milliseconds,IPTG,ia1_ActiveTF,ia1_InactiveTF,p1,p2,p3,pAUR1,pSLS1,pSLS4,proAUR1,proLACI,proLAMDAR,proSLS1,proSLS4,proTETR,ter1,ter2,ter3,ter4,ter5,ter6
0,10001.11551238625,99.94671840031324,99.59264556558544,10.0,10.0,10.0,10.0,10.0,10.0,0.01110018327212275,-0.01176997313917994,-0.01731500558192426,0.06449126909350326,0.02863304783619743,-0.00027993022664753306,10.0,10.0,10.0,10.0,10.0,10.0
100,9899.612124734322,-1.1174547537154662,200.31870303269503,10.0,10.0,10.0,10.0,10.0,10.0,0.47075439967433474,0.5703064944010008,0.5962372960467546,0.1122335954081848,0.6596782287935568,0.5759429686783558,10.0,10.0,10.0,10.0,10.0,10.0
200,9900.429437512154,-0.7146736958696316,200.64767678968312,10.0,10.0,10.0,10.0,10.0,10.0,0.8683429711960117,0.9053308007173817,0.9219326054436638,0.1958866891144747,1.1582525148331677,0.9425007470092355,10.0,10.0,10.0,10.0,10.0,10.0
300,9900.283528529422,-0.9698439962602096,198.89527705759295,10.0,10.0,10.0,10.0,10.0,10.0,1.272529322724219,1.075934688327732,1.1621659828179012,0.26791808577156007,1.3962790551385273,1.2560272307024156,10.0,10.0,10.0,10.0,10.0,10.0
400,9900.700665658718,0.06533431840200565,199.61469196773635,10.0,10.0,10.0,10.0,10.0,10.0,1.6256410799635679,1.2869206997342624,1.3808078819221645,0.4023812728567833,1.7296378692999768,1.4777385149197888,10.0,10.0,10.0,10.0,10.0,10.0
500,9899.447352740024,1.1903520025032142,200.94093086489158,10.0,10.0,10.0,10.0,10.0,10.0,1.8766801134193427,1.4840705113556374,1.6377955455401543,0.5814706010454808,1.8357072842424402,1.7753358411436517,10.0,10.0,10.0,10.0,10.0,10.0
600,9899.27363802491,-0.3627727881327989,198.96132797573372,10.0,10.0,10.0,10.0,10.0,10.0,2.201210992850507,1.5655511500005002,1.700420905834995,0.6560800567539049,1.920602824183076,1.923788693890731,10.0,10.0,10.0,10.0,10.0,10.0
700,9899.40973565911,-1.0768278145155874,200.01709235082433,10.0,10.0,10.0,10.0,10.0,10.0,2.504288394601188,1.8323519524508682,1.7874494511817158,0.6490274290809098,2.1126871087689736,2.043485525323726,10.0,10.0,10.0,10.0,10.0,10.0
800,9901.098512959083,-0.47278014732937573,200.43692742940522,10.0,10.0,10.0,10.0,10.0,10.0,2.644908997477343,1.9271213607977589,1.9225310147240422,0.7476902982093283,2.1355604750154593,2.059292676340524,10.0,10.0,10.0,10.0,10.0,10.0
900,9899.403218178419,-0.1773122128563576,199.33176176052484,10.0,10.0,10.0,10.0,10.0,10.0,2.756004484447576,1.899446722259003,2.0453530509416042,0.8203882433781386,2.1752788229234206,2.270449067926407,10.0,10.0,10.0,10.0,10.0,10.0
1000,9900.88513267849,1.274330953497622,199.81846448627533,10.0,10.0,10.0,10.0,10.0,10.0,3.0057401411246905,2.0839640860521422,2.11265599657509,1.0458714506016398,2.226019459287633,2.394067100282541,10.0,10.0,10.0,10.0,10.0,10.0
1100,9898.69855483119,-0.37884834946854884,200.6755239610835,10.0,10.0,10.0,10.0,10.0,10.0,3.168937985546772,2.1534481110443333,2.213212333586297,0.9422722294170219,2.309019973289534,2.5468398259877145,10.0,10.0,10.0,10.0,10.0,10.0
1200,9899.133802321134,-1.02572964290596,200.81043463507075,10.0,10.0,10.0,10.0,10.0,10.0,3.3093679696477225,2.178271709998001,2.229661948394018,1.0767656565880759,2.4235902514042373,2.5803960472857286,10.0,10.0,10.0,10.0,10.0,10.0
1300,9899.782347699942,-0.6649596439972149,200.1624077706535,10.0,10.0,10.0,10.0,10.0,10.0,3.444293892210958,2.2587090539148686,2.3908250522870964,1.2773960047301571,2.445959582277604,2.712048394369103,10.0,10.0,10.0,10.0,10.0,10.0
1400,9900.395935114433,-0.9729750216300782,199.89713223216995,10.0,10.0,10.0,10.0,10.0,10.0,3.5837471611553844,2.377922441243402,2.414623129290632,1.3824767418300867,2.411234992117883,2.7004324570530924,10.0,10.0,10.0,10.0,10.0,10.0
1500,9900.39219720988,0.7367775428188528,198.87000970497243,10.0,10.0,10.0,10.0,10.0,10.0,3.6122222684621192,2.471547925960351,2.561880347828491,1.5442190261790678,2.4962471256455845,2.7941766126489935,10.0,10.0,10.0,10.0,10.0,10.0
1600,9899.056637816622,1.1892233936024494,199.1921657943545,10.0,10.0,10.0,10.0,10.0,10.0,3.7322736009144233,2.5552790234667,2.4886070736683297,1.5839821385551576,2.541579276435376,2.843543683391593,10.0,10.0,10.0,10.0,10.0,10.0
1700,9900.13788064013,-0.17053127015641723,198.8073304603806,10.0,10.0,10.0,10.0,10.0,10.0,3.961609943777956,2.598477855186373,2.640519671330931,1.72025554825564,2.5003991963280012,2.9017618316904357,10.0,10.0,10.0,10.0,10.0,10.0
1800,9901.224990612294,-0.7716722568769662,201.2847891688528,10.0,10.0,10.0,10.0,10.0,10.0,3.933267412402912,2.607335683926621,2.7217298583362464,1.5713758155842315,2.6009342983700865,2.9146278815019806,10.0,10.0,10.0,10.0,10.0,10.0
