milliseconds,cG,cG_m,cL,cL_m,cLm,cNI,cNI_m,cP,cP7,cP7_m,cP9,cP9_m,cT,cT_m,cTm,cY,cY_m,cZG,cZTL
0,0.023801411135212787,0.11874261738453334,0.41527384647435905,0.995706839377658,0.05215340664938713,0.04320757271109802,0.00502895180068713,0.8299486122036556,0.016342217192803984,0.08465348704925546,0.04602404851210057,0.3495439006579483,0.3917199266710533,0.24985852424218033,0.2405396674868134,0.09982236652345176,0.09274975157339321,0.0798279890948851,0.3230383223034475
100,0.01730812938645802,0.14900987125295453,0.4377154707077277,1.012811466245249,0.060184694741605343,0.04133263931994226,0.013241272381011394,0.7722372610093119,0.030551486940406797,0.08401491080880497,0.07726267919367669,0.4443508332062516,0.3883068153704978,0.24663284317149256,0.23846073922061373,0.10214387022663053,0.1081380504733584,0.0822030154944973,0.3202825097892811
200,0.012842934462372677,0.18105474163811144,0.45952048416310537,1.0044205244193352,0.06384757773429997,0.042272710059420626,0.011404341514867302,0.7343547064464828,0.034246285893996684,0.09879508073122255,0.09892951265777798,0.5251694602667286,0.3869491947686524,0.23747658608579955,0.23710422342034979,0.10473521069737711,0.12623213793730884,0.09273570623240338,0.3188639368376864
300,0.010242448266034508,0.2137105249824333,0.4759901691541957,0.9995633569187995,0.06705386117407616,0.038600966685878,0.008634670410221021,0.6901512707416112,0.034415645071596834,0.10204025884102973,0.14006037014533862,0.6310543196216715,0.3822838616247509,0.23367417409358993,0.23242983436981496,0.10693087430847431,0.14092958611777476,0.09832364332865416,0.3186327783614287
400,0.008865580238228265,0.24679230697248863,0.49491355082739985,0.9693910453586094,0.07425293412528988,0.03964710470982398,0.012047485654198671,0.6419515529513772,0.018280665896683212,0.1249301623693086,0.17059824353558245,0.7129270906343557,0.3831616655329137,0.22883092558336413,0.23117224470543163,0.11014178146913516,0.15751436855407766,0.09941875670283215,0.3188768542266303
500,0.008379447312607992,0.2769113557805098,0.5182475592679048,0.9401222170635214,0.07646235560931863,0.03937901741210543,0.00910760677007729,0.5908661633295881,0.031964818048841104,0.13510070607722527,0.21350539585225434,0.8074345566818514,0.3816879249935555,0.22581104998691043,0.22869719776276395,0.11377333740988585,0.1707579274547772,0.1062297805549177,0.31929472717149787
600,0.008178488976540905,0.2985545843591246,0.5366748013565968,0.891779401652976,0.08427243051647652,0.036993144301535094,0.011284219810743791,0.5301242940494557,0.04617976200702456,0.13985726372475396,0.27278147740167275,0.852202759342036,0.3760985234929673,0.21979249675119295,0.22586980585530383,0.11717024979488153,0.18413668495511168,0.10831671003820793,0.31931695240878566
700,0.008249266104110012,0.3210190896077272,0.5494892106761209,0.8669302590208225,0.08835043355619926,0.03807670057579549,0.005539144666014095,0.47879200716297976,0.04376143241788184,0.14330069797171915,0.3247872647925186,0.901292644346471,0.3737918453203141,0.2151909704280166,0.22370771813913087,0.12374217991519088,0.19275056512366545,0.11396537154658191,0.31920315660600573
800,0.008444849778675236,0.33573938355781796,0.570088489848574,0.8202779643777846,0.09602530021169174,0.03691968892431791,0.0032603363673798375,0.4369000989389042,0.05675606428417969,0.16852823432298267,0.34871633148129144,0.953341404721797,0.37106356320404144,0.20715453403234718,0.21957053968547013,0.12639636285633188,0.1989573003777812,0.12024632809545112,0.3185038874487565
900,0.008480126315042878,0.34919993789008685,0.5838182495599828,0.7912835497185011,0.10016977355361406,0.037143069380974995,0.006665229965136425,0.4020317024642847,0.06265699071608574,0.20565779751947713,0.42475599143716064,0.9903560968041535,0.3700496376307057,0.2030950835645862,0.21858569688902285,0.13241468139212278,0.2020998786078527,0.12453049522984763,0.31785834021805515
