miliseconds,IR,IRp,IRins,IRip,IRi,IRS1,IRS1p,IRS1p307,IRS1307,X,Xp,PKB,PKB308p,PKB473p,PKB308p473p,mTORC1,mTORC1a,mTORC2,mTORC2a,AS160,AS160p,GLUT4m,GLUT4,S6K,S6Kp,S6,S6p
0,100.4072553478423,0.0020524336166618247,0.049292817034027825,0.020699026434659634,0.0928182503122706,82.7345513339411,0.0012485535406305027,0.2833225184812732,17.04723439156671,99.99832149012386,0.0016846177210601318,68.62978133358656,13.094723570235567,16.398104853534246,1.5881288709880332,86.99734834382791,14.081984471691406,99.82466657590362,0.15789335273600846,84.32584575417175,15.818778141811416,26.412084498623866,73.74923286348601,99.28321607365051,0.7240427097816987,92.71895535882288,7.304004204716707
100,54.925167702251116,0.021003103908907018,44.40256624633383,0.04928209604390044,0.10183145234094662,82.06202100801698,0.001704637092626755,0.5655362235208101,16.247394940118838,99.99834722092662,0.0016769698835588012,64.86300330583083,16.372459564156014,15.974020418234588,3.065358619355851,83.77267314065574,15.78737294715691,99.82633120984376,0.15586412265420824,81.99469878861534,16.835368431991142,28.262165596592553,71.83085668648197,99.276102591171,0.7365891536937875,92.69020980001847,7.2278394351718305
200,32.70524877367871,0.03026523393907189,66.90797086146385,0.10468177755086298,0.10244147792993026,81.08520604013,0.002706311499327498,1.5626638784141191,16.412699596554848,99.99830065873601,0.0017048479954586157,56.78187909449499,23.317254916637502,13.056090187955803,6.5199087676434315,71.80563822879807,28.908108985262643,99.80679632170012,0.2239175588145779,75.61787791899147,23.73527701471743,34.70737038676501,65.84624153447788,99.26926468417845,0.731198959388984,92.74772010280665,7.181357683200078
300,22.7581036132536,0.034975834807423785,77.831054394558,0.165611366248187,0.1325907496760777,78.78358367955765,0.0037670781572028945,3.245407540278708,17.046085602808503,99.99831232103386,0.0017001300186305773,48.7850932917611,28.46129003809803,11.406367122079187,10.014461564489277,56.067136230196255,43.84217038422862,99.72763939282935,0.2803441894669942,68.21420276122127,32.70063872438648,42.00107807818755,58.546404958612946,99.25911701564593,0.7386291538549401,92.71760935294542,7.287473059980723
400,17.051431120241467,0.03689573017002115,81.96712083491482,0.21694527034147698,0.20189404818406198,76.66526168098295,0.004891093098435993,5.33434009718475,18.70341359383003,99.99824071905522,0.0017445957303495873,41.2587254158528,32.39061232440282,9.591341180994144,16.128291682027587,45.404594104138866,54.158766571736585,99.59840940046044,0.4371707796119986,59.394467378329324,40.12501593625036,47.48414145414997,52.29571226081005,99.24843063417248,0.7512355596220376,92.69869564587931,7.314993977946523
500,14.577429998163304,0.03783383911329068,85.22385554193879,0.25717771412319446,0.2694170334181226,72.23458783669545,0.0057564965546158045,7.1955807946296435,20.773680279632597,99.99818828360624,0.001802209249922112,35.58978422479547,31.823663111344228,10.041906180475092,22.43511476678354,38.32873828857652,62.2935887809625,99.44975569406424,0.5815544920316414,51.79703583596424,48.19363150050082,51.752799888768685,48.42180240178443,99.25428755019288,0.7524376280249784,92.61948904009076,7.395375740056171
600,13.3116119287985,0.03863744023410213,85.60220362717418,0.28264956363707516,0.3226705548184119,68.6715121156894,0.006430006897240023,8.910166900062938,22.646700260859287,99.99810218122741,0.0018622135609492958,28.477163354879067,30.05408697706522,11.1332047527631,30.239471745853166,31.821014583598505,69.17235921304552,99.24678370294657,0.7302729340280563,43.740953910934614,56.20844093285164,55.03068478619435,44.2937040848559,99.23374953179082,0.7674074566258103,92.4235188137605,7.566253659791408
700,13.172194538672477,0.0388210598869441,87.13986955853792,0.30181885853162405,0.4086625374081046,65.00852394730411,0.006827766977526621,10.185205545450186,25.2398308250312,99.99806367066519,0.0019488550132827063,24.043790687727547,25.308229018817716,12.30543128399469,37.39512094432472,25.67865423140231,73.19700720640526,99.12349074444685,0.9000310036321595,38.74123714061041,61.23399387173189,58.18671294181624,42.095635097256924,99.22199108426616,0.7760252834482023,92.2806047637586,7.720134338542994
800,11.966974949671124,0.0389880665305456,86.59089117868919,0.3107051561904133,0.5446562364677434,62.125179418505724,0.006978265921370854,11.059905031659277,27.428883867589924,99.9979693605071,0.0020406447007017387,19.679502290752954,21.181028878786737,14.255687228586325,46.3878242761658,22.01793202156775,77.6728985320321,98.95847258089123,1.0721826567235777,33.94803889811742,66.51137875999993,59.43180221407882,40.29317952000715,99.20275591683682,0.7827398265849309,92.2818917841783,7.783826353064168
900,11.899975359535754,0.03877594047344152,87.16570753017085,0.3118483974565759,0.6282578544635282,58.71931193380009,0.007048127973040577,11.197047868417844,29.90315167777003,99.99788063016493,0.0020854865262639405,14.829357640222552,16.149693952926874,15.343211859707232,52.092699873479646,21.106587322481825,79.64161016421377,98.79503000808202,1.1953160331381882,30.256111301807326,69.35105023249073,60.36686898474007,39.434905944354746,99.19344475122173,0.8079857496796796,91.99520740776855,7.923850393897245
1000,12.465124373736067,0.03904695981012546,86.41510194220983,0.3087857604620224,0.722137667958638,55.74430148591826,0.00681329105538785,11.217376685439156,33.50241815070647,99.9978287908809,0.0021835715813333365,11.192714622410783,12.853113704326475,16.9266924328911,58.52633180260147,18.82412717862803,81.1105066700294,98.69322482280724,1.3267664001248638,28.116196803891004,70.86602603433965,61.52430027956785,38.481189952240165,99.1786317241172,0.8275432511415877,91.92964694751066,8.094866053561027
1100,12.02200422299762,0.03888049581407664,86.7874748078244,0.3041438467303749,0.788995168503144,53.201214416873704,0.006612775013266806,11.172370260254107,34.894211256518716,99.99774201897146,0.002266941912736684,9.970627256339895,9.294370717731562,19.098543303913257,62.363495125751285,17.77589959967395,82.2569921186399,98.57417476627835,1.4335502678085295,27.213429923874415,72.7150460391407,62.26494935025265,37.95672867118841,99.1682696294902,0.8381750589685001,91.7920557736215,8.172531025927677
1200,11.901780913505018,0.0385675747485285,86.19278553481747,0.296756866853781,0.8711418556437485,51.870852547433856,0.006396807911863154,10.767824761810822,37.35140276804072,99.99768511083244,0.00232645338001498,8.005488533356043,7.351365488838865,19.847474449255316,65.05030440609433,16.820380935168632,82.2240171253659,98.47937304689825,1.5290303441944084,26.01788032521357,74.12891620291026,62.169072062373786,37.826009878446776,99.14801423105368,0.8517874091768941,91.68603002914125,8.325412068759004
1300,12.310349256690913,0.03857589711712634,87.32969508069246,0.2907936071917473,0.9424535008479761,48.875120957704475,0.006159102705135735,10.36548789982755,40.05431077514493,99.9976332498216,0.002360553113582816,6.3220879092562665,5.300495760184471,21.51651369718199,66.37166227171112,16.717518009887616,83.95250467518058,98.37335480684196,1.6186614829367383,24.97095243414002,75.099432880728,62.49492760658086,37.41378693351513,99.1308966902538,0.8661356472227698,91.49601245016927,8.554331955496046
1400,11.781329550230415,0.038863239604553936,86.95054507711886,0.28351275852883945,1.0267172849620745,47.32409816784023,0.005816837562872216,9.797233018398858,42.47302434631145,99.99755943874403,0.0024136449556191285,5.319892255554336,4.4203538958134825,22.745966937403246,67.72177841132643,16.72020361394355,83.3889474346679,98.30062393330508,1.6886473457046742,25.605559660911123,75.51040120675769,62.21687120699114,37.31814202247338,99.11435537872832,0.8869376443887577,91.45166935095791,8.527815578505379
1500,11.985783420479247,0.03872721325846136,86.8453095316869,0.2771377013036425,1.070286948102241,47.06756144835318,0.005592158121458802,9.403402669407425,44.68431994454548,99.9975162118307,0.0025081142217889055,4.377023711938312,3.6841972957751215,24.387568088885885,68.13495316935101,16.57643066722104,83.34552664903681,98.24889080628056,1.7287752437819255,25.4044583787562,74.44697129738854,62.83925380700865,37.30175459797603,99.11285928479319,0.8901490660807871,91.23501418738311,8.673991975912426
1600,11.688085176383073,0.03854799522082822,86.26197792384677,0.27122159363582143,1.1409304738055939,45.5317558639496,0.005256083670778632,8.906258745748287,45.73209598061079,99.99744510628796,0.0025346070724128825,4.34414739940732,2.801225930019379,25.014140241365826,68.35089890590038,17.122893743095347,83.94071114638759,98.20458474482447,1.7900412599400202,24.283703944665778,74.47262062196799,62.368900056167284,37.13288119028093,99.09513050029297,0.9046416537297709,91.0825182083748,8.955447092106127
1700,11.674096049903648,0.038740636386117806,87.1691915963685,0.26269144848695486,1.2355914100462764,43.82466154251148,0.005031965993329183,8.595920019261493,47.583613911757844,99.9973943332381,0.002592690491963196,3.8364100061510245,1.9917089410088293,26.4023210336331,66.91034296146037,16.995849982814725,82.93979243253844,98.20345358537523,1.8379205627934208,25.292309210559253,74.78261838822908,62.92804025696777,37.052819008306216,99.07365761219128,0.928167556685597,90.95603286627767,8.943376483488805
1800,12.015506828859996,0.038734526342168445,86.94051677302419,0.26103243319133473,1.2609067702649155,42.70064456195966,0.004731304501192566,8.058601367975061,48.98405021242561,99.99739735400232,0.0026262040089255075,2.5632905882560966,1.9668315090035733,27.661521957532468,66.82733251995992,16.829635718238816,83.06967975848148,98.15055321410001,1.8534314670793968,25.300094545614915,74.34450666889649,62.19116425749932,37.08058483666859,99.06263091244377,0.9518080977066629,90.77303203583196,9.190236831652939
