miliseconds,IR,IRp,IRins,IRip,IRi,IRS1,IRS1p,IRS1p307,IRS1307,X,Xp,PKB,PKB308p,PKB473p,PKB308p473p,mTORC1,mTORC1a,mTORC2,mTORC2a,AS160,AS160p,GLUT4m,GLUT4,S6K,S6Kp,S6,S6p
0,99.54755907661597,0.00195637715492238,-0.1240626886955647,0.019051741933973583,0.11356758533762502,82.97485033246387,0.0012553633035438689,0.33491393301352695,17.25652055463596,99.99833641786749,0.0016667997481518305,67.47473619109218,12.90389488058316,17.11793262286538,2.365726796889562,87.11662863189724,14.054234801905306,99.82269734708859,0.1639336355918429,83.55901454562755,15.82359361656172,26.807447864574897,73.13405487028228,99.2812632430364,0.721448428342706,92.8122671968149,7.2049646540392756
100,54.27006094348376,0.021115009207215967,44.843772666871125,0.04791125396717322,0.11828949370349216,82.36562790886404,0.0016660811110622274,0.5343107489157711,16.818524697785577,99.99832107062065,0.0016503697425073482,64.41954956310737,16.33399829649059,15.963526867485113,3.350053171895338,83.69396430865245,15.03876031710466,99.83046639850548,0.14646292274852957,82.95761647774341,16.812196154063912,27.945069213153662,72.19127502070249,99.2819219606833,0.7209366874095312,92.6881297491861,7.221147538173578
200,32.50090408945516,0.030461380639547203,66.38888896623013,0.10592463065913754,0.12125492573196796,81.49510333495407,0.002748191932584342,1.4070450384574418,16.94006926182259,99.99833313090318,0.0016615410958090333,58.054814963641235,23.730538992127617,13.470870119313323,6.73908733167687,71.5804441916061,29.118757538021434,99.7776228104785,0.20188896512919666,76.71410857319503,24.038886192465444,34.12454955137236,65.66369690443017,99.26646208877264,0.7293046519527371,92.74998674595017,7.292159165966614
300,21.935028289410578,0.03457684332308571,77.80889935367487,0.1658008176384518,0.12921207248025482,79.51995839183357,0.0037739891145053602,3.140052350567656,17.247809822106056,99.99827830307916,0.0017085675700396125,48.75415627139504,28.905040998108607,10.579701473689056,10.582182456977671,55.972436500398,42.72844745225315,99.69841976584787,0.28669838815844656,67.370830804661,32.61388942719287,41.582704865329525,58.4486803328645,99.25715748867013,0.7390217464399895,92.78848687064337,7.242173359175328
400,16.432464676969442,0.03685961599750576,83.18039404568698,0.21423672426363852,0.22790044241076607,75.97719352683528,0.004942523463138267,5.325833573291966,18.353633961626375,99.99824081536967,0.001733606068059995,41.116754107514545,32.3852481279678,10.365929299274361,15.887448629592061,46.02619557436666,54.688507315332025,99.5769088390549,0.39910972092751845,59.92985896560413,40.79024199215899,47.281563409485926,52.47528202471539,99.25373083514226,0.746602725603178,92.56391260332052,7.288403983255825
500,14.964144494704296,0.03823608441751768,84.90481712319014,0.25375216424857355,0.25415056345550047,72.01204356668893,0.005828610252611119,7.217648126414664,20.34388421823282,99.99819231374401,0.0018129833594146014,34.94170633739418,32.260561948360916,9.830286873688063,22.112797345001653,38.1195755125448,62.84554671555451,99.43781435739471,0.5864976889259311,51.896553134723604,48.93929360189863,52.26495840611651,48.36192403614425,99.25260571020176,0.7518792563155016,92.52590280780389,7.529315439565461
600,12.824059228035015,0.03849452384841691,85.53171209437998,0.2827919762545931,0.3539926043389204,68.64189148028058,0.006479667702398483,8.88638403024331,23.036505626594966,99.99811625356796,0.0018614146063622404,28.87628498727792,29.322731321772782,11.349064295151774,30.2334442091668,30.80315742834263,68.80435128221114,99.27340865705662,0.7166233626498932,44.653743733209815,56.236308379820336,55.77182027857251,44.41897469651621,99.23180498681012,0.7641740599830524,92.40243070705573,7.468155688590821
700,13.163346644720747,0.038491293725847496,86.82143068702054,0.3006999198224416,0.4329245757746681,64.72001823191111,0.0067782715057708234,10.09842099069959,25.34990441343313,99.998056395393,0.0019312047225634448,24.251833119342383,25.313547445241035,12.525102925017702,38.483612687696876,26.58185422580542,73.23105575947665,99.09367885900082,0.8894266546122851,38.368815876972434,60.80185789178128,57.626604438187115,42.060649356956105,99.23130855523944,0.7673765491432882,92.27430609943126,7.69118022429719
800,12.50014047767363,0.03866127782884249,87.43251100662458,0.30791783230943176,0.5258896703052611,62.245341434013795,0.007033512066192886,10.920934789478826,27.146526289979327,99.99798226918942,0.0020079229778830303,20.02221350016495,21.015581144151614,13.86181964266634,45.349572118737065,22.09229506425498,77.53138454126567,98.96163016413449,1.0520896804913575,34.18335557622287,65.79223543383462,59.37140144981199,40.10780695206359,99.20777165382734,0.7875322329858346,92.21398542022172,7.81393810428582
900,12.606629441853094,0.03875633710662056,86.83377988446811,0.310064162110662,0.5981452140095943,59.051073212269614,0.006951459421866993,11.403739713108799,30.20246044822504,99.99788999927317,0.0021038559313832786,15.125160430268242,15.98811400820819,15.724174844022965,52.15693744952092,19.884802061654003,78.98370762225197,98.82677169358607,1.208966264768908,30.358862017659735,69.54670470307133,60.50612366666296,39.28473025419875,99.19563703583243,0.803353391772101,92.12849272556898,8.002656865040343
1000,12.061373584737806,0.03866979745616101,87.4219455473806,0.31057378719575224,0.6708437673209904,55.30691189644262,0.006823043473513533,11.274338484111302,32.465909054464156,99.99780007919797,0.0021519503948362385,12.093184304139637,12.297687136666891,17.040252469203686,58.271369895732896,17.99560955712828,81.79873601199377,98.65561259334635,1.3243904050514055,29.252472342719475,71.40516528493984,61.26592058773044,38.23324211155783,99.17507773231735,0.8149220578786553,91.85773076507517,8.110571848321573
