milliseconds,T,Th,Tc,B,A
0,8.910309302156666,7.013089972646669,1.2473106952518365,202.45279920652885,104.35873237776374
100,1.8232668562293457,8.308368500115199,1.3955489578892737,-688.7995615040304,-20.973329598826933
200,0.8746288720918849,8.642840995821764,1.7459761304477823,-158.7839305263649,82.50821594281155
300,0.7004890906016983,8.823098928239194,2.288254907051568,637.7857410996706,135.2077462535861
400,0.6172521292568969,8.668508147016581,2.5398717600844045,650.243690408877,106.17492279405752
500,0.31349046390469737,8.63879355322164,2.524060691247909,846.7516461102156,-95.53285849858787
600,0.34539910694217096,8.665541999725065,2.6038584513539975,-621.685722746725,-142.630303646429
700,0.28493382823054847,8.763493535669301,3.345852460706056,722.4831710717393,7.36119196282716
800,0.1535347534661532,8.637410730427115,3.2810118022618706,-226.313777316604,-111.2554853350644
900,0.3381901494182744,8.51627063870349,3.2211528014527055,470.9533732248709,-36.52114426330278
1000,0.23663217545365375,8.411077659616945,3.4626420265918676,-201.9457925892878,46.87432475803265
1100,0.1862667272986765,8.292975914759044,3.776260697516714,402.28414469601523,17.171024329379623
1200,0.25670087554571464,8.386822385899084,4.282176087723593,207.89028652970686,-147.94814782002635
1300,0.1926152769389363,8.259371757698606,4.326106956328027,61.725346533963446,-97.5420300589203
1400,0.10148495188710063,7.9569377318299495,4.111510974533451,910.8976563504342,84.66245504038979
1500,0.11123217363448193,8.095078923143694,4.417191917349626,-745.8461957284158,2.020654927015177
1600,0.1695325145127802,7.820659926389375,4.975238014397885,776.3178862846282,-96.90733916847688
1700,0.06742759837680465,7.859193491289856,4.802400379747881,74.70341378695471,-66.10712020360259
1800,-0.023746598641070357,7.564736531278939,5.02454298675721,181.02501202032855,-35.68405129068742
1900,0.0675668518209228,7.531401263369883,5.569048897261901,-415.9456027345832,51.89057735252456
2000,0.07085923772536361,7.264584899275007,5.596768670784018,71.65816847447047,86.69584023806061
2100,0.10463895171574192,7.3844411803312555,5.868538626472734,1046.7364859007448,-6.297698135319607
2200,0.06493936284611065,7.1682444408275785,6.233986439352973,179.3277819653515,-36.96544511810103
2300,0.15576966383962057,7.007133672247362,6.136630410095057,254.91362330336145,36.73968099384467
2400,0.03125454555911323,7.025657290158708,6.570425044733275,-166.42139101210148,232.54640260598063
2500,0.009526151151071763,6.777658545046024,6.693323667114474,1262.622672765382,-75.00207016526785
2600,0.022422375560385045,6.642816485440803,7.075483130460387,1427.9064325774552,-60.66044434678177
2700,0.03979486623437335,6.6742425590207475,6.909140212794993,988.189508912313,135.86846482093412
2800,0.06540335491438233,6.446291319360982,6.986993634269451,618.9096618368613,224.58484686123035
2900,0.008881317002198495,6.170488365353457,7.4402501740920455,691.4983732928282,293.35717849151996
3000,-0.09581811588880117,6.131094144092236,7.916167105906801,1557.6069521724728,193.44101953571737
3100,0.07810857866525223,6.04799585822064,7.656772028915236,2676.3637722024646,453.4539037622484
3200,0.027299093350596354,5.921501315419565,8.120159383579308,2797.7404846211975,378.8058494833193
3300,-0.010216938040458801,5.953034181142621,8.524878024647405,2214.457297251075,639.9077785340804
3400,0.04707921558342646,5.767767496678187,8.558979116404954,2879.775604149122,577.017725559178
3500,0.08966482457367433,5.658088244088099,8.541125243069464,3986.673413872249,819.7508232590283
3600,0.011309359706655763,5.452900411425606,8.803061597318814,4971.691342851837,971.4673015521919
3700,0.06746504112691251,5.50040249262879,9.096673042557128,5591.679106433137,1046.4099060477804
3800,-0.06520343205014575,5.296211828450434,9.121124311020147,6389.456431175711,1095.8958996476379
3900,-0.08446667841220963,5.237780464813197,9.43416155238344,8147.734737782444,1419.7428725088982
4000,0.07334737204674453,5.130487224862325,9.785247694516936,9730.55112364977,1561.6128991613677
4100,0.08234923220599102,5.084406372875484,10.12287413175435,10458.763647257754,1887.3006414258984
4200,0.09677241299464844,4.782965435564296,10.32988841830842,12470.419106174826,2420.369714302728
4300,0.07002959822583249,4.817942364111882,10.733750810735973,13653.827845166032,2674.9386900931327
4400,0.036797939179945185,4.585522838659762,10.883576026584791,17231.435367172642,3112.3017705887437
4500,0.08800047026114706,4.733895255383939,10.704641856299201,19106.953122853385,3511.080895855395
4600,0.02898967798153911,4.51749073564574,10.897015472864872,21648.598439806054,4383.218110269
4700,0.09575756269444033,4.437742473825971,11.21514816198451,23838.454227359463,5060.192818056223
4800,0.10684044180980776,4.24061235516657,11.33925709870892,27765.416077662972,5829.186255068569
4900,0.1218429615399699,4.162327590864671,11.916831997384543,32494.332845494933,6380.062522586837
5000,-0.05887999520630463,4.29057835524917,11.564259881791651,35713.13542761242,7420.549597845293
