milliseconds,T,Th,Tc,B,A
0,9.118873248231282,6.894697675192529,1.0561625649856259,-852.7293244223124,-172.87123931776463
100,1.7912546799972497,8.289389794525603,1.8196674573850573,-363.32982968793686,-14.764608539336937
200,1.0243675891449195,8.600651445957054,2.0510902789871395,848.2227794179325,94.20931821103409
300,0.5889580175614002,8.618893431102466,2.508362919120972,637.9213690839497,158.23244731355013
400,0.5193090156043478,8.618539746979208,2.336685996761433,-136.2498921129573,128.72090375336745
500,0.37958092575770264,8.683625004793711,2.373846844911759,-125.45005745104987,-159.10163122413704
600,0.32958786743933927,8.653007421642515,2.6777571379285776,187.46286908670368,-149.76272291435194
700,0.2109074655953276,8.831782777332203,2.9860162975860196,714.2153808974514,-54.36622356116227
800,0.1667477603521132,8.518907401143567,3.3737738789932505,-221.81132222505536,-73.11603823332975
900,0.22541291051756837,8.649986193954874,3.4949377583767642,887.87562703821,-127.87158074309062
1000,0.19460515979330723,8.456866494284888,3.880767221050641,-300.0847186719374,71.8074561217251
1100,0.10280382017319997,8.459549653850544,3.5423687140178233,-464.9549867516034,-104.40824387530954
1200,0.26317432677473007,8.174067460851868,4.198719240698564,-391.34574161203085,16.566169474934057
1300,0.19531953743235342,8.265028152059829,4.090804423536184,-38.40969615418819,-59.917247975847424
1400,0.20039077092669783,8.002365448794315,4.264682971662069,-443.2698680470726,-20.57447239772074
1500,0.17440298951055674,8.112406451328395,4.587768241513109,230.16796819274913,-19.898392933503075
1600,0.22217798223529384,7.907676136010987,4.983366039050291,613.4820327088912,-95.84804450151437
1700,0.09419502960135039,7.755566153574234,5.048657428862192,255.10157649027417,-138.18256600712414
1800,0.1292143088835438,7.738249760186654,5.1605755368337904,-368.0240775810622,23.639975704512047
1900,0.1898919408176412,7.381918381851026,5.111612545802559,254.40470389074835,95.70138782303204
2000,0.023346503273605226,7.494234491053195,5.4233226083257335,-24.490667147835097,-128.84417588495805
2100,0.034069310281463115,7.235174679057121,5.768759133429114,1115.9617644952648,-138.95348287718085
2200,0.10452701821295313,7.1190923147768785,6.2158820227886435,1186.336891705081,46.430076883409185
2300,0.11645427320760182,7.096760773575963,6.1346913805001675,380.5516631616158,191.94541254360846
2400,-0.006455887768723342,6.862883475976286,6.211120437045984,1015.1087829640824,177.31441667791165
2500,-0.015016636634669005,6.710644861777713,6.7122463480081045,706.556808102179,112.35582286518606
2600,0.10708489760061529,6.78165746070432,6.827295352675633,-67.01250807492681,286.53840368956565
2700,-0.07108126356297226,6.484987809825241,7.1949481034054035,654.038180237834,59.65941253594856
2800,0.06718018154029883,6.459185546079963,7.20884565934237,1902.3628574511947,138.54916716889105
2900,0.06218364940757777,6.4145697655240665,7.252727628519625,1213.4332455292167,55.01426839526343
3000,-0.09462362891003036,6.087993304330847,7.888773169181181,1460.882345485748,177.7020540050762
3100,0.08358866030109166,6.207861018726995,8.108816586833829,1432.7547250786074,371.65118880628285
3200,0.062024920193577554,5.832877011480112,7.874524545376785,2621.6831913647316,359.1068983071975
3300,0.005230209023975266,5.854745978645062,8.22460771546235,3896.424651782514,425.61945493364567
3400,0.1202253204470205,5.812854028155882,8.786854045048381,3857.2936640738394,700.939159634974
3500,0.05451566875083974,5.471768299880082,8.961824560075149,3670.271947814613,869.8360199490851
3600,0.09227384753301669,5.603922817476633,9.243861556531172,4514.79428046272,733.2654889947452
3700,-0.022598272824614404,5.497116094756602,9.421843997286205,6234.842942549054,1114.5425703751396
3800,0.07724582524631489,5.260513898281494,9.244590295286207,6916.2723284799395,1156.1413723396663
3900,-0.08285917067059492,5.182252943403949,9.816546045750082,7176.445595804164,1485.1115856933454
4000,0.04443090635338932,5.059980133054789,10.04278786959667,9188.124665722034,1783.8568249982416
4100,0.042393981840854966,4.947766264440366,10.236648047992167,11364.303482835714,2029.124177068139
4200,0.07424368012887686,5.00785504653618,10.28659469799213,11969.920002954083,2127.258478406557
4300,0.12011848725337303,4.628971100640353,10.132093995357865,13803.015424803812,2666.327719054369
4400,0.03319529644073362,4.751507886440923,10.586609321110032,15627.817372490814,3223.2141756255705
4500,-0.038832585576181015,4.512592054750844,10.539153683140352,19179.12295970367,3809.222493822309
4600,-0.08610816590223046,4.529671080619445,11.189022561256806,21608.305111609694,4204.819576107611
4700,-0.1085471035723366,4.511639864941994,11.493910560941687,24157.19181756589,5035.86362577888
4800,-0.12536869994717909,4.447942198999953,11.490088995046587,27132.762280100895,5876.367923576717
4900,-0.11520221472834534,4.235238020965447,11.457946003292696,32380.65662201973,6545.7031000585475
5000,0.0024179771155116657,4.017045796192869,11.758078705976173,36795.720083485365,7690.677809241049
