milliseconds,T,Th,Tc,B,A
0,8.930654431965191,7.147601055523359,0.931540749689509,643.2173419261004,-107.35365093970864
100,1.8330523834989763,8.258197963676377,1.397919704386977,-503.75749174523236,86.43166967285498
200,0.905543403450513,8.645474250329071,2.189345827251732,249.0217766691691,103.72183535525298
300,0.737962369567919,8.804718418688845,2.078863689128759,776.6732004916873,-95.37065607209563
400,0.49506131768029465,8.69572405259846,2.4659950993236057,-9.677900584458506,-45.78737395654877
500,0.3470664732532016,8.786127397808416,2.6002412443586453,314.55275249853156,-39.149309311666016
600,0.23715825524612957,8.627552603769459,3.158094927702726,-72.77416799232579,77.38679378683175
700,0.24066174962663872,8.842994820808856,3.0929790526526815,125.644501230377,-120.339231816642
800,0.2888494209614038,8.612095773929203,3.4090328636625316,-393.48409064230424,-56.786197388514495
900,0.23295369946094568,8.60846889565137,3.324140000342706,-529.0658535480791,-45.883372874673206
1000,0.26854884432344783,8.559602414032192,3.5792253788404955,-205.18176560216824,-166.33357525441843
1100,0.07280261188107454,8.381839307143714,4.078179319364333,-272.24924384194105,-169.6644697132614
1200,0.04434949272725783,8.171739162969912,3.713046097315357,-55.64738790071076,-135.09320860191121
1300,0.1266217648260616,8.288214386594026,4.458702508782314,-221.06655051778463,-107.40972216229046
1400,0.014659981816892279,8.078992455784148,4.626168522661017,638.9340341634977,92.49177986943307
1500,0.22849818099432623,7.821544731382262,4.881572366332098,41.71289003236617,2.6823778990782605
1600,0.002327487027045813,7.755808913157828,4.471893967217679,-677.6633628115042,-73.31068040898914
1700,0.08252723005683299,7.666841054373423,4.914074051242726,507.98987073802095,-49.79004051497546
1800,0.0006597403527980744,7.766616776399683,5.443739619514289,123.38196546795534,105.2526552972547
1900,0.18265827321610326,7.405474089611578,5.5661405997050055,136.79703152076044,-45.728140901943846
2000,0.1118800881225388,7.474547734087507,5.372386434728466,-240.88550950478054,7.91812912187595
2100,0.16591055058133838,7.312864295565073,5.565387885644592,428.2188851110295,-134.83572758882545
2200,0.16483763194564255,7.219078964734716,5.708953588166411,552.5546435534014,52.339507940613125
2300,0.013238680892772359,7.0895053318476355,6.441302648859312,946.0590102797396,90.17567983189232
2400,0.04491378359942947,6.864484432128994,6.230637670306398,-171.71152926025445,-10.648702238130724
2500,0.019254505193408912,6.771424947141786,6.789046677006392,816.1953652985262,170.024207105427
2600,0.0023333846206043188,6.754976654330131,6.591797280109072,1456.243055316812,-59.516199524751656
2700,0.11076154909187244,6.502709174400535,7.03513006455593,1412.784262261682,239.306932633519
2800,-0.008886645799082053,6.360674960977396,7.215087983111498,491.79238688811984,144.20978172435204
2900,-0.056497953791693735,6.1896886751773375,7.650482504298995,1828.1842832538039,278.2688903890378
3000,0.0893345298654524,6.167213416297055,7.567236303880704,2319.3490796062674,251.64076639286657
3100,0.06230725054061185,6.083158813423732,7.737292673613626,1906.4130127121007,382.24483849535653
3200,-0.10980108830892604,6.07703683387742,7.858450346697699,2918.0165735066394,389.50360939958216
3300,0.08555792762086398,5.856161261829304,8.452146823680064,2398.582893586999,382.43342268246676
3400,0.0493758845978312,5.819314188739585,8.390137720324923,2745.282813313412,710.447753823655
3500,-0.009288284216086814,5.7439187870979005,8.729924516573758,4475.630801035461,878.8161736926594
3600,-0.03400411268868774,5.460007435333606,8.979657007096442,4792.632004328183,747.0437111008989
3700,-0.013690395696807314,5.24211886952702,9.242499858323827,5966.9932985365485,1092.4146047877675
3800,0.09210266557237129,5.188697045439492,9.176750974700633,7221.9394946872435,1105.6472862434719
3900,-0.01585512498816428,5.175946027773465,9.381393117173186,7611.048550399734,1487.9878286268126
4000,0.11374692301988373,5.033709794657665,9.515829169425377,8577.860235226108,1512.9168889333826
4100,-0.026471389373178927,4.985233697338501,10.286586568477684,10579.44477633419,2047.4977735460577
4200,0.057746837491188856,5.0065578797492,10.155710818456859,12445.2768978448,2235.5279534334145
4300,0.0951811185815905,4.83756995788502,10.337746811862674,14658.299540860224,2695.2590256587114
4400,-0.03930498102318848,4.7654542661215755,10.627175401532911,16662.27646408541,3217.1532670586553
4500,0.08832606340856855,4.46730311942501,10.868683272866487,18490.650820986757,3695.845734169791
4600,0.03594093997111689,4.403254021783574,10.964166288652848,21830.364291171903,4256.300560321803
4700,0.08192870570416795,4.543046249172934,11.140968341043788,24378.16233043025,5035.101307249546
4800,0.005592436725337703,4.469468335262308,11.700490667533806,28513.706522744902,5755.939399671878
4900,0.09020899776569682,4.3576678332862615,11.847675798314581,31745.910952334158,6437.745434293069
5000,0.12478603592668595,4.167715349917901,11.80503453082082,35469.79755891813,7691.239930583906
