milliseconds,species_1,species_2,species_3,species_4
0,0.009488292805586747,4.926377764477523e-07,0.002090831161419375,-2.3004638675173276e-11
100,0.009911469461788211,-5.673771348703044e-07,0.002017000737474173,-1.5301557120525064e-11
200,0.012798530170733612,-1.0827560472128282e-06,0.00273108374491381,1.9270598794801453e-11
300,0.012842637449753034,1.3087830934287999e-06,0.002721783888342156,2.161940893905129e-11
400,0.014732756234708875,1.8773334660589002e-06,0.0030728484284352417,1.6391787911075718e-11
500,0.015879578580303123,-5.452361314152733e-07,0.0032551764700465033,-2.3388868070258303e-11
600,0.015529717033378358,-5.733314262747602e-07,0.003716597347956149,-2.3771438897079582e-12
700,0.017176119004134485,1.6631788504959206e-06,0.00397295042278739,-1.118145654640049e-11
800,0.01642830626700688,1.1615400184822107e-06,0.004114243353657735,-2.585454013758759e-11
900,0.0185825865640751,1.3937227232249733e-06,0.004398169657972239,-1.1475618496241323e-11
1000,0.018654563884182695,1.376980977888101e-06,0.004918879239969062,2.2311269351664225e-11
1100,0.021357124055959197,1.202269121033892e-06,0.004880476640986189,-2.5991797829275303e-12
1200,0.020078127965888523,3.5492153262269876e-06,0.005676865108619087,-9.275510454574687e-12
1300,0.023183854988201982,3.907832396899103e-06,0.005925557876958049,-2.2165681581927672e-11
1400,0.023606232649733425,4.234197275904836e-06,0.005640670779094539,-1.6267331179419607e-11
1500,0.025478393698985198,4.461690342430677e-06,0.006313321094912307,1.4736111655845832e-12
1600,0.026287036236890417,5.116598885647368e-06,0.006700514470863167,2.429900857077252e-11
1700,0.024691840711341593,5.2871531957795055e-06,0.0070304838716469,-9.76938105069464e-12
1800,0.028064231565068647,4.02678521008325e-06,0.006793760970081644,3.0006640045481764e-11
1900,0.028118871928028307,5.80551078064493e-06,0.007387278348617417,1.6205282574290983e-11
2000,0.028078816319657578,5.946612901229491e-06,0.0072583217324222,3.1527153383274955e-11
2100,0.0290854603252877,9.007094303790368e-06,0.007764745493067372,3.4134876872604854e-11
2200,0.031209730676429705,9.877382369360232e-06,0.007762271615133405,8.913018036434456e-12
2300,0.030183809174581255,8.491918665263502e-06,0.008393512472911233,3.1762888922158856e-11
2400,0.03203682936609319,8.740225505514377e-06,0.008636420719338525,-4.5761289908965155e-12
2500,0.033316760503850865,9.483727230305428e-06,0.008570066729722018,6.7384681676143444e-12
2600,0.03309880881240107,1.2845605728004921e-05,0.00925474918255726,1.6434575739458683e-12
2700,0.035048790053014776,1.174779923725945e-05,0.009565051634607311,5.908397329128572e-12
2800,0.03629265109739811,1.289372085201153e-05,0.009349148192367455,3.209350755458748e-11
2900,0.036664453417398546,1.6341234178427485e-05,0.009645069249005357,3.0011157937069396e-11
3000,0.037853003703769185,1.631220256879436e-05,0.010271302958122815,2.9655737952721e-11
3100,0.038757177596741056,1.8205157040835325e-05,0.010399515829831143,8.26399346722766e-11
3200,0.03821792174032147,1.9670209016618303e-05,0.01030001557163827,8.251047645546631e-11
3300,0.04017418669617045,1.8990003228290027e-05,0.010394217997164841,6.216262227146757e-11
3400,0.040677895159188904,2.2649726821182652e-05,0.010846015656836034,1.165264680077591e-10
3500,0.04171767174761253,2.190597198196667e-05,0.010911493922426308,1.1107399297565429e-10
3600,0.043019590914132315,2.3842692170435033e-05,0.011231176527932506,1.617060616323149e-10
3700,0.04420156958806855,2.468746985286349e-05,0.01147682585023468,1.8875583618855494e-10
3800,0.04430989163173633,2.8680923887867133e-05,0.012045364667169108,1.9070085137936827e-10
3900,0.04417011493328725,2.8095867210339578e-05,0.012410131007983246,2.611532907366408e-10
4000,0.04762740023414303,3.119587397285361e-05,0.01216071238829195,2.831252363677753e-10
4100,0.04788935956577603,3.116736597804612e-05,0.012332707245899003,3.397219568010567e-10
4200,0.04853283788726136,3.4190475108659645e-05,0.012661730440203174,3.865932519937084e-10
4300,0.04954889493400652,3.542672257072722e-05,0.01260407206039031,4.784022276427779e-10
4400,0.050137444145858266,3.7072209508105445e-05,0.012916025055489892,4.964903429115216e-10
4500,0.05082651925320235,4.042203559465253e-05,0.013039890089195665,6.154620828446082e-10
4600,0.0507817776903499,4.3320407931493074e-05,0.013725231249801951,6.735786544616268e-10
4700,0.05263258706774649,4.4471927003124085e-05,0.013443561702436149,7.639455757778736e-10
4800,0.05422378924555962,4.5829231866143836e-05,0.013965675818906429,9.07297321915009e-10
4900,0.05307386461398731,4.991179516428203e-05,0.013849057693058905,1.0218090311669771e-09
5000,0.054550948065973985,5.187516654374219e-05,0.014197056156208589,1.1425271724258562e-09
