milliseconds,species_1,species_2,species_3,species_4
0,0.010648137545455254,-8.969419801279106e-07,0.0017265160883894858,-1.9425125568915433e-11
100,0.010035505776550583,1.5755639217234677e-06,0.0026160595387466844,-5.1640993416239995e-14
200,0.011618447849274,6.746553753535411e-07,0.002490443761887311,-1.0696176715867803e-11
300,0.013322022426964036,-7.572935744476187e-07,0.003083757850922411,2.7746178851449557e-11
400,0.015112013942372984,1.6280219736947645e-06,0.0033372678738252124,4.107449695102271e-12
500,0.015390256766605402,-3.7026088450165956e-07,0.0031400975317757256,-1.6791314818337803e-11
600,0.015531567635775012,4.861818990412627e-07,0.003905904795848442,1.8877315351240745e-12
700,0.015633727105622,2.1205320545937937e-06,0.00424186348796916,-1.937017164155092e-12
800,0.017922955569308754,3.325325596766987e-07,0.004675374281701912,-1.7106376410864202e-12
900,0.017911109375300733,1.6531926698307001e-06,0.004636738938198451,-2.3482774022966387e-11
1000,0.020227197687646685,1.894720818925322e-06,0.004839256961394445,-6.6863600975517876e-12
1100,0.02082594090402013,9.404073064173757e-07,0.005245672743416186,1.876824132677516e-11
1200,0.0221117546010533,1.163687989031641e-06,0.005603100154014924,1.8402583735254132e-11
1300,0.02130111815650067,3.0673975422917506e-06,0.005945572725903248,-8.018475540302908e-13
1400,0.021965857359514993,2.1736243910552417e-06,0.005663035739412432,2.134522103698569e-12
1500,0.0243601738321638,3.913843476375712e-06,0.006450484610325704,-2.4320019347476795e-11
1600,0.025510116458232448,2.932951395737793e-06,0.006450517508856585,-3.790144067375594e-12
1700,0.02633170484596382,4.7924355402043025e-06,0.006987150711327668,-1.5993113353506784e-11
1800,0.027530505012341777,4.024716153888147e-06,0.007026547680308993,2.013411622667341e-11
1900,0.02801635366086941,6.32785827372293e-06,0.007675441833669605,9.27581270163764e-12
2000,0.027976345252104455,5.473277983347312e-06,0.0077985083690676514,6.21957148745969e-13
2100,0.02912474533403986,8.506038967946043e-06,0.008131539665132841,-1.1681839127879202e-11
2200,0.03171523966103254,9.49974002492539e-06,0.008368481775154375,3.0287340247702164e-11
2300,0.031023286591179103,9.288116955192128e-06,0.00838829424039746,4.1090386146958136e-13
2400,0.03307541198903865,1.0899249734011193e-05,0.008444414554763737,-1.2649967389866624e-11
2500,0.03337371421371418,1.0703706507040663e-05,0.009200471824998053,3.295412644160919e-11
2600,0.03356385323745788,1.3146041127070236e-05,0.009205805571574311,2.6121354318993203e-11
2700,0.03422518615038266,1.1464329055311073e-05,0.00956789241393947,2.5853610079438287e-11
2800,0.03720267253964125,1.2804799124284047e-05,0.00944762175421934,3.584584486485145e-11
2900,0.03675943273238555,1.4145263205720739e-05,0.009591333451924552,2.0628391644306646e-11
3000,0.03893459961181029,1.7214139290557565e-05,0.009975878794580709,5.285298680641692e-11
3100,0.03751819154709749,1.773612644227483e-05,0.009994482696310798,7.368564295947547e-11
3200,0.04007923541500283,1.794670909207714e-05,0.010395040709105885,9.134366520962285e-11
3300,0.04038688640690587,1.928279968635544e-05,0.010618784764741245,7.789169917638658e-11
3400,0.041453164350633176,2.1926800879017218e-05,0.01122871909567801,1.2711943382297825e-10
3500,0.04243521915652595,2.401035219654154e-05,0.011298225342149639,1.2495758847972635e-10
3600,0.04373778843577541,2.3673498897752386e-05,0.011746783233421121,1.3671931940231428e-10
3700,0.04289905817142373,2.679719334985843e-05,0.011629295532527464,1.7267823634321461e-10
3800,0.04506540205629211,2.679991811166961e-05,0.012031984327077265,2.41054288937881e-10
3900,0.04517420338222009,2.911491454915555e-05,0.01237032993563137,2.353698310174202e-10
4000,0.046988699385016514,3.2128088248061556e-05,0.012662287230430195,3.135754334258155e-10
4100,0.04720591406601723,3.319173880044666e-05,0.01276189994944914,3.5443857727707523e-10
4200,0.04838000202695503,3.586350260608623e-05,0.012614727868311946,3.8917007053718444e-10
4300,0.04808382671000687,3.670376034609236e-05,0.012906119701652143,4.690293414497472e-10
4400,0.050082621427439473,3.8162728808132854e-05,0.01325424196600448,4.995579944628403e-10
4500,0.051521710831016476,4.0293118295396626e-05,0.013340033483713664,6.00332277450235e-10
4600,0.05096089359798567,4.0833864546829106e-05,0.013401121398973778,7.009993260613603e-10
4700,0.05157252384166169,4.356566487533353e-05,0.01364730330084994,7.985784439734445e-10
4800,0.05415453256060848,4.771485616809097e-05,0.013908641122202844,8.873678653363423e-10
4900,0.05292152898262431,4.794816116221879e-05,0.014292727145652263,1.0000798674737945e-09
5000,0.054327077092448155,5.194853727399423e-05,0.014708690671371236,1.1563519111109551e-09
