milliseconds,ATP,NAD,AcCoA,KG,Cit,OAA,Pyr,DeltaPsi
0,3.5322653808419346,0.8566815651848935,0.06304798001287559,0.2253524526599553,0.4401352155298552,0.004996040265655392,0.1537648761817898,149.93628899432676
100,3.5338976562632247,0.8569239492807761,0.06332468872533668,0.22639206753438235,0.4395439641463016,0.004815868519801345,0.15341177274854584,159.02463905482043
200,3.5254689498588525,0.8580942229776756,0.06349901045254093,0.22681056343368192,0.4393425654127737,0.004736704835439794,0.15346624522613464,158.9393759990276
300,3.5162892122072074,0.8576769194841184,0.06373578965286801,0.2275496412317293,0.43937885591844883,0.004683006613710848,0.15262366691515492,158.71227184126826
400,3.517915805571096,0.8604835465809229,0.06389780534497905,0.2289063578722943,0.43885990250350015,0.004662290002024912,0.15237260546191506,158.83964703381085
500,3.5066382935667106,0.8613810106096472,0.06451987397811895,0.22857283665738884,0.43875288892038045,0.004647246459648118,0.15249761825333114,158.58899459637897
600,3.5021020471800464,0.8611395994279513,0.06472862180123144,0.23001373941048278,0.438405595918885,0.00463899910298943,0.15179378653043835,158.3175791501879
700,3.5008774254468187,0.8631757139309875,0.06502965921502632,0.23011233753299926,0.43800231339697593,0.004643133885490533,0.1515609063282106,158.48100882703164
800,3.4915866647558422,0.863227910576647,0.06517721521766887,0.23180378486540712,0.43791781476385183,0.004637038432955655,0.1512603659664605,158.3295761209573
900,3.4918379691586505,0.8648082945128668,0.0654562460957705,0.23245567023699273,0.4372306802525856,0.004630983550539011,0.15123797984930717,158.0853259528592
1000,3.4842822459162286,0.8665164729792559,0.06567919588635046,0.23334890263632044,0.4372996175171562,0.0046341389378170665,0.15077676331871692,157.89023881667762
1100,3.4777380434757856,0.8676170884218123,0.06603026633789554,0.23271012796349716,0.4372101745881077,0.004635535275364694,0.15026710312484293,157.84565242923898
1200,3.4741220848913477,0.8668394413584463,0.06609329336181478,0.23479833276367304,0.4364214251172255,0.00463316812277917,0.1498986017581684,157.84586117567466
1300,3.4757138361244295,0.8675628355158366,0.06638233080206726,0.2353239493489009,0.43622182534272375,0.004629669528767794,0.1499450310783131,157.82422037635246
1400,3.4731351741332115,0.8688718332882819,0.06650804398699116,0.23615112013218778,0.4364694095195843,0.004627821576791089,0.14982895651237854,157.5115094365038
1500,3.4653588026297037,0.8702121665363935,0.06702352433423898,0.23652722522758657,0.4357129875506387,0.004626764126425918,0.14945741307391527,157.61700300654857
1600,3.4588942549057524,0.8714162498514793,0.06685524544371203,0.23733349768738918,0.43570506798141867,0.0046298537699691,0.1489585958539464,157.4511229117176
1700,3.4563632855713413,0.8722499549139886,0.06724800093348124,0.23643880610507395,0.4355778133337632,0.004629088983082143,0.1491578266777669,157.2403836317363
1800,3.451965953953322,0.8720510165585567,0.06748804722287727,0.23794239495928804,0.4352394252189311,0.004627454722641392,0.1485084027090141,157.1276095402158
1900,3.449010024246108,0.8726251534397679,0.06779826626955338,0.23820081461005815,0.43497351827989855,0.004629571338533261,0.14820262094540834,157.17616082431314
2000,3.4489840289295435,0.8750172557523961,0.06771982642445096,0.23846128560071084,0.4345871324176251,0.0046371722150588615,0.14833942758141344,156.92137505780187
2100,3.4404513460184645,0.8758339877626499,0.06794259518605357,0.2397266815020104,0.43427299336141073,0.0046363067472258625,0.14829782591960122,156.8291241942971
2200,3.443638623526346,0.8773712554544474,0.06796679836524817,0.24088607295335912,0.4344182122224862,0.004629631842027934,0.14806264533723545,157.01931973656926
2300,3.4367908402248166,0.8768020957785077,0.06842056043154794,0.24075552734934272,0.43416356896402936,0.004638997901110592,0.14739576010846506,156.89971137759912
2400,3.4380313123326083,0.8791374822477483,0.06841228613479473,0.2420492450974867,0.43419136589143237,0.004642642730395915,0.1473562788143402,156.77552598521203
2500,3.427834351527908,0.8787886164124203,0.06864537781597137,0.24129090449776125,0.4336433066366365,0.004637632457181816,0.1473808225889072,156.72742613520236
2600,3.430429576001708,0.8799450054146237,0.06871575303784622,0.2420062281258421,0.43335760039885257,0.004641692570787125,0.14682359597336214,156.5685433739845
2700,3.4236168407748653,0.8813542201609624,0.06868654089288578,0.24281962690480938,0.43358548899655996,0.004637415885888326,0.1469337673495361,156.34218555348573
2800,3.424908591937858,0.8819791677175469,0.06884141908418628,0.24376024510330446,0.4328696159642328,0.004649052004962285,0.14667734248355419,156.4116467035303
2900,3.4241404439452334,0.8823969414368507,0.06906127463509869,0.24475248055820453,0.43294665147244776,0.004643783590454902,0.14658356298757735,156.37822292737079
3000,3.4209545613176013,0.8845672024124955,0.06909414794726955,0.2445257992257956,0.43278825454044423,0.004646672784921211,0.14633565374237714,156.2969928301239
3100,3.4138677878549757,0.8846782445890924,0.0695273675033518,0.2455542842984952,0.4324613316939499,0.004658123296541409,0.1459980078696524,155.99581502990367
3200,3.4166751418115187,0.8847451471617874,0.06952639480075504,0.24554960805595163,0.4325706336988422,0.004655186661992889,0.14616485405535148,155.95394680735316
3300,3.4101483945595175,0.8866619763760121,0.06982790249581709,0.24572217632643167,0.4321518822438637,0.004652026636049393,0.1457886355447495,155.90920424825478
3400,3.4100810649515383,0.8858976601538037,0.0695802567413292,0.2465241917956188,0.4317412168464169,0.004665764524754454,0.14568996960604433,155.99727467930222
3500,3.4101123554704476,0.8877592182848487,0.06984916921014409,0.24637502192581043,0.4315692609301501,0.004665380771718398,0.14570157925914154,155.85437253646606
3600,3.3993813479542077,0.8891735690156378,0.06971260129734122,0.2481224230283623,0.43178832866484795,0.004663525304424052,0.1451798710492271,155.84884735173029
3700,3.405428687162488,0.89016564394547,0.07001021013434851,0.24737275292090768,0.43145083655879185,0.0046668426579176995,0.14546400628475997,155.5994170122245
3800,3.398142898091369,0.8904615854541675,0.0701623182043762,0.24924263083295942,0.4313868417235823,0.0046682853774736716,0.14543372026869197,155.61976730028638
3900,3.3970311867795493,0.8892629340532119,0.07036552859644318,0.2494034253586533,0.4312907199018636,0.004680970046793149,0.14488053541453588,155.43665567465618
4000,3.3986912171695316,0.8902571096165538,0.07050846330880368,0.24865766084410423,0.4310052919530788,0.004682010150078,0.14514181526447262,155.34848129954537
4100,3.3892196836255657,0.8912932002291208,0.07060612097130199,0.248994644879374,0.4306572785792305,0.0046786179939906445,0.14493267349063632,155.32446212388828
4200,3.393132126273275,0.893853478022396,0.07041633768168445,0.2501632900090043,0.4304841168576329,0.004689825866650852,0.1446479570092532,155.28145842826598
4300,3.38448432174651,0.8940746286468377,0.0703986516280189,0.2505576827526135,0.4305064994061437,0.004688890077364152,0.14435591903865874,155.27438840500628
4400,3.3864536835178742,0.8939013764737154,0.07062135429984576,0.251224676235933,0.4305125575773432,0.004687262892364078,0.14435092772305805,155.11854046511476
4500,3.3885781728782387,0.8943910023018609,0.07061818155402542,0.250976066872405,0.43024440935491026,0.004690533172546764,0.14448841545633354,154.9947197354525
4600,3.380452559505223,0.8943401109457935,0.07086249339133259,0.2510748720541557,0.42994413635575834,0.00469638512824829,0.1440347893560022,154.96137556080777
4700,3.383356158633721,0.8951824315237082,0.07062853625289878,0.25239688019606643,0.42991877991911326,0.00470623963239655,0.14413517294827466,155.00135592806637
4800,3.3770421566023474,0.8973352073301212,0.07089320492636984,0.2526732270166419,0.4301223913498219,0.00470815522443064,0.14385729015098,154.83676940360314
4900,3.3804912638147706,0.8974801259232603,0.07070580856548886,0.25330878119219874,0.4297600481963213,0.004709568251118289,0.14370925167182394,154.87427535316195
