milliseconds,ATP,NAD,AcCoA,KG,Cit,OAA,Pyr,DeltaPsi
0,3.532705245475926,0.8568193421725442,0.0629803289214623,0.2245068380694564,0.4401118312960122,0.005004128552813884,0.15397867144402833,149.89898706642305
100,3.5308069900011305,0.857225802042328,0.06317820612156076,0.22566328247198186,0.4398994268046041,0.004820372496984045,0.15340304138354036,159.09925919173162
200,3.52224609135313,0.8567531352410314,0.06363844662045609,0.226493772254225,0.4392004868208207,0.004733398979721601,0.15344749945483288,158.86016519873704
300,3.5236194031529147,0.8586333405132717,0.06357603023371733,0.22684745501576184,0.43906038284937515,0.004681843377412949,0.1526334477153361,158.93171738380875
400,3.518024796871942,0.8599221864453562,0.06394651526111853,0.22756632805473342,0.43901690368912577,0.004664395760369766,0.15230921450277274,158.54215577836624
500,3.5134941526208907,0.860563722792191,0.06445999526495781,0.2284420384496343,0.43852826489448327,0.0046561068930857045,0.15248505585196945,158.71165397095476
600,3.505420294350885,0.860706170828339,0.06442759577557744,0.2298432683200738,0.43863349828183995,0.004642376849330996,0.15176016675754153,158.58955225852415
700,3.4997685994799954,0.8633500637909136,0.06502092692082619,0.2304873902934778,0.438238220050818,0.004635622181016702,0.15148277830040793,158.2738345450961
800,3.492294120100974,0.8633520077545483,0.06521695423325485,0.2310689080667698,0.4374944845163114,0.004641059978781433,0.1510601012113636,158.16814196925495
900,3.49302343270365,0.863865286343073,0.06547596096513003,0.2320499505989461,0.4373403360123177,0.004633095063467139,0.15078551177950178,158.0651373055669
1000,3.4857923106826076,0.8661954700214558,0.06555952146674496,0.23195074536038743,0.43696771118840344,0.004630196383968228,0.1506498636555325,158.07151860438452
1100,3.4810217885728107,0.8667846846332902,0.06584933328923147,0.23410199306619736,0.4367865289336386,0.004626708358095655,0.15071073478345987,158.00414624463156
1200,3.4799591312281377,0.8671183304688905,0.06632531130355646,0.23427189011273222,0.43640810110241046,0.004628508546942317,0.15009873650743122,157.7377118532476
1300,3.4770314741214774,0.8694879336401207,0.06622326918081944,0.23507496271017853,0.4362441443387553,0.004625880346919178,0.14984818315464032,157.74416159352523
1400,3.4657907509443273,0.8686820682169526,0.06681609862062565,0.2353456738313452,0.4360689475632959,0.004634400789913146,0.14955980996816334,157.53205788983792
1500,3.466889005120213,0.8710216104525669,0.06678539358660539,0.23551644277407643,0.436122025011271,0.004628481564883811,0.14966978583849344,157.51320327679406
1600,3.457928196700989,0.8714897786678224,0.06722085160462485,0.23657972417195533,0.43600766433937477,0.004634702587259807,0.14904733074947796,157.41714718917697
1700,3.45727714848037,0.8722563751190241,0.06710320308442737,0.2379646848127893,0.43545346729165846,0.004632007605526117,0.14868572493162557,157.33040659993162
1800,3.458550189428488,0.8741164605110945,0.06718153556984567,0.23806437126714275,0.43507036153057316,0.0046356714333266515,0.14860940218913737,157.38629568799854
