milliseconds,ATP,NAD,AcCoA,KG,Cit,OAA,Pyr,DeltaPsi
0,3.5392779305290674,0.8564336749163325,0.0628006116032462,0.2255277967013919,0.43989336444994015,0.005001737715300407,0.15418813007634702,150.0850417307409
100,3.5291044690402735,0.8580563325750007,0.063027026067032,0.2265731821121828,0.4400422774522236,0.004814337647484304,0.15350349993161075,158.93685328594694
200,3.521306356015663,0.8586683177746595,0.06372456744017904,0.22724595357428987,0.4392669586622839,0.004729070824623505,0.15301548871472254,158.9904431287963
300,3.5177890404179295,0.8595554501187262,0.06384617588770425,0.22751865550641018,0.43951329754662954,0.004687154373945537,0.15302098408381143,158.70924240941832
400,3.514098962007882,0.8598966498082261,0.06406545166050959,0.22763222675443523,0.43899842610676926,0.004660211498157231,0.15240271763628005,158.75083321215996
500,3.511479848574511,0.8595136233308348,0.06425038554087471,0.2292336195955223,0.43833571816298494,0.004650347055150655,0.15207093949709113,158.48853371776838
600,3.50638640281956,0.862126313502951,0.06484054634234052,0.2299725947481539,0.4381087872984668,0.004650229090863251,0.15162482134062577,158.56279102567524
700,3.5017714293714244,0.862526135296087,0.0646804706068674,0.23102695905102516,0.4382739902915078,0.004637268298476938,0.1515294846033672,158.3265908254519
800,3.493897733933552,0.8636796856577663,0.0650014331203002,0.23102207454574394,0.4378599507362058,0.0046411069779820685,0.15133482101494514,158.37100554071907
900,3.4943175883190523,0.864338372402208,0.06521696462263783,0.2318278926923201,0.4377887486666786,0.004632735544124161,0.15107276182474344,158.26826054434918
1000,3.482239375315146,0.8661395263609039,0.06586864277160859,0.23344018598442176,0.4370042449487151,0.004632706258098157,0.1506299978950121,157.9905367405469
1100,3.4779090519625555,0.8668528018854545,0.06593166378478646,0.23389004719858217,0.4372674819329804,0.004634055816090899,0.15050329878519966,157.8264742846856
1200,3.4789990097524113,0.8673748570441783,0.06595164267118674,0.23457697228695942,0.43685712213174044,0.004628921400480439,0.14993388830074073,157.96180778857888
1300,3.468458681467792,0.868966359661906,0.06631364911528038,0.23549704773728833,0.43654281366808834,0.004632703633193357,0.14983232606590502,157.62774708467276
1400,3.4647161834820728,0.8691146370656441,0.06649720241657892,0.23576154956381018,0.4362723408142712,0.004627246619169868,0.14961482134906937,157.49968425261693
1500,3.465863594613995,0.8698812921763,0.06677679806421906,0.2364377920104111,0.4360211251669944,0.004633949255653919,0.14961008957241553,157.61459858043915
1600,3.4590609440950275,0.8710844349900952,0.06705125189231877,0.23652786817589863,0.4354500302349685,0.004629350936389372,0.1489438666783197,157.54436986910062
1700,3.4557688677747818,0.8726395879037355,0.06743680925496798,0.23793117314895254,0.4357226483067467,0.00463183516274499,0.14899982252667782,157.22134402694013
1800,3.4585295377034906,0.8732845060896078,0.06748059499538335,0.23853304162044772,0.4351880879345238,0.004626531990695985,0.1486773169936888,157.14090311779105
1900,3.4479438259134056,0.8735210872905969,0.06763962746941038,0.23895397140057573,0.43492355614686573,0.00463228386375494,0.1484116726809779,157.09165616283892
2000,3.4495272321674246,0.8758723678278532,0.06780367752298076,0.23851106168478037,0.43482496045262825,0.00463179250522771,0.14816518212416951,157.19277337022015
2100,3.4395589984037587,0.8765344209978154,0.0680728364871988,0.23891368103276428,0.4347894121445374,0.0046280465941498945,0.14805227576498797,156.86612712907936
2200,3.4390115861311252,0.8756369941441726,0.0679367421984211,0.24087969780319193,0.43405826461857716,0.004636222282209248,0.14792692467372226,156.97121579480643
2300,3.4381192796981628,0.8770575627854498,0.06807093506179575,0.24025305035912117,0.43426252249444064,0.004630814106258172,0.14761433547062772,156.67821105427493
2400,3.43835581489725,0.8791780017685901,0.0685023895224796,0.24197116539342742,0.4338429405228582,0.004635421202698579,0.1475932636348557,156.8330275334849
2500,3.4363835323556953,0.8797044458439525,0.06853470062953508,0.24156111418761764,0.4337293194347554,0.004636694818469199,0.14713313168770653,156.684319069106
2600,3.427795227849608,0.8791928214072583,0.06886885384582064,0.24274227643912827,0.4334572079511596,0.004637761797794792,0.14689193409699355,156.6619898526271
2700,3.430620828978127,0.8819472312597021,0.06896446311715317,0.2437712323194572,0.43334444264608674,0.004644150647425471,0.14673489364222778,156.59972741412741
2800,3.4192914150388467,0.8823788968506596,0.06914920271044284,0.24422794343140086,0.4331881908360639,0.004642604330712843,0.14644444011120922,156.3527039531348
2900,3.4185788621833515,0.8834875312818763,0.06923266032366564,0.24444482500426776,0.4332517705219729,0.004646677377865795,0.14657799562397392,156.26568574399533
3000,3.418653193403294,0.8829482646730081,0.06903535514092914,0.24450840323243875,0.4329831887093149,0.004651286503091403,0.1460790154629722,156.12139096163733
3100,3.411514115019392,0.884582202190097,0.06922571599477866,0.24496952217577006,0.4326403544936088,0.004651498132231044,0.14603592883364205,156.00172434388224
3200,3.4155916576386196,0.8843797735588452,0.06951414864651971,0.24628515290891662,0.4322524858857108,0.004658622628924198,0.1459519175121514,156.17067485562163
