miliseconds,cpd_C00208_CY,cpd_C00208_CS,cpd_C01835_CS,cpd_G00343_CS,cpd_C00031_CS,cpd_C00031_CY,cpd_C00569_CY,cpd_C00569Glc_CY,cpd_C00051_CY,cpd_C00660tot_CY,cpd_C03339tot_CY,ec_3_2_1_2_CS,ec_3_2_1_68_CS,ec_2_4_1_25_CS,ec_2_4_1_25_CY,ec_2_4_1_1_CY,ec_2_7_1_1_CY,tc_2_A_84_1_2_CIMS,tc_2_A_1_1_17_CIMS,cpd_C00369db_CS
1000,10.135812785089737,11.017416678016781,100.52022706120472,999.7112961588057,7.8244882908123135,17.201838329753055,335.3161257801559,19755.70535055313,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,4.980992652265019e-16
1100,10.140702413032072,11.023294481092409,100.57570798770307,999.6809155304358,7.6970751260161565,17.70276011116246,178.92506789929666,19721.114630671942,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,5.045048268818913e-16
1200,10.175019866503652,11.18999202892893,100.63507745729734,999.6432544095759,7.323285458442793,18.756692172679287,128.5025789561271,19783.437117242185,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,5.107896299875748e-16
1300,10.232849990806075,11.317717605414785,100.70991794331287,999.5826198722085,7.242105118302476,19.33696775300324,22.221427547532755,19821.814364005968,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,5.248525344273299e-16
1400,10.273691864284357,11.30299620034027,100.73184266027552,999.5651773705757,7.081763313298694,19.711355245394127,65.91584109568066,19925.664045677368,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,5.299346583119653e-16
1500,10.326703550848121,11.406780907732408,100.79548540504159,999.5258634064769,6.8136361930352605,20.35602592314526,113.65613581567892,19909.259881779315,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,5.317579579185376e-16
1600,10.330388713586828,11.595369328602546,100.8610209215961,999.5166124339695,6.805388877724346,21.214171339099472,-16.191942678318895,19976.26155505718,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,5.39951242720021e-16
1700,10.400786610746934,11.692412720841094,100.90923027599658,999.495960083932,6.512008955744072,21.405949615478203,98.84624591416193,20041.948477028254,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,5.562757878589032e-16
1800,10.472257916013442,11.755720177363637,100.98325730681616,999.4344420035472,6.391907419129294,21.92550393807087,12.51662199055939,19881.25329343054,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,5.635624681422524e-16
1900,10.517252227755034,11.845720905873181,100.97872104430795,999.4265463002813,6.173915948253706,22.31417460910551,-42.683336399078975,19926.03892203621,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,5.724151240574887e-16
2000,10.560626792529101,11.862513566978533,101.04523867027733,999.3900714755099,6.128932458282126,23.07127842670623,95.23980906941671,19988.200232341598,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,5.784288228968326e-16
2100,10.570963784273998,11.958295845465232,101.1206030983596,999.3558306596249,6.014598131306901,23.39475114812997,39.16816191176164,19935.823429467633,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,5.815527953965437e-16
2200,10.60672545167146,12.072445765567549,101.15466077860387,999.3199335004325,5.866628315014544,24.311621466246624,78.81577835114089,19954.71243086154,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,6.003627066477145e-16
2300,10.702726217774337,12.17640623851519,101.19878282372375,999.285310757717,5.555947043173757,24.629076214955855,4.1272310584926775,19957.06109267971,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,6.084602574707059e-16
2400,10.785935282242722,12.338671725276164,101.21817787819043,999.2798255363613,5.505136030917034,25.23800899737249,41.094042359535145,19998.33150724983,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,6.055659290679257e-16
2500,10.78692987823897,12.346821507321023,101.33848217254949,999.2538223956998,5.3360522542488855,25.752967940944913,-39.71692082007672,20066.905711779087,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,6.162365196660839e-16
2600,10.850135945568798,12.475663582212293,101.3582172357055,999.2323405405489,5.321049679859746,26.316285871187702,-59.057586291895205,20006.47129304427,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,6.219990696031801e-16
2700,10.884906461239712,12.664988043177178,101.39456488912185,999.1843243388398,5.193472355822643,26.50872876346576,-24.862838613028472,20062.03843438565,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,6.402088420194873e-16
2800,10.953302925428108,12.703862859904891,101.43336324445887,999.1510526545377,5.0448713695108225,26.69879439334191,-26.075378210347942,20068.238884413455,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,6.417943552761784e-16
2900,11.028074856608821,12.71620673272023,101.53920580187147,999.1467642747273,4.825200526267478,27.577146834882157,99.79273963708036,19963.36013522481,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,6.520046634752898e-16
3000,11.090080139829757,12.880758208253935,101.56722001881066,999.0886311400844,4.773761966731286,27.78965635956008,-68.0604931115832,20009.357661052858,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,6.579329164052102e-16
3100,11.177443210861895,12.986033041280209,101.57742710836382,999.0516074725973,4.74946374826479,27.994699700386093,42.92659008808008,19921.592643121345,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,6.729856916678383e-16
3200,11.201271231335898,13.070557571075476,101.66870048049263,999.050614326453,4.532927333683226,28.769979937001402,-35.45965653619874,19896.920512397795,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,6.767503274313394e-16
3300,11.296194100895432,13.134824638737793,101.6897647121686,998.986267851658,4.331932329212922,29.056357132772916,83.2481677294731,19898.191632723774,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,6.832769371214379e-16
3400,11.34110853623926,13.266472404776485,101.74462718813686,998.9958621792044,4.300521967346916,29.481741618237564,-46.317202425223634,20067.68735673081,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,6.882304864850162e-16
3500,11.443603278481756,13.338668960128766,101.80238397266635,998.9714688581139,4.160407453500769,29.421958478527593,40.394739024050494,19951.856169275005,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,6.996495327670693e-16
3600,11.508405382855047,13.48059570970418,101.81809402601324,998.9048517321797,4.1187258643855635,29.85453819454394,87.78576189969164,20067.19249356852,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,7.116397741500954e-16
3700,11.547519041790956,13.532596295920122,101.88551562168024,998.8702524849757,3.9562363913664003,30.598212529893132,-8.05771441528406,19964.561428844027,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,7.242101835084155e-16
3800,11.591354444052698,13.711230822456915,101.96096012314244,998.8426562741126,3.9141611903726927,31.085803649965555,-56.825691067549016,20060.59101008056,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,7.286864235360035e-16
3900,11.698185012627613,13.787475368394578,102.00524646161085,998.8164768464784,3.7232643816506683,30.843904016373667,5.245434215066264,20079.71433718447,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,7.299740958612145e-16
4000,11.735242179679998,13.842030101206994,102.03527872160535,998.7849670283433,3.66280849967426,31.434978360212508,66.05868127187895,20077.495695058424,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,7.432046560109578e-16
4100,11.80986877902491,13.961905899432537,102.12395545092988,998.7914294749364,3.6927355534139616,31.567397061274505,23.086035023644797,20000.4188390608,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,7.555970473996016e-16
4200,11.874904837914467,14.047316388824884,102.16421740861318,998.7286333599387,3.6237947912806105,31.863563809525075,14.064042703118767,20001.9283753133,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,7.543626088102737e-16
4300,11.969183943734109,14.079711124118557,102.23436298738066,998.7064190945016,3.4459636866199665,32.500345760738206,70.94702286674219,19902.489678328395,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,7.725902724145918e-16
4400,12.039538259802237,14.187086762847485,102.28740905107871,998.6786580639858,3.3872176470709205,32.93303450289644,-20.081964111266146,20062.70268861272,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,7.769013565439393e-16
4500,12.066811052970941,14.344805839558296,102.26764115763561,998.6784709657085,3.2311137239728405,33.08948263433044,-63.53007125339376,20080.236814455522,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,7.86169251249783e-16
4600,12.128320045970773,14.400759521820872,102.34763860296614,998.6303510074165,3.192956108413005,33.58144542085832,-15.350917556627644,19992.003057929713,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,7.951267708033987e-16
4700,12.240441630476818,14.523280115679963,102.38807782570242,998.5878050573855,3.215633504713725,33.48518417999139,-65.78230260859495,19927.731242301994,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,7.99863004904011e-16
4800,12.311905274527845,14.570299169622631,102.44698285222344,998.572538984946,2.9916458832154773,34.032702545017194,-7.187843791603996,20073.93012718194,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,8.147017203184629e-16
4900,12.3857625786332,14.667729373059714,102.48891730385002,998.5453256175446,2.946227649886235,34.178464622228525,96.46775400570486,19911.682790260442,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,8.151326094113117e-16
5000,12.472424142108393,14.778640575260646,102.57633323098969,998.5022809368215,3.0098358635408045,34.81166727880933,-15.847199808018564,19998.795407490208,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,8.258066879028559e-16
