miliseconds,cpd_C00208_CY,cpd_C00208_CS,cpd_C01835_CS,cpd_G00343_CS,cpd_C00031_CS,cpd_C00031_CY,cpd_C00569_CY,cpd_C00569Glc_CY,cpd_C00051_CY,cpd_C00660tot_CY,cpd_C03339tot_CY,ec_3_2_1_2_CS,ec_3_2_1_68_CS,ec_2_4_1_25_CS,ec_2_4_1_25_CY,ec_2_4_1_1_CY,ec_2_7_1_1_CY,tc_2_A_84_1_2_CIMS,tc_2_A_1_1_17_CIMS,cpd_C00369db_CS
1700,10.41939251529747,11.620157335617048,100.89936468745091,999.4728922151385,6.5176043249873565,21.280766919898284,21.411641073651626,20020.298767590153,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,1.3739731298201925e-15
1800,10.4312786453315,11.726798202771366,100.94737350122712,999.4306338856723,6.323800656126622,22.005970082631407,82.35620108991107,20010.153407763122,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,1.3842625449651372e-15
1900,10.525199633534067,11.811495100019103,100.96460564201332,999.4073077256483,6.2102205772886485,22.54184133011768,86.91640004187614,20031.196201128645,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,1.3925212929494302e-15
2000,10.50152348004437,11.92554585166334,101.05216557443003,999.4043300253005,5.997433604971008,23.00501064914571,62.802023089728976,19896.872553968864,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,1.4094438953733964e-15
2100,10.61987838869254,12.09775410362277,101.08282760060278,999.3399144633596,5.890631157158097,23.77168369024968,74.70670063061735,19894.71859613176,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,1.4086378289654736e-15
2200,10.633846336290288,12.09164489034482,101.14612006106945,999.3408367376362,5.795117372434633,24.31053226493738,-71.8376247475312,19979.343221185194,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,1.4228504942112674e-15
2300,10.660070622165092,12.182715512771825,101.179305958951,999.2949205792594,5.555982849184944,24.416048313083017,-76.1855864339872,20046.333712044092,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,1.430234222531967e-15
2400,10.748086770234531,12.284150567217814,101.23123117508054,999.253803668335,5.517979800998122,24.990018949718447,15.61961522304592,20038.19072304835,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,1.4361037651599442e-15
2500,10.816953358964879,12.370834977537834,101.30763801675351,999.2621999571395,5.34095879134593,25.42152085330367,-45.61970239918335,20030.31177094431,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,1.4435548029294327e-15
2600,10.893250965253065,12.460274619965922,101.35207503527381,999.2260094951407,5.329116729148315,26.135079961931577,-16.483089149937577,20067.40395009367,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,1.4503061336527516e-15
2700,10.914798357278645,12.544214847099887,101.39675846382544,999.177559199456,5.131023157137621,26.491594909393406,-4.336521797881344,19926.00504589659,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,1.4592723666102997e-15
2800,10.954121384494563,12.754255583152263,101.48808230144058,999.147156328227,5.0812932544448834,26.666286282701787,-13.664271821181778,20037.043728696903,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,1.4726692946370943e-15
2900,11.047157505653388,12.802692032622478,101.49031306604907,999.1434634788727,4.795635294859361,27.224561729986444,35.457267096124475,19970.561931110096,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,1.4770106077606343e-15
3000,11.1293228784954,12.835027405215689,101.57497800363942,999.1046870681092,4.763142726258388,28.06851731824848,19.715483718082805,19997.505991418562,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,1.4859993629440784e-15
3100,11.163424249793232,12.947232856325872,101.5804061613863,999.0521000281666,4.586266135271778,27.789323022692827,-65.07378649792494,19982.500044256467,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,1.4950614723614632e-15
3200,11.216874108766547,13.108909620204804,101.68735128789878,999.0432390716253,4.517291699229414,28.447535415935455,-33.03285679605878,19989.009221138618,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,1.5054414914816437e-15
3300,11.25658189886684,13.14294017053964,101.74087550461466,999.0014171642633,4.5184654433566305,28.963963726126867,6.3411008835926985,19985.581863751122,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,1.5072006106569377e-15
3400,11.306511039510315,13.24225816817026,101.72469865595599,998.9849161944429,4.3884582278436515,29.511722498870768,53.196286887914255,20013.764168300768,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,1.514384411771456e-15
3500,11.390646477824886,13.309228435530086,101.81833816385841,998.959516968035,4.239640463708789,29.66606954613069,-27.053363235110368,20080.285375361862,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,1.5335291088694975e-15
3600,11.508327371983867,13.461418074500152,101.88262852339163,998.9398126387264,4.157091950456463,30.289216860682078,-23.671539434723012,19910.394064166565,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,1.5336613080859224e-15
3700,11.553777386229848,13.61866301996378,101.93400989300243,998.911011185179,3.9776723471487276,30.401634270834396,58.353522427615545,20064.766625339165,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,1.5384104837350414e-15
3800,11.594079695039492,13.609809784614317,101.99426327880781,998.8817673705206,3.854377791562511,30.950252562337962,-4.07884114438917,20042.038927346664,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,1.5464431405396222e-15
3900,11.70121729171011,13.70419700624278,101.99720474376035,998.8417777340878,3.7640305193472168,30.918307922537757,-68.16672702218017,19905.425262796165,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,1.5598545155598474e-15
4000,11.711205789393858,13.912066408881284,102.04949213318528,998.800167286121,3.836369593594304,31.677693745178317,-75.30116133409408,20035.30107414354,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,1.5708376623603968e-15
4100,11.788747149112789,13.901679813625098,102.1194798528656,998.7959692384344,3.5993603561171468,31.543317239105964,-11.878550437612647,19903.9972206516,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,1.5797765517855076e-15
4200,11.907737623150892,14.057343869521327,102.11745925880383,998.7490406009834,3.489900162436524,31.93402069653816,-71.89638917007811,19917.040322401124,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,1.5824986449251925e-15
4300,11.91482976421409,14.196746091772573,102.20780988258818,998.7087460447816,3.5006494128174364,32.21428098051424,73.76575270582444,20037.26875644536,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,1.5942158375125276e-15
4400,11.985584115995518,14.175207185987611,102.29028118176066,998.6800201353642,3.387530083340444,32.69981615799998,-38.11643018593688,20000.683033105543,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,1.5966193657849689e-15
4500,12.056180839890292,14.390343849453703,102.28442195585278,998.6606207120485,3.3947044919661367,32.992941537593794,11.89240576955004,20059.36574063904,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,1.604367951304442e-15
4600,12.141701931037773,14.404362473759424,102.34999313071802,998.6191951760954,3.2510641122079997,33.76088313143499,61.33084722363925,19909.458912687354,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,1.6194049734787898e-15
4700,12.246487649998615,14.474192071456761,102.37446369619862,998.6213924871153,3.195987863542615,33.72291320925081,85.75541670023692,20035.603345238087,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,1.6226264210659329e-15
4800,12.328869651279126,14.611247927176954,102.45732721297055,998.5731043299701,3.1283983890320237,34.20024514588278,89.04566565737366,19961.36712010962,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,1.6366540942815488e-15
4900,12.419767562606678,14.790320774540762,102.52964796569128,998.527979953117,3.0293625328812315,34.60060845969443,-4.330209253048173,19897.315403724835,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,1.6457276124139675e-15
5000,12.426492809179704,14.855624553470049,102.56042190256966,998.5331889418939,3.0307821641919577,34.834362194550735,75.35708659978447,19981.745098257237,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,1.656182144589421e-15
