milliseconds,L,R,flip,pC8,C8,C6,BAR,pC3,C3,Bid,tBid,pC6,XIAP,C3_Ub,PARP,CPARP,Smac,Bcl2c,Bax,Bax_hash,Bcl2,L_R,R_hash,flip_R_hash,R_hash_pC8,C6_pC8,BAR_C8,C8_pC3,pC3_Apop,Apop,C8_Bid,C3_pC6,XIAP_C3,PARP_C3,Apop_XIAP,Smac_XIAP,Bcl2c_tBid,Bax_tBid,Baxm_Bcl2,Bax4,Bax2_Bcl2,Bax4_Bcl2,M,Bax4_M,M_hash,Smacm,M_hash_Smacm,Smacr,CytoCm,M_hash_CytoCm,CytoCr,CytoC,Apaf,CytoC_Apaf,Apaf_hash,pC9,Baxm,Bax2
1000,2999.747920220589,199.74439038811053,99.99999999990428,19999.99999998874,7.156004964465751e-09,6.842650023391829e-17,1000.0000000000016,10000.000000000002,-1.9218450672625323e-12,39999.999999999985,-1.1906779683629654e-11,10000.0,100000.0,-2.4033279567198642e-14,1000000.0,7.041051262416897e-13,-1.1574111106312946e-70,20000.0,100000.0,-1.978172883611981e-14,20000.0,0.24685947501050215,1.2899550170443357e-06,1.0345864362155333e-10,6.290555038151118e-09,1.9966885544965472e-18,-3.66649397587588e-13,-1.3021662009760846e-12,-8.471064300931199e-81,-2.26658574571352e-75,-5.247316217332665e-12,6.99709975656068e-15,3.3760158670385654e-13,1.089459107291585e-13,-1.4190234549305176e-76,2.384887229114681e-71,-2.156424649364571e-13,-5.035475659236686e-15,2.3843026730199194e-17,2.4930312211631124e-67,-1.770373443262965e-36,3.763543812231237e-68,500000.0,3.346473447628486e-67,-2.825061692095576e-68,100000.0,1.6877750958906085e-68,-3.3959386260713583e-69,500000.0,9.934813748247406e-69,-1.2181129507799122e-68,1.2820456920262016e-70,100000.0,6.983320899191074e-72,-3.0450511064784745e-72,100000.0,-3.9505413032854175e-17,-1.267678838172862e-35
1100,2999.735259165482,199.74280816699104,99.9999999999956,19999.99999998568,7.629346294465928e-09,-2.137665938637743e-15,999.9999999999937,9999.999999999993,6.807641891572594e-13,40000.00000000001,1.0899199894260637e-11,10000.0,100000.0,7.247883548285095e-15,1000000.0,3.7215440132358713e-13,-2.2831009483779715e-71,20000.0,100000.0,-5.941092205303571e-15,20000.0,0.2794511015646908,1.044505788388622e-06,1.1145541542785203e-10,6.058276299713627e-09,-1.5994515245275372e-18,1.205818986305729e-12,-2.0296414001070943e-12,-1.38278107255582e-80,-3.76510815331927e-75,-1.4554310951255398e-11,5.389971782945153e-16,5.259563731665954e-14,1.6505298848811694e-13,-5.15176369080095e-77,1.782406006017709e-71,-1.5575954073272295e-13,-6.042734204711664e-14,9.432262186416175e-18,1.8932202819185195e-67,6.834243227655107e-37,1.7174430607778915e-68,500000.0,-2.5264302333591097e-67,2.469410551618225e-68,100000.0,2.033858621728106e-68,-4.276023288889505e-68,500000.0,-1.2316692235299037e-67,-2.6329402406192115e-67,3.646174989367193e-70,100000.0,2.3242600364328413e-72,-1.2980369876866346e-72,100000.0,-2.4480147902205864e-16,-7.561196324405345e-36
1200,2999.7062268677264,199.7245874676046,99.99999999991013,19999.999999995034,-2.5503436845674733e-09,4.9827951675904335e-15,1000.0000000000013,10000.000000000002,1.4722050283460995e-12,39999.99999999997,-5.2149033875897784e-12,10000.0,100000.0,2.6351543252287672e-14,1000000.0,6.275400520337864e-13,3.923757880379334e-71,20000.0,100000.0,3.217510447934586e-14,20000.0,0.28667715677590794,2.043653170916966e-06,1.8926579165963943e-11,4.8745105245900895e-09,-3.749537761502732e-19,8.750735017231272e-13,1.8186806860672019e-12,2.7174185858365906e-80,3.0493038169973063e-75,1.482768575103123e-11,-8.407720123015745e-15,-3.706292306176879e-13,-3.0049704867998735e-13,1.8599725597498594e-76,-1.7135401717786816e-71,-1.7088315822455644e-13,4.357569351907579e-14,-2.0406192156750116e-17,1.9541222328856224e-67,4.473320168813405e-37,2.6336923168923833e-68,500000.0,4.753514922423639e-67,-1.0843158730278305e-67,100000.0,-2.137173007263872e-68,4.670621981659985e-68,500000.0,-5.97216879564329e-68,-9.629423553377951e-68,1.8289666201396962e-70,100000.0,2.425142969075625e-72,3.56547178037505e-73,100000.0,1.3609227753104916e-16,1.840195972221281e-37
1300,2999.6958639431527,199.68423479852274,99.99999999989863,19999.999999987725,6.1028263492252645e-09,5.3832564880938e-17,999.9999999999961,9999.999999999993,-8.475346391032491e-13,40000.00000000003,4.2366995880266334e-12,10000.0,100000.0,-8.76075404031435e-15,1000000.0,5.862723052245265e-13,1.6823175515483595e-70,20000.0,100000.0,-2.6531621118961793e-14,20000.0,0.325161911903283,1.8200434637756956e-06,3.2789701462307954e-11,1.8180515466609457e-08,-3.990973631066608e-19,5.1645947916959616e-12,4.465657849641582e-12,-7.409943978068897e-81,2.994082045858382e-75,-1.1247299717176629e-11,-2.3314977935154495e-15,3.089432509280039e-13,5.66603627778253e-13,1.8136288181022966e-76,1.1017057093800054e-71,2.44977063689136e-13,-4.9691764079133e-14,4.159141425513377e-17,-1.0695268200595905e-67,4.780254468281168e-37,-3.661967622713046e-69,500000.0,-4.965821120876776e-67,1.0525816817494505e-67,100000.0,5.411378990120031e-69,-6.570579823747093e-68,500000.0,1.8197036576622287e-68,-3.715692757873123e-67,8.80070472507329e-71,100000.0,8.183883030106415e-72,5.537290791684764e-73,100000.0,5.777711681836893e-17,-5.5390299650523446e-36
1400,2999.6518701030523,199.6615134171334,99.99999999982566,19999.99999996649,7.728168971617409e-09,4.536229153471577e-15,1000.0000000000011,10000.000000000002,5.502554034531053e-13,39999.99999999996,1.4504081503787032e-11,10000.0,100000.0,1.9502596104933632e-14,1000000.0,-8.184454493339372e-13,-1.7452675503027138e-72,20000.0,100000.0,-2.7007452765822867e-14,20000.0,0.34435712027358834,2.067665974323694e-06,9.646968921693553e-11,1.708482557533733e-08,2.0553643823323336e-18,-6.387234726684764e-12,2.1141843072871246e-13,2.579767521850026e-80,4.3977354272997394e-75,2.901653348721735e-13,4.890596917676324e-15,1.0503834524934472e-13,7.062671949225795e-14,9.783797236064366e-77,1.0941136666770847e-71,-1.514550846662925e-13,4.0729166046956654e-14,-1.7143972652102856e-17,-3.602271946932824e-67,-1.3903317226210919e-36,-1.2932012379370156e-68,500000.0,1.0794512638803513e-67,1.0780736471971648e-68,100000.0,1.149098350859853e-68,6.542085297537365e-68,500000.0,8.62307970468055e-68,6.154382738248631e-68,-6.413636278053056e-70,100000.0,-1.681189411138035e-73,-2.7714729186022763e-72,100000.0,4.0510746056122474e-17,1.6397352169583238e-35
1500,2999.651170255802,199.65244147390408,99.99999999984699,19999.999999964697,7.56504978554966e-09,2.6418959882642383e-15,999.9999999999966,9999.999999999998,-2.6238556463530386e-13,39999.99999999999,-3.45349297436748e-12,10000.0,100000.0,-2.1394000319168894e-14,1000000.0,6.101122673207808e-13,-4.596543334701309e-71,20000.0,100000.0,-3.5827317617724935e-14,20000.0,0.3431829974543572,2.946631441837008e-06,1.3726930530955737e-10,1.979107364607245e-08,8.294467019004354e-19,7.817464242969663e-13,3.670469723970447e-12,1.7728609025835707e-80,1.754440733333401e-75,1.2479856165620108e-11,1.147445549437028e-14,4.09841350352853e-13,-3.289044841292601e-13,2.8635259273424457e-77,-1.0027864244646587e-71,1.3876944047997993e-13,-1.8010674802149563e-14,1.7996798103023503e-17,-9.523787827919803e-68,-7.0062211681227535e-37,3.468735527662775e-68,500000.0,-7.34532055556825e-67,-5.640100216835849e-69,100000.0,-6.819505343131849e-69,-1.9539290163323473e-68,500000.0,-2.344931533452915e-68,-2.2915268471482528e-67,-3.3275200570320275e-70,100000.0,1.1213163842019316e-71,-2.1910508061395944e-72,100000.0,1.3497698032792122e-16,-7.94776217966594e-36
1600,2999.634210809166,199.6239592891887,99.99999999987996,19999.999999957534,8.938258106792217e-09,8.769824386198519e-15,999.9999999999976,9999.999999999995,1.8051336746157602e-12,39999.99999999998,-1.1393794987505517e-11,10000.0,100000.0,2.2459826910487126e-14,1000000.0,5.257393491344739e-13,-2.7662958648806932e-71,20000.0,100000.0,-2.192300998614728e-14,20000.0,0.38440727515185535,3.2625873865018104e-06,2.3325378749103457e-10,2.7810269321538563e-08,1.808287569475944e-18,-5.487343905881076e-12,1.622769257092127e-13,1.4719836925665979e-80,4.770148213432191e-76,2.485533775901045e-11,2.9950903243257214e-15,1.0574543096518044e-13,-3.748522773428276e-13,5.947513968957464e-77,1.3102779172105848e-71,2.9526224847893626e-14,-6.082020668352223e-14,2.6059307437873518e-17,-3.022889912082359e-67,-1.303627130702953e-36,4.046468014959128e-68,500000.0,6.898735904856702e-67,5.035990967707139e-68,100000.0,1.4018064450160189e-68,3.6053582241824387e-68,500000.0,-8.44199167174433e-68,1.5009982351872364e-67,5.908170226620107e-70,100000.0,-1.1620731522044225e-71,2.8914181172634174e-72,100000.0,1.6541849769876002e-16,-6.876159691398801e-36
1700,2999.5931491102415,199.58548105197883,99.99999999981262,19999.999999954383,1.3748063897014143e-08,8.617394777159635e-15,999.9999999999922,9999.999999999987,1.6024885769437177e-12,39999.99999999999,3.805737318239932e-12,10000.0,100000.0,1.2676027656847624e-15,1000000.0,6.955662196686181e-14,-5.4857797715774735e-71,20000.0,100000.0,-4.397269168669678e-14,20000.0,0.42045075337698357,3.862775971067373e-06,2.5192791962710007e-10,2.9954909460482236e-08,2.1636691881979973e-18,3.6169581918925566e-12,4.87419428075548e-12,2.2887139742444867e-80,-3.8246653888064025e-75,5.119990210875572e-12,2.862774228676251e-15,-2.9405345088189077e-13,5.058788532025523e-13,-1.73437821358178e-76,-2.269839361601412e-72,9.727434218153331e-15,2.0053039864433688e-14,-3.620480731278393e-17,4.1883341391366753e-67,-1.0811611282912523e-36,2.0289251267432325e-68,500000.0,9.931906533542385e-68,-6.770343116172923e-68,100000.0,-4.863546752955411e-69,1.2863671644623841e-68,500000.0,-5.1602984915543445e-68,-1.9224639834444356e-68,1.0815895499240563e-69,100000.0,7.343676210999339e-72,1.1082739137395429e-72,100000.0,1.695475383402795e-16,-8.859346227825116e-36
1800,2999.5646034234,199.56251101201752,99.99999999973302,19999.999999947693,2.2372728450597497e-08,-1.3740506568458968e-15,999.9999999999985,9999.999999999989,2.25561052440517e-12,40000.00000000001,1.1447042245930887e-12,10000.0,100000.0,9.548022682063531e-15,1000000.0,-7.668846285674841e-13,3.9291892421566595e-71,20000.0,100000.0,3.0300546754207823e-15,20000.0,0.43372760241169955,3.798543122213721e-06,2.0990682614352702e-10,3.367892648899317e-08,3.4154953401757405e-19,7.505599247972236e-13,2.535771714815416e-12,-4.403947658582757e-80,3.8192669334374462e-75,3.4619792437140295e-11,1.234264198888717e-15,1.9923678060906114e-13,-4.700725921185721e-13,3.758285906867032e-77,-2.2242134524222706e-71,-3.12677114421027e-14,3.0441586715900863e-14,-3.5625404933948486e-17,-3.137491039177593e-67,8.464795257639386e-37,1.3481011391652205e-68,500000.0,7.7201712847591e-67,5.58624051235835e-68,100000.0,-9.820636820299757e-69,2.6585237272387935e-68,500000.0,9.829937677098098e-68,2.620596830749044e-67,-4.1648328047606503e-70,100000.0,6.472975369574016e-72,-2.844260766526034e-73,100000.0,2.500353271989215e-16,1.2383455153350358e-35
1900,2999.554654005363,199.5409303221825,99.99999999968352,19999.999999944455,2.6577427755495044e-08,5.389795477080028e-15,999.9999999999956,9999.999999999996,3.4478365389979203e-12,40000.00000000001,1.9498159844578315e-11,10000.0,100000.0,4.402257600215832e-15,1000000.0,-3.629351661904654e-13,-1.7253137919657307e-70,20000.0,100000.0,-4.76280472533928e-14,20000.0,0.46902004216104975,3.9167557541360646e-06,2.8811814336508527e-10,3.659359246891463e-08,-1.865802746123013e-18,3.617876904576145e-12,2.932451104280572e-12,2.6119313427255624e-80,2.507349113687553e-75,3.4425741400392906e-11,4.189300736257719e-15,1.0835893580301638e-13,-8.342084101540562e-13,5.074293159685274e-77,3.3861725074638003e-71,6.865515433670437e-14,1.2915363512879781e-14,-3.513203412171245e-17,-2.961817879095709e-67,-4.715038773197346e-37,-6.400554550135373e-70,500000.0,-1.6863791098171885e-67,8.952474747097925e-68,100000.0,6.149068038221874e-69,-6.064982070616803e-68,500000.0,-1.0350162316373275e-67,-1.2612032779666395e-67,-4.508573501626642e-70,100000.0,4.757000906223355e-72,2.274774550042478e-72,100000.0,-3.564753353880091e-17,1.4645395753404755e-35
2000,2999.531735057173,199.5362950430518,99.99999999970855,19999.999999945234,2.676005923087281e-08,8.74778374646178e-15,999.9999999999878,9999.999999999993,-6.060900800653531e-13,39999.99999999995,1.523432084791496e-11,10000.0,100000.0,8.601481386384227e-15,1000000.0,1.6061424182077175e-13,-1.080382785536918e-70,20000.0,100000.0,-7.213979546185659e-16,20000.0,0.479421583606833,5.137551955332201e-06,2.546301861043788e-10,3.725455098789783e-08,1.5993773389091508e-18,4.440583697577819e-12,1.0228032695280925e-11,-3.8248307961263585e-80,-9.070438637501758e-76,1.7660170365931095e-11,1.5867783090678925e-14,2.700120723129868e-13,-3.996929263236809e-13,1.377152888961007e-76,1.09159704335618e-71,-9.034691255553164e-15,6.935194280080621e-14,-1.872534671232729e-17,3.6749636614230004e-67,-1.2244394390013357e-36,2.2680327013755515e-68,500000.0,-7.1483908137677524e-68,-6.051434482520604e-68,100000.0,1.6309029711681466e-69,-5.3252361370117745e-68,500000.0,-7.96264689343038e-68,-2.3762380566631037e-67,-5.4863291335111276e-70,100000.0,-6.210342313373338e-73,3.0416433397517564e-72,100000.0,5.257822994689876e-17,1.7631383810689585e-35
2100,2999.4883507682057,199.51452667082896,99.99999999956881,19999.9999999296,2.4529331629561053e-08,9.024090420425462e-15,999.9999999999884,9999.999999999982,1.0774060022611187e-12,39999.999999999985,3.0151042386492895e-12,10000.0,100000.0,-1.4214895600976508e-14,1000000.0,1.0140460749754524e-12,-4.021715275081333e-71,20000.0,100000.0,5.292579229441908e-14,20000.0,0.4946875061301177,5.168576343704313e-06,3.5274804318190393e-10,4.1815641700685576e-08,1.1173615604510862e-18,1.5838902924938746e-11,5.181353117325654e-12,2.440519670679429e-80,1.512717977151473e-76,5.074060632498241e-11,-2.3455851706432044e-15,1.7802352299359905e-13,9.2578410836304e-14,-4.9447405609467114e-77,1.2930580464666499e-71,8.059987985769413e-14,2.606610474706909e-14,2.4640910382002055e-17,-3.844280558071356e-67,-7.578188107762732e-37,1.368205986276514e-68,500000.0,-7.848401939292678e-67,-1.4258265228702137e-68,100000.0,2.3682656558006407e-68,-6.003106861116853e-68,500000.0,-8.534096075982253e-69,-3.6285659372653284e-67,2.1565511920840387e-70,100000.0,-9.847157150881463e-72,-2.2087050811016877e-72,100000.0,-2.062592870983494e-16,-9.441733134601051e-36
