milliseconds,L,R,flip,pC8,C8,C6,BAR,pC3,C3,Bid,tBid,pC6,XIAP,C3_Ub,PARP,CPARP,Smac,Bcl2c,Bax,Bax_hash,Bcl2,L_R,R_hash,flip_R_hash,R_hash_pC8,C6_pC8,BAR_C8,C8_pC3,pC3_Apop,Apop,C8_Bid,C3_pC6,XIAP_C3,PARP_C3,Apop_XIAP,Smac_XIAP,Bcl2c_tBid,Bax_tBid,Baxm_Bcl2,Bax4,Bax2_Bcl2,Bax4_Bcl2,M,Bax4_M,M_hash,Smacm,M_hash_Smacm,Smacr,CytoCm,M_hash_CytoCm,CytoCr,CytoC,Apaf,CytoC_Apaf,Apaf_hash,pC9,Baxm,Bax2
1000,2999.7491092148953,199.75924831432388,100.00000000000952,19999.99999997772,-1.2049101831751898e-09,-2.7916003205950624e-15,1000.0000000000081,10000.00000000001,4.68027618076387e-13,40000.000000000015,7.356231978399694e-12,10000.0,100000.0,2.2810398417810394e-14,1000000.0,-4.992522552104894e-13,-4.904339722444885e-71,20000.0,100000.0,5.315513204379039e-15,20000.0,0.2551416854710091,1.3091990380547463e-06,-8.368042739082627e-12,5.623698610139561e-09,-1.8503379821435047e-19,2.2623352258508917e-12,2.5898524981162787e-13,-1.173969603756998e-80,-3.435413162440818e-75,1.1536446233558086e-11,6.2590170462782815e-15,3.7503336309080375e-13,-9.410298249305275e-13,2.6213258249869925e-77,-3.9315228643368735e-72,4.824300112032411e-14,-3.1366120908903524e-14,1.3319867758139237e-18,1.185539698234066e-67,5.995848632665049e-37,-4.086870892318398e-68,500000.0,1.5658746342537463e-67,-5.599896734414972e-68,100000.0,-1.7489200348933592e-68,-3.411344937378589e-68,500000.0,6.265923122897123e-68,-3.038767263976686e-67,1.6362298883543926e-70,100000.0,1.2553800521150247e-71,-8.063837816474377e-73,100000.0,-1.996501300243525e-16,1.7994994244594334e-35
1100,2999.729746790763,199.73955172292906,99.99999999998562,19999.999999992553,7.229095958330795e-09,2.4965389941499684e-15,1000.000000000004,10000.000000000005,2.6227981866999175e-12,39999.999999999985,1.3903373249027094e-11,10000.0,100000.0,1.378235874374737e-14,1000000.0,7.037054938796191e-13,1.511296245212164e-70,20000.0,100000.0,5.034128807830322e-14,20000.0,0.2763224049881425,1.0233994193350866e-06,5.6451683159030887e-11,6.406246269080082e-09,-2.1053824418344806e-18,6.273704628810871e-12,1.839109432433469e-12,2.6232692711372957e-80,1.1578476928479556e-75,-1.629200433956327e-11,-5.107303012141146e-15,-1.8962676203993515e-13,-1.799795860305716e-13,-2.2540388942543103e-76,3.008189525618521e-71,1.0724060148638454e-13,-2.393540048952013e-14,-1.5362159018810252e-17,-8.515467806533573e-68,6.503047881755593e-37,-3.7600379484846185e-68,500000.0,5.5340987185088025e-67,-5.514355046053255e-69,100000.0,-5.889883339214602e-69,6.3900991701711915e-68,500000.0,-4.066101037161777e-68,9.329399510447551e-68,6.345982886367989e-70,100000.0,6.848201231653631e-72,-1.796963478966998e-72,100000.0,-2.447133606259907e-17,2.1860300645732557e-35
1200,2999.7188865082644,199.7198097546546,99.99999999987082,19999.99999997526,-3.9993380300194285e-09,-1.0523385126596595e-15,999.9999999999956,10000.000000000004,1.0402843797848955e-12,40000.00000000001,-4.6241572351801966e-12,10000.0,100000.0,-1.838622160874003e-14,1000000.0,-6.360625400944739e-13,-1.2055844147556063e-70,20000.0,100000.0,4.7010292464642075e-14,20000.0,0.27156593384933847,1.7892487837465962e-06,2.3216609596783255e-13,1.5927687611393607e-08,2.028025133621561e-18,8.761959856231492e-12,4.346996284387211e-12,-3.1802378195336916e-80,1.3062981059426935e-75,1.87284609301478e-11,5.034814983255608e-15,-1.2042000603288317e-13,-4.796339127641297e-13,-1.2843351285494741e-76,-3.4913796106167834e-71,-7.618665274914783e-14,-5.2684351133619464e-14,4.2473781241313816e-17,2.3074701352587172e-67,1.4071200899858424e-37,1.0890048199000711e-68,500000.0,-2.992695187910493e-67,5.145613383484103e-68,100000.0,4.1756325706810326e-69,4.696188166688239e-68,500000.0,6.478283891003331e-69,-2.1180906325188157e-67,-8.491850770711204e-70,100000.0,8.004222275826715e-73,1.5713737947218525e-72,100000.0,-1.7948848892198808e-16,1.1893769057116495e-35
1300,2999.671951080484,199.67147093500887,99.99999999989402,19999.99999997342,9.554226230080602e-09,4.896278985399939e-15,999.9999999999958,9999.999999999996,-1.8741494044379917e-12,39999.999999999985,1.4955498948782633e-11,10000.0,100000.0,1.886119040021849e-14,1000000.0,8.53628449446926e-13,-3.892051702630221e-71,20000.0,100000.0,3.407649741122356e-14,20000.0,0.3089745719466209,2.1755588418453788e-06,4.850124819310158e-11,1.540972417488063e-08,2.3414553676188303e-20,2.010383765739193e-12,5.105876189766999e-12,-1.407171875660935e-80,1.3190248341217627e-75,1.566491894958984e-11,-1.090629707028975e-14,-3.56959522133318e-13,-4.0497687817056155e-14,4.1097767641930295e-77,1.8782047724715745e-71,5.841678463012408e-14,7.017248161179949e-14,-2.009262617067281e-17,2.2916920909443185e-67,1.0514632720402637e-36,-1.8614537315894356e-68,500000.0,-1.9559783072487173e-67,3.0889851339523276e-68,100000.0,-2.2489540015702246e-68,7.3022275403049045e-68,500000.0,1.6009949743691775e-68,-3.656166353263183e-67,6.703848348906438e-70,100000.0,2.448337160477881e-72,6.134996419589543e-73,100000.0,-1.456253377294016e-16,-2.8391666300552316e-36
1400,2999.6813165750877,199.64889637091858,99.99999999982253,19999.99999998771,1.948887157425497e-09,4.501525860193707e-15,999.999999999991,9999.999999999993,2.8797492047548644e-12,39999.99999999996,2.7622782009864537e-12,10000.0,100000.0,2.2891424182729998e-14,1000000.0,-6.540202495732148e-13,-1.1202574301597345e-70,20000.0,100000.0,-2.5305525922574065e-14,20000.0,0.33142200932968535,2.480675104281061e-06,1.2729766083231085e-10,1.0548180309157911e-08,-1.9757144728886696e-18,2.0530670106444838e-12,5.05555010797934e-12,2.1027683646795833e-80,-2.777319108102456e-75,4.006137684970319e-12,-7.672047618902017e-16,-6.93745606003592e-14,-6.351669041722835e-13,-1.1254159724151887e-76,-5.402183393967317e-72,-2.3038964035959325e-13,3.3625569626569965e-14,-4.110367443467244e-17,-1.6596770763691207e-67,-9.8588709146841e-38,-6.041815842505457e-69,500000.0,5.060169797128136e-67,8.367355207022433e-68,100000.0,6.003197773758739e-69,1.855798031376731e-68,500000.0,-7.418997987084613e-68,1.8616824144520704e-67,1.0930508725266767e-70,100000.0,-5.4176018984946814e-73,3.1566905437174926e-72,100000.0,2.684525647637994e-16,-3.6562317290065464e-36
1500,2999.6525185403957,199.6236571945101,99.99999999979447,19999.999999966738,1.4785359196752444e-08,-7.017302097656947e-15,1000.0000000000033,10000.000000000004,-3.8644712559082586e-13,40000.0,-1.1693403997442691e-11,10000.0,100000.0,1.6758702484210453e-14,1000000.0,1.1553545055592924e-13,1.054942379243672e-70,20000.0,100000.0,-4.624424956772587e-14,20000.0,0.36242114902982164,3.043370814297788e-06,1.6917450000358858e-10,2.1667935095216835e-08,-1.828799840015882e-18,-4.0451102481377576e-14,-1.3803115163809895e-13,-3.3571095357667195e-80,3.329165954570214e-75,-1.0360876104028679e-12,9.867852923195893e-15,1.826533121672614e-13,8.266759611899586e-13,-1.3278453245712032e-76,-3.0465577632907647e-71,1.0919797961260883e-13,-5.922905701288714e-14,-1.0754555479824339e-17,-2.26337134830853e-67,8.752850101759421e-37,1.2885936928611131e-68,500000.0,2.1640886753105835e-67,-4.8240010439023905e-68,100000.0,1.5732542788703144e-68,3.4147264080646765e-68,500000.0,-4.446128555031914e-68,-1.1332153946328475e-67,-6.906486767083516e-70,100000.0,-1.0840287242395656e-71,6.241190431929264e-73,100000.0,-4.3934513378590685e-17,1.9138994468578472e-35
1600,2999.6217503126472,199.6007902320116,99.99999999980653,19999.999999980042,1.340038327367899e-08,-3.514783444736571e-15,1000.0000000000043,10000.0,2.901980661501917e-12,40000.000000000015,3.6805458521707034e-12,10000.0,100000.0,-1.5128235105146484e-14,1000000.0,-2.1906836445197038e-13,-1.4108719628824981e-70,20000.0,100000.0,1.2538575032256255e-14,20000.0,0.3916366851456041,2.853895756539133e-06,1.1872757308117395e-10,2.2686534848745913e-08,1.9461073887905074e-18,-3.884634569158685e-12,-6.564136580292888e-13,7.671710581309877e-81,-2.439759503845435e-75,8.294442541647723e-12,1.0227271922380956e-14,-9.506748908460575e-14,-9.772556785206477e-14,-1.644134055977598e-78,9.614278651006305e-72,1.8994887996380559e-13,-1.610390563931633e-14,2.7393045233810934e-17,7.035341727224405e-68,-1.0041935193080504e-36,-1.2592564114407925e-68,500000.0,-5.033955606123123e-67,-8.290158429335918e-68,100000.0,-2.02647029429857e-68,2.617791277362406e-68,500000.0,-5.367838966127068e-68,-2.408722927275451e-67,-4.292316213975073e-70,100000.0,9.337143608346123e-72,1.4356856645646088e-73,100000.0,-1.7389202270455602e-17,1.912397628804924e-35
1700,2999.5903537227555,199.58566249837298,99.99999999973355,19999.999999959808,1.3787366600073939e-08,-4.551486843217496e-16,999.9999999999894,10000.000000000005,1.969559724376043e-12,39999.99999999998,4.3296418110878726e-12,10000.0,100000.0,-1.4462407223890303e-14,1000000.0,2.422106867581379e-13,-1.8937616517316583e-70,20000.0,100000.0,-4.668965930085655e-14,20000.0,0.4086257970180898,3.345234780798131e-06,1.385216484171344e-10,2.4290535403778187e-08,1.0863798062234288e-18,7.472093074945464e-12,1.8786868876952968e-12,-2.8148977099763074e-80,-1.9199019451272855e-75,1.2740466267665872e-11,-5.83855818239943e-15,2.539927599950502e-13,-3.7403404784267503e-13,-6.65941446498526e-78,5.696926504884527e-72,-1.4491690728060816e-13,3.105881348877422e-14,-3.091479838671356e-17,-1.3610725067219095e-67,-1.4891346774418056e-36,-9.49557512281461e-69,500000.0,-4.684690437738053e-67,1.122360486340497e-67,100000.0,-1.2956602928851018e-68,5.5932186813979456e-68,500000.0,3.351744432129456e-68,3.482034052244903e-67,8.196555875101756e-70,100000.0,4.003008720531913e-72,-3.325822377176746e-72,100000.0,-1.487315877600508e-17,1.1885499093894855e-35
1800,2999.5646138980546,199.5793147947658,99.9999999997142,19999.999999941818,1.5455013515683875e-08,6.019921099902832e-15,999.9999999999883,9999.999999999998,-1.1258534547223423e-13,39999.99999999998,1.3549687389757168e-11,10000.0,100000.0,1.0567854505299382e-14,1000000.0,-2.968525068947443e-13,2.3338110236523632e-71,20000.0,100000.0,-8.450301037577272e-15,20000.0,0.44091538384690165,3.4996664587348034e-06,2.686097836815001e-10,3.2361741566867505e-08,2.1539494466085634e-18,7.946497578114976e-12,6.882661994556625e-12,-1.1664756579994726e-80,-2.259163237676801e-75,2.0036004210691926e-11,1.8803725561588838e-15,4.2495265084325933e-13,1.2344119871012668e-13,-2.8686965430062657e-77,-2.2015308291292697e-71,2.1321900837622874e-13,8.873366325099496e-14,7.468516622059394e-18,4.166710984438043e-67,1.3894255468669094e-36,5.958275838732748e-69,500000.0,5.6275098093655497e-67,1.212652812095826e-68,100000.0,-1.999743066772623e-68,3.7048961409567928e-68,500000.0,5.079320391256496e-68,1.664902646432694e-67,-3.816205858392566e-71,100000.0,1.1431481184611673e-71,-1.9794036857285856e-72,100000.0,-2.1875271766679111e-16,-5.684488920232818e-36
1900,2999.5466916166565,199.5286700743971,99.99999999972226,19999.999999934713,1.3497713332338817e-08,7.978646186328708e-15,999.9999999999908,9999.999999999995,2.3226959962397075e-12,39999.999999999956,1.1406230000380452e-11,10000.0,100000.0,2.903950663088531e-14,1000000.0,5.679109844267077e-13,1.3771044892007965e-71,20000.0,100000.0,-2.3958859647655655e-14,20000.0,0.46884572188794205,4.07793662967126e-06,3.212454181142996e-10,3.4868069318671454e-08,-7.163638338124109e-19,3.850918079688307e-12,6.040069902274925e-12,-1.831180559738635e-80,-3.8210308689268536e-75,2.8202084722928372e-11,1.473149285358787e-14,1.947488284447481e-13,1.2056986212471939e-12,3.848057484127861e-77,2.3361042688287074e-71,1.606801367492494e-13,-4.5019952735770525e-14,-4.1746754235838914e-19,-2.133591724921278e-67,-2.6947490489045863e-37,2.2159340539663005e-69,500000.0,-1.3678821678077434e-67,-4.71988871083552e-68,100000.0,-2.30203410472612e-68,-7.71028993012152e-68,500000.0,7.364591015916033e-69,-1.3635604955678627e-67,9.979416828314565e-70,100000.0,1.0764580025706146e-71,2.7353774269842197e-72,100000.0,-8.62823415369444e-17,-2.479041764125242e-37
2000,2999.520230324222,199.53638376485787,99.99999999969593,19999.99999994368,1.6647825159762125e-08,8.067423192011812e-15,999.9999999999818,9999.999999999984,3.711396223983626e-12,39999.999999999956,2.5241354546784623e-11,10000.0,100000.0,2.2924463805724757e-14,1000000.0,5.5960096119146336e-14,1.978467945740155e-71,20000.0,100000.0,-3.0535302211541725e-14,20000.0,0.48211527752586,4.464114455371752e-06,3.867819344316015e-10,4.640444801535048e-08,-9.023615336685457e-19,8.893737939706466e-12,9.930437990740675e-12,4.28679393013912e-80,-9.821387416731893e-77,1.6415953337533805e-11,-1.0251407649200692e-15,4.485072312520641e-13,7.866249829657303e-13,1.443492057661601e-76,-1.950217719177323e-71,6.611151729457797e-14,6.024045310150948e-14,2.0878688671552216e-17,3.6588623037912246e-67,-2.0167638402520186e-37,-1.4141019405373212e-68,500000.0,-7.387700692755833e-68,3.316413476119784e-68,100000.0,-2.4148119510564226e-68,-4.49463589902828e-68,500000.0,-1.1738943853143346e-67,7.021532059101522e-68,-4.397840914057925e-70,100000.0,8.638253290712581e-72,3.4018283711284856e-72,100000.0,-1.0698498719340184e-16,9.0107755830895e-36
2100,2999.4914191348635,199.48125872524093,99.99999999959007,19999.99999993931,2.1841399203932144e-08,-2.029825043311333e-15,999.9999999999967,9999.999999999985,4.466179027327202e-12,39999.999999999956,2.9294560181869948e-12,10000.0,100000.0,4.896467672769931e-15,1000000.0,7.56786371447436e-13,5.2957101719530714e-71,20000.0,100000.0,-3.569443019839174e-14,20000.0,0.505419179434748,4.8575554751622325e-06,3.987261096982296e-10,4.1921975225835016e-08,1.6273719447870322e-18,1.4033527281095853e-11,5.064328594086346e-12,8.948979767213775e-82,-2.454254147515314e-76,3.506693349351232e-11,-1.98116138149203e-15,3.977889394266608e-13,5.912269166751544e-13,2.95271641491816e-78,-2.985078966413978e-71,1.468319347917521e-13,4.514189460530991e-14,-3.81953463277801e-17,-1.7917150783724795e-67,-5.520266645223082e-37,-3.981151416429823e-68,500000.0,-5.447222134817479e-67,-4.677209338137895e-68,100000.0,-4.227514858788434e-69,-3.756155276073095e-68,500000.0,-7.969286361485995e-68,2.1093876966221867e-67,1.0352566210939059e-69,100000.0,-1.1388240998480618e-71,5.443921153532444e-74,100000.0,-3.584742150204614e-19,4.699325214943895e-36
