miliseconds,CD95,FADD,p55free,Bid,PrNES_mCherry,PrER_mGFP,DISC,DISCp55,p30,p43,p18,p18inactive,tBid,PrNES,mCherry,PrER,mGFP,CD95L
1000,116.0,88.50776778638331,154.80298045839712,235.99999346908348,973.0000734130091,5178.000001007499,4.462177023202263,0.1773191334694121,0.0010033784086350807,-9.115346320565695e-06,1.2453948891071551e-06,4.913566941975999e-08,8.289119380494249e-07,2.199177678091493e-05,1.21650330756405e-05,9.904928548303115e-07,5.008652138240059e-06,16.6
1100,116.0,88.26649347945651,154.78630713124795,235.9999945600466,972.9999349044583,5178.000003488316,4.685735173177302,0.18883469462650573,-7.545571871683625e-05,-3.461004869529675e-05,-1.2133418650157243e-06,-3.0476599525810985e-08,-3.7991238256890665e-06,7.166539280604218e-05,-5.97787337265142e-05,-1.536950138078367e-06,1.460736385268762e-07,16.6
1200,116.0,87.94914688179378,154.81476130106253,236.00000746589382,973.000088607243,5177.999998308785,4.964406552506513,0.279611867821419,0.0011339446501042944,1.3450486753590645e-05,-3.188576375357325e-07,9.610369989123028e-08,4.400486694051893e-06,-3.5126507195930886e-05,7.13266959774198e-05,-5.999438833718491e-07,-2.716288786474135e-06,16.6
1300,116.0,87.19111379552945,154.74231360860531,235.99999488068934,972.999907475787,5178.000004459883,5.186198690931149,0.32027024445834895,0.0014400270705193948,4.870124887920833e-05,1.4445877187727643e-06,-9.353313543177213e-08,2.7462455782016735e-06,2.8299129926108204e-05,2.761814099839141e-05,8.439870045141718e-06,5.996296341938485e-06,16.6
1400,116.0,86.8125360481984,154.67277606049097,236.0000019830206,973.0000210887481,5177.999996553057,5.810959257341744,0.31454751031623956,0.0007438546393256264,7.632490597568866e-05,1.2970504095932054e-06,-6.734274726681603e-08,2.8146372544961906e-07,6.199429632376055e-05,8.24180317548089e-05,-3.269660053814207e-06,-7.809187652816272e-06,16.6
1500,116.0,86.33632440643186,154.59393166309133,236.00000012472904,973.0000556299843,5178.00000146147,6.106055803607867,0.3975428793190867,0.0011652122154846315,4.0556260298747417e-05,-8.50309603411751e-07,-5.962434848984078e-08,-5.111879682293404e-07,-4.124797927457655e-05,7.306384742486287e-05,8.975587287491534e-06,-3.60409841611813e-06,16.6
1600,116.0,85.87819025532166,154.57164256198706,236.0000038169732,973.0000553400278,5177.999996765895,6.409422212280723,0.3957312652974195,0.0031394578361503217,3.560676418151454e-06,-1.2014619815580286e-06,-1.733557600140384e-08,-2.351130850151496e-06,-7.878546215070415e-05,-2.738442417623318e-05,1.0688582443672406e-07,5.861094264430191e-06,16.6
1700,116.0,85.75122636434129,154.4982755645092,235.99999559523144,972.9999096713191,5177.999999794335,7.118457447112193,0.45305488411874134,0.003408359883845301,-1.4535182538314985e-05,1.6360562086727157e-06,-2.7808194472485578e-08,-6.760210022349639e-06,4.1645849245904345e-05,2.288233856652292e-05,5.092695220043711e-06,9.061292309209312e-06,16.6
1800,116.0,85.37265225776284,154.4460504985063,235.99999042835,972.9999704613607,5178.000002094897,7.354540878456215,0.5407513342512061,0.00274460797798474,1.814795338141605e-05,1.1184367993083894e-06,7.835827617968765e-08,-5.616113545566096e-06,2.9284828459273866e-05,5.371321353750794e-05,1.1796452289671e-06,2.7642048817261266e-06,16.6
1900,116.0,84.65923778556161,154.43301494900098,235.99999478470787,972.9999613985005,5177.9999935132,7.613438305669742,0.5637157092327616,0.004878228110437643,7.409437132939644e-06,-4.657301964093455e-08,-7.458982912685231e-08,-5.501876969105901e-06,0.00010305959523899026,3.0591337337012876e-05,5.207304566993724e-06,8.801110611000344e-06,16.6
2000,116.0,84.40513941302788,154.40144993980343,235.99999607663395,973.0000253176482,5178.000006667822,7.831828279174191,0.6078266503448025,0.004583395963219724,3.463029129670974e-05,1.3822696868890947e-06,1.2594901520952865e-07,3.522004123934485e-06,7.419724659308605e-05,6.039336544953587e-05,-4.690753556254428e-06,3.4835338128264717e-06,16.6
2100,116.0,84.05834975642387,154.27736559014278,235.99999771980725,972.9998719483301,5178.000000520544,8.23597889855512,0.6954122907879088,0.005234912526874026,0.00015464552426325222,1.6653979648304605e-06,-1.5142154024617008e-08,1.1704852840195117e-05,0.0001317622351740935,5.256571369870198e-06,-6.275454621872945e-07,-6.282655855707598e-06,16.6
2200,116.0,83.42702646537622,154.25269494942324,235.999987566779,972.999866430572,5177.999988689556,8.709978501673755,0.701785078371293,0.007170154408236247,7.380337532904955e-05,1.2848372229013435e-06,1.030533607480328e-07,4.877999956426782e-06,0.00011706032897513546,6.467781598522586e-05,-4.4422392590106385e-06,-5.5394477097694405e-06,16.6
2300,116.0,83.46491516375964,154.15831636235006,235.999997478344,972.9998414004436,5177.999995147088,9.08231811223551,0.8547235136584596,0.007696795462751058,9.836162758049608e-05,1.0549450793088898e-06,3.8579621058513605e-08,1.3929858051441744e-06,3.745928927643778e-05,6.34395699233975e-05,2.7784502765384175e-07,2.5668007926899092e-06,16.6
2400,116.0,83.0628001266659,154.0577950565194,235.9999888110846,972.9999405465603,5177.99999209245,9.478940620305202,0.8760544217956359,0.007429056986330809,0.00018013722693585205,2.626348424426499e-06,1.1883487239174014e-07,1.1047640876498562e-05,0.00010356205161641596,4.97778029007313e-05,-1.5522416127984852e-06,2.875703862660392e-06,16.6
2500,116.0,82.46934176804308,154.01506554443645,235.99999292171037,972.9998544664456,5177.9999991222885,9.423670648158852,0.9829034019776675,0.009746221882100989,0.0001817761976203401,3.0650623142992567e-06,9.35336100240654e-08,5.89928944423698e-06,6.826705112631931e-05,0.00020766124530779138,3.1999818041142846e-06,4.307481526866135e-07,16.6
2600,116.0,81.82189852099172,153.99408970517626,235.99999296216163,972.9998970512162,5177.999999816875,9.930073183843835,1.031551998021014,0.010159433408175319,0.00025331528109155004,2.802765282609604e-06,1.528150595876755e-07,2.2537833609769163e-05,0.00011500893866969077,0.00015650085400628557,3.5279653945673566e-06,1.4813569256848757e-05,16.6
2700,116.0,81.33871313201553,153.87549905776063,235.99997944776595,972.9998130169499,5177.999991498955,10.337846273505736,1.1312430313928246,0.010988100363153149,0.0003482579182849218,5.477821324230269e-06,3.6991469787148536e-08,2.6098892118358604e-05,0.0001576314552031153,0.00016091820310007294,2.2448796189459495e-05,1.6555985565102653e-05,16.6
2800,116.0,81.45837109053495,153.8517839862058,235.99997930113068,972.9996973191531,5177.999987986434,10.575285986116427,1.1600430311035093,0.012885600103394665,0.0003533641487547241,5.313314994421187e-06,1.810513109957416e-07,2.966483206132728e-05,0.00032322458331813863,0.0003363838556428513,7.3142197463918625e-06,1.959335477821003e-05,16.6
2900,116.0,80.86732108927067,153.70123105442514,235.99997933738806,972.9995910187904,5177.999983068204,10.969946136813101,1.2336783949985686,0.014824558447365625,0.00042559825993108036,5.4090083219195544e-06,1.5462361662702634e-07,3.5320334996999766e-05,0.0002501826024471337,0.00036791746995663073,2.4617512422499826e-05,1.1646532470605717e-05,16.6
3000,116.0,80.6705379691812,153.59452962642607,235.9999597164287,972.9996671198896,5177.999974553915,11.286711495007417,1.381937944298699,0.015979503177544326,0.0005418085283946933,7.766497705831573e-06,2.744291311700671e-07,3.8493898963473146e-05,0.000461038527625491,0.00047210639340775496,2.5955744327496185e-05,3.0909769941416394e-05,16.6
3100,116.0,79.95830586080785,153.55428405483178,235.99995578685878,972.9994235561998,5177.999967119647,11.264601096492331,1.4068059627570935,0.016692257203394817,0.0006086241208873772,1.1096801072684773e-05,5.035226649629176e-07,4.622633651007497e-05,0.000552538236936698,0.0004022509010483482,3.203537332432774e-05,3.421084267816436e-05,16.6
3200,116.0,79.4202606789728,153.5151943633711,235.9999455455434,972.9994969025606,5177.999966977041,11.827019726159492,1.509564665369014,0.01895789042314509,0.0007025265434046344,1.0160530959364311e-05,4.858966769572137e-07,5.403893183695066e-05,0.00048737294492740533,0.0005095148628989467,4.516378746883029e-05,3.668937930560721e-05,16.6
3300,116.0,79.29317173625395,153.40439536637274,235.99993975868605,972.9992326650062,5177.9999421721295,12.143979524026705,1.6000279267284694,0.02134464468892859,0.000727952638486446,1.4147264588766992e-05,5.388348923497866e-07,5.036155010898165e-05,0.0007592112263732327,0.0006704698857356447,5.876231526555496e-05,4.5638683835531196e-05,16.6
3400,116.0,78.85101233746761,153.28180393192622,235.99992382055933,972.9992319753206,5177.999928213034,12.280945506178018,1.728263142094646,0.02296703327394474,0.0009036833557708484,1.6461057768367513e-05,8.173310780418476e-07,6.95136305774199e-05,0.0007770664005774297,0.0008564772274627699,6.7467841945055e-05,5.413019641482528e-05,16.6
3500,116.0,78.54740656894542,153.23275492710113,235.99991644185354,972.9990351382272,5177.999931449705,12.82294792830678,1.7542481958484317,0.025386812796084773,0.0011250572393023109,1.74760746139739e-05,8.310112200105258e-07,8.631483852025266e-05,0.0009013365973741662,0.0009441896563338294,8.60380481596857e-05,6.899105698640365e-05,16.6
3600,116.0,77.9974443373674,153.14305120478107,235.99990940507578,972.9988681346017,5177.999904696954,12.758629256548467,1.921998922553305,0.026064881277258287,0.00128737085493534,2.33168211795401e-05,1.132677962139721e-06,9.86414373290024e-05,0.0011745650767854697,0.0010773115170435187,9.146156519198934e-05,9.441449591998683e-05,16.6
3700,116.0,77.54980602282866,153.0193718020097,235.9998869703465,972.9987426364054,5177.99987986623,13.323667702083041,1.9351512275206197,0.030011002120810325,0.0013977671979951978,2.5377302270028856e-05,1.4416119665584538e-06,0.00011287860815794975,0.0014233305401833386,0.001259075762292129,0.00011087448841367892,0.00011642865025702119,16.6
3800,116.0,77.2276070052724,152.8495679006889,235.99987332255262,972.9983955394155,5177.999863340962,13.242980264167432,2.0468182065715084,0.031318364253534625,0.0016066352683237828,3.0690928435543065e-05,1.7043250648796397e-06,0.00013775528676225756,0.0015910061918111033,0.0016228260751681744,0.00013197069820959306,0.00014096660646518245,16.6
3900,116.0,77.29805209102615,152.7955124448583,235.9998428707766,972.9981118769148,5177.999834626406,13.711154945218762,2.151951597119469,0.0340168149321955,0.0017316896566806539,3.3361160806346965e-05,1.8203945919618313e-06,0.00015552023009062944,0.0018738849386415197,0.0017541621113910874,0.00015448814740955566,0.0001563800838433891,16.6
4000,116.0,76.73318559611508,152.65367824420605,235.99982803166384,972.9979398199109,5177.999807078807,13.82036173101805,2.2634429481765936,0.03688489965062627,0.001993796213312839,4.012377940958727e-05,2.198147394288658e-06,0.00016995808987973294,0.0020223251715916052,0.0021240514917677533,0.00018831356443334575,0.00019525750576334652,16.6
4100,116.0,76.61367632198206,152.6169206759338,235.99979936331118,972.9976765381496,5177.999780944969,14.016125011683815,2.3971243242843805,0.038281008509886735,0.0022693003279962505,4.622551532640926e-05,2.6600948701880858e-06,0.00020936257472045563,0.0024511310815075933,0.0024527086832593996,0.00023045894059060975,0.00021360929315996388,16.6
4200,116.0,75.88446653406479,152.52538748263044,235.99977063652346,972.9972235206792,5177.99973387715,14.688623191091926,2.4638860272198344,0.04225906597764842,0.0024417677779709924,5.200241835594036e-05,3.146030538553644e-06,0.00023459122757389295,0.0027002476189681573,0.002757761698941268,0.0002631387611496575,0.00026156164801278563,16.6
4300,116.0,75.5991570122927,152.39885811115076,235.99974077164927,972.9967526532536,5177.999694671228,14.760038037610416,2.5653998059594727,0.0447245718275912,0.002868461394343602,6.17731925090043e-05,3.5906342574213773e-06,0.00027494634830501236,0.0031305897122327468,0.003141916275650304,0.000311367758755095,0.0003000815884439805,16.6
4400,116.0,75.09173332425519,152.28230385209883,235.99969834114145,972.996386854033,5177.999637509612,14.806874326391453,2.7343852118964156,0.047012472169385776,0.003156444045949317,6.786712679303199e-05,4.261923275770406e-06,0.0003085924675982715,0.0036007605895174238,0.003572519310367854,0.0003553520748572945,0.0003566139222760192,16.6
4500,116.0,75.00263418781672,152.1145633952912,235.9996458050751,972.9959316011942,5177.99958919513,15.164780062798968,2.7970154727658447,0.05064659391802469,0.003501188754969341,7.923776068259637e-05,5.073682812513477e-06,0.00034716006448116444,0.004145312218183393,0.004206958156136685,0.00041165605563417434,0.0004136450949183997,16.6
4600,116.0,74.83573178050183,152.06720724787795,235.99961071879017,972.9954052424321,5177.999530091299,15.270827831499677,2.8745284231564394,0.05317797579615812,0.003789648273795326,8.970818036339725e-05,5.863103235236735e-06,0.00039942225410019073,0.00462158915007492,0.0046059987693823305,0.0004766437932716202,0.00048578319116235184,16.6
4700,116.0,74.33816668478585,151.86202595129689,235.9995633783254,972.9946306737536,5177.999439768495,15.677046817094753,2.975809928593377,0.0580218122870252,0.004156602426205179,9.955587278202755e-05,6.5721104904747915e-06,0.0004475648231296123,0.005259846831984384,0.005240177478548793,0.000557970721355042,0.0005569329858864367,16.6
4800,116.0,74.06383268257254,151.8332519482555,235.99950289194587,972.9940365162164,5177.999357345215,15.955353856552186,3.097083496133804,0.061790246323542915,0.004626998910687901,0.00011227505882817236,7.714703182857328e-06,0.0004934767506714365,0.005958751058700865,0.006039785891623234,0.0006325260496014145,0.0006428554920611369,16.6
4900,116.0,73.23394877968923,151.6345313159284,235.99943005114548,972.993293771655,5177.999281188973,16.307347125564508,3.29963429150923,0.06400049017446323,0.005093946190621832,0.00012521491127628044,8.797200478290541e-06,0.0005622908854307861,0.006656660724897841,0.006608969292346497,0.0007239116912005226,0.0007279054578276012,16.6
5000,116.0,73.05587636731126,151.57240305197126,235.99937193005,972.9925891562531,5177.999157211716,16.48794446576834,3.36070038965195,0.06852159051124741,0.005631458968076369,0.0001403280114273726,1.0073784454716002e-05,0.0006338328477937073,0.007421626607009768,0.00741373151070807,0.0008429265249841615,0.0008410482472693336,16.6
