milliseconds,CD95,FADD,p55free,Bid,PrNES_mCherry,PrER_mGFP,DISC,DISCp55,p30,p43,p18,p18inactive,tBid,PrNES,mCherry,PrER,mGFP,CD95L
0,116.0,92.84303259028111,155.00413785567991,236.00000232888442,973.0000420388452,5178.000008890358,0.06094822171386324,0.01051286286633006,-0.0005662207533990634,3.996796819002174e-05,-2.836446678685346e-07,-9.568489969504161e-08,6.370457005240021e-07,-5.9929075509250696e-05,5.983605675873912e-05,-8.516565911222025e-09,-8.539993278991249e-06,16.6
100,116.0,92.4542302968577,155.02575242339725,236.00000423316328,972.9999064916818,5177.999991081627,0.5702333867956524,-0.026225239515177325,-0.0009846253961795963,-3.104917228062276e-05,1.6295293392718328e-08,8.918776609592036e-09,7.566347036575695e-06,6.0627033609523226e-05,1.12602159202806e-05,-4.249542732082195e-07,-6.772278068641183e-07,16.6
200,116.0,92.10009270988324,155.01042583964866,236.00000070216214,972.9999075150365,5177.999992133704,0.9368941153628965,-0.03231334937959004,-0.000905028172958684,-4.571717143892432e-05,1.2644243392530176e-06,7.092908242032138e-08,2.3829738760724196e-06,7.300434818520279e-05,-3.5033568042269724e-05,3.085740913610054e-06,-8.737655657869956e-06,16.6
300,116.0,91.74138382041777,154.93449606470466,235.99999596432946,973.0000038161158,5178.000008375649,1.2709374625085017,0.0222864729752149,-0.00027124172226504674,2.802314813292308e-06,-1.413021989109073e-07,4.074803585898869e-08,4.858338131013342e-06,-8.275006753234887e-05,-8.592552476871684e-05,-4.86750329036899e-06,-4.090973245858948e-06,16.6
400,116.0,91.37092551939594,154.9518880240712,236.0000002138583,972.9999934155566,5177.9999901555775,1.5423635904443547,0.05865537149168488,-0.0008589179473376696,1.4403745604229886e-05,-9.760529266906268e-07,6.563916263071856e-08,7.573260206212869e-06,-4.29576944384878e-05,-7.351899220945819e-05,-5.575269944466107e-06,-4.3279417881875e-06,16.6
500,116.0,90.59651315848352,154.91433557104915,236.00000066223132,972.9999616395003,5177.999995045165,2.2609175957963252,0.020271320345186302,-0.0004984643222538707,1.324545295781109e-05,1.5554264115781577e-06,-5.972416225710549e-09,-2.9552059378196703e-06,-8.226783019755446e-05,3.205717897202251e-05,9.82313756403192e-06,3.830829261840409e-06,16.6
600,116.0,90.42439916845129,154.98883718284156,236.0000025190259,973.0000215124687,5177.999995932884,2.5141051898908175,0.02053589749961915,0.0008060809199016722,-7.54444691466809e-05,-8.829332655885749e-07,-1.1688003177326493e-07,2.213077022403438e-06,-7.982687088966342e-05,-1.6331451942107724e-05,-6.5774725832825375e-06,1.4463706955077955e-06,16.6
700,116.0,89.68884699001232,154.91449345635806,236.0000018673941,973.0000524745202,5178.000001016265,2.843806956862948,0.036563047393557056,0.0006601193432700148,-1.3805921593356873e-05,1.2643963663422874e-06,-8.921411564772362e-08,2.0307903772803288e-06,8.160655646211558e-05,-7.929108237476768e-05,6.98449463937872e-07,3.552220028562643e-06,16.6
800,116.0,89.72823756102274,154.9404250838494,235.99999846416503,972.9999480777961,5178.0000044226945,3.2448315004413786,0.10433226019240972,0.0003189525330053701,-5.079557710449242e-05,9.902273962941433e-07,-9.660357236604859e-08,-2.903516131607426e-06,-2.249355249944036e-05,-4.379945280284296e-05,-7.570008736083896e-06,-7.965923942128522e-06,16.6
900,116.0,88.96239042937033,154.84953677520724,235.99999359159128,973.0000222323214,5178.000005211163,3.7055959245689523,0.15739344585968829,0.0009313856135141722,-1.5389261598958368e-05,-3.449277371628037e-07,4.557950024544053e-08,7.4994795052368775e-06,3.883583867306077e-05,-4.903747189486995e-05,5.394133911607882e-07,-5.523371102685366e-06,16.6
1000,116.0,88.64719588343571,154.7874252982586,236.00000460674448,973.0000132679477,5177.999995613141,4.09400641950417,0.21394159186017922,0.00010609257891333493,-5.846505606057017e-05,-1.4453394539447526e-06,6.989186141408549e-08,4.837568553214862e-06,5.4018552060377694e-05,5.41065768243558e-05,-3.421778042123823e-06,-8.743764989191094e-06,16.6
1100,116.0,87.9212656721544,154.82566991241492,236.00000612729764,973.0000833630012,5177.999995915687,4.799404443177445,0.24341717955786069,0.00029418045339903783,4.678399082409898e-05,2.6299016619532217e-07,1.604887983780045e-08,-4.1879940034490544e-06,-4.0713145711033444e-05,3.3762820204202414e-05,4.147440728388799e-07,1.1826206899187473e-06,16.6
1200,116.0,87.72581483738115,154.72496133503805,235.99999468296446,972.9999929495948,5178.000006091746,4.889383496440665,0.2121523983799951,0.0004937585548131818,1.0499591940895638e-05,-8.07844737478327e-07,-2.881111939827424e-08,5.227011065310084e-06,4.601784229603945e-05,8.516937611226168e-05,-3.944493133068308e-06,-8.058752945360586e-06,16.6
1300,116.0,87.06721535698998,154.70110956228183,235.9999996591476,972.9999171205872,5177.9999930503,5.527086863471367,0.2929677961999525,0.0021686518663555174,5.2445985360908783e-05,-7.097113145153325e-07,-1.0143481851554508e-07,6.115743013028969e-06,7.937826354227939e-05,-4.330177990403975e-05,6.835785356474641e-06,-5.682472003853476e-06,16.6
1400,116.0,86.74318702189295,154.6751413310683,236.00000424825583,973.0000458675866,5177.999991218409,5.707178515339726,0.3062526589930966,0.0025093183799205524,3.411773696817176e-05,-1.530492476337704e-06,-5.006124832692098e-08,7.563801949201946e-06,5.530501283488164e-05,-8.75276977252192e-05,2.5203621295787533e-06,-8.198817082911022e-06,16.6
1500,116.0,86.73090542071405,154.6800444333095,235.99999623006076,973.0000396583524,5177.999993285736,6.114399791261491,0.36069652672930635,0.002290354710076815,-9.456941915656873e-06,1.3260021230471711e-06,1.2558193146695265e-07,-2.477055655111611e-06,-8.29729454144304e-06,9.329821454083536e-05,-8.774615924755525e-06,-3.0931958376174382e-06,16.6
1600,116.0,85.93587598940687,154.5587304740722,236.00000490598123,973.0000283011125,5177.99999053894,6.752836086214641,0.3857772337493267,0.003383893210330173,1.0533648115204492e-05,-6.250145438597668e-07,5.0656104429072004e-08,3.312501790814458e-06,-1.2556043508167363e-05,-2.706124107334706e-05,6.724686589863438e-06,9.878915266152733e-06,16.6
1700,116.0,85.39759050671245,154.54159295486062,235.99999332031837,973.0000411759173,5178.000004724702,6.975481093684943,0.46348548802598183,0.0027752962179152674,5.405220921991259e-05,1.9366013209472915e-06,1.1736617106204934e-07,3.897919876056495e-06,0.00010297570252761751,8.537361962618743e-05,-4.4478008394690123e-07,1.4719301112182125e-06,16.6
1800,116.0,85.40001845981581,154.4492852827389,235.99999502146994,972.9999198100726,5178.000006723517,7.3369490770414245,0.4894104748831917,0.003291442380991773,-7.455036235442112e-06,3.8762239105132783e-07,4.0561337104381835e-09,-1.3080707035933385e-06,0.00011504344010584661,1.0696645539940276e-06,-7.34207351779619e-06,6.402111327283037e-07,16.6
1900,116.0,84.98749864435193,154.43362158149694,236.00000403482778,973.0000348981723,5177.999999781174,7.823200341764628,0.5238388272863971,0.004277154761145537,-2.8570713332356744e-06,1.3032789863735687e-06,1.3483254560090798e-07,-2.1105893699686737e-06,-6.291810787591005e-05,9.115944374608031e-05,-4.082923590179897e-06,5.474263572069923e-06,16.6
2000,116.0,84.50483199270126,154.39646912469857,235.9999971749507,972.9998697160407,5177.999989334084,7.716627015980861,0.6454891025812483,0.004003796432322318,9.572698829140151e-05,1.8879291275102544e-06,3.339933494887531e-08,2.5559548877707446e-06,5.642654562012151e-05,-4.282131914141251e-05,-8.195667758919308e-07,-8.240494225215338e-06,16.6
2100,116.0,83.92840813217879,154.30197300663139,235.99999393563095,973.0000325083433,5177.999998005905,8.449190936533444,0.6946163458984586,0.005906604626193205,4.432225904625353e-05,1.2882798689574687e-06,-4.286968714152455e-08,9.40988721612418e-06,-4.3905650679260066e-05,5.365999542114524e-05,8.824634586905614e-06,4.619982227437336e-06,16.6
2200,116.0,83.60787801543245,154.2606922874094,235.9999882540022,972.9998557672529,5177.999995044849,8.684536587401276,0.7098050665253803,0.0064585808480325515,0.0001720266140041292,1.0851968172925849e-06,-6.271718381751604e-08,1.2156653502223554e-05,7.620086918535246e-05,-1.7949300725623074e-05,-1.968318493396243e-06,5.164505210771128e-06,16.6
2300,116.0,82.93472794695424,154.21817204304125,235.99998842794236,972.9999584029151,5177.999988524926,8.964545945071379,0.8014102868454198,0.008340640977156664,9.277240113704745e-05,3.1155637749514352e-06,2.7373644027097447e-08,1.1317095278994452e-05,9.164629017048498e-05,0.00016309932082400044,-5.8283395460935224e-06,1.0714396497025794e-05,16.6
