miliseconds,CD95,FADD,p55free,Bid,PrNES_mCherry,PrER_mGFP,DISC,DISCp55,p30,p43,p18,p18inactive,tBid,PrNES,mCherry,PrER,mGFP,CD95L
0,116.0,92.77191175831555,155.0310789444409,235.99999792532876,972.9999712166439,5178.000003506361,0.218488347714923,0.03577485362440193,-0.000874472126735977,-3.97204316882976e-05,-1.2221997125906822e-06,-1.1350849661522533e-07,-6.519273821497409e-06,3.061561585648203e-05,8.226863082630587e-05,2.528355803313922e-06,-2.088657569635047e-06,16.6
100,116.0,92.83265700324074,155.02665357462163,235.99999387630177,972.9999724608701,5178.000005257736,0.24357713288659685,-0.004153942691159116,-0.0003146512384014484,-3.866179435297651e-05,1.0095599632706992e-06,3.419877300710886e-08,2.6696502889388485e-06,5.974532443505487e-05,5.5857990702280524e-05,-4.849813153015312e-06,8.935548253554262e-06,16.6
200,116.0,92.16671680127797,155.0135491362168,235.99999555613795,973.0000680598348,5178.000008261038,1.0263866988518522,-0.013253036315467311,-0.0009083091523213579,5.823370481005064e-05,5.17305888258697e-07,1.0591226334075935e-07,-2.350968901650956e-06,8.83133109849326e-05,-8.582959845402555e-05,1.0441616832836422e-06,-5.196480666740238e-06,16.6
300,116.0,91.53929796652841,155.03623367945676,235.99999742036718,973.0000045819394,5178.000002750832,1.4157117833670154,-0.014134097401656104,-0.00018955700757580077,1.644960488662378e-05,-3.3528446918814384e-07,-1.37049485791781e-08,-1.4779658926203053e-06,4.632877292114218e-05,-6.21668511078626e-05,-1.0136721462835018e-05,2.102720888219931e-06,16.6
400,116.0,91.17315490555633,154.92086538100804,236.0000014398817,973.0000639938125,5178.000009302926,1.6423014958324158,0.07000444503361164,-0.00013212465830585756,6.510811649838051e-05,-1.3747359173812736e-06,-8.713246390799922e-08,6.567350162039273e-06,-6.501120566083914e-05,7.953838329637795e-05,6.102133899694551e-07,-3.3026406974383384e-06,16.6
500,116.0,90.59266145157794,154.99981461278102,236.00000616074095,973.0000671128514,5177.999997431247,2.2412524175047683,0.06921683882507226,0.0005586704232771883,3.254055654569811e-05,-4.1264404539059117e-07,-1.2189123677131948e-07,-7.359572185503325e-06,2.6210507269956293e-05,2.4148190695359192e-05,4.810912821972913e-07,-6.546258398081561e-06,16.6
600,116.0,90.45790218441127,154.95093192360326,235.99999286926155,973.0000115900857,5177.999999669691,2.7736852584545644,0.035947247505222366,-0.0007425497131075733,-4.763717024224002e-05,-5.308611211852905e-07,9.08470704869247e-08,-4.209252001468347e-06,9.192310720140096e-05,-7.15536053615548e-05,2.781210091047763e-06,7.439815868984613e-06,16.6
700,116.0,90.11930942825019,154.9640199705396,235.99999708041005,973.0000941610397,5178.0000084658195,3.0601835398529866,0.11426107605698041,0.0010864395475466018,2.5229501895817026e-05,-2.2359342607194528e-07,1.555532209008617e-08,5.606209212957588e-06,3.576968215447011e-05,9.780435241360884e-06,4.330057334317731e-06,-9.193524994185726e-06,16.6
800,116.0,89.72258877129035,154.88017247321227,235.99999435675716,973.0000129155491,5178.0000038641265,3.5118514757135886,0.12422570574197592,0.0001303393508184353,-4.13212383837214e-05,-3.6930320741325053e-07,1.7032805398970235e-08,-4.509329290197808e-06,-5.7787197988135294e-05,4.745413334226668e-05,-7.543528727123868e-06,-7.578538181577664e-06,16.6
900,116.0,89.02017189532673,154.84001582270506,236.000007735228,973.0000909071422,5178.000003613303,3.89707114177517,0.13743325280711374,0.0011372417528527326,7.353439529961217e-05,6.896189056072332e-07,-1.1024210984921348e-07,-7.234120235032025e-06,8.128075187525275e-05,9.373502211534612e-05,5.376438184852536e-06,5.776631104204993e-06,16.6
1000,116.0,88.36798214821583,154.8139712702931,236.00000306737485,973.0000525977268,5177.999989923859,4.281023171626719,0.1222992899379289,0.00021290357356734934,-2.4030566703021253e-05,4.743597079425415e-07,-2.786318632790753e-08,-5.396450866490067e-06,-4.993106664000607e-05,-8.374632871949976e-05,2.0015004983523053e-06,-1.0105490820054891e-05,16.6
1100,116.0,88.16714382167727,154.7656609489853,235.99999710566465,972.9999096992553,5177.999995949247,4.530109405562492,0.21036436725509933,0.00036944401221052526,-7.459286842345526e-06,-5.671205065244132e-07,1.057624829699269e-07,-3.1680202878048287e-06,-3.849504086166791e-05,-5.6561369461313366e-05,-1.2523845788014372e-07,8.838400444114031e-06,16.6
1200,116.0,87.61890380565798,154.78665291885176,236.00000159268103,972.999961158107,5177.999995817904,4.952744767850522,0.2664871240628752,0.0009401661079897851,-5.495043620006793e-05,5.011218427453734e-07,-1.0228966580362251e-07,-5.652725320373414e-06,-7.59724018471857e-05,3.176814732514216e-05,3.2094821606428214e-06,7.120780294161434e-07,16.6
1300,116.0,87.43996440978404,154.71740830984362,235.99999443319203,972.9999883025323,5178.00000215096,5.195260381775897,0.326075368735517,0.0011546957890067435,1.325905739416537e-06,-5.93120701759935e-07,-8.1771932946654e-08,6.210951700069608e-06,7.560965344040115e-05,-4.134012836794188e-05,-3.2591540682066954e-06,-9.666458595025243e-06,16.6
1400,116.0,87.08305405049487,154.7288517104634,236.0000048201853,972.99995675657,5178.000001610696,5.655343117800704,0.2839452329036319,0.0024145402978501774,5.3414456095821254e-05,-9.788329645533484e-07,-1.0953282973153063e-07,-5.971598095435921e-06,6.580922909609575e-05,-5.117185416707869e-05,1.0338280894239238e-05,-4.173480840122997e-06,16.6
1500,116.0,86.22279248575455,154.67533237391876,235.99999244320546,973.0000425170954,5178.000006814327,5.928036904604479,0.35773133656329265,0.0020991629617114703,4.607743442298298e-05,1.8327824599479887e-06,2.261855152004147e-08,-6.011859608356286e-06,5.404119772888855e-05,-8.810258941860941e-05,-7.5977200274179295e-06,-9.062561981929695e-06,16.6
1600,116.0,86.07163705969428,154.60914120923357,235.99999468896235,972.9999860575053,5178.000000911745,6.618587877707449,0.3730804800552815,0.0016600010750711825,-5.0225653023040916e-05,-1.4603130882286236e-06,3.7285662317259094e-08,1.1173483964566383e-06,9.891088107878425e-05,-7.47275242595447e-05,-7.814357056331889e-06,-1.2325293068595903e-06,16.6
1700,116.0,85.37646400994392,154.56764792965438,235.9999924478453,972.9999352231084,5178.0000008066145,6.947488917726373,0.4696583951975217,0.0021403959334194336,0.00010790171995407709,-1.2016291052461311e-06,-1.1169621323212227e-08,-3.612573513441486e-06,-3.462558502854565e-05,-4.245053189084482e-05,-6.654003725964297e-06,9.447749961836649e-06,16.6
1800,116.0,85.00940863147274,154.49419604525065,235.9999941285943,973.0000308444427,5177.99999664052,7.382551310187625,0.5191551610994385,0.004313010019476884,7.889471564528032e-06,-6.10467976299099e-07,-3.255144620157214e-08,-4.877022490130749e-06,-1.8707877211374895e-05,-5.474951053815083e-05,-4.8987117141984074e-06,2.7168090397755928e-06,16.6
1900,116.0,85.0082499817643,154.41554210677867,235.99999929224506,973.0000116014671,5177.999996610259,7.783377597620095,0.5681910211594733,0.003283315431360245,1.1728742806177665e-05,4.820279961006466e-07,-3.4629876088480545e-08,6.619225846694965e-06,3.2839510746580664e-05,4.327500300356794e-06,7.518556379435945e-06,-2.242911596744307e-06,16.6
2000,116.0,84.3047776703345,154.36254091870865,235.99999573450697,973.000009320034,5178.00000522505,7.8727427172463145,0.617305941867495,0.004956571477898195,0.00011316676004111383,1.7305819140733215e-06,5.960540047426981e-09,1.0761626344966666e-05,4.3535808738708336e-05,4.1974912151878574e-05,1.1825554293864442e-05,-2.149069360025446e-06,16.6
2100,116.0,84.15482906667624,154.34287760970722,236.0000028708801,973.0000108967695,5177.999992312988,8.171974259877548,0.6499789516645869,0.005117572785787575,6.74292478424198e-05,1.4908207707617756e-08,-1.3975796596360316e-09,-1.5605067440810691e-06,0.00012052115703042873,-1.4417664130151726e-05,-1.0157791536183224e-06,-3.215298633392759e-06,16.6
2200,116.0,83.6565114140559,154.22687889912618,235.9999994961714,973.0000084935368,5178.000004066778,8.43297690809062,0.7377598976546456,0.0064345512333804575,6.71025814765459e-05,-3.148493131538616e-07,1.0674039597646082e-07,-2.337077694266656e-06,1.904000317740746e-05,8.463705835284717e-05,8.246518470817896e-06,6.335131746252675e-06,16.6
2300,116.0,83.11889433454432,154.20669195600456,235.999990519338,972.9999579047552,5177.9999996535735,9.075759521979844,0.8045989811905634,0.007084173593935267,9.945355076264878e-05,2.2008920600652414e-06,4.4972392688330955e-08,7.410907667405328e-06,0.0001551861881299553,7.489487531512055e-05,1.177279844139861e-05,-2.0047030914888354e-06,16.6
2400,116.0,82.80455450969339,154.09381734725454,235.99998560824974,972.9998938124676,5178.000000484714,9.337276299592816,0.8333166504808642,0.009266059843437527,0.00015306351406548391,3.422191687489453e-06,1.927673494148146e-07,1.4634583984409363e-05,0.00011275255348481083,4.9722463010397644e-05,4.625902858970932e-06,1.0375607644237378e-05,16.6
2500,116.0,82.36230940708329,153.98257298063666,235.99999541663985,972.9997988247169,5177.9999873996785,9.47764756885774,0.9527348590387553,0.009279576026193259,0.00021355419895103912,1.863766358822333e-06,-6.7659018535618845e-09,1.862841062833487e-05,7.52151429687103e-05,0.00011985438678529201,1.4010714594893475e-05,5.168616872844943e-06,16.6
2600,116.0,82.0434184355685,153.97150127703668,235.9999836411748,972.9998943587061,5177.999984473217,9.909928650209777,1.0702409162495166,0.011432607714297412,0.0002906201828630456,2.961348779538999e-06,1.2561401398607195e-08,1.3990411696272837e-05,0.0002633966116515523,0.00026243894197847367,2.0220085338330633e-05,1.622303524213042e-05,16.6
2700,116.0,81.53864580559849,153.89820375781233,235.99998020614763,972.9998518341562,5177.99999492265,10.202420563572694,1.1058768224348046,0.010869827873656689,0.00026012965953052026,4.9433045518861445e-06,1.2211863354507746e-07,1.224045844046998e-05,0.0001251970722018626,0.00015533527901184018,6.795734136395143e-06,8.518034444001107e-06,16.6
2800,116.0,81.10521722893182,153.77587834006772,235.99997745888862,972.9998112488149,5177.999988187978,10.428293287920333,1.13306251070146,0.013103287983311654,0.00031493654435577517,4.077900577000609e-06,2.9915218599147585e-07,2.879180033502469e-05,0.000291029125577086,0.00021221378141899464,1.613869578415506e-05,1.5834452520355922e-05,16.6
2900,116.0,80.7975039989626,153.74743147646214,235.99997468485978,972.99964954066,5177.999975871089,10.733114517094636,1.303198177900443,0.015218861168303125,0.0004915671956768996,4.769443287651612e-06,2.632347981998262e-07,2.311473417455135e-05,0.00029066659479021624,0.00022970503528932628,1.6897128347909253e-05,2.837548450886347e-05,16.6
3000,116.0,80.63884126951585,153.63647332001634,235.99996500254338,972.9995181679815,5177.99998174076,11.060149956592376,1.3799459162767331,0.016626985494311634,0.0005701317159719498,6.8114092534980614e-06,3.600918436737692e-07,2.6923722418630996e-05,0.0004363314915931234,0.00037299920423065935,2.294401560084925e-05,3.166670058270089e-05,16.6
3100,116.0,80.3712486049452,153.60031030266032,235.99996323994057,972.9995356188338,5177.999976709867,11.686993734192097,1.4066425195073935,0.017804242555642266,0.0006170546494573126,1.0774750453205387e-05,3.376987681504808e-07,3.5910659753510965e-05,0.000441648015544245,0.0004618203874380418,4.054332057034114e-05,2.801728908694689e-05,16.6
3200,116.0,79.75183987658961,153.51205431051744,235.99995410100036,972.9994340606016,5177.99995449815,11.983875318037514,1.487920803168009,0.019196141232517155,0.0007394460081337045,1.1210246662941338e-05,5.950399305157188e-07,5.1663511341949635e-05,0.0006719930630750346,0.000529960672882549,4.9054395505953436e-05,3.184629890677265e-05,16.6
3300,116.0,79.5306383679339,153.40287473330824,235.9999406785866,972.9992167532854,5177.999941304626,12.149164275476407,1.5997754211963788,0.02166881043220322,0.0007531934557605441,1.1599081899281148e-05,7.102452008062146e-07,6.421404480464031e-05,0.0007434097351225358,0.0006068361900761514,5.592259964221006e-05,4.372967360363847e-05,16.6
3400,116.0,78.85864321332376,153.2359283861044,235.99992923257776,972.9992546610083,5177.999935030435,12.455764616072324,1.6983679305826993,0.021874296527775703,0.0009389752792975857,1.4802050203497755e-05,7.428821378074012e-07,6.867584111525957e-05,0.0007250193622330836,0.000732432600067218,6.264419289734783e-05,5.994887436768854e-05,16.6
3500,116.0,78.72052475993276,153.18618601525907,235.99992065716796,972.9989518005593,5177.999926655154,12.698236451439683,1.8282125925555337,0.023804278521201528,0.0010643652539965415,1.7173532550589232e-05,8.987974794794276e-07,7.604233317737856e-05,0.0009771111603035444,0.0010124485265182493,6.675629600503813e-05,6.784510892389337e-05,16.6
3600,116.0,78.23613563269316,153.10974181461117,235.99990466063966,972.9988609815839,5177.999907805395,13.142311566787303,1.8296160063498372,0.026683886652183002,0.0011721436215876534,2.3338265174620576e-05,1.0675312466791006e-06,9.137357143033288e-05,0.0011109012028991598,0.0011492014040825162,9.091069900090654e-05,8.523403832635278e-05,16.6
3700,116.0,77.61297995228529,152.99670150673245,235.99989452667052,972.998697269272,5177.999886762562,13.294898215443236,2.0213828780269987,0.028460636459971482,0.0013118054175838636,2.511347318160695e-05,1.313263734684921e-06,0.00011722339811055845,0.0012881186962714257,0.001349062735756255,0.00011067976983587257,0.00010321419803938562,16.6
3800,116.0,77.39231055433258,152.86384040574598,235.99987100362193,972.9983928546505,5177.999865339248,13.53091921225689,2.0753631834197197,0.031854017860697484,0.0015013689846072372,3.070852361371983e-05,1.5815489949817886e-06,0.00013102990745596447,0.0016177650876676008,0.0015105128101258437,0.00014083083122817978,0.00013789863941767087,16.6
3900,116.0,76.83028203741127,152.76025586239476,235.9998402184421,972.9981392405582,5177.9998353915935,13.851686427723287,2.133138577646653,0.0346784371883714,0.0018131115960794853,3.326262753952233e-05,1.9688462701098365e-06,0.0001496601677737074,0.0018382190587189612,0.0017833778814761217,0.00015320070611657283,0.00015571221494450153,16.6
4000,116.0,76.42545732279468,152.71538417781755,235.9998307016295,972.9979229580281,5177.999804120827,14.162809060796068,2.304918441488138,0.03676017708114656,0.0020392196501950602,4.078977984091991e-05,2.2009587909546726e-06,0.00017207710985035196,0.0021133549240614845,0.0020422244966685197,0.00019248035505757167,0.00018311318383511634,16.6
