milliseconds,Susceptible,Exposed,Infected,Recovered,Deceased,Total_population
0,9979455.620073032,20168.71324641362,-333.9887310907719,-121.39335952171466,-2.5833605891284366,10000000.0
100,9980015.358265799,19594.15814095502,1036.1644058799654,-41.82091243591717,-2.470438489289329,10000000.0
200,9979169.842513852,19036.41138582913,910.8284681834392,127.56369165630704,2.8685423495053155,10000000.0
300,9980397.52556085,18333.86797645916,2206.014289849121,30.073962936208886,5.968167691530726,10000000.0
400,9979066.203835657,18022.53219978168,2721.1423375927816,90.07098726103291,1.3916895540136414,10000000.0
500,9979035.061356552,17603.448186127458,2799.659614219703,-23.811058781317158,7.45292258648832,10000000.0
600,9979438.441164352,17448.482198151276,3417.776822838984,94.82944468340189,7.806191843817292,10000000.0
700,9978710.148309536,16836.83661867596,4071.350951964844,220.89278420806923,7.293503636731733,10000000.0
800,9978894.879260307,16769.631822552295,4467.129188761834,331.0754491760416,10.829648775013597,10000000.0
900,9977384.318527494,16872.628010836255,4916.039809845947,204.9419584985996,9.498302898003972,10000000.0
1000,9977391.142384818,16308.351006159082,5211.938598710521,275.12034228863536,21.01034033563392,10000000.0
1100,9976856.800658535,16383.235659867169,6077.615297557921,524.1580342225194,24.59730567775089,10000000.0
1200,9976002.260161635,16315.9031870916,6472.888333756451,470.9889181083261,23.05505321219291,10000000.0
1300,9976528.472132748,16417.134943969715,7333.170491762931,480.202733950242,23.54321371401438,10000000.0
1400,9974719.826843524,16622.737267632012,7069.210787994956,642.6365996217646,31.458925320054632,10000000.0
1500,9974485.050287597,16789.559675525903,8139.2964426019,736.3232170826171,34.26056788135554,10000000.0
1600,9973909.61370104,16876.606895813067,8599.26743901092,862.3220108373954,42.144422007291155,10000000.0
1700,9972937.698143901,17003.164092733456,9021.302911318837,960.2117535090404,52.28538365845637,10000000.0
1800,9973028.021894773,17039.586743655495,9246.286485956336,1101.530552447141,50.55343453664268,10000000.0
1900,9971709.526602808,16954.120345485535,9254.814845083109,1221.3967735750828,63.69841280461805,10000000.0
2000,9971554.402391473,17431.593512513264,9868.275175943842,1224.398857511902,67.63742713622003,10000000.0
2100,9970419.121037006,18006.605019139206,10485.0056804593,1551.142562904702,70.7297448431863,10000000.0
2200,9969478.488309875,18296.34591419019,10684.680492435626,1559.6897036283856,79.29119144524337,10000000.0
2300,9968567.358281963,18071.899707479464,11410.25651616041,1665.4695527683803,89.24698518042868,10000000.0
2400,9967031.704243522,18704.13128153559,12280.023396197652,1798.4951225651823,86.63337668678304,10000000.0
2500,9966113.97727343,19180.390602456326,12263.46062085601,1985.8751445931853,98.71231604062996,10000000.0
2600,9965339.515458561,19309.86551292568,12685.192752740108,2269.890964341603,109.55036322994789,10000000.0
2700,9963978.348856693,20001.880776582108,13394.508066086366,2296.8035794625507,111.16931283058986,10000000.0
2800,9963030.515652683,20531.973255213605,13602.574233687155,2513.97122767468,127.19543735146269,10000000.0
2900,9961875.37866546,20698.56267816264,14620.553219800582,2718.4330004478575,134.6391750042165,10000000.0
3000,9960576.309020344,21605.35535948692,14677.042051088403,2795.7729588035386,136.80429611388166,10000000.0
3100,9959544.793705035,22179.818929867957,15458.701749068696,3158.11962464556,145.33856562813222,10000000.0
3200,9958868.76014275,22195.65378934014,15805.98552002466,3217.1643011250894,159.51792875508895,10000000.0
3300,9957421.94996743,23265.53346518252,16135.338004201929,3580.924573918943,164.69639726992983,10000000.0
3400,9955855.033613704,23913.951058222734,17284.958062471294,3722.2630996140165,175.59567708932633,10000000.0
3500,9953273.630289279,24252.643071116305,17609.360102078794,3785.9475769620417,190.7058187686966,10000000.0
3600,9952767.712805392,25094.6931358956,18178.708969484174,4025.5306307860956,201.97896203898392,10000000.0
3700,9950412.909949226,25657.44319838557,18674.5800651941,4447.0077761829425,214.17714587090586,10000000.0
3800,9948906.859387321,26301.899798942442,19621.824796565812,4590.877761218138,221.92307723370573,10000000.0
3900,9948618.132374374,27197.50840666755,20201.398388572958,4752.440292253124,232.03403330707596,10000000.0
4000,9946656.500938594,28032.622313911917,20528.64949994939,5120.746959796615,246.92963747586106,10000000.0
4100,9944617.881277757,28459.248122300836,21458.88202295246,5296.362249866847,261.17956500066873,10000000.0
4200,9942083.405054785,29198.979068109777,22082.83141150515,5652.8755975382755,268.89319879314735,10000000.0
4300,9941238.003654864,30384.867561225765,22742.724788783453,5944.165050203842,280.6532582425983,10000000.0
4400,9938414.510910666,31292.214288263567,23494.517094417402,6099.385910253862,296.63405202279944,10000000.0
4500,9936272.490610527,31898.710340469923,23991.31948448682,6454.76078904823,316.4329450143218,10000000.0
4600,9934708.09684895,32852.48881270173,24626.565333422423,6801.044880769539,328.17772196828537,10000000.0
4700,9932208.205938172,33933.1429668802,25719.618196754283,7146.328018454941,340.706148594942,10000000.0
4800,9931305.44359509,35117.34465209807,26585.97738996036,7487.904288627651,354.57308718603815,10000000.0
4900,9928532.93243901,36346.822210669336,27115.82379398711,7745.823402750876,376.24872553789544,10000000.0
5000,9926072.531674657,37137.76403958889,28618.431036539445,8075.138232225077,391.31868443709817,10000000.0
