milliseconds,aux,IAAm,IAAp,ARF,ARFIAA,ARF2,auxTIR1,auxTIR1IAA,TIR1,IAAstar
0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,18.51,0.0
100,0.0019885427365373613,0.0030787397066339307,0.0005613640434430773,5.090215215394731,0.00012089988711427188,2.4548319423644416,1.49540371641138e-06,1.0090888122276911e-10,18.50999850449538,1.5857409956382076e-12
200,0.0039544103110185,0.004963569900596984,0.001739247924498211,3.5534739110269746,0.0005732540660092544,3.2229764174590407,5.891931459573127e-06,2.4857139545981698e-09,18.509994105582834,7.981811828454985e-11
300,0.005897955355657289,0.006385848604965517,0.0032520090082532077,2.8495851172856814,0.0013399420366291008,3.574537470344379,1.3053639058360707e-05,1.5447710574675744e-08,18.509986930913247,7.549071131392552e-10
400,0.007819521961591896,0.007576961750548141,0.004983188154643134,2.4723824143151703,0.002405633072555449,3.7626059763117063,2.2841859999939064e-05,5.506000103284805e-08,18.509977103080008,3.6299347074144334e-09
500,0.00971944568758954,0.00863841428336094,0.006861691879161217,2.253086841474369,0.0037715952845222417,3.871570781626071,3.511540540102991e-05,1.4505219156265932e-07,18.509964739542415,1.2079391820579492e-08
600,0.0115980535893822,0.009622412498359443,0.008837899919397346,2.119438261792978,0.005447005596983324,3.9375573663104757,4.973152925538789e-05,3.159010127841445e-07,18.509949952569738,3.1880430525298186e-08
700,0.013455664286696468,0.010558342583307827,0.010875836530729252,2.035545317554603,0.007443195616345916,3.9785057434190545,6.654722390535206e-05,6.035525480018234e-07,18.50993284922355,7.173742723355789e-08
800,0.015292588073626576,0.011463676229892928,0.012949521482399924,1.9818238679973905,0.009770637118031989,4.004202747450802,8.542057813364399e-05,1.0480376125243511e-06,18.509913531384253,1.4368056177213279e-07
900,0.01710912707064807,0.01234917396928748,0.015040765986412297,1.946890187167226,0.01243752959337554,4.020336141627153,0.00010621202118814346,1.6921582484381676e-06,18.50989209582056,2.6333907797389145e-07
1000,0.018905575413037123,0.01322159359823074,0.017137381722304893,1.9238719801316622,0.015449515512400409,4.0303392521866765,0.00012878537374059557,2.5803291627135272e-06,18.509868634297096,4.500996204313678e-07
1100,0.020682219467288515,0.014085246917587028,0.01923181714263716,1.9084860533971042,0.01880977153585167,4.036352087540779,0.00015300865063847137,3.7576373481917015e-06,18.509843233712008,7.271697611196891e-07
1200,0.022439338067806573,0.014942906692071172,0.021319903780682138,1.8980235693311083,0.022519483164069844,4.039728473759937,0.0001787546430064128,5.269099812143564e-06,18.509815976257176,1.1215653806142467e-06
1300,0.024177202766392902,0.015796363416780645,0.02339991632189093,1.8907499528995637,0.026578288710948212,4.041335879196572,0.0002059012873284935,7.159119069648625e-06,18.509786939593596,1.6640406632682207e-06
1400,0.025896078088417415,0.016646778772311577,0.025471737622609774,1.8855460332212892,0.030984796439217976,4.04173458516615,0.0002343318896386116,9.471074352379503e-06,18.509756197036005,2.3889768656060366e-06
1500,0.027596221791180136,0.01749490875763772,0.027536296842339218,1.8816852081310824,0.03573694134894039,4.041288925256103,0.0002639352142118374,1.2247043560964702e-05,18.50972381774222,3.3342416382230177e-06
1600,0.029277885120724975,0.01834124102114101,0.029595173329789767,1.8786920798210702,0.04083225266961006,4.040237833751005,0.00029460547751102847,1.552761883497985e-05,18.50968986690365,4.54102796024912e-06
1700,0.030941313064347206,0.01918608898211224,0.03165024478576196,1.8762569075297735,0.04626811685617653,4.038737487802999,0.0003262422960596377,1.9351770022795176e-05,18.50965440593391,6.053682014541136e-06
1800,0.032586744597569994,0.020029652943618886,0.03370348557993453,1.8741786004346914,0.05204192267542357,4.036889738440909,0.00035875058386881036,2.3756761551275415e-05,18.509617492654574,7.919522529350614e-06
1900,0.03421441292519112,0.02087206023471439,0.03575683693019783,1.8723244289314733,0.05815115371966557,4.034762208670573,0.0003920404249337737,2.877809794505553e-05,18.509579181477115,1.0188656016807854e-05
2000,0.03582454571518505,0.021713391019269196,0.03781213363526236,1.8706057270035574,0.06459343726016893,4.032400417864296,0.00042602693928582845,3.444948055105493e-05,18.50953952358016,1.291378964943748e-05
2100,0.037417365323983445,0.022553692120717946,0.03987104560717785,1.8689649203073513,0.07136658956477288,4.02983424506001,0.0004606301151653612,4.0802804072796904e-05,18.509498567080758,1.615004301811104e-05
2200,0.0389930890142688,0.023392987829038227,0.04193507176741884,1.8673653854120422,0.07846861193162981,4.027083001324208,0.0004957746612465843,4.786813845334051e-05,18.509456357200296,1.9954761243829903e-05
2300,0.04055192916416909,0.024231288538479865,0.04400554693007534,1.8657833989283414,0.08589767583153342,4.024159462616204,0.0005313898395926847,5.567373633091558e-05,18.50941293642407,2.4387330595753774e-05
2400,0.042094093472491295,0.025068597062684602,0.046083642189897356,1.8642022382887182,0.09365211669543524,4.021072822504226,0.000567409301404735,6.424604060180033e-05,18.509368344657986,2.9508995245434137e-05
2500,0.043619785152288454,0.025904910179519316,0.048170358436887266,1.8626107432909536,0.10173043903303301,4.01782940883451,0.0006037709176696392,7.360970567669601e-05,18.509322619376647,3.538267781897003e-05
2600,0.045129203118949815,0.026740221127203034,0.05026658489205052,1.861000938745298,0.11013125567672535,4.014433902785651,0.0006404166196619282,8.378761305090868e-05,18.50927579576728,4.207280300577476e-05
2700,0.046622542175497356,0.02757452130973685,0.052373087210461244,1.8593664730845978,0.1188532981587704,4.010890114375026,0.0006772922141549232,9.480091436229396e-05,18.509227906871473,4.964512336875904e-05
2800,0.04809999316967465,0.02840779754043868,0.05449048646199402,1.8577052758094823,0.12789544038587256,4.007199641899027,0.0007143471720485379,0.00010666912233885181,18.509178983705606,5.816655932523132e-05
2900,0.04956174316542616,0.029240036145499613,0.05661933058805513,1.8560156508137131,0.13725662355995683,4.003363862809835,0.0007515345753455121,0.0001194100329160002,18.509129055391732,6.770503564264703e-05
3000,0.05100797560232545,0.030071222423402738,0.05876009321456345,1.8542968149035453,0.14693585786746702,3.99938366361115,0.0007888108543669802,0.0001330398661525888,18.509078149279475,7.832932335919191e-05
3100,0.052438870441311715,0.03090134192656386,0.06091321120271304,1.852547677230556,0.15693218381705487,3.9952600694728564,0.0008261356227079817,0.00014757332026438502,18.50902629105702,9.010889351536098e-05
3200,0.05385460430743875,0.031730380084442816,0.06307906571584133,1.8507672256366126,0.16724469157373917,3.990994041391501,0.0008634715064748809,0.00016302363405224326,18.508973504859462,0.00010311377632573272
3300,0.055255350623848946,0.032558321997493665,0.06525798321589685,1.8489547391467898,0.17787252026543005,3.9865863702905817,0.000900784015774358,0.00017940261392451664,18.50891981337029,0.00011741442689760557
3400,0.056641279746362565,0.03338515264974776,0.06745024455692412,1.8471095943438278,0.18881484873870757,3.982037778455425,0.0009380413647716433,0.0001967207118980145,18.508865237923324,0.0001330815907883642
3500,0.05801255907275198,0.034210856403104464,0.06965608851113708,1.845231749952133,0.20007089258331523,3.977348678728961,0.0009752143357330266,0.00021498707990542243,18.508809798584352,0.00015018619353809613
3600,0.059369353152445827,0.03503541794116511,0.07187574633490608,1.8433208324740928,0.21163986867481127,3.972519649422205,0.0010122760804171227,0.00023420968685038232,18.508753514232723,0.00016879923411296523
3700,0.06071182384006044,0.035858821112268645,0.07410940849010726,1.841377280744856,0.22352102968550747,3.9675508447814534,0.0010492020091129764,0.0002543953120838965,18.508696402678794,0.00018899162892070206
3800,0.062040130305852856,0.03668105083237174,0.0763572862120624,1.839400466539283,0.2357136005428785,3.962442966455511,0.0010859695810096891,0.00027554975483402,18.508638480664146,0.00021083421670655035
3900,0.06335442928853548,0.037502090797790544,0.07861955309689386,1.8373909658326164,0.248216839334908,3.957196097412804,0.0011225582090912292,0.0002976777302406835,18.50857976406066,0.00023439748911345824
4000,0.06465487497291367,0.038321925814673204,0.08089636748526072,1.835348275433988,0.26103001246583857,3.9518108560466225,0.001158949203206473,0.00032078303536870124,18.508520267761416,0.0002597517492489646
4100,0.0659416193139026,0.03914054002666595,0.08318787818331404,1.8332725532590708,0.27415239088950966,3.9462875279222303,0.0011951254946388926,0.0003448685669193023,18.50846000593843,0.00028696675902191996
4200,0.06721481189400559,0.03995791788571104,0.08549424538199585,1.8311636261263313,0.28758322806687386,3.9406265728999115,0.001231071681040444,0.0003699364023037263,18.508398991916643,0.00031611192539789736
4300,0.06847460016139495,0.04077404387098532,0.08781562115132772,1.8290213122190841,0.3013217799149306,3.9348284539295064,0.0012667737863210032,0.0003959878524193704,18.508337238361246,0.00034725604317123644
4400,0.06972112940300675,0.04158890233336819,0.09015214567585088,1.826845557440513,0.3153673085400569,3.9288935670062335,0.001302219155921855,0.00042302359827684757,18.50827475724579,0.00038046735811733505
4500,0.07095454285656078,0.04240247761483748,0.09250395943740267,1.8246363164984265,0.32971907003143336,3.9228223067315935,0.0013373963424406542,0.00045104372146765036,18.508211559936083,0.000415813453044576
4600,0.07217498176620202,0.04321475406087928,0.09487119747937503,1.8223935499587687,0.344376320288602,3.9166150648728406,0.0013722951279462234,0.00048004764565788257,18.508147657226385,0.0004533612137616157
4700,0.07338258543276921,0.04402571593329253,0.0972539852966216,1.8201173098065395,0.35933831916361586,3.9102721855114493,0.0014069063996334456,0.0005100342288033976,18.508083059371554,0.0004931767970212575
4800,0.07457749129182682,0.0448353475166878,0.09965245271508762,1.81780762942719,0.3746043164325269,3.903794027066667,0.0014412219645707001,0.0005410018928074862,18.50801777614261,0.0005353255605189155
4900,0.07575983493537329,0.04564363316559842,0.10206673146040325,1.8154644819887613,0.3901735542244639,3.89718098188991,0.0014752345756546756,0.0005729485896436387,18.50795181683469,0.0005798720726503491
5000,0.07692975020325739,0.04645055717980613,0.10449695106500256,1.813087902407324,0.4060452712351612,3.890433413175278,0.0015089377811197875,0.0006058718851954506,18.50788519033367,0.0006268800252730724
