milliseconds,C1,C2,M1,X1,M2,X2
0,1.9989192640842912,-0.00015533636072174816,0.9843612430029315,0.7424969069498116,0.00029058201870001984,5.597098213394947e-06
100,2.0003192068279674,0.00025231825806024794,0.9841971924768846,0.7432641141809414,7.170891915518184e-05,4.414707672572469e-06
200,2.005297283217961,0.00029180068461163755,0.9840559604491679,0.7435561250743904,1.555628769986164e-05,3.061689488001322e-06
300,2.0054355584356314,0.0006386623881478266,0.9840064420893009,0.7484549754594888,1.9927544905149788e-05,2.1135228347123935e-06
400,2.007955894640743,0.00045516148278458264,0.9839552526305,0.7592730941024107,1.5242843114679256e-05,1.379876513373647e-06
500,2.0135357060556345,0.0009358645678770954,0.9839185250626676,0.7554964402117078,2.217530655129575e-05,1.0678943496515345e-06
600,2.019818554361625,0.0007318087785436317,0.9839029878490764,0.7591837720018983,2.9820284600188677e-05,8.687770153315402e-07
700,2.0178722161029223,0.0010076527556697726,0.9838663895934161,0.7759689504804438,3.5969180632461924e-05,8.842837889408736e-07
800,2.028130984632147,0.0010949837741586,0.9838744824484029,0.774169532140629,4.1360707500341404e-05,6.546859914093276e-07
900,2.029065648175627,0.0014377536442040976,0.983861120141422,0.7734862489961081,4.503294698078057e-05,8.905291896112089e-07
1000,2.031427560039931,0.0016172230032441453,0.9838722776573912,0.7868255928552818,6.0977533706337516e-05,1.0168896175827355e-06
1100,2.036634287888388,0.0016457703159811947,0.9838724890102569,0.7833442123327548,6.098118457183211e-05,8.859802242971116e-07
1200,2.033574679210692,0.0015783259386661298,0.983905765900617,0.7949513143922948,6.665227698869888e-05,1.2017801646804482e-06
1300,2.034585822048114,0.001847910357664301,0.9838927396389769,0.8001222815444126,7.02300801248238e-05,1.3059624931679186e-06
1400,2.0444204724763355,0.001981278400503237,0.9839203600242269,0.7979322602586181,7.417714148481764e-05,1.3169891980788281e-06
1500,2.0460837198717328,0.002295272318551395,0.9839181001795236,0.8020203688645156,8.870613353101948e-05,1.5693976943450707e-06
1600,2.0414476646246795,0.0022325875178115383,0.9839262769987152,0.8085806377618711,9.251586993636969e-05,1.5191618563380145e-06
1700,2.0443052382413853,0.002311812654184351,0.9839528017525508,0.8170126878496472,9.019786381965863e-05,1.7988944508858218e-06
1800,2.0475003833644085,0.00284485628620964,0.9839534948862453,0.8140053147984287,0.00010360037366018175,1.714214290949816e-06
1900,2.056747827142628,0.0028635932644450425,0.9839764682684286,0.8165903766492041,0.00011461467963329842,1.956622477772993e-06
2000,2.0535296593982513,0.0029962428638336835,0.9839753802466328,0.8277890264631704,0.00010742237093965774,2.0424136118401818e-06
2100,2.0625599720725565,0.003250716537011894,0.9839877507811219,0.8302166146074169,0.00011361901953436962,2.249354805840426e-06
2200,2.0652339553099193,0.0032692562219033354,0.9840026759135058,0.8321300327477102,0.00013357809557049325,2.1782531138981844e-06
2300,2.0643708649891543,0.003474889117743747,0.984003365141172,0.8382066262916092,0.00012972884989676293,2.4910437042274454e-06
2400,2.063932931365785,0.003728432766939808,0.9840128384998555,0.8400208189133888,0.00013500579074578875,2.365634221926566e-06
2500,2.067253477233773,0.0035462166533738464,0.9840392597440908,0.8519548188119566,0.00014320219676378554,2.5207466961557895e-06
2600,2.0688304743592476,0.0037534485862747197,0.9840398398054795,0.8568484875763368,0.0001442556826995204,2.8671243771207923e-06
2700,2.078118782955017,0.004201439599445232,0.9840522904934061,0.8543442214343986,0.0001565679553958776,2.7270283699200914e-06
2800,2.0754352477130533,0.004006440398772183,0.9840740580107413,0.8554599535405546,0.0001605441600552474,2.941580895762722e-06
2900,2.0785038383692176,0.00422575769738257,0.9840692312755406,0.8597736359874814,0.00016839785619916547,3.0774397868371905e-06
3000,2.0793467770047824,0.0046278000581081585,0.9840721117495304,0.8694307801687351,0.00017224630815286055,3.1208565895878333e-06
3100,2.0864135527235397,0.0047944969722815735,0.9840931491376214,0.8683458629215387,0.00017861371544860506,3.3798369870310974e-06
3200,2.084504035628652,0.004831778207238777,0.9840920051926781,0.8807264592466906,0.00018373155555008252,3.4541546483171445e-06
3300,2.0930528782556066,0.004690314460341228,0.9841073763508615,0.8808750481868168,0.0001908768166216556,3.4087569836792724e-06
3400,2.090130640327138,0.004811226101884947,0.9841166108220788,0.887498823404292,0.00019227488833713322,3.790150586565501e-06
3500,2.097408446976844,0.005350665212473788,0.9841456256070489,0.8933393514830814,0.00020869513718781968,3.782616584069183e-06
3600,2.10263340484305,0.005306802989399077,0.9841420002610265,0.8886076550037425,0.00021218052157827538,3.8075814920221863e-06
3700,2.102025267584509,0.0055635150295018825,0.9841427907047684,0.904045956122066,0.00022285468409649847,3.885246858575453e-06
3800,2.1024299421055916,0.0057939902817527155,0.9841670764522524,0.8989996383518741,0.00022775860946003701,4.207316236489334e-06
3900,2.1069282682392005,0.005768899019460943,0.9841598325809399,0.9046022060880157,0.0002252603190454395,4.387428657053552e-06
4000,2.1062861364228747,0.005771047797583757,0.9841691401622706,0.9040729083816981,0.00022546330530256314,4.297261332958386e-06
4100,2.113511639347751,0.006095161796654156,0.9841981239084594,0.9190035406412289,0.0002308068606675415,4.488672424852671e-06
4200,2.113561281568655,0.006160597466434219,0.9841834212067981,0.9235286492146886,0.00024459494545778075,4.53896233260615e-06
4300,2.116399133798071,0.006400049879445604,0.9842035767553253,0.9242347775729622,0.00024724562846765,4.5928448214895445e-06
4400,2.1170905062163112,0.006303634542998359,0.9842113801825451,0.9246177089214749,0.0002641089326918188,4.7081922032038875e-06
4500,2.1219650045844007,0.006791889921819872,0.9842231528418093,0.9327361422329128,0.0002542834483006866,5.040565235175508e-06
4600,2.125093851097253,0.006614785136866413,0.9842417121301738,0.937024134349079,0.0002628495215425275,4.9900109606062744e-06
4700,2.130395533845482,0.006899491224697713,0.9842501888983842,0.9417880008013891,0.000275138188430535,5.159171847960274e-06
4800,2.127352522496217,0.007181455585047708,0.9842487075037892,0.9358909270880333,0.0002754097229115112,5.3331820872830225e-06
4900,2.1266520216437095,0.007287116129416886,0.9842671897367895,0.9426333630344176,0.00028374062174140173,5.496784709518593e-06
5000,2.132245042905332,0.007354743471450008,0.9842648069327721,0.9514304461182116,0.0002959952793352158,5.542058594330369e-06
