milliseconds,C1,C2,M1,X1,M2,X2
0,2.0019822973279777,-0.00010364650440044242,0.9842112641717952,0.9898807637707276,0.00028888843839529696,5.555095092964121e-06
100,2.005069812742889,6.802947516686891e-05,0.9840685551980853,0.9898808680678419,6.190718450215454e-05,4.3964631115777805e-06
200,2.002948839785489,0.00010532968420188905,0.9839997967944832,0.989880202687943,1.5274267439710795e-05,2.8806531003073484e-06
300,2.004790381875204,0.00042550185894615975,0.9839444560663654,0.9898792316265866,1.9653840986997167e-05,1.862930142473486e-06
400,2.0074512157694753,0.0007720175600515035,0.9838877864702514,0.9898785352398725,1.5479734867943846e-05,1.4940335377944945e-06
500,2.0095452630367983,0.0007620403308581311,0.9838635118836624,0.989877689498254,3.184010954290018e-05,9.943573023831626e-07
600,2.0155910959859726,0.001024255261217917,0.9838644267079687,0.9898769725088002,3.9038921080674556e-05,9.210411156537319e-07
700,2.0193276167266427,0.0012416042195838792,0.9838598329101224,0.9898765796891119,4.388468540838055e-05,8.445607739496108e-07
800,2.021639598883012,0.0010939420778762433,0.9838491745089925,0.9898761922809667,3.617369483864663e-05,8.828760052811637e-07
900,2.0231310257742416,0.001341085172226876,0.9838591656169342,0.9898756055173908,4.254356496079283e-05,9.464364505160996e-07
1000,2.022614714760935,0.0013687327310015806,0.9838538590356142,0.9898752279163112,5.855506558345382e-05,7.655198269002128e-07
1100,2.0248155273847788,0.0014798286107798738,0.9838545401881804,0.9898749604696752,5.3365960654873305e-05,8.957136102881924e-07
1200,2.0262294982431923,0.0017525311057137707,0.9838730056576089,0.9898750858176171,7.103399027561876e-05,1.1719124368220535e-06
1300,2.030958548879778,0.0019032895394759056,0.9838752230174155,0.9898751101272225,7.322011196060694e-05,1.0723662351392608e-06
1400,2.034928373774562,0.0021704965006083365,0.9838800659949077,0.9898750880395666,8.077019421040695e-05,1.3112865241926512e-06
1500,2.036004535808494,0.0020966133337905393,0.9839022144482774,0.9898751591975906,7.946166350590943e-05,1.3051648555658562e-06
1600,2.040619580502499,0.002480722250792818,0.9838940467674355,0.9898749852755249,8.376723472770953e-05,1.680889894121204e-06
1700,2.0370096020419943,0.0023281980181236966,0.9839222640129692,0.9898749633187864,8.952481354442077e-05,1.772797217445803e-06
1800,2.039633314989463,0.002688661407407712,0.9839168919149126,0.9898750687220967,0.00010861802154316283,1.8245844385485724e-06
1900,2.0441063511666524,0.0029528186551631653,0.9839270023994032,0.9898754664075999,0.0001061919203831216,1.832767085251635e-06
2000,2.0476221977209343,0.003009707361200354,0.9839362456281893,0.9898755352916848,0.00011868316367127255,1.8741658754785952e-06
2100,2.051949073415092,0.0030251701318223774,0.9839544812575636,0.9898756941755967,0.00011926259554112432,2.0091344596806957e-06
2200,2.0484660141493936,0.0033667835663171264,0.9839619209500413,0.9898756803916275,0.0001309323573796298,2.1404738069164356e-06
2300,2.0555203308749213,0.0033372660478759378,0.9839641820857943,0.9898758236884247,0.00013898226602468514,2.4815486783663626e-06
2400,2.055418979645606,0.003554939173056328,0.9839729768158468,0.9898761925902481,0.00013180263529541286,2.5043271366255847e-06
2500,2.0565420143660575,0.0036543687870924943,0.9839948719541103,0.9898763105071756,0.00014143279024818727,2.683292051244505e-06
2600,2.0586789595925015,0.0037320863617629897,0.9840053637607062,0.989876506167648,0.0001494175105370653,2.599851938186795e-06
2700,2.062134698877544,0.0038096704248158017,0.9840158005195109,0.9898767432676979,0.000154464415528033,2.867747514417098e-06
2800,2.063950192977734,0.004339098445740314,0.9840043886247395,0.9898769432011021,0.0001660632269766891,2.8465874758188013e-06
2900,2.0667569514882467,0.004405597731917958,0.9840185788726891,0.9898769496825199,0.00017137322978880054,3.117289543277413e-06
3000,2.0710452307877687,0.0045713200635213724,0.9840253408124542,0.9898772569227569,0.0001719470890973107,3.2822370667480805e-06
3100,2.074845240276738,0.004433255237174444,0.9840377928228633,0.9898773324131854,0.00017235159267131535,3.204169058368051e-06
3200,2.0719321599267966,0.004699167643807197,0.984047272880789,0.9898775662748259,0.00018414989569144437,3.4044948357280818e-06
3300,2.0790955737664034,0.004901294202275874,0.9840678561953196,0.9898777261314397,0.00019019038010454714,3.5778694625230666e-06
3400,2.08010750971477,0.005054843447906529,0.9840604208242534,0.9898780982871298,0.00019676883596724744,3.5328149440542206e-06
3500,2.083607637967152,0.005115476797366139,0.984088161428309,0.9898782427326435,0.0001974023769430785,3.843207902010613e-06
3600,2.082562812913037,0.005511817822652038,0.9840930429728798,0.9898783781043723,0.00021290580718980853,3.955409560260087e-06
3700,2.085257414979119,0.005304525623381094,0.9841044962998259,0.9898786817117446,0.00022159157577865282,4.010650874917614e-06
3800,2.0865824953051755,0.005592338589856508,0.9841053587127486,0.9898787258681677,0.00021599998470402676,4.184366179862299e-06
3900,2.0878405743796757,0.005582863476863073,0.9841039544482056,0.989878956264394,0.00023091979658129434,4.216400338966061e-06
4000,2.0919645214465934,0.0060160169893588595,0.9841253963920968,0.9898792073378407,0.00023596392978633604,4.252793343051069e-06
4100,2.09543152093365,0.006131712273382049,0.9841332234790878,0.9898794130052959,0.00023332996540354216,4.5083006915859035e-06
4200,2.0958787862829262,0.006364526677163209,0.9841345650085366,0.9898793283849063,0.00024897296143669103,4.577774404289048e-06
4300,2.1027053732631873,0.006382071683868721,0.9841502638783624,0.9898797646698698,0.00025226656926949603,4.853363260383396e-06
4400,2.1037480285450743,0.006599698005207442,0.9841453583485603,0.9898799813243997,0.0002554982407147282,4.704955089922104e-06
4500,2.101555507491531,0.0064846127385674536,0.984156756677101,0.9898798976556238,0.00025629343314703196,5.111456237128684e-06
4600,2.1099222616094413,0.006803735166124269,0.9841754869672633,0.9898803014809242,0.00026880480982556423,4.979417753188437e-06
4700,2.1090625274562407,0.00674998863710945,0.984178239881126,0.9898804398204205,0.0002680314619330718,5.130064662440764e-06
4800,2.11432895251625,0.006946920864145951,0.9841973430980184,0.9898806041649968,0.00028131628927276757,5.461414485135703e-06
4900,2.1149107355062733,0.00744870456840177,0.9841887238250663,0.9898808160882671,0.0002907697281121541,5.530377645113498e-06
5000,2.1162293308639413,0.007586669716776136,0.9842110534247696,0.9898807313500925,0.0002994210776602388,5.468634475497289e-06
