milliseconds,C1,C2,M1,X1,M2,X2
2100,2.0460386317307737,0.003252426770898384,0.9839506308672868,0.989875738710871,0.00011765067294647152,2.276843022720055e-06
2200,2.0529248018736173,0.0034677330571955883,0.983960222489111,0.989875921425325,0.00012392316698153088,2.2405136000378024e-06
2300,2.056699983883055,0.003241162401448943,0.9839698888251346,0.9898760149848783,0.0001318197144500573,2.4309486635173727e-06
2400,2.0580295278211653,0.003569726411255428,0.9839727158229874,0.9898760604621837,0.00014409817478665648,2.4722566159756637e-06
2500,2.0591009416670856,0.0037578363452203645,0.9839786804528031,0.9898764723575512,0.00014730107049432535,2.730042209410441e-06
2600,2.0577416823333317,0.0038197549876618046,0.9840056252890831,0.9898764700476365,0.00015069996682479057,2.7909173108161803e-06
2700,2.0622873548511516,0.0038349841929322414,0.9839989170373921,0.9898765333956722,0.0001570728145555276,2.7513510983133847e-06
2800,2.066228907507889,0.0039284322965784735,0.9840232388359191,0.9898768533427628,0.0001665515149899943,3.0338382809326824e-06
2900,2.0691762680222454,0.004406648828136199,0.9840265823756126,0.9898770425503924,0.0001717322732899443,2.928126003763289e-06
3000,2.0704423564804326,0.0046002277432593735,0.9840311900103355,0.989877304094791,0.0001755641425001791,3.2191320573419446e-06
3100,2.069218775926387,0.004420363917706704,0.9840431653612112,0.9898775147737545,0.00018474052083174858,3.1766005042529244e-06
3200,2.0764437879038344,0.004517278729413339,0.9840443700132095,0.9898774386364948,0.0001914544609986489,3.383015474214178e-06
3300,2.075927524012325,0.005068517955132219,0.9840693945722854,0.9898776690659564,0.00018658277506992488,3.6445109738535313e-06
3400,2.0780878586263585,0.005076561221249056,0.9840732688247742,0.9898780369350823,0.00020370585704950023,3.8034583853042384e-06
3500,2.0829701688513413,0.005348381874284485,0.9840801663230347,0.9898779631329749,0.0001997822401414025,3.9217483229995715e-06
3600,2.080864124133916,0.0051019146012295504,0.9840800374942676,0.9898782699078447,0.00020650177196896138,3.98549684853819e-06
3700,2.087321851246173,0.005301728539113691,0.9840876428520756,0.9898783865641093,0.00021030800809149731,3.995064191147644e-06
3800,2.0896003903613822,0.005438298986977932,0.9841078701453799,0.989878856469829,0.00022103367359590733,4.12781423422431e-06
3900,2.093139744039004,0.005551839044562296,0.9841022225649176,0.9898788322078664,0.00023326994316139803,4.303093117259573e-06
4000,2.0920528400050236,0.00579881760524999,0.9841302445277217,0.9898790394750087,0.00023908860832669635,4.400802835207525e-06
4100,2.096268230728828,0.006082088570556865,0.9841359585753894,0.9898791494449498,0.00024392732304734,4.488327783863636e-06
4200,2.099280057296258,0.0060117897406409965,0.9841363486600031,0.9898793398319536,0.00024713474797253757,4.711185263576176e-06
4300,2.100914187326212,0.0062309541622974545,0.9841446575520354,0.9898795019535419,0.00025343555033174983,4.787996010327545e-06
4400,2.105347743513812,0.006484412949140647,0.9841533811963927,0.9898796515076531,0.00025690183922098104,4.943609178749683e-06
4500,2.1029360641367676,0.006429720596909415,0.9841629300603253,0.9898798069428525,0.00025409945403138745,4.948476033862435e-06
4600,2.109534781878462,0.006626035116426789,0.9841783092555844,0.9898800642847534,0.0002745875085052908,5.007337675587677e-06
4700,2.106467607211705,0.0069926145090206775,0.9841895104117723,0.9898804608459455,0.0002729708497465307,5.294846763946219e-06
4800,2.10971033907633,0.006895244138168575,0.9841832799632168,0.9898806363795376,0.000281017927336377,5.416272240162911e-06
4900,2.1141457089947058,0.0074209214252930955,0.9841945919478648,0.98988060262185,0.0002789875142672224,5.5076760960731425e-06
5000,2.1136512997646557,0.007427958989130995,0.9842009397394222,0.9898809435971354,0.00029656246186950764,5.688726947698621e-06
