milliseconds,PGA,NADPH
0,2.4750359644546003,0.2132691665714553
100,2.4501234321435894,0.16366692181437728
200,2.4561269728556856,0.1379654373328126
300,2.666634580587133,0.11004334265788446
400,2.7840080251500807,0.09085242668888271
500,2.987978534542149,0.07994110311999165
600,2.9288207821474552,0.06856761447502986
700,3.231234925930609,0.06302079358937093
800,3.105770105866293,0.0613485856347897
900,3.23644910068014,0.05606527975312237
1000,3.3383965872120847,0.050835880682852434
1100,3.6311553518905124,0.04636833061041554
1200,3.80519539932819,0.04657241503805299
1300,3.9752351341406853,0.04880736719407906
1400,4.0443792290169185,0.04362063203787097
1500,4.165594268989054,0.04352585384882905
1600,4.116890938190164,0.04294461383302276
1700,4.34306955753544,0.04623570289805631
1800,4.364304285824254,0.044200125027238434
1900,4.694319711338371,0.045094034176985875
2000,4.718736333422819,0.04005319659896108
2100,4.840250660732563,0.04143264648769959
2200,4.972081226373956,0.04616246036529887
2300,5.125038740561571,0.040249901811552725
2400,5.202554006834498,0.04466594641313505
2500,5.235386241064276,0.04215791035926451
2600,5.4758516198518326,0.04425460963578965
2700,5.536025209632571,0.040158416458479104
2800,5.542301445250383,0.04085228798934626
2900,5.6263666123255165,0.04281498553947312
3000,5.642528825401344,0.04528123960031284
3100,5.920881800906217,0.045242807460279755
3200,5.922784608035906,0.04211532885539923
3300,5.982244598917143,0.04402104035524819
3400,6.1815537707002886,0.04572512792351721
3500,6.353230990316882,0.045525452428461496
3600,6.400816366227227,0.04232338840896397
3700,6.440650829887668,0.04147806016814679
3800,6.779673017516649,0.045585371890362866
3900,6.700959205106024,0.045928573069636956
4000,6.88831427209291,0.0436388904703684
4100,6.98012953860839,0.04418418714918139
4200,7.0323845097084385,0.041778029909440476
4300,7.3016634899468995,0.04171024376484027
4400,7.291074742729936,0.04254883368611455
4500,7.296263615102713,0.04374427041448319
4600,7.3692202073552755,0.04273294951663403
4700,7.617542417966867,0.04400682465944201
4800,7.676304968247259,0.041551474241041934
4900,7.862945233652922,0.0402769559039958
5000,7.982071021414305,0.04035671207673456
