milliseconds,IFNBm,IFNBenv,STATP2n,SOCSm,IRF7m,IRF7Pn,IFNam,IFNaenv,TNFam,TFNenv,STATm,STAT
0,0.984026568443648,1.000003556626366,0.9968451647899319,0.9850272755753029,0.9736782598610365,1.2397609739124584,4.938244979040879,0.9999966819547352,0.9960288857464424,1.0000185082537183,1.0228188882394627,10.636696977827734
100,0.9559601946184273,0.9999982599599097,0.8732301015741718,0.8399285092696807,0.9092983626444363,43.90356231020195,13.18783251960022,1.0000077225411461,0.9859015115057291,1.0000092615926492,0.9224934091656583,32.04218611066853
200,0.9655996401457158,1.0000161831701133,0.7879299599302523,0.7288935884326956,0.867750907018712,74.72363290797126,-6.227676152639917,1.0000100429170198,0.9197625968285328,1.0000316534091995,0.857961185368915,63.43567376000685
300,0.9141216477853832,1.0000099535763394,0.6775995454971316,0.638435075380501,0.8229434618057391,88.97445077104662,6.965583114879685,1.0000141601107206,0.9138293254184,1.0000249970243091,0.8120168244533792,102.68170833844198
400,0.8912518924995316,1.0000160823220972,0.6068366106516159,0.5338221785471734,0.7691175166041803,132.92322768874646,10.510705142680465,1.0000226138086634,0.8718478166722098,1.0000386544884075,0.7723388593434035,130.53629063266646
500,0.8880079758362416,1.0000223741141503,0.5363545956911113,0.48944461131015277,0.7270094726261145,153.3436642316938,21.74493553420162,1.0000319124966528,0.8185988315963642,1.000071500332683,0.6893057461834772,141.16177209349803
600,0.8337656104267611,1.0000296445218333,0.4688604178813687,0.39958165317597966,0.6420696653878839,164.66716089804808,28.686664270136873,1.0000377149429498,0.7927340730996014,1.000067207031163,0.6874014639444692,170.94216193764004
700,0.8443136781730006,1.0000374512082568,0.44247674887294103,0.341357872950364,0.6063014237635963,188.0889330321184,30.09874149153914,1.0000447479237435,0.8045177498795342,1.000113547204557,0.6363584779410556,201.49523242317719
800,0.8011785864563508,1.000055584529461,0.37766607471746294,0.29951819140073516,0.5545900764982088,218.32839123234882,27.60720006139031,1.0000556022777296,0.7502369939122946,1.0001066426744805,0.6007935792947086,230.40892164321667
900,0.7835387458727552,1.0000570486418192,0.3467413361838208,0.26335005728443833,0.5602073870011384,246.11426029366493,49.06949688559663,1.0000477835149995,0.7156892764188156,1.0001263105852025,0.5454427447089728,245.26651221480455
1000,0.7732513322225951,1.0000577353318778,0.27803417278048237,0.24567504620982678,0.5067736648242855,254.6646752112611,44.9220894198424,1.0000575141618868,0.7113181039410841,1.0001373369953395,0.49863393853669974,255.04524977972045
1100,0.7364605486029857,1.0000725394004557,0.2765461172761771,0.16786635733926883,0.46286600312887516,269.8462986894442,59.930723967548566,1.0000681015227457,0.6749331368962584,1.000149571724852,0.4844517818061735,263.84467467511007
1200,0.7334903115814367,1.0000712247285402,0.25074331626359286,0.1760061545782869,0.4413075408403538,296.69371843830277,62.63391497378838,1.000065823252933,0.6689600899664138,1.000157306617687,0.4341083041023709,284.5085384165356
1300,0.7001262679186719,1.0000816872347507,0.2191197759474253,0.13022426564160758,0.40993079363437074,303.45655179149566,72.06228254225861,1.0000814559002,0.656380017316535,1.0001965274990183,0.4276529144731512,309.2002656186606
1400,0.6970316587257592,1.0000906628705852,0.19939723990531544,0.12602179948552938,0.3596049206578197,327.18041326932195,70.7103262393997,1.0000780916681624,0.6060928451521026,1.0001778856185697,0.37023880926312974,315.34644690074293
1500,0.6777583313783188,1.0000901478784046,0.15515914961935806,0.09000927350552688,0.34846959643509573,332.2600013278212,77.93126190356199,1.0000955013173292,0.5740425976797725,1.0001969872816932,0.3718201878386526,319.0433604578764
1600,0.6434113545259522,1.0000889498105676,0.1284095905898202,0.07057883914137567,0.3038789600348944,343.03890572547647,91.51987948401036,1.0000903697441694,0.553216336299517,1.0002130549140957,0.3195254686190939,345.6452517032178
