milliseconds,U,I,M,E,V
0,687140.531483776,0.00020716103554528195,1.0000073151611537,0.02544013275713321,1.111888215583947
100,1469403.5062342605,0.0001372815028168476,0.9999973018684785,0.05856528375427247,0.7701723079598202
200,226883.33528194134,0.0008500640473255241,1.0000388709407166,0.11254266293564999,0.7876144231866058
300,2982539.026247897,0.000635418365822256,1.0000104865147441,0.13061156516899433,0.7554024086037426
400,951114.3353340628,0.0009186259678344668,1.0000945107937047,0.18645922208166474,0.6787575375693146
500,3114167.4226158094,0.0008300445038048541,1.0001105420592091,0.15619233717757602,0.6416798404881588
600,3272754.0055172346,0.0012165531784249825,1.0001440131018038,0.22367825997477478,0.5371037960178063
700,3209287.290465737,0.001460325224777488,1.0001244600817059,0.2523529050992974,0.5425748366557989
800,3116298.034161144,0.0011937048863861336,1.000143888260445,0.3399751982179655,0.5502902113259421
900,3609154.311864811,0.0013614584170233122,1.000205869427084,0.34886607048349083,0.5509334917168359
1000,4218215.340557812,0.0013806029683885942,1.0001106973017473,0.3564290694593716,0.6894256335202182
1100,3735251.918385436,0.001769392429370192,1.0001630223417668,0.37831882406536865,0.6540988684429034
1200,3842609.035553849,0.0014960496129920022,1.0001450487880374,0.4156154580725411,0.5963722459565233
1300,4887298.035853471,0.0019061164175751771,1.0002541183067166,0.5121590751330765,0.617219322763265
1400,3117595.6973445625,0.002098436098128635,1.000265496848268,0.535708673230003,0.7809685923222675
1500,4424208.412731951,0.0018001890688273017,1.0001921363024295,0.581986218113996,0.8056701763778951
1600,5255477.965094561,0.0022538414802386326,1.0002301253175874,0.6150957103034338,0.8470426589480262
1700,3252489.1112209144,0.002083512057031801,1.0003001902713526,0.636885340927873,0.802436484839409
1800,5113800.691999113,0.0025243326817398506,1.0002903808187464,0.6356965706566403,0.8817463353092104
1900,3837516.2199228257,0.0026995447529917617,1.0003075064286984,0.6494530855510956,0.9467805054756567
2000,4453817.936454583,0.0022502486618509255,1.0003803689724844,0.7116763890410818,1.0510434046208212
2100,7375039.361784446,0.002691100797105459,1.0004208984340108,0.7729525023045799,0.9888303543048859
2200,8643045.575474741,0.003070894362821862,1.0003602940938774,0.749589876672276,1.0201973500780208
2300,8822014.752076296,0.002737611848459882,1.0004966774840158,0.7710266607828672,1.078574938742529
2400,10434821.694466053,0.003134406505818053,1.0004559480981012,0.8271087872877161,1.11688109157174
2500,8189787.641424666,0.003459973974739937,1.0005343115736898,0.8236034815244149,1.214539826699447
2600,11109677.998011762,0.003720048944231169,1.0005510679358274,0.8762615673955282,1.2563254013115164
2700,12564108.910059018,0.003417940768946769,1.0005821915502517,0.921427019274869,1.5061858930697674
2800,12588547.04487804,0.0038183605356127727,1.0005719120293062,0.9549610118330842,1.5572136286776914
2900,14740433.536643779,0.003992144769357293,1.000658639150903,0.9751501163665862,1.547884525184807
3000,15949691.27306571,0.0041876163378911,1.0007082726899523,0.9976071234227596,1.5423088908802367
3100,15246761.831962835,0.004159757793652125,1.0007296110603403,1.018478999847254,1.6871605401516867
3200,18791293.607840147,0.004892686046997835,1.0008116606380466,1.0307817918775226,1.9104005261749846
3300,17688663.43156689,0.005035898225071599,1.0008715611785426,1.0314894254651787,1.8477745898339542
3400,20843468.847741082,0.005378554405673861,1.0008922281309907,1.047423255058847,2.033333884426298
3500,23454695.47545114,0.0053514119571268365,1.0008735311515689,1.077995549344558,2.0621901006383045
3600,25498608.51875095,0.005487545709451817,1.001024189507226,1.0851288907645458,2.272546082030509
3700,24958823.487726685,0.005811489507134569,1.0010393646546782,1.1426828372817959,2.265390242373786
3800,27145914.39290283,0.0063257780006586726,1.001065099798343,1.090547361397015,2.5164658417621477
3900,31926145.24452609,0.006586669972430675,1.0011840663248899,1.1114833058470794,2.4617913346882867
4000,32920982.86365471,0.0069542815990959244,1.001187895913327,1.1230896434138995,2.7237392702102237
4100,35635295.16629315,0.007204634320550533,1.0012384143636859,1.1694368561971593,2.9216919384763225
4200,39779250.85469802,0.007284092966034892,1.0013780215342951,1.155992751465442,2.917765188291452
4300,41074862.33080873,0.007778942506999641,1.001488148831995,1.1430659897305953,3.0196645513325757
4400,45007410.291356884,0.008131378181239818,1.0015064677490095,1.1749625497725653,3.2191230806004834
4500,47686459.64093996,0.008599960097928655,1.0015853600133628,1.168005360392205,3.4627579455249613
4600,50671338.63244729,0.009135775859993202,1.0016839494310956,1.1434845340400406,3.638174623923585
4700,53012642.1488206,0.009575157848382608,1.0018123690639589,1.1944222696686653,3.7678267421986242
4800,57695853.3644526,0.010026024707872819,1.0019353024891722,1.1341147663157158,4.004191320862007
4900,61656567.589668304,0.010868273328105749,1.0020220020488464,1.1920569883167855,4.250113776000841
5000,66130791.09078761,0.011272223886663438,1.0021177244913875,1.1495239182967518,4.4076149325306755
