milliseconds,IR,IRp,IRins,IRip,IRi,IRS1,IRS1p,IRS1p307,IRS1307,X,Xp,PKB,PKB308p,PKB473p,PKB308p473p,mTORC1,mTORC1a,mTORC2,mTORC2a,AS160,AS160p,GLUT4m,GLUT4,S6K,S6Kp,S6,S6p
0,49.4482552209663,0.0011240055616609068,0.2510816480026824,0.008627596230286048,0.07245887890223178,86.32223073633551,0.0011633661964086026,-0.03445367346302773,13.961236195192653,99.9987531457844,0.001390300437153646,77.0285016023708,12.536673899877725,10.153094336311005,-0.22811285006099769,97.44719200245203,4.432219399988415,99.91446566549166,0.10507539150304333,94.79634377705455,4.794208027221217,5.012513861284684,45.502635209659026,99.82782927945054,0.17291588198288765,98.1670965555494,1.8344584324318902
100,27.877971508999018,0.010436829739545224,22.692270873465077,0.02432732304368029,0.08110829492282869,86.25905039438001,0.0022168601436646364,-0.017038583273123596,13.802571863228248,99.99873011279463,0.0014237553502677019,69.85387056223708,19.16692174167509,9.152502072935846,0.6573149742383066,94.62754778287932,5.056174587638045,99.88659584030418,0.08981573453332162,95.01291416691562,3.36012021494083,4.653345540879481,45.32516198502981,99.82939930775095,0.17497973440188908,98.22342724463057,1.7940857189699
200,16.976626925065116,0.014903475474486843,32.97050822139927,0.05813427137850782,0.08997796153799426,86.19511796070454,0.004420097446709812,0.13703796013348585,13.872398434860552,99.99869498014935,0.001347062158760583,53.65986298748718,34.054690216178706,9.843005618247233,0.6269187259741915,91.78419931069593,7.518937003317252,99.85708660701312,0.12323098711248073,94.29602599997645,5.1395701699242435,6.072696798534282,44.509307826189136,99.82666998908216,0.17419788065229452,98.35935195099853,1.919016708958659
300,11.640840048537639,0.01747360230919026,38.45580218178335,0.09230331888218583,0.10110323048063347,86.03713943509484,0.006566781158061781,0.2711740804791685,13.870535167481524,99.9985914486917,0.0013828016312894464,43.89162309276827,44.24770801425065,10.77465871141833,1.250179672678028,87.59921531274466,12.86328280240479,99.83094490478123,0.1666550445390626,91.4039854504227,9.88474865798776,8.759584895652177,41.822764617487124,99.84476001002942,0.17451108335584495,98.05085685843389,1.9279752344829146
400,9.010695325964887,0.018260928851506313,41.79714290785092,0.1158063626576693,0.07119848395934963,85.74338622573708,0.008232842272592349,0.4565177902809885,13.914130638485217,99.99850572016918,0.001537258825055402,35.729578664257076,47.305782247993605,12.511819870276842,2.497377415084456,79.98518677557898,19.115654187859754,99.75403066417658,0.2322848145339236,86.05640613373505,15.906001723902687,12.555566890073068,38.47353538197478,99.809387903756,0.1605507593132626,98.20168420382011,1.9049960787171696
500,7.793580672485,0.019055336304848854,42.37758991260917,0.1412243228952012,0.11892170814500011,85.22908352355726,0.009335966320067987,0.7898709290351696,13.994836432655863,99.99846943875681,0.001594299532853753,32.15637410672176,47.70745135856368,16.544190037749715,4.4302008044599495,71.40900735212054,26.414013846254623,99.6970335035005,0.3200361416525617,76.54139186373402,21.740161666712687,16.46144981910673,33.91620214053669,99.81113225453807,0.1642174211677583,98.28215026072144,1.8570533768681443
600,6.805323484887027,0.019182465658273126,43.12699955145024,0.15274668663944055,0.14367115626232616,84.6874946273672,0.010156426675699763,1.0753874295929278,14.223266004118965,99.9982301130201,0.0017097091409557248,27.39923727709713,44.04125423738714,19.67222812969273,7.204726240369584,65.25642234763353,37.69750743224887,99.58811210038708,0.3895842035083809,70.50594789141104,31.45498291496143,20.472505747900474,30.222827502434015,99.81755933905029,0.17548578860436725,97.88843653787659,2.029393756130129
700,5.702898105631994,0.01934135153263741,42.75723642700745,0.1611576648620148,0.22625685182646132,83.62033232148116,0.010652783439394596,1.449707104616768,14.527969528065702,99.99810470346166,0.001781027241286375,23.779010387226716,39.67777507019023,24.005076189308642,10.659972457559094,55.050770306765976,44.75066224352199,99.48625704490507,0.47904555720746606,60.21867483306745,39.724015800224265,22.866930242613314,26.787519933183905,99.81795322474193,0.18457950148477303,98.13839808101599,1.9615846623511806
800,5.4708332602493615,0.01956036594014213,43.716288934804446,0.16574089881105028,0.24789818008120537,83.39499933994576,0.010608764024995587,1.6852288937437372,15.322843476766554,99.99793358936815,0.001976563737414052,20.595897735223335,35.402212639297886,27.436292153984745,14.327985375807385,48.37820402511577,51.56477175126007,99.4353231133658,0.56148454417929,54.67548163925769,46.58687114805562,25.424331432055986,24.805811422199454,99.79870993099391,0.20439871610512736,98.01170426371968,2.0315061149302855
900,5.391161943720009,0.019276333556000426,43.486476820646025,0.15993992520083736,0.28987796534904803,82.64224285360804,0.01042910918845196,1.92046415280969,15.522555252348898,99.99779737110282,0.0021579633527799686,19.065874640182937,32.4246810725814,33.740201950502325,18.181487270152747,42.30577384687541,58.57090355437468,99.33186869898586,0.6478801146863213,48.4552918052494,51.75700354970042,26.047916152304005,22.934882513991667,99.77066726681583,0.21392006534864694,97.86931395147494,2.096894046506693
