miliseconds,BMAL1,ROR,REV,DBP,E4BP4,CRY,PER,PERCRY
0,0.994737615328869,1.025080630661845,109.81182304827817,0.9997203159796567,80.18776616111906,0.9750520551358676,25.11144069354134,-0.03000046477699307
100,1.2892375288016034,1.088002039425041,109.24221426000501,0.9996572672440837,78.18053713448944,1.0029740980073063,24.347801698647206,0.389137745563066
200,1.472122041237318,1.2392181904607773,108.29167198845612,1.0039356027141457,77.02629720845268,1.0670238008395112,23.518883318768296,0.6620313465105685
300,1.5784162395114483,1.3544020674580182,107.36894247507725,1.0115235509597245,75.55477035969683,1.166579300131569,22.88273864162614,0.8779615955941286
400,1.6519326985700549,1.4448200165600777,106.70184485029915,1.0181869394846381,74.01801850608673,1.2657365118776511,22.29964556642814,0.9649912615892182
500,1.6765384220740425,1.5210238794099769,106.0291918268824,1.0232319652555613,72.8000152813206,1.388848014955984,21.62871233377214,1.1420954104646204
600,1.685868052517574,1.6580570444475755,105.26833519511268,1.02907948441766,71.98815213263988,1.560611645867869,21.335172216182766,1.1526185645019489
700,1.694793408377817,1.7743372598366876,104.86589493978542,1.0395431766957886,70.90831428390935,1.60254507204903,20.6326912010315,1.3022572888332786
800,1.686111483866811,1.8996592910380024,104.46929521124056,1.0434421032641548,69.59621616648515,1.7045901198749784,20.282860609456186,1.3268948064790724
900,1.683156498057017,2.0000952680019046,103.78662912660269,1.0511665392254204,69.20019412333542,1.8284697033244408,19.96514494801767,1.3700162546725208
1000,1.6572324543591985,2.1190187574982695,103.17944582049232,1.0584865142586832,68.22678337240036,1.926201399269646,19.304764054804842,1.5227293672138795
1100,1.6617233145873676,2.2242574419054906,102.584058523805,1.0657006053568585,67.20787181045064,2.0324660063222564,18.959078589376833,1.5911173604234865
1200,1.6373291443291267,2.325073974615799,102.42184511894979,1.0722586485947945,66.78325569742555,2.1342287241319293,18.64357889578576,1.6223402532142184
1300,1.6277740250572255,2.4699569498105207,101.67981109795961,1.0770301334846992,66.1969468877796,2.306833307765351,18.538933486860145,1.7071366750987882
1400,1.599692814583618,2.556879707441557,101.28353092917261,1.0829096562039286,65.52465860892974,2.3616911988649774,17.997078737914727,1.7292817887682002
1500,1.5764616511785554,2.585285070723947,101.08949128591355,1.0888382359617919,64.99957625615154,2.4866932449488597,17.947328766155962,1.8520528124312123
1600,1.5701652296127984,2.7166329683466293,100.85227253554184,1.0898777925507832,64.62426878161412,2.5475138787924627,17.645440377080824,1.9207498765179667
1700,1.5529022019394119,2.7620991667591777,100.40931925338597,1.096318750396918,64.43970417667687,2.6116711976171847,17.233264131037576,1.9830062304972145
1800,1.5163346071608885,2.8508998453660928,100.24354733803837,1.101483758963691,63.70426588950262,2.66107098197587,17.181184320583235,2.008662032925839
1900,1.4903968821412017,2.9200259242724775,99.88695743235247,1.1049240288778486,63.50023807753119,2.8173722860492303,16.959014949185317,2.121348960389026
2000,1.488946738613273,2.9901549280827857,99.35981967665211,1.1057758836758735,63.50901680714781,2.818458870389846,16.610848069265934,2.1859811420055886
2100,1.4553633991787371,3.021444088467526,99.2276054917428,1.1083467263905753,62.98237239340681,2.908388179373678,16.51364105083543,2.2337576697498305
2200,1.4292901806662612,3.090161328477213,99.09840749600123,1.1138385807231037,63.048333636412785,2.947354574812399,16.471071054058466,2.2586113050018266
2300,1.4092460154290476,3.1544536623870343,98.74671520949487,1.1155049481545602,62.68589684084169,3.0542261698018387,16.25990750761757,2.318015721105818
2400,1.3983085877922636,3.1680195115546286,98.6536806532441,1.116318838938755,62.457408873968284,3.086358361638662,16.112287362850942,2.384952199217235
2500,1.3728213039219148,3.231892139636527,98.34609349932116,1.1180062039268244,62.21186651617582,3.091568535207582,15.945555557233522,2.4031890309612516
2600,1.3456525061033786,3.228266910852254,98.25807439359136,1.1192931915772195,61.92856386470038,3.1760317892041234,15.81526100634366,2.5355904260365323
2700,1.3412404027632692,3.2549707764395137,97.93497128411913,1.1199009294641606,61.867539262541335,3.229835100108637,15.60109540811535,2.528219867371787
2800,1.320497899867634,3.3559917273777717,97.87016828366998,1.1219700506986923,61.82297188167882,3.3033041930343177,15.499879878150082,2.5720609544088076
2900,1.2844383868738598,3.3397874687898788,97.48851594579823,1.1220646424311143,61.568342536928405,3.3008439452361134,15.376700081762678,2.628175489456094
3000,1.2814553549620438,3.375407567536246,97.33674781209407,1.1228539721559847,61.60859157710103,3.3493113906842154,15.504481938746316,2.6770281261648643
3100,1.263738370292762,3.4603306097311206,97.04339089155586,1.1224058780416055,61.77384946956759,3.372927714216397,15.197716246059084,2.74574169865358
3200,1.2524741287109689,3.4094918016548705,97.1171441472953,1.118987377632244,61.847276984590046,3.409550715327889,15.17067200498738,2.836226434664222
3300,1.2351254432834617,3.4855144611967654,96.99195727855478,1.1206282230481484,61.50817455077208,3.480986647017648,15.185304227307903,2.876023174110191
3400,1.2042797987781229,3.488702964072934,96.67114288814406,1.118376556511916,61.42286661404095,3.529508281045393,14.985957618056444,2.90302556307491
3500,1.2045412036329861,3.534154807252597,96.56148961972482,1.1188453148968784,61.598535114937945,3.532807253876638,14.97355270908148,3.003375595349519
3600,1.1754270772421198,3.556824763862636,96.24745387518588,1.1164682489714262,61.58021922161298,3.5970066467301876,14.988397856478183,2.984564885758531
3700,1.168975793632401,3.5816612024815564,96.05825500578783,1.1159217670518442,61.35191288576178,3.5508828819067824,14.71365840654201,3.061039619986484
3800,1.1579591798591544,3.5638888738125916,96.13346143169588,1.1160094727467815,61.473717398337335,3.6011103211383912,14.837399501268727,3.063507935468549
3900,1.1445173902601442,3.591388826028312,95.96214473003998,1.1143299024933446,61.72051233676377,3.605717291932057,14.65991007510763,3.180033323483489
4000,1.1405458809966544,3.6348361200133796,95.46189279132957,1.1115573799409513,61.7000873008971,3.67026219489123,14.426424826047972,3.2060925936422273
4100,1.1337780005092288,3.6669812116072764,95.61058040617738,1.1114042925376322,61.81307872514046,3.695443862465514,14.373680174767069,3.2268035966298796
4200,1.118144377832798,3.6416877972788386,95.34801877936319,1.1086380304266703,61.52884665089695,3.7769737285960807,14.32468510703663,3.236035038141121
4300,1.111460332066248,3.6432347882634177,94.97845629519173,1.104965107775734,61.891055331594,3.7593484235478054,14.286661995609498,3.31508099651791
4400,1.1076752149298414,3.7046809694430505,95.001682868291,1.1031247520336986,61.5870604091898,3.772628862020571,14.241279527986766,3.3208885779913504
4500,1.0953967691306283,3.6941314651270867,95.07720940587416,1.10094661448384,62.07955892629022,3.7729763511665295,14.120522363098877,3.416401119231684
4600,1.0740313569991076,3.7318953367827277,94.87731452714515,1.099958341523877,61.941730985029515,3.853338212447543,14.129716503322443,3.4143370799568533
4700,1.0818815392498407,3.7285209716403687,94.42521963439712,1.0968942508776791,62.11302862435154,3.823248893126861,14.051344160703222,3.4073101344095105
4800,1.0639305557096785,3.71833227280107,94.45371813454844,1.0968164600318604,62.061676767651946,3.934410296247098,13.902727472610174,3.475182115301655
4900,1.0753766833335556,3.754483788789957,94.13713572415513,1.094551216369116,62.36398471052325,3.9465988789948048,13.829864755330561,3.477605919679379
5000,1.0677845677033329,3.7513216931741016,94.11678328116383,1.0893341193142474,62.136779795617606,3.9345457010509493,13.819203789177292,3.520906664880818
