milliseconds,BMAL1,ROR,REV,DBP,E4BP4,CRY,PER,PERCRY
0,1.0037451387378533,1.0120322453193236,110.06030835189452,0.9998777084739221,80.18895389449071,0.9868622076196667,25.112008603203172,0.010137882276247907
100,1.2784659934192866,1.0930130565701421,109.14115973639818,1.0015180618256412,78.28374685508007,0.9866420121406949,24.28280046543846,0.42385094900878933
200,1.4686767572428032,1.2254268565231108,108.36394638118236,1.0043178008520246,77.00708917978083,1.1105167105155758,23.629714746978998,0.6809523599617849
300,1.574708826043145,1.3036476552810916,107.74790971927824,1.0092853325164808,75.31975469835258,1.209689994264155,22.755243628192538,0.8952865255133083
400,1.6341923538791867,1.4450444889435536,106.76788421981422,1.0147998689110904,73.97995952151925,1.324029925591317,22.307273484446505,1.0151571138959523
500,1.6652628824342484,1.542683243685462,106.00546954771531,1.0231925048606643,72.94854979034558,1.4213054824277411,21.605692280321477,1.1165160875277629
600,1.6754409619057757,1.7090018135718485,105.62766985878982,1.0321849257870166,71.65708227625458,1.5634545986564774,21.24899884587042,1.2043232601761824
700,1.677415916398148,1.7663670603268051,104.85661176986146,1.0391652717347053,70.6303145709358,1.655927018947734,20.768322788492267,1.2596180065810823
800,1.6751538659333003,1.8690268257473186,104.36938327964177,1.0457552593457684,69.78002226386907,1.7315713168367992,20.368435171841032,1.381838929072602
900,1.6769376022540932,2.0238962282831907,103.63860885337465,1.0502569395625894,68.91361594165015,1.9000778608531839,19.960989170377875,1.3964947538316437
1000,1.6750423687364469,2.104060462188163,103.07106880142489,1.0596508850995316,68.32603920629701,1.9600737740550787,19.56781143575731,1.465417135588027
1100,1.6608040333592728,2.233450755826362,102.62978954067749,1.0645998151894271,67.42313802104172,2.0522082905193955,19.139896541504747,1.549153631079071
1200,1.649821529826009,2.3202880064215674,102.17042426314839,1.070824049585038,66.73237994961565,2.1946496115323364,18.65988289372254,1.5930028091539417
1300,1.617545750432058,2.4434047723877006,101.98635381473461,1.0762672516861063,66.00647848876326,2.2891906577701975,18.433148898535077,1.7298312043336317
1400,1.6145875573468953,2.5187587782532184,101.56733473059278,1.0804081060995339,65.46737249781332,2.3906600588374665,17.996619784748493,1.7980302913543758
1500,1.5888835138186963,2.612276809365308,100.97260320412568,1.0853995012419553,65.26506565120602,2.4530095655361426,17.84568069086675,1.8322328214928478
1600,1.562059414060092,2.6862943678512967,100.71401086698395,1.0923920609313262,64.92861925883011,2.5525878854083377,17.540733635066868,1.9119035467596945
1700,1.5486007653645735,2.7565588690630944,100.39986063885159,1.0964705414767921,64.12719159935156,2.6388124843879535,17.275964442394518,1.9590400669625148
1800,1.5274461488956788,2.8205573192416615,99.92387005127968,1.0995100903837165,63.73698895848632,2.688681676118757,17.220983143048517,1.9998182353802614
1900,1.5035842949687759,2.8619111027869955,99.69905847490399,1.1028490714012977,63.63860438475981,2.7564215424649405,16.990840427411396,2.1029399005647886
2000,1.47167436474801,2.946999199570022,99.48479643933541,1.1081957554642472,63.507974029070496,2.814098837359988,16.611408307023844,2.141496235956089
2100,1.4541627222162763,3.014382684921792,99.3647262729375,1.111025768909557,63.070488742647136,2.8739188820888373,16.679618150492008,2.160008588935701
2200,1.445157384710622,3.0418659894834494,99.00895891858369,1.1103066373335062,63.01885435705304,2.996322488141233,16.347339801322942,2.2802892664402705
2300,1.4244167439769657,3.1170462462721176,98.66014733863616,1.1136399890884232,62.836543666987055,3.0502034216251483,16.251636462858936,2.3590118705680587
2400,1.3874207142440107,3.1471494869671837,98.74463989385337,1.1172876058705743,62.59175414325599,3.1076299295983425,15.989096675816453,2.3854229578458757
2500,1.3818357191748196,3.216574500800255,98.5330727702961,1.1173857445371829,62.48590894960488,3.094321503726748,15.961422922255446,2.4055821516441176
2600,1.3464033456234774,3.294201671404136,97.95549272039327,1.12012497516793,62.15246267035833,3.156570760075104,15.718547526080386,2.487649127657964
2700,1.3266622929365954,3.2956447924169283,97.9885073034424,1.1205569237571416,61.99181360893671,3.1944365683751816,15.600157955396003,2.560565330394613
2800,1.3215908319311667,3.336057469670844,97.80574048344823,1.1204389154836158,62.053575745800686,3.280446745505368,15.708955868165704,2.5915131614696643
2900,1.301701985055949,3.3857017150491897,97.73387799564337,1.1213721367074736,61.90835333935929,3.303672649774794,15.57145096199374,2.6824879023466273
3000,1.270201779547541,3.3847325872249616,97.13765902712336,1.1211361602085648,61.808611851687864,3.3947203029216255,15.257071491218216,2.7597188890572757
3100,1.2528224724780976,3.4440822452299336,97.1376211123142,1.1228945179650165,61.907585205450864,3.406494238127681,15.21997536630458,2.7793687119941293
3200,1.2522409651270705,3.446941798032961,96.86958390111297,1.1192632976606585,61.63189070497127,3.465933339989253,15.042778788725066,2.784767481527472
3300,1.2309225560888615,3.464652337354711,96.99485577370908,1.1212403295754814,61.637834737681985,3.4257443919597463,15.20155207164898,2.8555356260338924
3400,1.207678429408824,3.473189790085721,96.78033368457132,1.1203698553169854,61.42861459056688,3.4695709305490277,15.000110401907595,2.8774763821980103
3500,1.2018250137195985,3.5097423976460767,96.42253780761428,1.1189068710940144,61.52434431987444,3.513937585096546,14.876305755558638,3.0036858667034867
3600,1.1948870958062818,3.5156176496416327,96.43387413452075,1.1165207549321696,61.560735426612624,3.549175146004548,14.990122273044006,2.998215844565481
3700,1.1666016194715432,3.601418273538163,95.94784827825893,1.1173572765139896,61.3902972810609,3.637362963515016,14.808412543385437,3.0399578059771657
3800,1.1526714982958255,3.562917662673626,96.02062398928602,1.1137992392810223,61.75356413875605,3.595807094933094,14.771361990221449,3.0903659491195157
3900,1.1402425156575344,3.620444480997349,95.70372065101496,1.114001175299528,61.59974556655642,3.625668324850676,14.581678449849688,3.161591924939103
4000,1.1351893465712712,3.6265480813573383,95.74249884416031,1.1124232625815527,61.8412665597083,3.6530868614740677,14.451456518957027,3.1839422578936225
4100,1.1230976226243312,3.6511114377366947,95.52911865443787,1.1104320372042407,61.65433528771747,3.7301071698879946,14.52165444884076,3.2232997156636216
4200,1.1102383924673933,3.6698131545072035,95.15964251071621,1.107016243533185,61.660621979428825,3.768035575580268,14.326100031550256,3.2954238197951
4300,1.1172633029699592,3.66750604320296,95.33526397924632,1.1061855819512367,61.57456326250415,3.749378658340345,14.366374093934397,3.352828432491155
4400,1.1089811021972205,3.678352019912271,94.97675920717423,1.105011120764629,62.023939603031266,3.7837578527202607,14.316621926537339,3.344149089075048
4500,1.0838591005283873,3.6785359196088048,94.931451033745,1.1018664838649326,62.02703271138775,3.834053903658996,14.075690969660721,3.3643992888120247
4600,1.0761848823077262,3.7386875368933565,94.80049053119363,1.0992397186134624,62.03573840536718,3.862415220797455,14.170601552349453,3.4434946514650826
4700,1.08440373278532,3.71946010819677,94.62470902763053,1.0973096992013605,61.978713399460055,3.8376899326058065,14.05284659146692,3.430414889403467
4800,1.0762865045698602,3.766417621259336,94.51753530694407,1.0964580865723885,61.902559645762096,3.915628183112276,14.037513525257033,3.448479681708056
4900,1.0637395479110239,3.724709272127003,94.14530264435666,1.0924765717182103,62.18092832053196,3.9092792109313907,13.767806882864782,3.508899103286351
5000,1.0539238904894008,3.7736425254031425,94.05153030448943,1.090892679604454,62.39511498619452,3.9398969076524795,13.77121575999848,3.530644072617031
