milliseconds,PGA,NADPH
0,2.4,0.21
100,2.400475377514289,0.20936580701756807
200,2.40095325668591,0.20873339910186414
300,2.401433793442538,0.20810288778155564
400,2.401917036801561,0.20747430857666757
500,2.402402972829372,0.2068476520004159
600,2.40289159364767,0.20622291298501355
700,2.403382905395239,0.20560009546152788
800,2.403876884991243,0.20497918392032266
900,2.4043734939107715,0.20436015247380218
1000,2.404872767837426,0.20374302510028638
1100,2.405374706771206,0.20312780179977533
1200,2.4058793107121113,0.202514482572269
1300,2.406386531776926,0.20190303500624304
1400,2.4068963419936376,0.20129344016780765
1500,2.407408781027791,0.20068572490605258
1600,2.4079238488793866,0.2000798892209778
1700,2.408441545548424,0.19947593311258335
1800,2.4089618014617615,0.19887380927509418
1900,2.4094846160974868,0.1982735173536394
2000,2.410010020442898,0.19767507841781748
2100,2.4105380144979947,0.1970784924676284
2200,2.4110685982627773,0.1964837595030722
2300,2.4116016823662996,0.19589081850970724
2400,2.412137298177223,0.1952996909032339
2500,2.412675464119385,0.19471038926179082
2600,2.4132161801927863,0.19412291358537795
2700,2.4137594463974263,0.1935372638739953
2800,2.4143051544275345,0.19295336588576045
2900,2.4148533688207774,0.19237126386021713
3000,2.4154040941082617,0.19179096090336653
3100,2.4159573302899875,0.19121245701520864
3200,2.416513069803042,0.19063574698912583
3300,2.4170712335005664,0.19006077633718693
3400,2.417631865479224,0.1894875754173366
3500,2.418194960798756,0.1889161408284987
3600,2.4187605145189033,0.18834646916959716
3700,2.4193285216994065,0.18777855703955584
3800,2.419898977400007,0.18721240103729864
3900,2.4204718483433,0.18664797803097855
4000,2.421047131598046,0.18608528601837257
4100,2.421624828559007,0.18552432600939434
4200,2.4222049318188845,0.18496509288520088
4300,2.4227874339703783,0.18440758152694922
4400,2.423372327606189,0.18385178681579634
4500,2.4239596027757235,0.1832977017551423
4600,2.4245492471496393,0.18274531759211612
4700,2.425141256784091,0.18219463176500153
4800,2.425735623753346,0.18164563877218767
4900,2.4263323401316708,0.18109833311206366
5000,2.426931397993334,0.18055270928301861
