milliseconds,AcanmRNA,ADAMTS5,AGEprod,Alk1,Alk1_Alk5,Alk5,Alk5_dimer,Bax,Bax_Bcl2,Bax_Bcl2_Beclin,Bax_Bcl2_Beclin_I,Bcl2,Bcl2_Beclin,Bcl2_Beclin_I,Beclin,Beclin_I,Caspase_A,Caspase_I,Col2mRNA,DamP,IkB,IkB_NFkB,IL1,Lys_A,Lys_I,MMP13,MMP2,NFkB,NFkB_P,p38,p38_P,proMMP13,proMMP2,RAGE,ROS,Runx2_A,Runx2_I,Smad1,Smad1_P,Smad1_P_Smad4,Smad2,Smad2_P,Smad2_P_Smad4,Smad4,Smad7,SOD,Sox9,Sox9_A,Sox9mRNA,Tgfb_A,Tgfb_Alk1_Alk5,Tgfb_Alk1_Alk5_Smad7,Tgfb_Alk5_dimer,Tgfb_Alk5_dimer_Smad7,AggFrag,Aggrecan,Aggrecan_Collagen2,ColFrag,Collagen2,Integrin,Tgfb_I,IntegrinCount
0,8.822279494671328e-24,-9.119610673415098e-15,9.698806293690234e-09,499.47979468978826,0.7265192151884307,503.5020011703022,0.39689598381779595,7.634137105327271e-06,90.00651621691979,10.006602606693429,8.664216104378768e-12,30.034174154543315,25.00799959326455,2.924236818115364e-11,75.00911429012767,-8.683328450834675e-10,-4.7069938037123625e-07,99.99999991406878,1.388659056479751e-20,0.0002266959899033509,-4.841158373539489e-12,100.0000273962348,-1.9780864096802936e-12,39.999997424674675,360.0000031124674,3.8868764408678324e-20,1.0183013899042388e-23,-9.698038717684587e-06,1.806227783783868e-10,99.99866898089785,-0.0020852267712755165,-5.365648118650405e-16,-3.7817477737834206e-17,1.3206532865820316e-10,1.9999277325120943,-6.239534807061772e-16,100.0,600.0,-4.463462875834852e-15,6.525868861180972e-16,599.9999999999983,1.8779840526663907e-13,7.846293033782628e-14,600.0000000000001,-2.8312343715216393e-19,1.9998030416228134,99.99999985168476,1.859331683875642e-18,9.999867250868851,-1.1120699410691904e-08,3.5786730534695532e-12,-6.022150847252069e-29,9.068868170056144e-12,5.790994192774419e-33,8.556033442827958e-21,-9.860275755606683e-30,1000.0,-7.636186151475811e-47,1.0160675983939055e-20,1.779418095281487e-08,199.99999998701608,4.390185502177259e-08
100,-4.7083208028438725e-23,1.2957220784123317e-14,-4.3077215994026855e-08,499.89369227260465,1.7627756808190562,496.50789640548874,2.097853652661906,0.003267651840797887,90.01301839173223,10.001142779692657,1.340628407888978e-12,29.976879572230803,25.004003459358586,4.404887797939172e-12,74.98518857918155,1.4866285122205449e-09,-1.06332893280728e-07,100.00000041324046,5.452502566629047e-20,0.0002732497478957457,4.8478997490949536e-12,99.99999246058705,3.779588544312436e-12,39.99999267182785,360.0000017217545,6.045273018052543e-20,-5.779557773166459e-24,3.8423974964479865e-05,4.762166832578651e-10,99.99745664750932,0.0021084727317425838,3.0701759673073464e-16,4.863190958833801e-18,-9.674913930674933e-11,1.9998438422058924,3.1518139600479474e-16,100.0,600.0000000000003,3.6041600410740275e-13,-3.097038883740419e-15,600.0000000000009,-1.1699189521564111e-12,8.349011126726006e-14,599.9999999999999,6.702099899473535e-19,1.999568079188103,100.00000000721653,1.9982006807270377e-18,9.999849514780397,-2.937020572329794e-09,-8.866234489072342e-12,4.1813287866728075e-29,-1.2290987865332003e-11,5.276487427288797e-33,-1.7912669457264076e-21,-2.904554126546792e-29,1000.0,5.743134816891565e-47,-5.937442896464997e-21,-1.0078882835605264e-08,200.00000000646816,5.365186915332104e-08
200,6.375496003243043e-23,-3.467888042479069e-16,2.7409703680272205e-07,498.35106805984395,3.1839522053893874,486.54835546190304,6.695496341545767,0.003311942097184354,90.01847345376804,9.980335460519276,1.9102295423249188e-11,29.931556483959152,25.051480069318366,3.1240721288470446e-11,74.98683241145584,3.5741154356657465e-09,-1.0560158370686115e-07,100.00000042836895,-4.8836766564147087e-20,0.00023919968072630822,4.519542427983971e-12,99.99993930192898,2.3528175735453066e-11,39.999991247562974,360.0000036203108,1.6123797704014538e-20,1.0223878800962885e-24,5.5450204436941936e-05,-4.436617830412626e-10,99.99427340237115,0.0067073745947281715,7.154947967219223e-16,9.873428588531572e-18,1.7702329740471588e-10,1.9999347622328674,5.287967257281981e-16,100.0,600.0000000000001,1.1142056084551693e-13,-2.9019465775450376e-15,599.9999999999998,-2.359443993064999e-13,-1.0386792133670603e-14,600.0000000000001,4.638227374255733e-19,1.999565622122196,100.00000009649082,-2.2727959800878247e-17,9.999736882333035,-1.8144370149906428e-08,1.8762141640890087e-11,1.1079929697058139e-28,-7.674544845781278e-11,-1.426868880138195e-32,2.6147625729326682e-21,-3.44804494880927e-29,1000.0,1.0902364751482029e-47,-8.805528528117591e-21,1.3136451177897855e-07,200.00000001620757,7.504924143699015e-08
300,5.779209282155621e-23,-1.2864894570790305e-14,2.8029854058328577e-07,497.4920615426309,4.174509259561886,481.98442311098205,7.649790845217643,0.003334835922086653,90.01144927892192,9.972093032957238,-2.038245306913903e-12,29.930313159756917,25.033895925593015,-2.6030917618657297e-11,74.96056386694843,9.493485487800908e-09,4.686454797445614e-08,99.99999985057225,1.409382957337502e-20,0.0008023977214630779,1.2158700990431566e-12,99.99996175898123,-1.2074934359882544e-12,39.99999191976523,360.0000188986522,1.8915834474988506e-20,-5.302999059898828e-25,4.123326303723098e-05,2.283480088520723e-09,99.99642776635694,0.006892287886976168,-1.6824583368179058e-16,-4.600391075665536e-18,3.0840481812460315e-10,1.999824881556019,-1.9315268730689684e-16,100.0,600.0000000000001,-1.9029548456696315e-14,7.967557069793943e-15,600.0000000000008,1.4168707073614855e-13,1.820636682300628e-14,600.0,-2.573174849065714e-19,1.999420825863386,99.99999995426417,-1.2958615854178325e-17,9.999607727507234,8.548083665905308e-09,-1.45837834976486e-11,5.347131332839754e-29,2.4913206319766092e-11,9.346277129809894e-33,8.825234758261032e-21,-5.24173953752612e-29,1000.0,-7.032871756328757e-47,-1.0603154749130138e-20,1.0059967469388245e-07,199.99999999452496,1.7325232282509807e-07
400,2.993634031620361e-23,9.718499650687113e-15,3.1608779336485506e-07,495.9972841017553,3.6691445683048336,474.0287734179047,9.97221721822523,0.0033788289631818042,90.0317506392261,9.970561722984492,1.102304987609167e-11,29.87043680828751,25.07410678741927,1.6350659051425728e-11,74.94997605566627,1.1337839198331577e-08,6.56383889037221e-07,99.99999984947902,4.238077338682041e-20,0.0008938610161376799,3.890176466652355e-12,99.99993573602995,9.629719881313205e-12,39.99998404802767,360.0000165068922,-2.7343194846398113e-21,-6.227362483342933e-24,8.256376309649444e-05,-1.4599845817417796e-09,99.99131324073608,0.010585730422598617,7.854777638735407e-16,-9.625676770372578e-17,8.300419813622124e-11,1.999772486825193,-1.0901620362438342e-16,100.0,600.0,-2.769840157493992e-13,-6.7321334180712234e-15,600.0000000000014,-1.7660192012680953e-12,3.31275145935412e-14,600.0000000000001,2.3548406724530144e-19,1.9989147621114995,100.00000013938747,2.818018541510493e-17,9.99955962103732,-6.574000159620212e-09,-1.8831860954385044e-11,1.0147798248880815e-28,1.387820090128375e-11,-9.872987609537825e-33,-1.7231152040017973e-21,-5.296858849908274e-29,1000.0,-7.91785226683244e-48,-9.565640292936154e-21,2.1563810839072614e-07,200.00000001521826,1.688227275603097e-07
500,-5.545023036454618e-24,-1.0443621958351751e-14,6.360067365871625e-07,494.4517972793339,5.732218922272438,468.7605924749584,12.985267374449197,0.0033546232005250563,90.03563857196578,9.961242194538015,2.3862362952247654e-11,29.833743926231026,25.108397844175105,-2.844150354648718e-12,74.93603396106367,1.6426092808213693e-08,6.064990780880809e-07,99.99999993403001,-3.4731231627841074e-20,0.0007743642429391006,-9.769520680278935e-13,99.99987204487933,2.8543540553943988e-12,39.99997801648853,360.00001600210925,-4.102064119714306e-20,2.0026518152298352e-24,0.0001010889173100246,1.4011382145569018e-10,99.99133353357976,0.007686400814086227,6.372730575026916e-16,1.242601719143395e-16,2.9496357025600295e-10,1.9995784540157344,-4.484926951827718e-16,100.0,599.9999999999997,-3.234643637014802e-13,2.6636349960637326e-16,600.0000000000002,-8.271769738732343e-13,-6.282837275081405e-14,599.9999999999999,4.642319683412064e-19,1.9987938283172706,99.99999997126159,6.42744778708744e-18,9.99961088197749,-3.5011772167216493e-09,6.502702392443289e-12,-5.353300415813832e-29,4.530514543175359e-11,-1.334702439293785e-32,-1.6947637777526263e-21,-2.706619885982797e-29,1000.0,-6.109710820733904e-49,7.030083885544148e-21,1.5238024321854967e-07,199.99999996595145,2.4713474188267843e-07
600,-3.541216856683575e-23,-1.2832969173060417e-14,5.978643691639821e-07,493.95571721402894,6.847926272643795,461.2451549662637,11.877502844291378,0.0033560875634522152,90.0391583605121,9.954553358862096,1.5019899650241516e-11,29.80314012751545,25.114985961991454,2.434221121878425e-11,74.94776227201673,2.264990800019647e-08,7.565811137227116e-07,100.00000017452133,4.590421453655257e-22,0.001096927869348251,4.870789382413473e-13,99.99986725666538,-3.674439931537674e-12,39.99997724244475,360.0000308677352,1.8073857276853164e-20,-4.711664546770374e-24,0.00011160947656460905,1.2656680020733704e-09,99.98580927151365,0.009621851217261968,-7.920473766461016e-18,-1.0817802698528298e-16,-7.768357479051743e-12,1.9995876526154748,5.452106041252062e-16,100.0,600.0000000000002,2.415504684320695e-13,6.1028627372627255e-15,600.0000000000007,-8.233852448598201e-13,-9.341460256109226e-15,600.0,2.1666088335809033e-19,1.998521398336194,100.0000000902952,-1.8927812766532896e-17,9.999396199914466,-1.0433022026417457e-08,-2.591907451383389e-11,-1.3328423665554045e-28,1.4476592239639965e-11,-6.377648435169491e-33,7.853687607358402e-21,-4.9262199298898675e-29,1000.0,6.849627775011773e-47,2.220152831303735e-21,2.5940584867266057e-07,199.99999998421913,2.736146933965008e-07
700,-8.300393114254302e-23,1.0324329796596088e-14,5.988290714903341e-07,491.01318105731934,9.394522876203181,458.40504438486323,18.1909662112313,0.003330462472290877,90.03882330208819,9.955056742392756,2.8174290832887305e-11,29.790894841307498,25.095638767030252,2.0272994509910446e-11,74.93964785374855,2.1203421154264208e-08,4.7299837388379956e-08,99.99999925293271,-4.6480785546434536e-20,0.0011726935635841369,-3.925980314227833e-12,99.9998668040799,-1.0599478443705463e-11,39.999973896222954,360.0000335375977,-2.9272424949187424e-20,-7.381190410422291e-24,0.00011496246885717098,-1.9030493820668862e-09,99.9840760695653,0.012156213816316248,1.997695320050581e-17,6.089730232407728e-17,9.030855161678109e-11,1.9994601723878294,5.0216328266159523e-17,100.0,599.9999999999998,-3.034738435317746e-13,4.0982472564148035e-15,600.0000000000007,1.2150622948721888e-12,4.21206291984488e-14,600.0000000000001,-1.716836233479096e-19,1.998856286715869,99.99999993306653,5.775304765218835e-19,9.999222696952673,2.323940235377613e-08,1.5348783584890877e-11,-8.525892625465687e-29,-2.5424273634079553e-11,-6.768912696063261e-33,-3.89672033992903e-21,3.618713289908206e-29,1000.0,1.8362017394573198e-47,1.7526536271469157e-21,2.8974642927860134e-07,199.9999999923831,2.5478701479947495e-07
800,-7.425188311087143e-24,1.168655337274882e-14,8.837269385171673e-07,491.430737144453,9.085924331525206,454.23618535096057,20.233219721314114,0.0033439613291902834,90.0431154360857,9.944747441919857,2.8493308654244986e-11,29.806534265624894,25.138747183298843,2.958901576557695e-11,74.93218016813597,2.924654866860497e-08,5.918298405090592e-07,99.99999926477264,3.94446262163176e-20,0.0014484579053806157,3.809195557687683e-12,99.9998119405978,1.2619538150235946e-11,39.999961202518044,360.000030555504,-6.680871039893252e-20,1.984682957651153e-24,0.0001891688008015245,-2.8394149620485405e-09,99.98630280797761,0.015068137568600657,-3.2261414350230746e-16,8.801065472398386e-17,4.3025332067447877e-10,1.999373068128934,5.429951475482442e-16,100.0,600.0000000000003,6.659527978456508e-15,-5.193845873486565e-15,600.0000000000003,-1.1122911469903136e-12,8.78462410589696e-14,600.0000000000001,-2.0416703529567385e-19,1.998504007558932,100.00000000454074,-6.586215977551768e-20,9.999070327609914,4.6740748696288605e-08,9.80385707541703e-12,1.1473741800446825e-28,6.254582733746334e-11,-2.514125489463108e-33,7.045624619509722e-21,-3.340672581312874e-29,1000.0,7.692534650155998e-47,3.552726194457126e-21,2.8140226029284365e-07,199.99999998030225,2.691599313746698e-07
900,4.210063229246324e-23,1.820762154141344e-15,8.503470890537369e-07,488.40529603009384,9.87691463023186,449.4461724297272,21.671267900464418,0.0033776754563903115,90.06621210330736,9.936881013511814,3.700145159018662e-11,29.734924558758866,25.15830269024168,2.5655994284926814e-11,74.91545355087881,3.828110670927196e-08,3.7101805633976645e-07,99.9999994954098,-3.443133662104582e-20,0.001962887978762682,3.068978837590693e-12,99.9998251683955,1.2187717493038762e-11,39.99996131374894,360.00003855114795,-3.946939609917284e-20,-7.784678214328211e-24,0.0001770361209812265,4.460555877898667e-09,99.98014418991114,0.019944958207463417,3.0778506292611285e-16,7.530472179693077e-17,2.55397664203892e-10,1.9994178374827676,1.472928497279989e-16,100.0,599.9999999999999,-9.022597581538694e-14,-2.532673877201578e-15,600.0000000000013,-1.661762784929275e-12,-8.64076392239039e-14,600.0,-4.238637840610507e-19,1.998331925410845,99.99999989336101,-1.2316239440790021e-17,9.999245103226952,3.5478824566808435e-08,1.6363423347292637e-11,-2.71397741094649e-29,2.962265292424327e-11,1.4236631400197802e-32,-1.7613309994675465e-21,-2.024992000206247e-31,1000.0,5.67907895381514e-47,-1.5763250818900407e-21,3.9655670566975256e-07,199.99999994973112,3.8412359544404764e-07
