milliseconds,AcanmRNA,ADAMTS5,AGEprod,Alk1,Alk1_Alk5,Alk5,Alk5_dimer,Bax,Bax_Bcl2,Bax_Bcl2_Beclin,Bax_Bcl2_Beclin_I,Bcl2,Bcl2_Beclin,Bcl2_Beclin_I,Beclin,Beclin_I,Caspase_A,Caspase_I,Col2mRNA,DamP,IkB,IkB_NFkB,IL1,Lys_A,Lys_I,MMP13,MMP2,NFkB,NFkB_P,p38,p38_P,proMMP13,proMMP2,RAGE,ROS,Runx2_A,Runx2_I,Smad1,Smad1_P,Smad1_P_Smad4,Smad2,Smad2_P,Smad2_P_Smad4,Smad4,Smad7,SOD,Sox9,Sox9_A,Sox9mRNA,Tgfb_A,Tgfb_Alk1_Alk5,Tgfb_Alk1_Alk5_Smad7,Tgfb_Alk5_dimer,Tgfb_Alk5_dimer_Smad7,AggFrag,Aggrecan,Aggrecan_Collagen2,ColFrag,Collagen2,Integrin,Tgfb_I,IntegrinCount
0,-9.039323542031458e-23,1.0380215376978752e-14,-1.0563692984537259e-07,500.71005415498024,0.3132264474006708,500.73175526557816,0.5546422206272502,-1.7441821409654167e-05,89.9998450890192,9.992844493212694,-9.31945003976475e-12,30.03961104095682,25.0223363981686,1.068110459024028e-11,74.99462552804638,3.92451389649461e-09,3.6467481076185513e-07,100.00000038829178,-1.2967399969898669e-20,0.00015423448632053967,2.091734557011853e-12,100.00000628410169,1.6193619458771832e-11,39.999998826298224,359.99999479688773,-6.062703567485758e-20,-1.43071526408733e-25,1.30111013551828e-05,3.849035589438218e-09,100.00205139704853,0.0028635829989122315,-4.476949157636072e-16,-5.191519991160623e-17,2.647579732478591e-10,2.0000848570339578,-8.113431141476733e-17,100.0,599.9999999999997,3.542019962024355e-13,-2.015630384469678e-15,599.9999999999981,-8.086196062914168e-13,4.803639634936873e-14,600.0,1.9796555931629096e-19,1.9998448374403466,100.00000006994264,-1.7129694293074068e-17,9.999854926441254,2.0442464180945882e-08,1.6046222296807276e-11,-1.0847878877185226e-28,7.325327297842858e-11,-1.235689512571023e-32,-2.0685613257458273e-21,1.1969562180831614e-29,1000.0,-1.8078049102067891e-47,-4.671342846506995e-21,5.06602219287336e-09,199.99999997562472,3.9101841345884535e-08
100,-2.9035033541781953e-23,-7.112998777195338e-15,1.9221620819142078e-07,497.8896797690421,0.6642146290539765,497.37334280134013,2.1614890690948037,0.0033540578968952483,89.9999741229491,9.986841131322864,-4.605103566707956e-12,30.00375921842484,25.022257987323766,7.012001983327676e-12,74.97937527622415,2.4190320852827044e-09,1.0658525551339705e-09,100.00000029302397,1.0530812986649791e-20,0.0004274362584199919,-2.3903163632348173e-12,100.00000824182263,-1.9166839458655967e-11,39.99999417165729,360.0000069310136,-2.5999160782343265e-20,-8.497120201573625e-25,2.2762639962987507e-05,-3.0275944627842352e-09,99.99868631864315,0.004212271335032202,4.457171358949551e-16,-1.094905598976379e-16,3.484906100917256e-10,2.0000088123597295,-1.6095123245617558e-16,100.0,600.0000000000002,-1.1551885272291024e-13,2.986648873870109e-16,599.9999999999989,9.083694715528984e-13,8.281549030946757e-14,600.0,-7.446349702257479e-20,1.9996104724432737,100.00000002081538,5.646933194742372e-18,9.999939106232995,-1.817826673894113e-09,-5.2987025655572594e-12,-7.677242779975818e-29,5.94439515717225e-12,-1.1460101191688441e-32,-8.265344326193508e-21,2.761002380551687e-29,1000.0,-2.674445146925174e-47,8.308595686619755e-21,6.813510598799358e-08,200.0000000103025,8.725972926305908e-08
200,-1.1420741688785716e-23,1.2686287295528907e-15,1.934917694548362e-07,496.38412558677794,3.184112814733472,484.3953136143603,3.3541285125692624,0.0033054856284429586,90.01783655831782,9.985218011796842,-8.585473310798093e-14,29.95336277895713,25.039715349220497,3.4670004256359572e-12,74.98940524989585,1.198604080409597e-08,-4.946865288589618e-07,99.9999994932654,1.3625185234918047e-20,0.0002120825074564532,3.07271297667543e-14,99.99993175075808,-2.1422194099226516e-12,39.99999175733033,360.00000300278685,6.182528888717932e-20,-9.730529501059939e-24,6.18508359812239e-05,-1.8036518066226905e-10,99.99765168701721,0.001970588285491883,-9.78679012628974e-18,-2.3816566491839904e-17,1.515990982632009e-10,1.9997979963189279,-3.6206402461510873e-16,100.0,599.9999999999998,-2.526821356184464e-13,5.675695301563855e-17,600.0000000000019,-4.92876550898871e-13,-4.962452542968742e-14,600.0,-6.12196486628992e-19,1.99985815838579,100.00000007335203,-5.345552628367766e-19,9.999895121437982,1.0087753192509952e-08,-1.548184274571603e-12,5.744243332212063e-29,-6.278034388418525e-11,8.661616761884047e-33,8.569182810599887e-21,2.593525811042855e-29,1000.0,2.0537672377603495e-47,-4.0817450998395964e-22,7.54147925582102e-08,199.9999999828655,7.948690906485197e-08
300,-3.8750930883542015e-23,7.094168473574778e-15,2.49154058261108e-07,497.14632131620976,2.915273593826978,481.10176984714485,6.843484043380616,0.0033032819380437095,90.02793333045784,9.968911021714263,2.630448357539495e-12,29.89577793013597,25.062394116237826,-1.3908826915013414e-11,74.98069448410894,6.4414987397451414e-09,3.1663484101576025e-07,99.99999984348268,2.2318670737611235e-20,0.0007325550612975754,-2.17049739582162e-12,99.99991648758585,9.116961741878748e-12,39.99998969609684,360.0000159045697,-5.445290630780836e-20,9.902737860721094e-24,7.388837208219823e-05,-2.2361015564434796e-09,99.99181272166437,0.00610339641397852,-8.249861839528484e-17,-8.867106870888739e-17,2.461053434948302e-10,1.9998676784590168,-4.831969277559966e-17,100.0,599.9999999999998,-1.0301361927673948e-14,7.165691332024536e-16,599.999999999999,1.8316095609870473e-12,-4.155644675525971e-14,600.0,-1.2830742457597319e-20,1.999521182345914,100.0000000579769,-2.2984190347163898e-17,9.999559443799683,1.0213475202061975e-08,2.6763631933500863e-11,-1.085436678245437e-28,-4.508461322262113e-11,3.682176448939633e-33,6.6658380830468635e-21,1.2880897321425163e-30,1000.0,-7.0318551771193915e-47,7.845412774150457e-22,1.3449786957240985e-07,199.99999997999558,8.509328858429441e-08
400,-3.13683989567559e-23,-7.841613361612034e-16,4.763565220758604e-07,494.1079232144609,5.587538338304945,479.726060587291,9.702919616324028,0.00332511542357324,90.0228662485441,9.966029538300228,-4.4238234136681704e-13,29.90837041063727,25.070709784170766,1.8231681984855964e-11,74.96217285102882,1.4385618404833512e-08,-6.938896139414977e-08,100.00000034890071,-6.648843851082558e-20,0.000947914662000513,-1.6407833981814801e-12,99.99992932096298,-7.109691665234364e-12,39.99998649145857,360.00002330559147,-1.5496515558942915e-20,4.101373509722366e-24,7.868453290492773e-05,-1.6272038285647192e-09,99.98922217909754,0.010558595240384577,3.0403302017837075e-16,1.1853755795728346e-16,1.0792912761538655e-10,1.9996602988259793,-1.1599008223402192e-17,100.0,599.9999999999997,2.944705443230482e-13,1.0582519275358043e-15,599.9999999999984,1.3501698740999538e-12,2.3087816907917344e-14,600.0000000000001,1.966567753681169e-19,1.9991652955809307,99.99999979869078,4.17065204064962e-18,9.999657256242518,-1.9583414670439605e-08,2.6114229529249293e-11,9.201268930145534e-29,6.085312669155905e-11,-1.420019173670608e-32,9.915406644587188e-21,-5.506392066693877e-29,1000.0,-1.8393012693115492e-47,9.609246668840125e-21,1.5173979894891382e-07,200.00000001880127,2.1175299620230664e-07
500,-8.376239280888411e-23,-6.083253807267274e-15,5.308004451013058e-07,494.7392928473254,6.982535551134192,471.12106066330676,9.643174181060228,0.0033420324447770103,90.03302510528144,9.959812683213666,-1.2481446622846011e-11,29.827681707524246,25.104583989373673,1.8610194429034812e-11,74.93597872649372,1.3763672660592914e-08,6.728192289695581e-07,99.99999959171974,-5.021835764909233e-21,0.0007167824163966793,-1.689628533255708e-12,99.99990155707304,1.3537243269446274e-11,39.999980084373995,360.00001855996254,6.621120003227431e-20,-6.312569371736336e-24,0.0001242503862187575,3.346765861284863e-09,99.98862774103219,0.010330165653749683,-4.38326665571184e-16,1.8286335368942315e-17,-5.599945581159753e-11,1.999724503364704,-4.940636162831076e-18,100.0,600.0,2.660154007240047e-13,-1.5796960214484539e-15,600.000000000001,5.972888242131553e-13,4.5534386773474674e-14,600.0000000000001,-4.2688481491752743e-19,1.99920682084051,100.00000010556778,-2.0466595135956408e-17,9.999411077913921,-1.032245280599866e-08,-1.4247793803186985e-11,7.862260576844782e-30,-2.0475814374898514e-11,-9.117758292003475e-33,7.445007664641452e-21,1.2791599767083495e-29,1000.0,1.7282291614771125e-47,-4.789997178596866e-21,1.784691412642981e-07,199.99999996378813,1.9081021658632522e-07
600,-8.769089040224639e-23,3.6985853039954015e-15,5.362291852991728e-07,492.5727730205702,7.854259903915446,466.35827432345684,14.381540260043598,0.003386200330987203,90.03030322395024,9.963219901431083,2.965429688797154e-11,29.853969514380477,25.088478375783346,7.015126196914117e-12,74.93624682087923,2.3931808832131448e-08,-8.359849991115412e-08,100.0000002540602,-5.840120617352491e-20,0.0010092325253493102,1.7901379189517114e-12,99.99988626447828,9.785945071789835e-12,39.99996817694294,360.00002206571094,-3.964901591625119e-20,-5.906274339776358e-24,0.00011921958294803675,2.773416874564298e-09,99.98853309254334,0.011632203815416669,3.036341748968132e-17,-1.0966411296904947e-16,3.264924837629324e-10,1.9995904619129656,6.185509345693312e-16,100.0,600.0000000000003,1.4834143257330631e-13,7.422444959708614e-15,599.9999999999985,1.1947382330352773e-12,-4.329782577265298e-14,600.0,2.9937926965673646e-19,1.9990917611529966,99.99999995505657,2.7906269691902134e-17,9.999420506120252,-1.045613534954737e-08,-3.009254823548952e-11,-1.3432271455559653e-29,-1.302377252280488e-11,-1.4992460254763945e-32,-8.157975965426409e-21,2.5237802847681362e-29,1000.0,-3.6681574398976257e-48,-1.0453048133086824e-20,1.8918027784383577e-07,199.99999999640772,2.535534910617576e-07
700,-4.5103602141480913e-23,4.311409176273588e-15,5.840990687331522e-07,492.2493870581351,8.665730353118569,464.4915796180998,16.030740186553874,0.003326735145177965,90.04445919635681,9.945000527455823,2.8157762933544304e-12,29.81290825706927,25.140436746612714,3.957080752130695e-11,74.92283281048849,2.9203574206585484e-08,3.812132990133673e-07,99.99999996125715,5.569871325912023e-20,0.0016642327200204125,-3.2299271092751775e-12,99.99987834961644,2.1785605403788903e-11,39.999963858636036,360.00002533476294,2.331280417650691e-20,2.2070441798022893e-26,0.00011725573898773593,-1.8000929818727334e-09,99.98699051523876,0.015396027494593461,-5.129665053476258e-16,6.146985756209429e-17,2.945129733553169e-10,1.9994801492002365,2.1633740125467445e-16,100.0,600.0,-2.7345396126476684e-13,2.830256529248943e-15,599.9999999999997,-1.5893014908850187e-12,4.621428929009327e-14,600.0,2.176757591590268e-19,1.9985205449595356,100.00000005142063,2.8448795209953204e-17,9.999163479950953,1.527379445422743e-08,-3.044585957867696e-11,5.525849157104893e-29,-3.487875012901799e-11,-9.149543711340687e-33,-1.4126997794987464e-21,-3.569128536383196e-29,1000.0,2.0352985583125095e-47,-2.5051777437535174e-21,2.576484530698907e-07,199.99999996665795,2.956711997153798e-07
800,2.968356500758793e-23,5.941834338116128e-15,8.666198259221174e-07,490.45855998038354,10.216839598917236,449.7076320913762,16.954613885695398,0.003398371985425128,90.04425373882754,9.953029124257887,2.8318501617649973e-11,29.77762562441693,25.119607996817916,5.7791353284678344e-11,74.92426944848239,2.7947467415603487e-08,3.3300796989850643e-07,99.99999898946461,-4.0743169903121674e-20,0.001580820895720365,8.109210199194426e-13,99.99982321265202,-2.6337905564715773e-11,39.99996156501653,360.0000285258968,-2.3979334212580083e-20,-1.0232723628319934e-23,0.00014937045104261614,-5.631668529076388e-10,99.98430584367293,0.015260663870846805,-4.2504302226752234e-16,1.1373058182782678e-16,4.933654504642846e-10,1.9993733817067825,-1.6146790481772678e-16,100.0,599.9999999999997,8.681885813809937e-15,7.751974607245149e-15,600.0000000000003,-7.045293185905027e-13,2.7435310549279544e-14,600.0000000000001,-2.9560055287796435e-19,1.9985310292607272,99.99999985422244,1.2352531409139154e-17,9.999202658238078,1.8718174575517812e-08,-3.049091607820886e-11,8.877397722852953e-29,1.0904998556085543e-11,4.862601948130354e-33,8.801088241657524e-21,2.5886433178795893e-30,1000.0,5.867642527777445e-47,5.523949046878501e-21,3.078378186902094e-07,200.0000000030924,3.0803161894801207e-07
900,7.865633288936517e-23,8.301635795286456e-16,7.938454649653652e-07,489.6201443598799,9.27449986180508,454.56230135991456,20.348864278550916,0.0033508449961822946,90.05396706643685,9.93467244144974,3.140494637169515e-11,29.77642595563349,25.134446581152616,6.012977790000267e-11,74.89988057401233,3.160885891201091e-08,1.6971010469472537e-07,99.99999920998657,-5.1977409714106765e-20,0.0017440270575969942,-3.333411945480591e-13,99.99982108333171,-7.32971131911191e-12,39.99996566025534,360.00004350575904,-6.551804877328429e-20,2.6193003056834165e-24,0.00018703344890174563,-5.09099817655673e-10,99.98105760896978,0.019596573289009465,1.3175401593799158e-17,4.334766925243191e-17,3.1118071210182216e-10,1.9993751903940886,-4.153379022380465e-16,100.0,599.9999999999999,1.333423044429795e-13,5.169375586107843e-15,599.9999999999995,-9.303832131155827e-13,-6.132321944261518e-14,599.9999999999999,-1.7680385146693628e-19,1.9984296919201259,99.9999999297641,-3.3456607439880547e-17,9.999255907488134,1.2525859733986194e-08,1.0914978751592986e-11,5.193503880310242e-29,4.8841665832027045e-11,-3.623736802586074e-33,-1.0651061011656793e-20,-1.795782954995042e-30,1000.0,-4.629885778795767e-47,7.944820608953697e-21,3.9609511603894554e-07,199.99999998000303,3.531488680103048e-07
1000,4.0575977408817293e-23,-7.115578317105292e-15,1.0478579174690638e-06,487.4677112246926,12.266097445503778,446.6666165563575,22.21308209993833,0.0033422892063749553,90.06270917224403,9.9330803309191,2.9316724898316237e-11,29.710749515673683,25.18649330423906,2.1090796637269562e-11,74.90346669071765,3.877408743681397e-08,1.1231092867285838e-06,99.9999985962226,-5.343316494144481e-20,0.002079945974027387,-2.6687703812916585e-12,99.9998249433832,-2.5389954128292012e-11,39.99995865876509,360.00004070262423,-3.671919197306525e-20,5.392876993649683e-24,0.00022579779685564814,3.5702890094283686e-09,99.98040209915435,0.02166939950712552,-1.8128867460464362e-16,-2.874199033913917e-17,1.2182233327927651e-10,1.9993496161102324,6.701215132907694e-17,100.0,599.9999999999997,-2.8476456539062324e-13,3.3777521238165987e-15,599.9999999999993,8.233333906958538e-13,-7.546616153523722e-16,600.0,1.9722839540155387e-19,1.998080608847267,99.9999996417445,6.460274057924455e-18,9.998914719151491,2.7599416746512518e-08,2.1983786104484252e-11,-8.184115874019204e-29,-5.105790222884718e-11,3.692337790006734e-33,4.375996427689833e-22,-2.6800976848492937e-29,1000.0,-6.255258328977205e-47,1.8494055361967122e-21,4.348456056905766e-07,199.99999998434026,3.5946517542615154e-07
