miliseconds,X,Y,Z
0,0.10045488987403205,1.502143017390334,0.10090044271117798
100,0.297640303393754,1.2879444603037435,0.10090688048204766
200,0.2983492468172798,1.290637509124636,0.10236411222990265
300,0.2977027326132903,1.2781334217923734,0.10473890745695047
400,0.2994679748752711,1.2628512817642203,0.1066292713708662
500,0.2984089318028666,1.247759249134465,0.10753598269500457
600,0.30107985699044004,1.2411679496062016,0.109689989356924
700,0.3004700448491305,1.2276662232366602,0.11134037785372575
800,0.3005474348986062,1.2268239835964787,0.11300118416342031
900,0.30198864074512805,1.2054487095765745,0.11394038426859918
1000,0.3024389649944971,1.1990275040042448,0.11566501644482274
1100,0.3024836404962256,1.193370067965632,0.11823718425938996
1200,0.3026051458498394,1.1800312883767134,0.1200798144046936
1300,0.30222754121402984,1.172272668602863,0.12096121173910424
1400,0.301477820287601,1.1556528201899015,0.12331779416655125
1500,0.30174646653945525,1.1527915060142828,0.1242230123254532
1600,0.2999937483134246,1.133985836988038,0.12534703143270318
1700,0.29929391456138915,1.1286445165136354,0.12738447955685264
1800,0.2988604890397409,1.1167493748344945,0.1284661277316778
1900,0.2984792376317352,1.11026667882011,0.13068451587012767
2000,0.30015326904924583,1.0946039233858382,0.13114633618128152
2100,0.2982776916443115,1.0936817318386811,0.1321020815438748
2200,0.29799999975821206,1.078110141520446,0.135106926468088
2300,0.29837047581760434,1.0674688632842262,0.1347677444781281
2400,0.29600407242002014,1.0583009500042537,0.1362719136617946
2500,0.295693165237462,1.051787709415914,0.1384183210438915
2600,0.2946825656713024,1.0408125198364149,0.13866669284330027
2700,0.295068567294343,1.0368106677625468,0.14145912574665306
2800,0.29354698906233506,1.0267056849977076,0.14139354137998744
2900,0.29323677142759363,1.020047098665114,0.14371021226211844
3000,0.2922037845534594,1.0107322393559879,0.14401549537533026
3100,0.2892384056174315,1.0042279557938156,0.14525381589521114
3200,0.2894810330404941,0.9888756587286528,0.14722689412895992
3300,0.2870235205183412,0.9905134929744951,0.14796585523610295
3400,0.28679576880880864,0.9778208624487256,0.14988136537535418
3500,0.2845899492548961,0.9712425341069035,0.1511496672660777
3600,0.2844313480689629,0.9550288425792651,0.15118733571374743
3700,0.28258766988980233,0.9604157069806093,0.1533166784536171
3800,0.2815714446861534,0.9469514247243276,0.15416353485173462
3900,0.28050387112099456,0.9387149338065373,0.1552711229250333
4000,0.28113263971853564,0.9233503880537177,0.15627148031973173
4100,0.27819688120414376,0.9179492481615179,0.15861506219956
4200,0.27737589364848264,0.9102521180705502,0.1590254231760131
4300,0.27475765223488513,0.9120654430012882,0.15912413553697943
4400,0.2744710720343164,0.897846064630747,0.16031015926823405
4500,0.2724176708300046,0.8914183641034811,0.16253405590092124
4600,0.2713219358430885,0.885093701960866,0.16237044519993526
4700,0.27096368088746675,0.8753787939191071,0.1642365481992517
4800,0.26962102290103324,0.8680562668679646,0.16361515117582237
4900,0.269305385481468,0.858244090158364,0.16467747213196413
5000,0.26627768177852795,0.8563629041922807,0.16650872205483155
