miliseconds,X,Y,Z
0,0.10115512752099495,1.4929648945775418,0.10072584757124244
100,0.29661323826519237,1.2962759973087152,0.10140557429665753
200,0.29592024540018486,1.2770446339690011,0.10277328521746011
300,0.29968394377325236,1.276791616182449,0.10424212610703343
400,0.30001960380398995,1.2591868491171931,0.10680720242290893
500,0.2989775051597612,1.2577987100338086,0.10896526776611587
600,0.3008840428502992,1.238173016764074,0.10981506379041729
700,0.300638033750452,1.2349565148865682,0.11042556732989486
800,0.30005754009652286,1.2137460864730678,0.11309088946383744
900,0.30014386817697725,1.2028646739300266,0.11434606032486293
1000,0.30071519801760244,1.1927609060372062,0.11633948316767082
1100,0.30245393263282977,1.1860584783294703,0.11720899194991537
1200,0.3020948294339153,1.185252649442003,0.11959186679206882
1300,0.3003018534525235,1.1723359333622625,0.12121896224677355
1400,0.3023293522546438,1.162751846896519,0.12287058465113762
1500,0.3026874962881533,1.1551722871760957,0.12409566347076015
1600,0.30080636770219427,1.1393702660655851,0.12484405371022726
1700,0.300215639799424,1.1276624763069147,0.12628533261566657
1800,0.3013352253424791,1.1194438558747495,0.12789599766793777
1900,0.3009456397606317,1.1126281084865635,0.1306678170980629
2000,0.30050453073719446,1.0983782743867931,0.1307256854921116
2100,0.29965666243210676,1.0982265699448648,0.13289139297280114
2200,0.2974123504209915,1.0862278119536468,0.1335478555782327
2300,0.29806958063424116,1.0734330004333024,0.1362750291054467
2400,0.29765031427978694,1.0622251428304872,0.1368376376473266
2500,0.2950570321006012,1.0618538442659278,0.13809859310808834
2600,0.29432704705986484,1.0510803768306052,0.13946476625578416
2700,0.2928917662139583,1.0438296204178419,0.14185711146177032
2800,0.2926837985385982,1.029807573365371,0.1421100212700759
2900,0.2935659267799909,1.015984994755072,0.14346229685470666
3000,0.2908656816886884,1.0131003125202476,0.1454078043760638
3100,0.2890429811999783,1.0094883806839796,0.14550183519048282
3200,0.2880280780615427,0.9887137574870741,0.14759603758266962
3300,0.28707261856667304,0.9797804508623366,0.14763647405425698
3400,0.2879230395514075,0.980130222499197,0.1498858163640043
3500,0.28657951786273994,0.97124072357475,0.15010627918196076
3600,0.2848372059373008,0.9649230537584215,0.15220304799735696
3700,0.2848341533807871,0.9541932701346293,0.1541756183790331
3800,0.281833246263395,0.9523172308128541,0.15529299430941226
3900,0.2800446099575897,0.9367485171895971,0.15629081372170475
4000,0.28005163271345007,0.9330521323947703,0.15664990796920142
4100,0.27805709087982455,0.9230748271035769,0.15732781057871711
4200,0.2773479159295097,0.9110843121967966,0.15937540309906187
4300,0.27485564003403257,0.9002809296277131,0.15878514948284042
4400,0.274683931620655,0.8934142079778818,0.1613830249582309
4500,0.2736522417278801,0.8888559521793953,0.16212180166919424
4600,0.2711508965472541,0.8863390939771882,0.162885446218566
4700,0.2712511882354531,0.8830382425207176,0.16443201773587116
4800,0.2689779127638724,0.8776030238555034,0.16372710638428767
4900,0.26851747801402737,0.8596923635561444,0.1650177982372887
5000,0.26719071564856683,0.8548702748331103,0.16544569495930353
