milliseconds,x,y,v,z
0,0.9893275831948704,0.010252556924193986,0.016083657064337765,0.00997584198987233
100,0.9884587300314823,0.008833102269060611,0.02411847410917925,0.009978093458704512
200,0.9886150529024154,0.00820569084212766,0.01855104211168546,0.009978298946930624
300,0.9892289304565028,0.007452520707881091,0.02524175253982015,0.009877121182327859
400,0.9890975176653221,0.007680761361176923,0.033744628974410495,0.009890516674539516
500,0.9886418364506083,0.007676124669643677,0.03543052321040704,0.009879283421857182
600,0.9889693410652979,0.007449594105753878,0.042692609481816815,0.009836396244622039
700,0.9868428273604141,0.0065002337467354515,0.052652820598284196,0.009820001265275886
800,0.9866449540110973,0.007245862293249127,0.057487408641349914,0.009715096519356363
900,0.986913971453601,0.007322065106820723,0.06155269563952733,0.00975169933224798
1000,0.9863317006494902,0.006333615036414518,0.06707553551194076,0.009659350688930854
1100,0.9877108782204872,0.006504100044861469,0.062375146613260754,0.009644302423858204
1200,0.9859343719713161,0.007264119370912554,0.06821694826843742,0.009623664318907847
1300,0.9837134930950043,0.006835548023023112,0.0728208917027319,0.009581168709062135
1400,0.9853799112937095,0.0071497989762871455,0.08258256900274755,0.009548065487427508
1500,0.9852703797553544,0.007179469541767508,0.09189426802292541,0.009565523369885
1600,0.983684236983256,0.008049969231197718,0.08501889090298706,0.009494594371232006
1700,0.9834777383120386,0.007899180304376068,0.09346664744537919,0.00946380982281791
1800,0.9818594982171768,0.007740218212038636,0.09793230771174104,0.009440217917787649
1900,0.9817193090558501,0.008756052880808765,0.11120335285631992,0.009391424681144973
2000,0.9790201562445647,0.008631722714066314,0.09998391232625946,0.009362641789777061
2100,0.9795324595575354,0.00867107756422583,0.11147617962928227,0.009394086590257943
2200,0.9798608206493598,0.008731179711091046,0.12070527833987227,0.009332485537775905
2300,0.9770257015027377,0.009979025168840696,0.12800438381922238,0.009329697905528058
2400,0.977982715940154,0.009589378869723404,0.12473098085711562,0.009251802596447976
2500,0.9753305766774697,0.009742838660981055,0.12910464687541243,0.009281024108358035
2600,0.9764524244621785,0.010931859938247046,0.1337262179896323,0.00922632354313575
2700,0.9743242082819347,0.010898019587827016,0.13953601058105872,0.00920682175079972
2800,0.9722476167509392,0.0119975885716402,0.1416102944766189,0.009181169514163274
2900,0.9707897249148475,0.011796673856004814,0.15807478578918277,0.009161869716316438
3000,0.9714508833779302,0.012586828063644943,0.16661854820168917,0.00909881160816508
3100,0.969343462565046,0.013116754047956682,0.16753453739550778,0.009057554033811087
3200,0.9679221348267304,0.013012467577147366,0.17337172471361761,0.009093737656744191
3300,0.9689585515014998,0.013961715652213588,0.1871848742722102,0.008997938050764896
3400,0.9667087602242276,0.014105114397785902,0.18403956022709766,0.008983844557702124
3500,0.9648793818184537,0.015235615556095103,0.1964194232257471,0.008960684241907052
3600,0.9636178352308353,0.015616925871376374,0.19451652333747935,0.00900452889994712
3700,0.9635330294080159,0.016438987508091682,0.20994557416862983,0.008924923382093263
3800,0.9597028497226823,0.017158576583376516,0.21427713197112977,0.008943513534130419
3900,0.9580046855182276,0.0174633488316498,0.23071255110733524,0.008909843235357071
4000,0.957112744701042,0.01801510947738149,0.22939523123133965,0.008896187137855787
4100,0.9563958005304983,0.018449175205380045,0.24553868120567846,0.008857681429564519
4200,0.9552460801246729,0.01966619263981406,0.2457916574179688,0.008853908010132907
4300,0.9528553723569838,0.020523855199342404,0.27001734752015605,0.00878935246808012
4400,0.951847027348856,0.020491305279491136,0.265289230382782,0.008820412939428165
4500,0.9487015112746569,0.021117749805755235,0.2910732850256469,0.008774972452474307
4600,0.9480022780763342,0.02287259662884741,0.30001568053288286,0.008754375335726672
4700,0.9452610632860271,0.023180006283847945,0.3110210495831123,0.008729580971997756
4800,0.941592345467785,0.02386749754990901,0.3126357705039139,0.00870536421258494
4900,0.9389526906885194,0.02486292597975418,0.3377048330798819,0.008683952601457979
5000,0.9388892532351831,0.02568868475003172,0.3400589491352702,0.008630829911533173
