milliseconds,x,y,v,z
0,0.9908840958094478,0.009725044758061187,0.0037628379697687052,0.00996093852171137
100,0.9904670449964534,0.009025006372526114,0.01239760503249887,0.01000792063241167
200,0.990863456755002,0.00798595695986683,0.034474697378302444,0.009933072780022088
300,0.9896565565062307,0.007839013270277279,0.02916359101031722,0.009917823974976241
400,0.9887099826102828,0.0075546833635309965,0.033625538113240705,0.009894713806146893
500,0.9889471934119963,0.007017909768435295,0.04574023877149361,0.00985869445135112
600,0.987819220537921,0.007279548936859596,0.051331016765483975,0.009783338853936905
700,0.9889277828547611,0.007462942681114163,0.04994607164118097,0.009765503035795734
800,0.9889416013545101,0.006748246733956359,0.061145618460819534,0.009762319611227996
900,0.9862330907094524,0.0063918506855601895,0.06685322421755746,0.009707776494929083
1000,0.9866393441575431,0.0068518277781732025,0.07446694437327202,0.009654286910438056
1100,0.9849380854487062,0.006884731592163701,0.07352462361112622,0.009652053192614182
1200,0.9871551076324643,0.007193193846227657,0.08001397639152125,0.009602945020357493
1300,0.9861656940655837,0.00689381795637299,0.08371696578041546,0.009633407636156189
1400,0.9839812154098209,0.006869567089710702,0.07712520502143226,0.009590375305533264
1500,0.9852836513805533,0.007500314276352016,0.08875757389074641,0.009511945699948872
1600,0.9831671411454401,0.007861619790683902,0.08995062513627569,0.009544243737092175
1700,0.9817760867073752,0.008297245492043507,0.09884953986695144,0.009455913913938366
1800,0.9820704381667518,0.0075904942440179705,0.09064130132417948,0.009435912245655202
1900,0.98069262231153,0.008396561991803405,0.10566348784211425,0.009402503931744554
2000,0.9797521428640384,0.00855346577091368,0.10848362185476061,0.009429483462419076
2100,0.9784542521596392,0.008569023180933161,0.11137274012713955,0.009344311367675415
2200,0.9781812061613637,0.009358891208282106,0.11550889780105537,0.009314201032343592
2300,0.9770640144936534,0.008998691929611821,0.11425224438366316,0.009312873335539682
2400,0.9776333518114362,0.009354985135394364,0.11985419930235375,0.009237976559281578
2500,0.9755331181457327,0.009719002158559989,0.13307273233311,0.009238366738687914
2600,0.9762334238128317,0.010569827584027908,0.12961574250487853,0.009233220343509414
2700,0.9736594335156482,0.01126261948414668,0.13902041802104867,0.009156710693554495
2800,0.97411241889408,0.011846859641199692,0.1454292933273849,0.009159754324822923
2900,0.9727263656518941,0.012194120925501793,0.1547360099930831,0.009110580207380788
3000,0.970317431802392,0.012222777637993176,0.16678918275408586,0.00908782538165009
3100,0.970068111681598,0.012894724399223102,0.17099670444938037,0.00912058036368088
3200,0.9689157112301725,0.013108111905544458,0.17745284143460235,0.009037357118474611
3300,0.966971488627378,0.013562161665482159,0.1811869560184351,0.009021723135969242
3400,0.9651576660676033,0.014219580110202653,0.18943747298014743,0.009039725056543187
3500,0.9650429603093009,0.014688576143186709,0.19105659736282843,0.00900666546437065
3600,0.9638289798229102,0.015119550477368732,0.20184390526403215,0.008994719404007626
3700,0.9630505228598831,0.016249382656949665,0.20280498182006124,0.008963398664787984
3800,0.959967347185502,0.01636645140747158,0.2188267593384792,0.008914802635177334
3900,0.9604342278412343,0.01701533689247611,0.21815685911521293,0.008901598202599436
4000,0.9578505406231275,0.01790906020931458,0.2425501243192147,0.008858899837342423
4100,0.9559767565267139,0.018670502492382633,0.23501306742653835,0.008843037668253388
4200,0.9527056624586465,0.019843511919874775,0.25722292568313826,0.008818504062526959
4300,0.9513907961445632,0.01974864714166208,0.2590477298114825,0.008841686762432814
4400,0.9506919577284961,0.020459609669795858,0.2741189305328483,0.008752507730026206
4500,0.9497530900979942,0.021435322168802527,0.2899113542935075,0.008767691262684457
4600,0.946518426306722,0.021957534215195827,0.2860071110491921,0.008739022909870746
4700,0.9433751034290091,0.02356125373632692,0.2989015670212648,0.008739863649621914
4800,0.9426794766124755,0.023811309040323414,0.3169164902579139,0.008687678996017117
4900,0.939805059150765,0.025363503051102843,0.3213925999896403,0.008710763649210524
5000,0.9384534253116547,0.026264568775418353,0.33373440692313894,0.00863037873824603
