milliseconds,V_membrane,n,jm,Ca_er_Ca_equations,Ca_i
0,-61.51344666951014,0.0004366536170745443,0.2492469411459652,8.999112913472052,0.11356991810985631
100,-61.51528422830201,0.0004363893209329147,0.24923995338276117,8.999108548002255,0.11357410863272126
200,-61.519913677444734,0.00043639309181204964,0.2492401827755539,8.999103520170147,0.11358947854908406
300,-61.521425077356064,0.0004364809755679335,0.24923079602318418,8.999099726081697,0.11361203281510723
400,-61.52517467369376,0.00043631358938040296,0.24923048264262365,8.999093263223338,0.11360930656475816
500,-61.5242532298515,0.0004361694307778203,0.2492270006024354,8.999090026394896,0.11364091091275443
600,-61.52459765528799,0.00043601724951853243,0.2492232728732793,8.999094427792125,0.11364468236222337
700,-61.53179121251656,0.00043555576440031194,0.24922413649381428,8.999085597980296,0.11365728608031873
800,-61.53315837071335,0.0004354436726417041,0.24921452385918827,8.999080463900215,0.11364505438785341
900,-61.53522268092584,0.00043530878180161485,0.2492199574260837,8.999082364409391,0.11367866811003317
1000,-61.53387303665605,0.00043538978156408364,0.24921051473732844,8.999073327899406,0.1137001629090723
1100,-61.53554784343454,0.0004350894528456338,0.24921231973502822,8.999076537563425,0.11370097680649363
1200,-61.540958435567944,0.00043499618688800816,0.24920524525116314,8.999072011315679,0.11370956494330094
1300,-61.54224632219636,0.00043473590079936875,0.24919957859276076,8.999069136126586,0.11373627986928615
1400,-61.54293683688582,0.0004346340688619339,0.24919690017823884,8.999065472246684,0.11374453391686426
1500,-61.545354758923985,0.00043467145206389166,0.2492002656242815,8.999063877255866,0.11375255856595297
1600,-61.54736190149694,0.000434190563059884,0.2491936935258827,8.999059124139146,0.1137663350709264
1700,-61.54981364394955,0.00043422987637343704,0.24919251531097927,8.999051773704496,0.11378224574062445
1800,-61.55161036506516,0.00043399831147674425,0.2491839421021725,8.999053314437711,0.1137913146632938
1900,-61.54985074578055,0.000433894957842939,0.2491828918430864,8.999051107769526,0.11380861865757262
2000,-61.55283734290317,0.0004337396371516312,0.24918243482449476,8.999039501709357,0.1138255769673316
2100,-61.553946833218575,0.0004337731880505821,0.24917517412170656,8.999044986671283,0.11383848004736963
2200,-61.55712713155088,0.0004334716969920704,0.2491740741113455,8.999032732780885,0.11386312722844869
2300,-61.561457748246504,0.00043330818271374786,0.24917106828787172,8.999034725581831,0.11384561122138925
2400,-61.56160245769898,0.0004330351674630897,0.24916911642839865,8.999033838442541,0.1138933353249093
2500,-61.56152049382065,0.00043316721470748756,0.24916298948840568,8.999025203497022,0.11388865064725806
2600,-61.56763994876835,0.0004328117005178809,0.24916363081532641,8.99902045024784,0.1138919277008399
2700,-61.56984328953511,0.0004327354514906997,0.2491582860929955,8.99902382553847,0.11391174439184633
2800,-61.56762392792541,0.00043273353977344136,0.24915345348097126,8.999021159568736,0.11394017938127089
2900,-61.57116178581108,0.00043263543112533254,0.2491528225859701,8.999013592241441,0.1139401589219849
3000,-61.575956498885496,0.0004324314076331864,0.24915236776897695,8.999011122008888,0.11394485229760808
3100,-61.578342176927364,0.00043207772040031173,0.24914312844038466,8.999011880906819,0.11394940385289384
3200,-61.57820893809941,0.00043205928653119416,0.24914372775798568,8.99900207972334,0.1139806406837078
3300,-61.57882133503432,0.00043184343309493975,0.2491426661169391,8.99900300012531,0.1139837467803024
3400,-61.57870812105591,0.0004316330648093264,0.2491329900873704,8.998994853892807,0.11401429791744391
3500,-61.582135367698484,0.0004314427499057994,0.24912981924792635,8.998997333503036,0.11403078900241857
3600,-61.5861000655605,0.00043135670339866785,0.24912933660063752,8.998993239037269,0.11402155684435579
3700,-61.588624095096414,0.00043146036203621973,0.24912486438331388,8.998985363802774,0.11405028750768505
3800,-61.590908686940914,0.0004310117772095302,0.24912085853618485,8.998985222919895,0.11406810144058414
3900,-61.59326693454768,0.0004311372645217052,0.24912214133990981,8.998976619542187,0.11407202019912381
4000,-61.59364843024066,0.00043069634644594994,0.24911121754221138,8.998973559684371,0.11407000939424235
4100,-61.592395492862266,0.0004305714453845107,0.24911015056431268,8.998974976010059,0.11409808934366793
4200,-61.5938559136114,0.0004307182646545003,0.24911125285050548,8.998965148722457,0.11409102632592903
4300,-61.596566987635455,0.00043062609686630847,0.24910660753947345,8.998968939776358,0.11412211057654816
4400,-61.60056853369902,0.00043015725487399135,0.2491045333454673,8.998959964513304,0.11415303286423176
4500,-61.602822911181036,0.0004302353374533388,0.24910057154848853,8.998957999464933,0.11415559117589298
4600,-61.60642229665572,0.0004301605841383121,0.24909497112989057,8.998958678944987,0.11415614427769179
4700,-61.60826346787483,0.0004297022086139963,0.24909083363815013,8.998948792045102,0.11418727975736533
4800,-61.60989679537943,0.00042963987918848384,0.2490885146020562,8.998954795726705,0.11416663916089528
4900,-61.61247953542372,0.00042971275130301086,0.24908554934611876,8.998947008410246,0.11420826664040401
5000,-61.61366691254206,0.0004296874414788753,0.2490835401199824,8.998945675477573,0.11421688495507822
