milliseconds,V_membrane,n,jm,Ca_er_Ca_equations,Ca_i
0,-61.70569005673057,0.0004225902774323606,0.24891673981189483,8.998779781476351,0.11485728736632346
100,-61.70947239315662,0.0004226087349134957,0.24891296763512305,8.998771685794042,0.11487413360114967
200,-61.7105013608554,0.0004224625525148963,0.24891065857023467,8.99877288892302,0.11486251066679815
300,-61.7110246600392,0.000422079149634837,0.2489038214379894,8.998769214958209,0.11488116303971782
400,-61.71232276322573,0.00042194459176086676,0.24889994325059725,8.998759261401617,0.11490527956465091
500,-61.714020554453356,0.0004219009270676927,0.24889720479909241,8.998762845011283,0.11492156408343299
600,-61.71635356581785,0.00042181278996278657,0.24890201483252658,8.99875299558517,0.1149129301638615
700,-61.71600045957343,0.00042179383963463526,0.2488935351699566,8.99874984367671,0.11494823426217386
800,-61.72128442884569,0.00042170673859682253,0.2488907332461979,8.998750221629308,0.11496383857639063
900,-61.72366471368412,0.0004215656265575392,0.24888539219867778,8.998750064486327,0.11494645814546013
1000,-61.724896617367094,0.000421403071708147,0.24888381049389577,8.998742757566534,0.11498867922469867
1100,-61.725600740850844,0.00042132863869578257,0.24888113746595453,8.998745395886033,0.11497833859995796
1200,-61.72908819543677,0.0004210045441407685,0.24887684038957167,8.998734649475017,0.11498264068401157
1300,-61.7300690379099,0.00042095230981494696,0.24887578071199157,8.998735720524383,0.11499959278905714
1400,-61.732632874402114,0.0004207572059784274,0.24887089210266397,8.998727482000314,0.1150261704296053
1500,-61.731171206871416,0.0004206360242292663,0.24886927948620616,8.998732367159638,0.11502726519187655
1600,-61.73575230927796,0.00042040387551751734,0.24886175701369595,8.998721672100643,0.1150319533394928
1700,-61.73899434371668,0.0004202041363267216,0.2488617287019839,8.998719137187994,0.11505339479766738
1800,-61.7375412591705,0.0004203842543144008,0.24885840006617707,8.99871814676065,0.11506796271268167
1900,-61.73894441797673,0.0004202593553445492,0.2488527515457609,8.998718421853681,0.11508343660357061
2000,-61.74326288384811,0.00041998142538414185,0.2488545616994883,8.998714314655228,0.11510717729737137
2100,-61.74509391436976,0.00041978007543999217,0.24884940719412094,8.998706785105265,0.11510735584298559
2200,-61.74425077216514,0.00041960693042612085,0.2488487484761157,8.998706502660033,0.11510867178187861
2300,-61.74766423379409,0.00041956325850852125,0.248843599723076,8.998704358700875,0.11513333255648212
2400,-61.747659489970346,0.00041943300862081926,0.24883369611673023,8.998695979168675,0.11513269568046365
2500,-61.75047881722084,0.0004194329038428074,0.24883196587470652,8.99869948237266,0.11517277932364067
2600,-61.755122691640416,0.0004191874514825048,0.2488344291862211,8.998695318797935,0.11516589359430715
2700,-61.7553055626747,0.0004192531101749031,0.24882373553510354,8.998685038999277,0.1151830767053881
2800,-61.75926024449697,0.00041896401128239485,0.24882634898306774,8.998687783799685,0.11518770004189254
2900,-61.75713023606444,0.00041875783142761427,0.24881817052826422,8.998678699043472,0.11521197003774034
3000,-61.763042674543286,0.00041878893177712027,0.24881365223764693,8.998681786077748,0.11523313271418628
3100,-61.76211019356745,0.00041843331432251394,0.2488124863387666,8.998673291179106,0.11522119001973695
3200,-61.76449133180085,0.0004184212540578983,0.24881228078141468,8.998675758550883,0.11524280045531016
3300,-61.76318636135242,0.0004181952491284143,0.24881096075139095,8.998665180725387,0.1152464441921007
3400,-61.769940088690525,0.0004181460529094507,0.24880822530850888,8.998670064892336,0.11528186835521527
3500,-61.772196248442675,0.00041809259313042467,0.2488048947030629,8.998662271692485,0.11527793960308225
3600,-61.77222057338631,0.00041807464545702333,0.24879673782380046,8.998658157496779,0.11530185537685872
3700,-61.77399006684351,0.0004179048993605672,0.24879530415368925,8.99865569055106,0.115299712416605
3800,-61.777497060862444,0.0004176644743855737,0.2487863899669555,8.998650806377078,0.11531004404249287
3900,-61.775406772070895,0.0004175556799821225,0.2487911702820176,8.998650010987603,0.11531913349545468
4000,-61.77766149914147,0.00041749264860021915,0.24878771150545456,8.998643395532033,0.11534880094141364
4100,-61.7799760000771,0.00041729732857118606,0.24878242186533084,8.998645195854232,0.11535878833437936
4200,-61.783865669496485,0.0004169330419068151,0.24877452566608796,8.998639560253979,0.11538429224170367
4300,-61.78326230953255,0.00041682989210101146,0.24876996364383097,8.99863907927448,0.11536369615201185
4400,-61.783407402561274,0.00041667217528555515,0.24876587776172612,8.99863215764254,0.11539046307884863
4500,-61.78984648091141,0.00041656914291090814,0.2487709109663924,8.998630395765462,0.11540994749066281
4600,-61.78710920117924,0.0004165686006954524,0.24876473679873037,8.998626788262834,0.11540680895603966
4700,-61.78891835388182,0.00041646297052813885,0.24875747925032646,8.998627630172653,0.11542372754720813
4800,-61.79512993173621,0.00041654224057495356,0.2487579970596371,8.998624230442237,0.11544628482025308
4900,-61.79465547896478,0.00041642066551376045,0.24875214631855166,8.998616713366927,0.11545217988701788
5000,-61.79623136602734,0.00041608333714503545,0.24874673140087086,8.998616402885798,0.1154775485738267
