milliseconds,V_membrane,n,jm,Ca_er_Ca_equations,Ca_i
0,-61.88489034580412,0.00040968702174533995,0.24857979128305688,8.99845577766788,0.11607429093320121
100,-61.885489758208244,0.00040978500268650897,0.24857636434234362,8.998446003086004,0.11608129615359022
200,-61.890494536029266,0.00040970289471205636,0.24856843429187453,8.998448625758733,0.11608485924380725
300,-61.888779789509236,0.0004096124360508265,0.2485720694856689,8.998440115954997,0.11611411949588303
400,-61.89425019325344,0.00040935540120956847,0.24856607868033462,8.99843747906905,0.11610700276762673
500,-61.89338678557447,0.00040914499771055465,0.2485617945766704,8.998432924887156,0.11614064983451806
600,-61.89616195836529,0.0004089072127994406,0.2485580568210335,8.998436532717331,0.11611918552786211
700,-61.899924613977475,0.0004091388113476741,0.24855536520598587,8.998433134686236,0.11613172818411134
800,-61.898150656676826,0.0004089007912842999,0.24854811159691645,8.99842581486545,0.11617555492557347
900,-61.900970294952415,0.00040860128668878477,0.24854461334239095,8.99842625274178,0.11617419808574717
1000,-61.90433348446684,0.00040856731132768177,0.2485471551800254,8.99841913158253,0.11619207183358037
1100,-61.90411405150616,0.00040852061541621067,0.24854368488697184,8.99841938917058,0.11620312070265947
1200,-61.904606963432435,0.00040840259459779704,0.248537029773042,8.99841676091871,0.116202199089949
1300,-61.90980524407253,0.00040818015208859195,0.24853271948785763,8.99841110796248,0.11623395059004726
1400,-61.90856403458414,0.000408082924704828,0.24853542909693735,8.998408651013193,0.11622413669764496
1500,-61.91263872081835,0.00040786022356298194,0.2485280236382223,8.998409765696968,0.11625302323620694
1600,-61.91355345542415,0.0004079523389971406,0.24852130813741505,8.998400107820482,0.11625878636739723
1700,-61.91398655019702,0.00040757368696363663,0.2485193408295097,8.998401357230478,0.11625678299538698
1800,-61.91770003154866,0.0004075821303369551,0.24851919481872733,8.998392410898063,0.11627654790740878
1900,-61.91643590681849,0.00040754748875915686,0.24851139060254024,8.998387646015724,0.11627668159341993
2000,-61.91944640884406,0.00040749966143498856,0.24851338863156394,8.998392764347157,0.11631044674761108
2100,-61.92114692931018,0.00040714933624236917,0.2485084980878083,8.998386824119553,0.11630578435300716
2200,-61.923167604242245,0.00040709243904179284,0.2485000563015017,8.998384473298698,0.11631719886254901
2300,-61.92631322751873,0.0004069545606776742,0.24849689175665965,8.998375511270535,0.11633633586975246
2400,-61.92641583714212,0.0004067507652210534,0.24849494486440876,8.998378459032102,0.11634369581668505
2500,-61.928160216409715,0.00040666698513081045,0.2484873895092581,8.998370741620624,0.1163632605422587
2600,-61.93201521513029,0.0004066744142537078,0.24849041028294214,8.998373155630494,0.1163748808589988
2700,-61.93405353698276,0.0004064011054257891,0.24848394227120915,8.998365953182415,0.11639322102334806
2800,-61.93363222560827,0.00040656422397081866,0.24848506826596836,8.99836803497711,0.11640696664208158
2900,-61.937835294689606,0.00040639757790594057,0.24847993456885237,8.998359643871924,0.11639592988275466
3000,-61.939080036678206,0.0004061536467677715,0.2484727662965747,8.998356388072263,0.11643327284112732
3100,-61.94085284535816,0.0004060482527003495,0.24847001262831134,8.998353809966263,0.11642685686412592
3200,-61.939789853175995,0.00040592233771530973,0.24846814570995765,8.99835180346272,0.1164507678793637
3300,-61.943002020344586,0.0004059099235183722,0.24846066033255695,8.998343424155703,0.11643843030469266
3400,-61.94290835157932,0.000405524748648749,0.24845958678149319,8.998343956274898,0.11644811310639054
3500,-61.94775972878508,0.00040559245277086754,0.24846221064599633,8.998342057360418,0.11648004598892198
3600,-61.94558226125616,0.0004053164523334033,0.2484499491089184,8.998337186209723,0.11647723815153821
3700,-61.94819277105723,0.0004054975772331416,0.24845034330468563,8.998335514924824,0.11650599951083479
3800,-61.95293943087862,0.0004052175215873572,0.24844388493140213,8.99833504574528,0.11650860212666748
3900,-61.950832539887166,0.00040497992644684646,0.24844213829610545,8.998330006126363,0.11650942279916159
4000,-61.95515309240842,0.00040481289497765774,0.24843689858242216,8.998327429077927,0.1165349509738729
4100,-61.95514255952581,0.00040505176771463787,0.2484324832954256,8.998326977243215,0.11653250643967132
4200,-61.957515147931375,0.0004048390427593578,0.24843684407543065,8.998316294284288,0.11657034988453208
4300,-61.96056550347691,0.00040464349548424065,0.2484293812288583,8.998313515998538,0.11657651753364519
4400,-61.95926995846211,0.00040449729030428156,0.2484259967036785,8.998312219233206,0.11658517501241485
4500,-61.960871222112985,0.0004042497337816572,0.2484248994017947,8.998313297162769,0.11658380203358089
4600,-61.96661660942831,0.00040418917272935215,0.24841883600370146,8.998303330830298,0.11659013643127487
4700,-61.967887780380664,0.0004042640468630196,0.24841749906837,8.998304469934093,0.11663347314186227
4800,-61.96645923822801,0.00040413432612607694,0.24841315458818583,8.998303090382432,0.11664104787305149
4900,-61.96905367586442,0.0004038671876485731,0.24840846728636212,8.998298691360485,0.11662172153812031
5000,-61.969186327229856,0.0004038655019522218,0.24840197771072764,8.9982905302282,0.11663349152046043
