milliseconds,EC,Z,A,Y
0,999.9932898873536,-0.0016840766930699825,0.4431159401621273,0.36700823287264506
100,999.8156657284048,0.07773638022306682,0.5712574513480202,0.4711411285274667
200,999.6437384478082,0.07208475737196852,0.703674321467323,0.6791049478104322
300,999.4443204957101,0.07604211394076477,0.7905307042389496,0.84105875943694
400,999.3073881901481,0.08411015736106478,0.9349701715095932,0.9521629085551009
500,999.1023733462804,0.08792304462317346,1.0257742072177192,1.127188645073933
600,998.9440076624629,0.09820693448941677,1.118524444295927,1.2687782463257329
700,998.833605231059,0.08831235514394122,1.190713096826577,1.4680236124344872
800,998.6682956667808,0.10055897663369068,1.330876693514704,1.6016338626687234
900,998.4991947256643,0.1126607862542536,1.4155348249379645,1.7226507855126498
1000,998.3746138327484,0.11341422054087277,1.5053004211708887,1.8501062956250476
1100,998.259719631677,0.1248024789802997,1.5748894564887044,2.0335017275515095
1200,998.0967359329419,0.12488104736943795,1.6271930119566973,2.157007018703583
1300,997.9987634468364,0.13025599055434048,1.675876998763331,2.267358047466949
1400,997.8424251771413,0.1319158809935475,1.6943643694258748,2.3815034920822966
1500,997.7513043275726,0.13601068256953447,1.7497286874808942,2.4691961091574566
1600,997.6658242475573,0.16682365612513886,1.7337849786117265,2.576568306584694
1700,997.5752833523901,0.21220164592975713,1.5978098324369883,2.543768124661346
1800,997.8606316124956,0.9167981338984308,0.2589907068297515,1.5928435214495076
1900,998.4088216739062,0.5833628727294158,0.13477763861782655,1.3445333659485337
2000,998.5821204432068,0.30600265655146996,0.16530580195891212,1.4214491772527127
2100,998.6489822477527,0.25763694425233225,0.26309892512932254,1.4612325906206916
2200,998.7300820131545,0.46911486625319243,0.19278605253262054,1.143573610321205
2300,998.9650986258299,0.38924802863472,0.19186006325233348,1.0154100662760028
2400,998.9934571681493,0.3074822871051492,0.21126285149549184,1.0368525754451299
2500,999.1074150651581,0.3842254356707531,0.193071873544014,0.9099631636232006
2600,999.2339418426825,0.39299781812860257,0.206033311451707,0.7305106662930847
2700,999.3378426216718,0.30662447634140644,0.21779488296824692,0.7488329335903635
2800,999.3869744419396,0.2627352988629172,0.257702414546181,0.7146651306651925
2900,999.3723389183477,0.2139598925619443,0.3010177291484074,0.7652912236906829
3000,999.2609682076145,0.09088724360433206,0.39274471048719767,1.0279970518043662
3100,999.0848005463438,0.08106561973948984,0.538762443768289,1.186892519777956
3200,998.956553864401,0.09806495747527562,0.6517119452920794,1.3482510261809915
3300,998.7670890321629,0.09732592125060106,0.7502189547476913,1.470855285215003
3400,998.611478784493,0.10155845172428657,0.8688975406221671,1.6128797339306877
3500,998.4915003323819,0.11278653454861043,0.9769885092818376,1.7755351464726783
3600,998.3738330138374,0.10917160733507457,1.021908837445846,1.9014142430228314
3700,998.244953113599,0.12390936723440112,1.15633398955554,2.0549387700160398
3800,998.1098815876579,0.12015516719956355,1.18372008801853,2.1811480185235954
3900,997.9813387618177,0.1329853597343767,1.2658995841214733,2.254894493392576
4000,997.8461968324518,0.12931621684293093,1.3066921183615177,2.392692270681507
4100,997.7224562917536,0.14688525518904552,1.3404920365567237,2.455847343478983
4200,997.6598900865778,0.16066513585383888,1.3593350671213358,2.5695879993712434
4300,997.587830797898,0.2603336230002321,1.202213370773454,2.4828283274964336
4400,997.9967404184008,0.9030078241557906,0.18913104998088717,1.4652831519149272
4500,998.4611105905799,0.4876493238236156,0.12199543740452809,1.4185006429626335
4600,998.564508773322,0.2864760968955498,0.16421526652371274,1.498501227281075
4700,998.5974498083029,0.33122487344787915,0.2515102135849932,1.4239150680196366
4800,998.7749443067339,0.44717140300112324,0.18498756877166167,1.1658404980531474
4900,998.9270216112465,0.34122028227643475,0.17981588794888398,1.0892792023560773
5000,998.9751193144276,0.3425328761859803,0.19333384825009137,1.048104129732964
