milliseconds,EC,Z,A,Y
0,999.9852392412697,-0.0011487864233930799,0.4424996914108233,0.3722554432443321
100,999.78221865049,0.06958247425792487,0.5742386698630576,0.5080836605491468
200,999.6123197142847,0.07777117927303322,0.6618921230631576,0.6646250777475766
300,999.4749002191717,0.08294767547311105,0.7924831528637678,0.7955877547043706
400,999.3011265674056,0.08863195374727052,0.881627218440899,0.962331293373003
500,999.1033707401206,0.0881998479359362,0.991454789807868,1.1657911200006679
600,998.9564218328518,0.09954829990062841,1.097365741429234,1.277592187801755
700,998.7864274713011,0.09054100648760453,1.2053946096113453,1.4377017175420366
800,998.6506259545731,0.10226857240894512,1.3365938546144733,1.5852923556616478
900,998.4966654194518,0.1038365658339309,1.3795994250470398,1.7568135536986094
1000,998.3797356729278,0.10596502952063674,1.4645420446813056,1.8985031567294293
1100,998.2518192429213,0.10626965194595077,1.5507470645120631,1.999457216919101
1200,998.0837361063659,0.12711958680991278,1.6164404880442043,2.159516271376992
1300,997.9757183694207,0.12099838932735422,1.6595607355523525,2.2383240848153987
1400,997.8354104737,0.13216705051117494,1.7147454453410542,2.3873934208554406
1500,997.7488917347423,0.14160334302523533,1.7228695685110336,2.4667192540649996
1600,997.6704112228749,0.16270786883747176,1.7276651604470497,2.557415147712863
1700,997.5634497910012,0.21150343470714844,1.5999332374027924,2.578254884394484
1800,997.9027854413254,0.9207933850339737,0.24088053590431097,1.5769178736604506
1900,998.4645959187703,0.5956019153275429,0.17010326267203174,1.3345920848753021
2000,998.595044134371,0.30864487582477956,0.1550872354505657,1.4230934178365708
2100,998.6269009926199,0.26274584026493425,0.2167256979990963,1.427251178980253
2200,998.7634164574338,0.4723203008841206,0.21499991469757654,1.1121997398224863
2300,998.9326367265375,0.37834715583509676,0.19451538452483277,1.0480747987959573
2400,999.0395104626492,0.2924738524874138,0.19400960402715367,1.06192435677696
2500,999.0958020111129,0.3832600423497295,0.2372406817079557,0.8908663383956809
2600,999.2565186566887,0.3895443618240756,0.17807757573473118,0.7220616892700537
2700,999.3544582940187,0.2895876798174101,0.20102888676513628,0.7389321129696134
2800,999.3638450824083,0.2656407251191614,0.24875370742179898,0.7228492742780019
2900,999.3281134502372,0.22885364296213737,0.2977250852876896,0.7807875251574989
3000,999.2705631518082,0.10274886633896561,0.39561696172141897,0.9874048280559538
3100,999.0836172054982,0.09211513563387327,0.5033270435103532,1.1585046260968492
3200,998.9372525993886,0.0957568406577798,0.6381022942817867,1.3264972487258986
3300,998.7841415244934,0.08923818786652886,0.7459932393865504,1.451396708279815
3400,998.6076551289317,0.10260968020990299,0.8433499481941422,1.6202681473949212
3500,998.5222082681158,0.11279113110759016,0.9313049374915634,1.791970193258004
3600,998.3374506122012,0.11611270313084826,1.0643174584261306,1.9043645011428658
3700,998.2160345645718,0.10720383912167614,1.156284020738194,2.0010468642753554
3800,998.074716818227,0.12353048489552894,1.1831342890683676,2.1781977342432786
3900,997.945246787675,0.130422683143697,1.270915908179442,2.2964218939589176
4000,997.8619348791386,0.13787668878955261,1.344737049368252,2.3947839716813117
4100,997.7313618133355,0.1429993181589364,1.3436098506485437,2.4593916330972596
4200,997.660744119649,0.1615026286210191,1.364749498651959,2.5368625937689786
4300,997.5659230258703,0.269060294766176,1.1814879558725326,2.504832083891734
4400,998.0034549300887,0.890697096938062,0.19351185917983071,1.5060197009776126
4500,998.4523036743258,0.49577591184391545,0.12494463836766345,1.4126737821788284
4600,998.558087734494,0.2968010946382181,0.17434899992909533,1.4928939982245943
4700,998.5934298116304,0.3330864553271479,0.21495291194360758,1.403222310109189
4800,998.7773385887581,0.4403863833850022,0.1694757903988021,1.1501842814507857
4900,998.9440340575358,0.3320638688891079,0.15964079067008555,1.0948667111818642
5000,998.9852045418431,0.3291759338931253,0.2365311451885644,1.0313734163775519
