milliseconds,x1,x,c0,z0,z1,z2,w0,w1,u,i,ix,ixp,y,c,totalCyclin
0,1.4242576307263282,-0.06292792587793292,200.0,-1.6672683640671007,1.181900014040884,-0.5180506116048155,0.008219222118244,-0.05458352744121151,0.0013381441029033413,0.0,0.0,0.0,0.62070722933584,0.9985323190009788,0.7056697125981042
100,11.456540513539295,-0.08561756656018388,200.0,10.940389675629858,0.7185809055094625,1.1318523514065524,0.9285914088630555,0.23862000943489625,0.0030456183756019987,0.0,0.0,0.0,16.269616893869987,0.9457765261221294,25.57388378202375
200,20.87419203880694,0.28426349999697004,200.0,16.37300923657026,-0.28417694744499417,0.3854453516786754,1.8723540805197099,-0.17033831516936146,0.003929846541295724,0.0,0.0,0.0,24.33872522048798,0.8984422314998596,44.412316781628846
300,26.62864231031207,0.317878869759308,200.0,24.062987214149366,0.4723061014194434,-0.10536282715982971,2.664493529539536,0.07147794654895195,-0.0012536522665333532,0.0,0.0,0.0,33.796842502785644,0.8654712462583285,62.32843651446305
400,32.543814464069655,-0.11549058794163286,200.0,31.005931670108332,1.8418686068545373,0.41046434141623195,3.0989452028359135,-0.19632709112283397,-9.065026184068883e-05,0.0,0.0,0.0,39.37632049315265,0.8439368713428393,70.55147882543027
500,34.69629414647695,0.16522873397222199,200.0,39.71014115773346,-0.08136745417251412,0.35191040598584494,3.8428826757686854,0.25552970897691984,-0.0029915613117391256,0.0,0.0,0.0,45.31171309827042,0.8220210699088943,78.63238986005057
600,39.744327102923,-0.5000382378422118,200.0,44.56273087867418,0.5050799155514388,-2.055293607095116,4.51526077707381,-0.0649254312098205,-0.0003113503640693689,0.0,0.0,0.0,46.74394494276843,0.8062681216021849,87.80233557787334
700,39.60475968548743,0.8801240810693096,200.0,47.39838965988706,2.3017336981623533,0.0934540911897634,4.99498333287223,0.17185799851450576,0.001954437091981544,0.0,0.0,0.0,52.769548399751244,0.8015319879680923,92.33748321555726
800,40.19654422233483,0.9037087759369575,200.0,53.20485104980149,2.6825213930158522,-0.6064800559580155,5.197311379312012,0.2762606654380988,0.0023006828557073115,0.0,0.0,0.0,54.64014157413838,0.7945592805055633,95.00073287937452
900,42.90198939659617,0.6154374640164595,200.0,57.39161651279352,2.2193162229195447,1.379422572495458,5.7906273602685685,0.029968696924358523,0.0018500250056348116,0.0,0.0,0.0,54.59468706671929,0.7841162152688541,97.27133577758113
1000,43.11128328483193,-0.4002239382505367,200.0,60.313955903752955,1.8975164614348605,0.1451237860188691,5.98652745215603,0.04640574350463378,-0.001239387694783198,0.0,0.0,0.0,55.69981848785353,0.7790748537782091,101.43429354710155
1100,42.35814011279346,0.48424225115272806,200.0,63.370146817903624,3.3950100104847465,1.9180505742996454,6.344768663394164,0.37940696644923366,0.00010958946899826199,0.0,0.0,0.0,56.40485896968585,0.7823303019330126,98.19812702911996
1200,43.4161158574581,0.7414509419376386,200.0,66.69597641528264,4.953923187011917,0.8687109694492222,6.410497244674716,0.677186803899359,-0.0027827209035900637,0.0,0.0,0.0,56.65848042193887,0.7719182375203234,100.52402518922293
1300,42.453094613633816,1.2926156073453905,200.0,65.1118884319597,6.0499399392912165,2.2990970794204557,6.744951955291561,0.8382576315857377,0.0030033393542096857,0.0,0.0,0.0,58.23659340647919,0.7746359593153039,101.06135300640484
1400,43.58246749162768,1.3295126054924173,200.0,66.19118597011418,8.236370029774818,-1.4255162468060854,6.833491785875804,0.9291436132893317,0.003640244689143948,0.0,0.0,0.0,55.257710469623916,0.7734987403555968,103.60207095602148
1500,42.172009439738545,2.382684654014027,200.0,65.06281482002987,11.80278451902039,0.8733589731209224,6.65280816284348,1.210135626478789,-0.0010383449665746646,0.0,0.0,0.0,57.36834373205808,0.7734728426207118,103.71642680878134
1600,38.852722574592164,7.840520473227588,200.0,55.25801849351588,20.146024492458505,5.708770875068027,5.814438669400538,2.154109183165434,0.004650479257059259,0.0,0.0,0.0,52.07318527352567,0.770115369628067,100.17950116989834
1700,22.550770476284058,25.010414327146687,200.0,28.02273795116117,26.677258675577143,26.50609190033766,3.2810234495946973,5.134014900374152,0.006278298675470171,0.0,0.0,0.0,39.39185444087304,0.7601599508039787,89.063330870287
1800,9.350349819426045,37.53577820839867,200.0,7.914091669558877,20.0098516108938,55.02545447285174,1.879738717702625,6.341164907999376,0.0087944684488711,0.0,0.0,0.0,23.65717541609132,0.7712119151562089,68.47993432884532
1900,6.846694139083197,30.62879302981228,200.0,10.053189110449276,18.42891456854919,56.69251944568838,2.276679559011293,6.270389225370403,0.014097426744024595,0.0,0.0,0.0,16.93882501464198,0.8149748333222043,54.519499896077704
2000,6.139807611537361,25.420643026955833,200.0,12.387214375799893,22.734237807125485,55.180624854065194,2.5367068066211598,5.841106166814959,0.019759846255418347,0.0,0.0,0.0,16.83780821604922,0.8407782975661605,47.19066591488489
2100,5.8927308102389375,23.00434924086343,200.0,12.959012886653175,23.307280618201915,49.82155836606791,2.96432301667695,5.9747018481598175,0.01933651418994006,0.0,0.0,0.0,14.562323088362833,0.8580317725840143,41.02204380165708
2200,5.342597394327712,20.62049390927215,200.0,15.201202668062468,24.250492752056132,51.25197416149234,2.892341439110969,6.107707550364084,0.025389871191018668,0.0,0.0,0.0,16.486665000083494,0.8685276536988088,44.418857879722566
2300,7.47195715984663,21.627159749137014,200.0,16.307679997714228,24.469936478672757,49.43246864019275,2.9995671392072962,5.9786479750203565,0.03141084643638692,0.0,0.0,0.0,14.755780565670884,0.8709139531204332,41.95292489968288
