milliseconds,x1,x,c0,z0,z1,z2,w0,w1,u,i,ix,ixp,y,c,totalCyclin
0,0.43693005596292134,-0.2590866511559733,200.0,0.6261865440970624,-0.985844182669865,0.8919366630873087,-0.020449017991971914,0.05015739854948006,0.001102839172292422,0.0,0.0,0.0,1.6759335488164893,0.9996501318866887,1.937005715078047
100,12.064908441802531,0.24848394451751327,200.0,8.948571732543863,-0.912426950139,-1.168287801385521,0.9708303938490663,0.10960876517425619,0.004191377114296898,0.0,0.0,0.0,15.1640358536786,0.9452496266442183,25.78444447417271
200,21.403816373694383,0.24950381584706538,200.0,19.466720582666465,0.6195308595891003,-0.7761065815393079,1.8915925889348912,-0.1836505764628524,-0.00235193737021347,0.0,0.0,0.0,25.40117749559856,0.8951479216928286,45.925814249647175
300,26.28468867214141,-0.7008138418803647,200.0,25.629445884266318,0.3174037972414031,1.5490886308959786,2.539422010236302,0.05527474168890548,-0.00045239370412340665,0.0,0.0,0.0,31.86040446227819,0.8612155814499506,58.90737926702655
400,31.52926625208474,-0.5484468433304706,200.0,32.099506889859576,1.5982834407777484,1.664886668340355,3.1194259162274114,0.2841105183253835,-0.0005896741967792179,0.0,0.0,0.0,40.22118808720276,0.8389508108494318,72.61067838907346
500,36.17359695760099,-0.4028762904527482,200.0,40.02797959496361,1.9248670046385448,-0.24252047926151407,3.956958115275082,0.0825955072638899,0.0020235863720918577,0.0,0.0,0.0,46.34749754278368,0.8201445074350305,80.00868298796999
600,36.79317109885063,-0.39526675861310845,200.0,44.79330254679976,0.3338215279251092,1.617112083439571,4.28387370371088,-0.03677799437791954,-0.002388996201030605,0.0,0.0,0.0,47.322327552417406,0.8028280794568609,86.42683330745845
700,40.163223712110906,1.1088948867115576,200.0,48.31084545227285,1.0184302600886856,-1.7306671515710936,4.900137476321108,0.07005188921312881,-0.0007036102902890604,0.0,0.0,0.0,52.056520560044,0.7971023584854702,92.48436586024049
800,40.30504118168788,-0.5171376309229394,200.0,54.12503522845536,2.639260895438506,0.2161122760861344,5.298719815644148,0.2327379815798507,0.002010186455504434,0.0,0.0,0.0,52.15526629403259,0.7950584136639696,93.55765004752172
900,43.77921096777825,0.11744085339769428,200.0,56.56186137547252,3.45061875790606,1.778783656593907,5.775473188114908,0.2602244688194191,0.0017034713393785867,0.0,0.0,0.0,53.895525927228924,0.7844469463511978,95.11033833745694
1000,42.491986550062116,-0.20078671198164977,200.0,59.491120630486236,2.2969686937555087,-1.7753714528002036,6.060678393332859,0.4280058308864231,-0.003773960315728697,0.0,0.0,0.0,57.490002808578524,0.786362533789613,97.91071652049033
