milliseconds,cytoplasm_Foxo1_Pa0_pUb0,nucleus_Foxo1_Pa0_pUb0,dnabound_Foxo1_Pa0_pUb0,cytoplasm_Foxo1_Pa0_pUb1,nucleus_Foxo1_Pa0_pUb1,dnabound_Foxo1_Pa0_pUb1,cytoplasm_Foxo1_Pa1_pUb0,nucleus_Foxo1_Pa1_pUb0,dnabound_Foxo1_Pa1_pUb0,cytoplasm_Foxo1_Pa1_pUb1,nucleus_Foxo1_Pa1_pUb1,dnabound_Foxo1_Pa1_pUb1,nucleus_RNA_Inr,cytoplasm_RNA_Inr,cytoplasm_Inr,nucleus_RNA_Sod2,cytoplasm_RNA_Sod2,cytoplasm_Sod2,E2F1,Akt,SGK,CDK2,AMPK,IKKb,JNK,PP2A,CBPP300,SIRT1,E3,USP7,SCF,Proteasome
2200,14908777123378.371,98535031119531.61,126497335530334.97,57402764109.209694,326840967987.343,389032017175.34033,37306766942134.516,115203705030418.64,188173012555982.97,193729832128.82227,476400664734.2743,801581536207.7466,26668650563173.723,25946479090.900276,28847009770.1712,25364325477453.7,26011133813.24132,23949007698.611774,6060606060606.06,1515151515151520.0,0.0,0.0,0.0,0.0,0.0,606060606060606.0,0.0,0.0,0.0,60606060606060.6,60606060606060.6,0.0
2300,14586893557301.44,98138215164393.36,129619959248148.06,58985590141.22749,334091666326.1452,448537812208.94836,37829444736030.516,116599475807872.52,198154550075704.3,195061408543.5718,537246340272.99194,873340706695.6012,29120826359724.996,27880618059.927597,27910271557.664772,27396720277798.285,28062291126.134323,27512126240.547638,6060606060606.06,1515151515151520.0,0.0,0.0,0.0,0.0,0.0,606060606060606.0,0.0,0.0,0.0,60606060606060.6,60606060606060.6,0.0
2400,14006582171484.145,97576146200372.84,133100857489988.83,62935296565.69529,353444660438.21893,456254093425.57886,37928457529625.07,115811624059803.66,200350209740761.62,208806045719.9468,566102430429.6285,938872711749.0463,30602246523294.47,31614304948.287743,37904437931.52565,28792922848587.887,31264240204.59817,31155290606.319477,6060606060606.06,1515151515151520.0,0.0,0.0,0.0,0.0,0.0,606060606060606.0,0.0,0.0,0.0,60606060606060.6,60606060606060.6,0.0
2500,13667520445873.926,96160708245892.4,138319638414458.06,65860902401.98048,363687203051.5013,494393622000.74524,37961589543044.71,118468357767499.19,215269252443805.94,219303229853.95532,571670344629.9927,1035159055010.907,32425069071723.426,33542386566.630623,36676817140.754486,32577713340875.113,32732167031.3834,41976874971.43511,6060606060606.06,1515151515151520.0,0.0,0.0,0.0,0.0,0.0,606060606060606.0,0.0,0.0,0.0,60606060606060.6,60606060606060.6,0.0
2600,14328493731756.125,96288271255902.16,144233692610115.53,67124521300.03593,391939659118.0301,539548365500.0451,37801740887354.94,119021320900755.33,226323521325509.12,217860237697.47665,628196431826.9629,1154696611206.396,34157979277686.598,35696359044.83998,40840325542.45052,33919358969479.504,36987929018.391945,43230428159.79311,6060606060606.06,1515151515151520.0,0.0,0.0,0.0,0.0,0.0,606060606060606.0,0.0,0.0,0.0,60606060606060.6,60606060606060.6,0.0
2700,13728370909997.627,96717245160296.61,144361904567364.53,70709018470.68718,416551782464.8587,628024991397.1018,37656761535544.2,118703390977596.48,236488177044025.62,227935338717.54126,633653338316.648,1257101201254.8196,34914099551013.24,39139526514.576775,50792868801.69647,36688384603756.63,39368270018.95099,48793420221.0995,6060606060606.06,1515151515151520.0,0.0,0.0,0.0,0.0,0.0,606060606060606.0,0.0,0.0,0.0,60606060606060.6,60606060606060.6,0.0
2800,14256525888168.08,96711742431917.88,146445584819706.5,73282630788.55412,431216184678.6907,637178282126.0281,37224053707372.984,119589389883355.86,242495048304877.28,242885031899.34775,648384090464.0969,1351792665587.4976,37663152450630.57,39943160020.54799,53668353822.25139,39204321834957.5,40139613087.26457,49651082110.395935,6060606060606.06,1515151515151520.0,0.0,0.0,0.0,0.0,0.0,606060606060606.0,0.0,0.0,0.0,60606060606060.6,60606060606060.6,0.0
2900,13184132324315.994,95696362663542.62,151226716839418.97,77888235655.69006,473428762179.477,702688977551.1257,37220588864384.88,120609514743295.53,261892905077727.4,245100208216.66953,713099358236.6725,1452218799391.5515,39906277913938.555,44056850396.853905,55181480298.20793,40474614528824.38,42922857359.10224,57007989967.70708,6060606060606.06,1515151515151520.0,0.0,0.0,0.0,0.0,0.0,606060606060606.0,0.0,0.0,0.0,60606060606060.6,60606060606060.6,0.0
3000,14151725785938.432,94966620619568.94,158734979510106.84,81073836944.58331,477249685231.1157,762012635901.7698,37709145022040.445,122531529012073.83,277568211214282.47,263357401290.68228,736897022689.2047,1616493469205.4504,42835351885084.97,47291246284.203896,63638181674.31621,42239693155867.01,45876486500.813774,66541040913.528984,6060606060606.06,1515151515151520.0,0.0,0.0,0.0,0.0,0.0,606060606060606.0,0.0,0.0,0.0,60606060606060.6,60606060606060.6,0.0
3100,13291819823147.307,94689665752110.97,158907735602927.72,81461373309.67825,489711858473.90265,780045419741.3623,37186650829395.92,120902272182531.08,280508318525994.72,265164496386.1377,755679090762.128,1789271746162.5137,45428804603122.06,49216317316.86914,69020913730.40433,44467607278735.734,47468072165.07073,70200820470.34015,6060606060606.06,1515151515151520.0,0.0,0.0,0.0,0.0,0.0,606060606060606.0,0.0,0.0,0.0,60606060606060.6,60606060606060.6,0.0
3200,13169426732709.467,95269642715527.47,167904948063899.94,87249933336.26707,515346356603.9024,841920866881.5881,37703804199329.54,122419759097562.19,294340248753058.1,274476546009.59393,791541215579.4176,1775270302767.5146,47654887892630.16,51249171544.19418,79017918772.23961,48516353756259.99,52280091435.87968,76558117159.82867,6060606060606.06,1515151515151520.0,0.0,0.0,0.0,0.0,0.0,606060606060606.0,0.0,0.0,0.0,60606060606060.6,60606060606060.6,0.0
3300,13286306854333.906,95860291922894.12,169733659545393.6,87633812310.45558,553770045931.1078,946493852263.627,37685646115947.73,124051727186556.58,302522532753827.7,287149953157.2476,815098686091.0643,2025356083620.025,50974029931462.4,55106232930.056244,80075148180.16241,49946781736050.64,54552913573.99513,82005706437.7428,6060606060606.06,1515151515151520.0,0.0,0.0,0.0,0.0,0.0,606060606060606.0,0.0,0.0,0.0,60606060606060.6,60606060606060.6,0.0
3400,13265659536944.166,94276860281136.9,171186664227507.72,90974510973.88023,570443569362.7732,1000613726400.3894,37106189213323.05,123905211281722.73,314015721636473.7,297584351149.02,841879209537.9222,2160805766001.8518,50906428523718.43,55481863683.18783,90509517068.01605,52867821802842.03,55850630375.93581,89528715423.11284,6060606060606.06,1515151515151520.0,0.0,0.0,0.0,0.0,0.0,606060606060606.0,0.0,0.0,0.0,60606060606060.6,60606060606060.6,0.0
3500,13795712010435.418,95071782954063.84,174512761683876.25,93704535246.3115,574363239048.3735,1003749116378.8696,37148055938477.76,124296970160179.5,326927814999685.9,311029495809.55444,899897942448.1359,2233696028541.8,55210264379127.29,59629510842.522484,94905227740.58748,54685972421148.48,60624023631.78428,99199790618.66898,6060606060606.06,1515151515151520.0,0.0,0.0,0.0,0.0,0.0,606060606060606.0,0.0,0.0,0.0,60606060606060.6,60606060606060.6,0.0
3600,13875382766009.873,95496676576334.31,181018313450979.8,96437986570.92734,608050124760.6703,1063678142718.04,36802208036877.766,125254864547145.67,333192209243858.6,307493762931.58936,929813469634.083,2432746983331.746,56952052827080.98,60989760351.58914,105818222292.48122,56045944559235.52,61651264827.2939,101647387468.22675,6060606060606.06,1515151515151520.0,0.0,0.0,0.0,0.0,0.0,606060606060606.0,0.0,0.0,0.0,60606060606060.6,60606060606060.6,0.0
3700,12814672043883.986,95107931693297.77,180832535130723.56,101350655424.30354,641644476639.4541,1160564323972.8354,36826457868459.92,123625566660335.45,341610471918568.4,327498369389.5164,962527457410.213,2490226823264.338,58306993357074.02,65201605402.97454,111537937381.64265,58350733984441.39,64213349274.459114,110682294553.15466,6060606060606.06,1515151515151520.0,0.0,0.0,0.0,0.0,0.0,606060606060606.0,0.0,0.0,0.0,60606060606060.6,60606060606060.6,0.0
3800,13393899280131.217,94133928838384.95,185020623179415.94,105880824447.05913,650942180069.8594,1220932642248.7275,36725412432661.55,124990169779619.38,342937402408298.1,328581421324.6216,970183259445.5627,2653253729440.7827,63111401929173.1,68148682451.039925,121839253371.7797,61344136425008.84,69006491749.77579,119367167033.89372,6060606060606.06,1515151515151520.0,0.0,0.0,0.0,0.0,0.0,606060606060606.0,0.0,0.0,0.0,60606060606060.6,60606060606060.6,0.0
3900,13097653117186.406,94117430072403.06,192956121758404.03,107340678254.32501,677417193219.494,1322998524707.9324,36698963707217.98,124335280282982.78,364596293490469.0,345788017583.15436,1006533446370.8759,2839321034729.572,63622550941502.43,70281246156.25612,129876252062.71007,63695732394163.66,71471749847.03368,126285151223.35701,6060606060606.06,1515151515151520.0,0.0,0.0,0.0,0.0,0.0,606060606060606.0,0.0,0.0,0.0,60606060606060.6,60606060606060.6,0.0
4000,12959496716974.66,94348140663233.47,195810823760147.56,108708073368.17328,701132347815.5094,1330905699244.8137,36985741205435.68,126885503997941.8,364721997333576.8,343313692986.50385,1050163842440.3042,2994289851611.789,65689625564945.68,72465531140.11821,139765902252.19122,67300975934840.65,74671888720.50482,133984972787.53226,6060606060606.06,1515151515151520.0,0.0,0.0,0.0,0.0,0.0,606060606060606.0,0.0,0.0,0.0,60606060606060.6,60606060606060.6,0.0
4100,13674140795092.705,94743376555224.1,200146065502016.8,115050108455.42511,717836722103.6074,1447594354753.58,36808646549020.17,124286988763789.23,380317609012953.75,359890633866.44434,1067253251601.2297,3201021305252.266,70046040693399.7,75731902098.59265,144340938412.77448,68320574062634.15,75577342914.83687,143866461819.44016,6060606060606.06,1515151515151520.0,0.0,0.0,0.0,0.0,0.0,606060606060606.0,0.0,0.0,0.0,60606060606060.6,60606060606060.6,0.0
4200,12929848283833.736,94397083060555.23,198377055073784.1,115810116518.19736,738390365010.4612,1528403278211.0842,36814733521247.12,127306949633485.42,377652392469761.44,370188153753.2049,1116736209831.6055,3332034756893.4375,71000903273847.12,79581581669.95677,152841840727.70898,71493900322315.58,79620556759.22285,157439364694.84042,6060606060606.06,1515151515151520.0,0.0,0.0,0.0,0.0,0.0,606060606060606.0,0.0,0.0,0.0,60606060606060.6,60606060606060.6,0.0
4300,13470364049188.502,93857556321410.77,205959688868172.0,120909698386.59074,752840697033.5254,1579025253711.8386,36794665764755.35,124871543472193.06,388407139081437.2,367563559185.44476,1119940943082.4534,3532604806965.1304,73431876191109.98,83017806590.39796,163636228839.03357,73165352468924.89,81915916102.48537,164069066867.90778,6060606060606.06,1515151515151520.0,0.0,0.0,0.0,0.0,0.0,606060606060606.0,0.0,0.0,0.0,60606060606060.6,60606060606060.6,0.0
4400,13015433160741.656,94960962902562.89,209708657837916.22,122439571241.69948,801810766788.1436,1631894546509.0608,36922554976162.63,127102494368903.17,401225351437751.0,376617813679.135,1160577493521.0718,3710777717010.284,78097525166781.34,86504525232.16017,179191630098.3256,77761953998288.27,87242865377.48291,176940669945.11087,6060606060606.06,1515151515151520.0,0.0,0.0,0.0,0.0,0.0,606060606060606.0,0.0,0.0,0.0,60606060606060.6,60606060606060.6,0.0
4500,12624823743103.465,94773664104706.62,209309421731503.62,124718087906.45433,808025536783.4653,1701951330450.055,36602836709350.76,125468746719484.31,410754988880029.6,393083832142.31866,1207992125069.4092,3868130198874.965,80347523060921.8,89134557345.46004,184398535753.5691,80350226038846.58,90013028141.47647,189894482472.91733,6060606060606.06,1515151515151520.0,0.0,0.0,0.0,0.0,0.0,606060606060606.0,0.0,0.0,0.0,60606060606060.6,60606060606060.6,0.0
4600,12613873954051.531,94286563615915.08,211120953179641.16,127350320080.4159,833152514554.0787,1785021544804.6165,36626201342457.83,125746654428289.72,424296824224662.25,397841921413.9039,1241630313116.335,3968789161213.1455,82146676609417.64,90797170550.347,197673819781.97388,81242579756266.72,92836177503.8131,194644684850.92938,6060606060606.06,1515151515151520.0,0.0,0.0,0.0,0.0,0.0,606060606060606.0,0.0,0.0,0.0,60606060606060.6,60606060606060.6,0.0
4700,12704716911933.29,94302321152365.7,214588161460124.78,132692331267.86458,866012527104.8364,1869694732054.401,36633542029430.98,126815633272406.67,429067062653704.75,407029056975.52844,1260955513946.5454,4147762327092.191,85480171679349.86,95061024556.71124,212336348686.95328,85047178272970.23,96581914014.11438,205995027919.87286,6060606060606.06,1515151515151520.0,0.0,0.0,0.0,0.0,0.0,606060606060606.0,0.0,0.0,0.0,60606060606060.6,60606060606060.6,0.0
4800,12490518429391.072,94119643357350.12,221000262285514.0,136500228010.1036,877804725148.3064,1967722447989.0347,36159491626248.96,126489247960710.38,441073909515024.1,422153095493.1858,1278727405419.3716,4394342088317.0786,86511502824832.8,98409518823.59267,220513659714.0506,86431042547308.16,98332758499.37805,224324566032.57422,6060606060606.06,1515151515151520.0,0.0,0.0,0.0,0.0,0.0,606060606060606.0,0.0,0.0,0.0,60606060606060.6,60606060606060.6,0.0
4900,13051254368001.047,94544500162572.1,223237348920982.66,137824263851.68573,889492657503.1584,2038992726661.7422,36236593591192.984,125982124007644.69,446237153475144.06,424480251915.4182,1306187517305.6416,4560574150172.058,90012155518262.4,101065836563.4248,231509597572.10846,89621455676577.56,100510084888.52776,235111109297.71613,6060606060606.06,1515151515151520.0,0.0,0.0,0.0,0.0,0.0,606060606060606.0,0.0,0.0,0.0,60606060606060.6,60606060606060.6,0.0
5000,13499043776802.988,94800718603397.97,226382779334370.84,140554964123.0229,919972777062.8231,2131831916778.8777,36062259604457.4,126896887466087.58,451785893198307.8,435167453275.5329,1344267507426.3174,4779878136391.905,91359501393845.67,105718195125.4972,246115320012.529,93274780401128.9,104012229152.92583,247916396172.019,6060606060606.06,1515151515151520.0,0.0,0.0,0.0,0.0,0.0,606060606060606.0,0.0,0.0,0.0,60606060606060.6,60606060606060.6,0.0
