miliseconds,C_Uninfected_CD4,I_Infected_CD4,F_CTL,V_Virus
0,1002.6172199529317,0.5806838174771001,0.9347291272988272,162.65677866663043
100,998.2908915013322,1.3834607021287713,0.9709940364426985,117.68767872731615
200,998.9449957049139,2.1152326059634454,1.0095769354432444,161.44159452718722
300,1000.0428874866666,3.0123992416134673,0.8711596391825728,200.40118362336594
400,997.4621733839755,3.419553510358805,1.1522992702845216,294.80861393686206
500,991.8166762955638,3.8149826727019187,1.0790247481401956,311.6966438034039
600,993.2868260705328,5.322765088304418,1.044771528741667,414.4929239594332
700,986.6066457633931,6.871432095913588,1.2373472392851763,535.9191954174305
800,983.6745916039287,8.481848982741537,1.230411384060519,725.8545638299213
900,982.6386512386117,10.97172273850206,1.3688458805448185,886.4177537055447
1000,974.5949482219418,13.773590381796849,1.4918443720187733,1074.671551423034
1100,969.6265464722272,16.17418746045274,1.5216461927284535,1346.9347222381323
1200,963.3993297743274,19.486679807765253,1.6609215763315452,1635.0607911723282
1300,949.4844530250155,23.06373296509192,2.046325117382297,1885.5080606430183
1400,941.0740622485998,26.77928331282224,2.492422645904996,2152.2391700755843
1500,926.5353379290874,28.79026543958011,3.089051690650543,2374.382070813769
1600,918.0384213127317,28.909140115535415,3.604553343083027,2501.759323153877
1700,903.0205222595883,27.779303786271335,4.657408317844429,2441.355115021919
1800,891.5536222365314,23.907392159416016,5.4782752693289165,2240.003787671987
1900,880.3792864522699,18.488771073404063,6.759881887475113,1791.4930461829238
2000,874.4619410819541,13.314446012172215,7.456144922140841,1376.558017651809
2100,868.9342359572064,8.91214231818456,8.461590762441958,967.0397823937017
2200,864.178733082198,6.099192474145499,8.774640166461866,683.8449314715023
2300,859.4884813121412,3.5492213403137542,9.282111062240089,396.59531474622685
2400,859.6008511657469,2.7887107696724023,9.41840404840429,226.18257087854133
2500,855.5642261870993,1.2605204447720146,9.48726126520777,177.8574078807091
2600,856.3569995450379,1.303063501610166,9.39439750074152,80.41510809578074
2700,856.4201228517505,0.28491323147714603,9.284349208936952,51.39505286583357
2800,855.0891088319787,0.3174490738831927,9.230738665994805,64.14037751479636
2900,858.1359483219125,0.0742034096778855,9.198126021588632,-5.985080021005015
3000,855.0780903704969,0.11543695468793239,9.278771226368065,19.27883015134327
3100,856.3561797606079,0.5332794503127256,9.077125406336554,40.404272414002925
3200,857.6909743414526,0.44978063182851363,8.93864069593454,-14.62137890640911
3300,857.6956290983585,-0.04028474780100996,8.76297932628716,-15.961122695682878
3400,854.921829258553,-0.0005532245030454366,8.670133481672963,-34.466582223725474
3500,858.1520502133006,0.33002008321488524,8.675162475594155,13.4502863745263
3600,858.007869662355,-0.27479529016282,8.772978736927959,-10.853917838821824
3700,857.6923989270467,-0.3487916658085249,8.404880220253252,-22.750625393391026
3800,856.8507686036525,-0.09979517626815189,8.56752571455436,31.20509100379401
3900,858.7035664835556,0.1779183669804,8.30270932303208,-6.7108078776673725
4000,860.190577004285,-0.16329676697771234,8.376928816583227,-2.6537562237951504
4100,856.0951899026641,-0.23361229462000055,8.137033175495658,2.679947336877174
4200,856.1463976965804,0.3603635707815279,8.167020344569545,-5.665885181377457
4300,860.5321733944324,-0.24811377355689074,8.15069654562082,-17.643417254835857
4400,861.1554991515618,0.37112113293127486,7.888012272520014,-14.235517535755562
4500,857.605279580519,0.43580964999850597,7.9921001457203555,-12.809404136802192
4600,859.0860348275575,-0.3882934118828579,7.9490846765420144,-28.19983234863057
4700,860.561093875114,0.32045580876360014,7.768713862724975,29.52357334419815
4800,858.8922096652175,-0.437921115112953,7.551150843433124,-26.705457263637808
4900,861.4620572340082,0.25968508231497406,7.507442695124254,3.8886989297619414
5000,861.5084301134507,0.3767293164322879,7.553116584973569,14.028001345822874
