milliseconds,C_Uninfected_CD4,I_Infected_CD4,F_CTL,V_Virus
0,998.0746743292026,0.7960173876634868,0.8823874896230341,195.7479315943288
100,999.4382848943707,2.006089399187428,0.9522297437219361,130.23420981099025
200,1000.59810786908,2.283270823299122,0.9785060555039352,196.37356197343337
300,998.988499320356,2.877398999529208,1.1365286222826545,173.4096928907037
400,996.4099828998375,3.6445254555930933,0.9370282116411436,271.8835265932747
500,996.6662161882891,4.323961335513417,1.0007564640128093,357.52062370786905
600,994.8405139961191,5.34857517796609,1.115790725832513,400.3504967264145
700,990.5435360751756,6.700974569792902,1.2685438450570192,559.4502550169962
800,987.1213447249125,9.116726046292056,1.2948407432939213,699.9957170356382
900,981.4522700971287,10.501411282866892,1.3638691608492317,894.1302366799657
1000,977.5161772916923,13.5481075643059,1.4566186975048794,1041.9691786733517
1100,967.3291195843725,16.82216767020537,1.6644287790001884,1322.805852728478
1200,961.2584162159399,20.18102873900198,1.6249625370252254,1642.2307854394967
1300,953.8137242525182,23.740735198954958,2.1157275651264964,1931.4395431324785
1400,940.2703517711456,26.682711100073522,2.5854254923184037,2178.7979233949504
1500,927.4301452819794,28.0818278398779,2.8724780013914684,2419.08916574743
1600,913.6203317245322,28.64313205314003,3.6155783724647614,2478.6831849998134
1700,903.1339716001137,27.34254425743878,4.565898215894771,2411.6804661399474
1800,892.1964751920148,23.901963219284575,5.695247435930891,2198.975547521365
1900,877.708207752386,19.084901563510602,6.569745823456748,1794.65833398674
2000,870.0533785019243,13.708037095758055,7.710599264268096,1348.7193057011086
2100,865.7861292881806,9.534922587779535,8.214354645502935,951.8306017548247
2200,862.1255947158052,6.2966426173578265,8.910050750441824,678.6607407817137
2300,858.5005071238543,3.7931011819582854,9.066029972718939,443.6102916912924
2400,859.6376309097265,2.5692644426122326,9.19571829188653,256.3511453078985
2500,858.5506109606317,1.2877978873630826,9.498456982597725,125.99451989030987
2600,859.792984530939,0.9105194907053888,9.39326364268567,109.87859413202959
2700,858.73310409298,0.20572005664938547,9.274917512332568,97.39005463556887
2800,858.6677944563476,-0.11554924424033852,9.165528692168023,12.674777886043767
2900,859.3638013015207,-0.2231927220895063,9.223633116936535,-5.761130184633561
3000,857.8141760584864,0.4994619490379284,9.010336235810458,2.170074347455733
3100,859.8160772199034,0.2974821343675782,9.192318193117268,41.51570934851277
3200,856.4894430670953,0.184699986477294,8.83670147037502,16.63034771835813
3300,854.709749773961,-0.07692030228480538,8.942567093269693,10.075375277767492
3400,856.2327938474041,-0.30952245953813495,8.838966689554182,-29.551027074101427
3500,860.4193762957303,-0.2664903114928159,8.858211739468876,25.36185496856197
3600,860.0036680962294,0.2048171153826107,8.658651459073353,-26.694254669442724
3700,860.3652725895305,-0.04316878127116006,8.501432413153996,-10.16623197398822
3800,859.8094601049671,-0.34822019514987745,8.59710900502883,-8.041822479160418
3900,857.1267630625947,0.3841447096905863,8.375885063826122,-31.5280858650306
4000,859.1100013964157,-0.35542684508354616,8.166305803105459,-9.2243794694587
4100,859.6922949216532,-0.44159331872952307,8.327956324258487,34.652738453502955
4200,860.211547274196,0.311696165551837,8.24994048789098,21.97980021833657
4300,856.151518170825,-0.13915556336320345,7.991198199017808,2.1884872302551277
4400,860.2286431261248,-0.4311296458139759,7.814806033559275,16.682941511427963
4500,857.7540242357852,-0.3426273059309566,7.777083285755242,-15.009118660352405
4600,859.8775872111418,0.28372359095507443,7.887476055553189,-21.41294450626333
4700,861.9577703194932,-0.18857733382083755,7.877023232768678,14.886063674219237
4800,859.6994412879769,-0.13679171422416292,7.751496108102313,-30.30746499136819
4900,858.9734944001088,-0.390170655222521,7.694909539241354,-15.116326877779313
5000,857.1937621930992,-0.18859008902695393,7.369586196578843,5.66821631437001
