miliseconds,C_Uninfected_CD4,I_Infected_CD4,F_CTL,V_Virus
0,1000.8544910810552,0.8309199195616928,1.1131810826064172,211.3018061154558
100,996.3456037588087,1.3838234790747994,0.9369219390760205,120.92756373511924
200,998.9029628165624,2.068990190356298,0.9508557083579477,137.33353658880958
300,994.6552900024351,3.046801347702347,0.9367625470413402,238.09686818675735
400,998.7319385310125,3.143815278681646,1.1636112532758256,297.097437393756
500,991.6972722367491,4.522323097041763,1.1034671448647375,358.37644591672756
600,994.4290674599499,5.208367489654165,0.9885197612333991,421.78251319807543
700,987.791817665144,6.64313111027607,1.1417094295340715,505.13598526253156
800,985.6145899192866,8.974554572436512,1.0215863738144932,690.3377956043032
900,983.4279672620002,11.187219621552597,1.229762763489564,872.2933456015954
1000,976.2942394546379,13.93044264254775,1.4655222484951322,1061.6338829219453
1100,968.3262773550689,16.613152056904482,1.4883582951873466,1324.0530334399293
1200,963.5117958261784,20.327514408719683,1.612383075692266,1629.265403581955
1300,953.2588252200268,23.43051496721516,1.9092360747619,1893.2779941639253
1400,938.2490368757117,25.956434406166295,2.521963871743127,2215.777248752978
1500,927.7572199055218,28.618308229713726,3.115363070676315,2426.5091142993037
1600,912.7704275170387,28.92555433108315,3.8450988393204337,2531.8676670142063
1700,903.9022228909587,27.599717024677734,4.7528834841738385,2451.688148212898
1800,889.2004498116181,23.591279348368396,5.738282296023959,2223.5435504286365
1900,882.0427314965651,18.75518678329479,6.796097990693818,1839.865979717237
2000,869.9019699025781,13.621943449560408,7.480244470300842,1374.2611287846416
2100,868.4876282194546,9.041191725780426,8.311176590447099,1005.4459365227372
2200,860.6319490712175,6.264503930621403,8.826810772387246,613.7037048305217
2300,858.1665546792043,3.8390616403749,9.241297809264376,404.4446443718523
2400,857.997005873372,2.577414350215219,9.384717659296495,255.55270818283265
2500,860.275549383557,1.51766416714985,9.289325183940667,158.86740736601357
2600,859.0589664811392,0.6250563028303089,9.244705483988845,66.58949237856092
2700,857.8890047273019,0.34487455678668566,9.40707534705042,63.8503375770376
2800,855.1379021974489,0.5466632828633451,9.359860032506388,52.73999484912805
2900,858.3223365725502,0.5771665955815188,9.120983940174533,56.289270008643335
3000,855.8087292731508,0.022475486767926836,9.278245588950764,14.205545306002834
3100,858.9032317124056,-0.20943820187042106,9.127080141008104,4.609579970739836
3200,857.5870576593859,-0.251424494929292,8.92698139739107,14.510619565440589
3300,860.233747574649,-0.15940113245677914,8.949861277327747,-16.185826270267565
3400,855.3083215646977,-0.10195365646785744,8.716340948623502,-20.28231187469113
3500,858.6490636099513,-0.3435460018365762,8.619005982810668,-28.754472072576537
3600,859.4275054567637,-0.15832139013186253,8.767542803526824,-13.218980041015136
3700,855.2859030597291,-0.15288354171594384,8.509077591064058,-11.511305522711117
3800,857.79402232518,0.45224468559223985,8.364560023104959,-38.8903712762184
3900,860.4527639703554,0.40330240438668175,8.285695915053697,30.408367490268784
4000,857.7950674167333,0.019206512542638624,8.265793529464778,-26.169289765626587
4100,858.8970897836864,-0.3718928482734354,8.244686292371467,16.530223817006235
4200,855.9724479317982,-0.010218250434770853,8.012703041052276,-21.642493387130013
4300,856.5283844495478,-0.32887348473309147,7.938956169327422,-13.942168957569177
4400,860.0092257934853,0.09509150601872274,7.980456151229629,-18.420332308973375
4500,858.2968000224695,-0.015507068696079474,7.944583288215676,-20.03868022524236
4600,859.658374804357,0.060674434638909876,7.700908248670655,11.8512948472528
4700,861.5046923874866,0.06205235227815839,7.76275110138155,6.569547097953968
4800,860.2819518709533,0.36977481646911464,7.6860416813075005,-29.72541298405828
4900,862.3003467624428,-0.1690589582535918,7.436667623041473,-13.569188791204395
5000,859.0301466845341,0.039867648106198715,7.344941030205617,31.34129997390881
