milliseconds,Ca_cyt,Ca_er,IP3_cyt,Na_cyt,ATP_cyt,ADP_cyt,n,V
0,0.08500019089313146,22.79999975836414,0.330000010093642,9858.001352192718,932.1124938425062,3067.975472647156,0.0012301196911058212,-60.89422458457884
100,0.08500038748561388,22.79999987090195,0.32999997282230936,9858.001462365384,932.1677170187616,3067.770529681007,0.0012302112754635824,-60.88829225760363
200,0.08500064244212957,22.799999030783347,0.3299999605590288,9858.003832805285,932.3645130868027,3067.6490614591708,0.0012301781510209474,-60.87569733318202
300,0.08500105745056107,22.79999883935844,0.3299999179757976,9858.005880150678,932.3421953742092,3067.647935028759,0.0012301847325188124,-60.86520264505328
400,0.08500151277381174,22.799998542669968,0.3299998990150584,9858.010992909189,932.5455692083327,3067.4920156334088,0.0012303563449956483,-60.86170050458291
500,0.08500194489836349,22.79999816156648,0.329999895465487,9858.011796413879,932.6619998848062,3067.352404300434,0.0012300708746454112,-60.850249361157736
600,0.08500151774587644,22.799997845224734,0.32999987006819964,9858.013511450361,932.659418749132,3067.3450854224457,0.0012301434723423588,-60.842057707598116
700,0.08500264297916214,22.799997542293763,0.32999982865374494,9858.017942820083,932.8178188501802,3067.1317502480747,0.0012302753889558214,-60.829575550227645
800,0.08500277691351558,22.79999715167307,0.32999982385931376,9858.020162051065,932.931891068194,3067.094586838578,0.0012306416750341267,-60.814084943231066
900,0.08500281947927588,22.799996954672398,0.3299997983868558,9858.020369939893,933.1204462546204,3066.9392736532377,0.0012308170103185736,-60.80303763511898
1000,0.08500341523396383,22.799996407073632,0.3299997701554371,9858.023016589606,933.2071364592636,3066.847135696463,0.0012308941952831817,-60.7989400773892
1100,0.08500394712347299,22.799995863856513,0.3299997299147696,9858.02764229343,933.2696558361538,3066.7558685410463,0.0012309464275624018,-60.78820221741899
1200,0.08500396273187957,22.7999954004036,0.3299997273783155,9858.027179233819,933.3020986812683,3066.67014952757,0.001231005427455801,-60.77138747397366
1300,0.08500515347015972,22.799995235723898,0.32999968234701016,9858.031044900588,933.4102033343913,3066.527597448999,0.0012310733165092009,-60.75880021008943
1400,0.08500538200897342,22.79999512749891,0.3299996762440095,9858.03263698873,933.5861946985381,3066.4923536638794,0.001231572125865883,-60.75927356750134
1500,0.08500567954751909,22.799994767866604,0.32999962879122896,9858.033932329578,933.6441021598739,3066.2809672461194,0.001231703613117992,-60.749420970768256
1600,0.08500654784528708,22.799994097019272,0.32999962953743484,9858.038072311027,933.7751147694917,3066.156632229006,0.001231765888778352,-60.740129626714555
1700,0.08500712619791966,22.799993753504452,0.3299996059118339,9858.040506805506,933.9372648442373,3066.1092585234705,0.0012322596651729168,-60.724156765018776
1800,0.08500732521235668,22.799993518169938,0.329999559810799,9858.044018792836,933.9746783268904,3065.9520429630106,0.0012324308063203099,-60.7188273439344
1900,0.08500734077218788,22.799993290450356,0.32999956511131656,9858.043132864652,934.1028289530861,3065.8273159391683,0.0012326903969825927,-60.71243835513812
2000,0.08500827331338898,22.79999255525972,0.32999953181023467,9858.045320031399,934.1912127371411,3065.8103028706882,0.0012329379032492438,-60.70352325988651
2100,0.08500882388237646,22.79999246472798,0.3299994860379683,9858.047942102727,934.3595033707102,3065.6420172750136,0.0012330566697434115,-60.69126708780018
2200,0.08500924121088096,22.799992246387884,0.32999948581454275,9858.050691888207,934.338210087928,3065.58732919724,0.0012332902590000488,-60.684816689038634
2300,0.08500970753767176,22.799991893728837,0.3299994442898955,9858.053426873443,934.5295809453199,3065.502512938826,0.001234020008805868,-60.67545398530804
2400,0.0850102934262267,22.799991356388137,0.329999430300964,9858.054218602803,934.6329204078314,3065.3374602793597,0.0012343177675782982,-60.659409806558855
2500,0.08501073507155696,22.79999074259226,0.3299994190420401,9858.059103355026,934.6575822840616,3065.263580721718,0.0012347014929386959,-60.64938987652298
2600,0.08501210643578386,22.799990729450112,0.32999939425495595,9858.059460116363,934.9007757163508,3065.145501268399,0.0012349934524896755,-60.64370530535091
2700,0.08501263582755003,22.799990273254622,0.32999934680540055,9858.06348635999,934.9286881944091,3065.131043551135,0.0012350199840298727,-60.630361171606765
2800,0.08501319227507703,22.799989868473872,0.32999932360158685,9858.0632788389,935.0451960435943,3064.9105160285344,0.0012353097009540214,-60.63080410711629
2900,0.0850136479376207,22.79998966807064,0.32999932410516847,9858.067867804259,935.1595033930741,3064.781663604636,0.001235724075066395,-60.623914015265036
3000,0.08501423195548215,22.799989159957267,0.3299992793578973,9858.068817051448,935.1786921276282,3064.69224814443,0.0012363045168689625,-60.61095262979651
3100,0.0850144450501541,22.799988836356484,0.32999925215606,9858.069853835332,935.3946251694651,3064.575287158231,0.0012368411110914058,-60.606754578657956
3200,0.08501560592427218,22.799988250904427,0.32999925095006927,9858.071699986094,935.4175180566007,3064.5683796031735,0.0012370987211767564,-60.587741089213154
3300,0.0850163905324474,22.79998833513211,0.3299992027364868,9858.074493146565,935.5795590069904,3064.492291370731,0.0012376845647486406,-60.59076762181346
3400,0.0850166933109083,22.79998757848096,0.32999919025905583,9858.078410992954,935.7315900061392,3064.3741316593823,0.0012381039634241457,-60.57850363406036
3500,0.08501789939277848,22.79998764553085,0.3299991778977498,9858.07818909155,935.6989538859707,3064.290790008529,0.0012384884905793626,-60.56851992514263
3600,0.08501827867350578,22.79998718888092,0.3299991363128201,9858.082507133726,935.8432415493633,3064.0493294866883,0.0012385742993555643,-60.56262317810509
3700,0.085018607306503,22.79998680326206,0.32999911023513173,9858.08292965193,936.0547021854376,3064.040206052351,0.0012394496094009868,-60.54862665072294
3800,0.08501982420972368,22.799986392584266,0.32999911251667285,9858.085256577247,936.1262222912983,3063.9219052683534,0.0012395075388486293,-60.54916184618104
3900,0.08502046019039715,22.799985891063553,0.32999909354758,9858.0869353227,936.1256939304553,3063.8539458224523,0.0012404161369108735,-60.53942139519106
4000,0.08502092768487345,22.79998541869291,0.32999905206448,9858.090455081365,936.2336608521395,3063.684585024856,0.0012407601628482755,-60.52499200368869
4100,0.08502200747793186,22.799985421839345,0.3299990266656359,9858.090647347455,936.412107924146,3063.526232468984,0.0012409372946930702,-60.517199247143445
4200,0.08502252478988474,22.799985123918745,0.3299990167916002,9858.094009071643,936.5793494588438,3063.5444817704815,0.0012417272772451166,-60.51309076017886
4300,0.08502383003711499,22.799984690512577,0.3299989996476697,9858.097620885477,936.6734033348142,3063.3516303764995,0.0012421293918818538,-60.50938341882422
4400,0.08502443754615477,22.799984214240816,0.3299989503583509,9858.099981762345,936.7810044364329,3063.247548908588,0.00124267223719791,-60.496609342586844
4500,0.08502502532737308,22.79998388769371,0.32999893427907745,9858.099941989205,936.8597877276094,3063.2164103913415,0.0012429958729557405,-60.49325359460424
4600,0.08502612543995941,22.799983698164517,0.3299989189021943,9858.102368485013,936.9647935440265,3063.0204847430646,0.0012435129092250544,-60.48661645244321
4700,0.08502616970045437,22.79998338192417,0.3299989008809926,9858.104099893262,937.0883326003302,3062.9457497679446,0.0012444280731794622,-60.47686175954812
4800,0.08502766693374296,22.79998282834631,0.3299988615034469,9858.105586616919,937.143355583581,3062.880254362041,0.001244989530167917,-60.475312670244584
4900,0.08502801134113618,22.79998265005164,0.32999883655657114,9858.107388129387,937.2373274971366,3062.8349448542654,0.0012452913903595701,-60.463133019148074
5000,0.0850290147692895,22.799982079192485,0.32999884201920787,9858.109054073526,937.3897559760303,3062.712854933529,0.0012456864370265234,-60.45688900163628
