milliseconds,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_17
0,999.3994607822224,0.07816636655153479,4000.0311799282636,-0.0007094095320953004,5.5422608367240456e-06,997.6490292189529,5.67413565456878e-07,-5.2025518320482706e-14,99.9999903688752,499.999951844377,499.999975922188,-3.67876791238863e-14,7.120871244361665e-54,-2.1213434902448636e-56,-6.0022184420023654e-61,-3.807544451352235e-60,10.007771350589607,-2.8331045055751804e-06
100,1000.1186606919814,1.072742697239084,4000.031395020942,0.07059168049109774,3.321235459896537e-05,434.80071898352367,-2.8131839680366977e-07,-1.412665470780069e-13,99.9999903688752,499.999951844377,499.999975922188,3.004796259186391e-13,-1.5978216466981533e-53,-4.4628002084807105e-57,2.6155348950542676e-60,3.0917689589497833e-60,569.8099983655284,-5.047490199193386e-07
200,998.5200335828733,1.121327000194802,4000.0846187187244,-0.04083480249621229,1.651881523669627e-05,275.08703121036035,-3.369310906542486e-08,-1.0543658105214054e-13,99.9999903688752,499.999951844377,499.99997592218807,4.357648961914256e-14,5.694697265636622e-54,2.358151385312965e-56,-2.770759598292206e-60,-5.193768383984476e-61,726.4246742504247,2.372241075909334e-06
300,998.017266714558,2.0510869871058195,4000.0600105889425,0.013452227790429157,2.1058665827162035e-05,222.80918315499792,-7.923896343912273e-07,-9.057850408237736e-14,99.9999903688752,499.999951844377,499.999975922188,1.9020133071743528e-13,-7.797792351053238e-54,2.323198696068464e-56,5.146533930282544e-60,5.42869270806973e-60,769.3175545703696,2.5899629760982826e-06
400,997.5553884257216,2.4645745069736527,3999.990767176012,0.10864230248848242,-2.2216843976491726e-05,222.8089809504371,7.718217667244147e-07,8.67795114259096e-15,99.9999903688752,499.999951844377,499.999975922188,2.426896100251012e-13,-3.2165425643149787e-54,-4.566007559562295e-56,-1.9070627465245018e-60,1.447230622687544e-60,779.1676386609449,-1.6377281636288508e-07
500,996.6363283592633,2.3945747590854936,3999.98001551723,0.16729300266965413,-2.1272103772155818e-05,222.803479314982,-9.815097132331526e-07,-1.27748862968204e-13,99.9999903688752,499.999951844377,499.999975922188,4.062277379909798e-14,1.5469186657774388e-53,2.706136467764405e-57,3.226021981476955e-60,1.4803460961165982e-61,777.0874470227952,-3.0446760007389596e-06
600,996.4897690966367,3.847836578204605,3999.9579318714586,-0.005986313545264618,-2.4941209999636906e-05,213.8123177260114,-1.1571979226275858e-06,1.7691382615309735e-14,99.9999903688752,499.999951844377,499.999975922188,3.774153111615865e-13,6.877996030613604e-55,1.9239459122868992e-56,4.632578477927668e-60,-2.768124794832873e-60,772.5984687677645,1.3613412051457342e-06
700,996.4354809509722,4.129267687014132,3999.8943601206697,0.11834049101467475,-2.595331039813866e-06,216.93983005079798,-2.892605613828306e-08,-1.0731356187376923e-13,99.9999903688752,499.999951844377,499.99997592218796,3.6778089597614213e-13,-9.67796750925743e-54,-5.3359669077474385e-56,3.7746657458038285e-61,-4.0725218073716677e-60,778.5354213010162,2.682861139260896e-06
800,994.7875130328143,4.053635777827063,3999.929136358636,0.17885054252682964,2.363742183652817e-05,208.41203771590332,1.0348409086118966e-06,9.42661886784623e-14,99.9999903688752,499.999951844377,499.999975922188,1.261032764163295e-13,1.63991829942187e-53,3.1621736536696312e-56,3.489947538343933e-60,-1.1508856460308971e-60,788.2897141376662,3.0740438124051353e-06
900,994.2976911365015,5.642759206829937,3999.7744108819497,0.14466155051507018,5.1314306586419436e-05,212.8961863502624,1.0969590062840396e-06,-6.685692918751867e-14,99.9999903688752,499.999951844377,499.99997592218796,3.7081560559799126e-13,2.0272857553386833e-54,-2.2422432940117095e-56,9.641044673219337e-62,-4.3839800925090387e-60,784.5656135352539,-3.457795449502612e-06
1000,994.6811481028246,6.126009530371199,3999.6626323703813,0.289490421968214,-2.88448156986744e-05,225.29491463541913,4.2449957807454094e-07,1.0830033194351238e-13,99.9999903688752,499.999951844377,499.99997592218807,-7.959571167690809e-14,1.2500001494769078e-53,-2.431715578661734e-56,1.0469429935013226e-60,4.5537401261094427e-60,780.4565981438471,3.3527798245801917e-06
1100,993.6647120086375,6.2930302462626635,3999.686264254651,0.23021808819555006,-1.9899281166671773e-05,212.2507010645722,3.7626037024714513e-07,-4.9457854558640376e-14,99.9999903688752,499.999951844377,499.99997592218796,-3.3926360697445327e-13,9.235408336878866e-54,5.134914911775262e-56,4.4228791519207713e-60,-5.230954423889486e-60,788.5381564018642,-6.283678125067621e-07
1200,993.2887640699961,6.917996359955538,3999.7126884837917,0.36356639960998494,-1.0427596964827347e-05,210.01360041304667,3.3052884048791317e-07,1.352701009499482e-13,99.9999903688752,499.999951844377,499.999975922188,2.5614881664766105e-13,-1.11048308725154e-53,4.305303910258803e-56,3.373653088339462e-60,2.88868788181908e-60,779.6997874013089,2.9270145911263843e-06
