milliseconds,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_17
0,1000.5038206411834,-0.43327122269768525,3999.9367758016597,0.07545309659373468,-6.918986636800246e-06,1001.164360541128,2.549392405407319e-07,-1.553267191899102e-13,99.9999903688752,499.999951844377,499.999975922188,-1.9849455074041136e-13,-9.483786068301226e-54,5.997983309486821e-56,-2.286852797917892e-60,5.43341398360987e-60,-10.236167595968826,2.059953118175719e-06
100,999.5236847319779,0.8723621892196864,3999.919375205129,0.09865527048955743,2.7071384178643598e-05,415.17455374912356,1.35415177903751e-06,1.2385836148202996e-13,99.9999903688752,499.999951844377,499.999975922188,2.1555913752761248e-13,-7.082336055872097e-54,3.811908710435826e-56,1.2897065968872586e-60,-4.4998938297005034e-60,564.955950741181,3.7551152900576622e-06
200,998.620190862894,1.628297804901562,4000.0701599659246,0.048610175338347446,3.6702674252792794e-05,275.947863447075,-7.7193078660979e-07,-3.5208847376713894e-14,99.9999903688752,499.999951844377,499.999975922188,2.4158694329336337e-13,-6.401032112483001e-54,-5.403355947042092e-56,-3.893438144790702e-62,-3.354396917467372e-60,726.9465747325652,3.681542294427891e-07
300,997.6746292518052,1.4599959138769578,3999.997491051386,0.023723448199286547,-4.1884441231903784e-05,226.4809008195131,-6.273247272808297e-07,-1.6930845269441554e-13,99.9999903688752,499.999951844377,499.999975922188,1.932318780506102e-13,-1.018058364074999e-53,9.608463474905364e-57,-1.0983332746689391e-60,8.12460370086385e-61,776.8542558900351,2.38521917405317e-06
400,997.0403175911389,2.435955488096828,3999.932440492374,0.048084576760820244,-1.422147494376983e-05,213.9713488534914,-1.278209753913871e-06,-2.2990277710104768e-14,99.9999903688752,499.999951844377,499.99997592218807,3.0393855283717193e-13,-6.404898385585462e-54,-3.86885640175121e-56,-1.1990424257239496e-60,-4.0103041266136583e-60,788.9694136028688,1.6962981412265518e-06
500,997.4572845050865,3.4853668815086123,3999.9501047941694,0.10367416808419107,-5.0584939868698794e-05,227.62657822229266,7.450089941662598e-08,-2.6573481082889315e-14,99.9999903688752,499.999951844377,499.999975922188,-2.3449191469648036e-13,1.31912560468884e-53,5.837789287146401e-56,-1.412864883678798e-60,-3.0022270454577694e-60,780.285234963392,-3.8480312350758494e-06
600,996.3176290220956,3.254220823213679,4000.0089829583253,0.10615673784613178,3.818601185482268e-05,218.08777844074024,-1.651746498935442e-07,-1.1949964828331124e-13,99.9999903688752,499.999951844377,499.999975922188,2.534838273135673e-13,1.2236419784571284e-53,-2.490086876367524e-56,2.3047429321261637e-60,3.648974434364876e-60,790.6182952290827,1.162549694436443e-06
700,996.6699580807687,3.5428481065754527,3999.837284316183,0.15099840797969308,4.459521575729098e-05,227.32412299432488,1.3478033966091563e-06,1.0328692714089983e-13,99.9999903688752,499.999951844377,499.999975922188,2.7328510019216237e-14,-4.4417357062665694e-54,-1.3387703989717173e-56,-1.0733880280059701e-60,1.272176096649262e-60,776.0671216396757,3.2411897534456088e-06
800,995.0159120382241,5.108544470159485,3999.8756956646066,0.1553705919239415,-4.1570386839123895e-05,219.40209414068053,2.8899974303069523e-07,-4.836447451016275e-14,99.9999903688752,499.999951844377,499.999975922188,-2.289712996068024e-13,-5.1531586791267416e-54,3.455438445109361e-56,4.6048590399547096e-61,-3.5739401148356195e-60,790.5421666356003,3.383209194048468e-07
900,995.1561564253084,4.588308706583861,3999.821938742366,0.17632482559784163,6.126855443064247e-05,207.6721984977008,1.050763392609352e-06,-5.0583846140222455e-14,99.9999903688752,499.999951844377,499.999975922188,-6.16295292725081e-14,-1.322231352039801e-53,5.063931316504117e-56,-5.486917017249383e-60,-5.288772846575407e-60,780.1019255656479,1.4791085771988088e-06
1000,993.958554852838,6.167950704824392,3999.689934596432,0.20795673351832092,-1.660368259780183e-06,220.98732739237477,7.619048328017929e-07,-1.7857142302565403e-14,99.9999903688752,499.999951844377,499.99997592218796,3.2328665077465107e-13,5.882992980643412e-54,-1.3235429676860603e-56,-1.4373835421770055e-60,1.586372344653814e-60,775.001965835994,-1.7618360092662892e-06
1100,994.0372836264095,5.867501161926466,3999.7447663830476,0.2958489601171956,-1.09682777294448e-05,211.49445579645032,-8.973232189791032e-07,-4.7933295838850646e-14,99.9999903688752,499.999951844377,499.999975922188,3.520660454575131e-13,2.4768805718261466e-54,-3.4762063631496388e-56,8.77338803011534e-61,-2.4043781897265334e-60,789.1274163615462,2.950974829766274e-06
1200,992.7072108919654,7.385975939287713,3999.7497705659353,0.2621057233808969,-7.790290248682197e-07,217.89214784638165,-3.8689180657213966e-07,-1.339966294035975e-13,99.9999903688752,499.999951844377,499.99997592218796,3.145073980948451e-14,5.657835551016616e-54,2.5463553266732465e-56,-3.5885391472816144e-60,2.916898086430741e-60,784.4849999065714,3.958486065057373e-06
1300,992.8332896229149,7.5701139587266555,3999.692856928791,0.4465218561370699,-2.246486516156647e-05,221.2354358577168,-1.136640198748096e-06,3.8850113258218287e-14,99.9999903688752,499.999951844377,499.999975922188,-1.3548738689477995e-13,2.139810053183784e-54,-4.630453133148125e-57,-2.993847577662275e-61,3.584892767186928e-60,777.7714591456506,3.1912280416967473e-06
1400,992.0091760468721,7.346319239769422,3999.5900336681707,0.36438009000189564,7.440913287015563e-06,210.52391284130383,7.498248289082201e-07,-8.299164688676051e-14,99.9999903688752,499.999951844377,499.999975922188,-9.781582524661278e-14,-4.267852575442391e-55,3.468034291999007e-56,-5.348012023142448e-60,-1.9139098588928436e-60,776.0549074492915,3.7738600903615194e-06
1500,991.2299956208041,8.709777898806687,3999.588806429133,0.5475431002668993,-2.1435558084056535e-05,213.86087792554153,1.520252886971995e-06,9.903810781206078e-15,99.9999903688752,499.999951844377,499.999975922188,-1.8671809093049157e-13,7.095823093710007e-54,3.185816874498784e-56,-4.0024239046684866e-60,5.599215518716712e-60,778.6837748329591,2.3667809093360214e-06
1600,991.6357508789963,8.88176058211359,3999.4228114413545,0.4653010604183867,4.374904517056721e-05,220.09110326321155,-8.175380669360619e-07,3.8805491316753545e-14,99.9999903688752,499.999951844377,499.99997592218807,-2.4253652815896147e-13,1.480876842980826e-53,-2.5316235709707067e-56,3.138206458910506e-60,-4.524180570004441e-60,781.0846416028669,3.039830640309785e-06
1700,990.6220129736165,9.5304634040168,3999.3410402349336,0.5184775180896758,1.9355308508478665e-05,227.2577951060415,3.6194472090028823e-07,7.206194974227383e-14,99.9999903688752,499.999951844377,499.999975922188,-3.8067798773736635e-13,1.5010398547577697e-53,1.8473161876875275e-56,-6.752561651112468e-61,5.259761170079803e-60,777.7539277392889,-7.842303532203708e-07
1800,989.5631560257482,9.417172133635873,3999.295943558753,0.776301875672767,6.4274294729446e-05,224.06981240976393,7.925200025698764e-07,1.6261791446348683e-13,99.9999903688752,499.999951844377,499.999975922188,2.32485386390954e-13,-1.1225869360259522e-54,3.5228036898839607e-56,-2.217894258604977e-60,4.6832826962813664e-60,774.037290901749,1.044170374583764e-06
1900,990.2474450171791,9.730468743875024,3999.2506571750914,0.7480640475388316,6.757619932473032e-05,215.23896593589137,-9.568992697937917e-08,8.872301844822251e-14,99.9999903688752,499.999951844377,499.99997592218807,1.474494398105538e-13,7.023590376465547e-55,-3.614736541535632e-56,1.6354902418620138e-60,6.481311851354905e-61,777.052534313663,-9.197535380960928e-07
2000,989.8064623452591,10.46679206574663,3999.2171710529105,0.8796915574282429,8.674407308333066e-05,217.77406983515468,2.4583349878986873e-06,-1.449126179583685e-13,99.9999903688752,499.999951844377,499.999975922188,-3.2712480641383404e-13,-8.351404194955966e-54,7.02158463209389e-57,2.9823134697053173e-60,3.290703113925372e-60,780.4566066493942,1.9580957693507446e-06
2100,988.6976090311063,11.96625669058046,3999.0109647128384,0.8622419605493206,0.00014926455594733656,213.23054268373042,1.4118915616011088e-06,-1.4269399340473838e-13,99.9999903688752,499.999951844377,499.99997592218796,-1.5256192397992925e-13,9.728776840811954e-54,3.933051279454582e-56,8.962924690399369e-61,2.1125424602574344e-60,793.0358636151323,2.2183042739690533e-07
2200,988.7498583527873,11.75991290674121,3999.0489014438253,1.0179005551548495,9.171318250240545e-05,226.69928032486726,2.358788286032077e-06,1.6374167029661002e-13,99.9999903688752,499.999951844377,499.999975922188,1.7156358303214107e-13,-1.3884836323160943e-53,2.7069964526758612e-56,-1.0861237474855348e-60,-2.1777272064198923e-61,793.9446234417135,5.820446118804582e-06
2300,988.1225378916849,12.228984251313886,3999.018224951304,0.9811331269950999,0.00020832039969401764,206.5981339545794,1.6293356011016961e-06,1.3423977882815435e-13,99.9999903688752,499.999951844377,499.999975922188,6.2316559609745e-14,1.6694331125606402e-53,-3.3227700053665806e-56,2.9310782090988323e-60,-2.949338467607951e-60,778.5419592253801,5.550196514819874e-06
2400,986.7861987979886,12.79513090882578,3998.9984355679594,1.0367874705081426,0.0002027732405939568,227.54542961958316,1.9613039795203572e-06,-5.802672224565488e-15,99.9999903688752,499.999951844377,499.999975922188,2.9392886876340866e-13,1.056954848763401e-53,5.73790320420661e-56,3.9807695939616735e-60,-5.496935664831836e-61,774.0834097170921,4.6589550968574e-06
2500,986.9722298097448,12.538220825492786,3998.891739521249,1.2268894069428162,0.0002193722602102029,208.63133937386448,2.623836591658971e-06,1.968252789912982e-13,99.9999903688752,499.999951844377,499.99997592218807,1.502107710509245e-13,-1.3508333736350613e-53,-1.317307102289357e-56,1.4343183781709738e-60,-4.473058216918372e-60,791.7749884636316,5.214250216144488e-06
2600,985.6989762879897,14.261089773121203,3998.8132648939245,1.2656603897689802,0.0002915519559580347,226.2708176962054,5.077553188021916e-06,-6.141145556930583e-14,99.9999903688752,499.999951844377,499.99997592218807,3.354282115126951e-13,-4.5751326075360356e-54,4.7015215730266054e-57,3.119902236196651e-61,5.394879809349182e-60,789.0491135003143,1.1368125193630494e-05
2700,985.4283353275421,14.471408080523467,3998.7727561639554,1.2597821347623186,0.0002337110121653587,215.06717786812388,4.514473295345795e-06,-9.266719255845031e-14,99.9999903688752,499.999951844377,499.999975922188,3.0886120365641694e-13,1.3503869172875263e-54,-2.2472100766108235e-56,4.0466124866791573e-60,-1.2864908364103445e-60,776.8559786146786,1.03632191208535e-05
2800,985.167304394481,15.318059635823966,3998.631850564393,1.4749976588239104,0.00035851955156048344,225.81040996178825,3.835985933772128e-06,-5.981714038457841e-14,99.9999903688752,499.999951844377,499.999975922188,1.0932795338181549e-13,1.297247185641918e-53,-4.21609266913876e-56,3.2746767449173456e-60,-1.257108646609315e-60,786.3050770400758,1.170004284238503e-05
2900,984.9249810685193,14.709597740384778,3998.4466126323496,1.4588299296093086,0.00030956463804027395,219.21597377057276,4.862247214441452e-06,2.475166424549923e-13,99.9999903688752,499.999951844377,499.999975922188,-1.3902363421515608e-13,5.163549161102338e-54,1.7828706299681102e-56,-3.94495926756427e-60,-1.7222767861765342e-60,786.0106321689476,1.0657023346931477e-05
