milliseconds,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_17
0,1000.0612257045398,0.6277733808154152,4000.05784219646,-0.012475810289656756,-5.595690760844299e-05,1002.3099240552799,4.882692343165237e-07,-5.725578067842164e-14,99.9999903688752,499.999951844377,499.999975922188,4.3432641085150355e-14,2.942291393648337e-54,-4.369955396743033e-56,-8.30029188436702e-61,-2.9614083120004073e-60,-5.11392967991488,-3.7190018114135306e-06
100,999.0705592595663,0.8493842014364604,4000.0164045748475,0.10682081118359255,9.17218978095111e-06,431.3840089098107,9.932188949341662e-07,-1.1637043749500358e-13,99.9999903688752,499.999951844377,499.999975922188,3.4251388607799185e-13,2.3872027437345383e-54,-1.2752156189951617e-56,3.5344223250754503e-60,1.1549100901957658e-60,566.8269537421817,-3.0210097537785576e-06
200,998.6331082037815,1.073166710422358,4000.0245981218104,0.06565818382185602,4.2666974167946486e-05,274.5453741357444,-4.526560451707496e-08,-2.7626842049658515e-14,99.9999903688752,499.999951844377,499.99997592218796,4.544665119620938e-15,1.4642645875721944e-53,-6.466892605890964e-57,-4.0833724442331795e-60,6.1524044335828105e-62,732.0330050414206,1.1099918253406208e-06
300,997.8431679681693,1.8712208860792434,3999.967129495796,0.06939233572913277,2.9876376616236864e-05,235.20027866589618,-1.284129045675277e-06,-7.212209426313074e-14,99.9999903688752,499.999951844377,499.999975922188,2.0084464935981793e-13,5.742395009723867e-54,-4.640064646354186e-56,-3.630192646086616e-60,-5.156152485205088e-61,770.2455801453706,-2.086658109669412e-06
400,998.06792117419,1.7342977361356557,3999.9426397585075,-0.04112873092978194,-2.3415438960894985e-05,225.43270000326322,7.632428019613129e-07,-5.4621776001081276e-14,99.9999903688752,499.999951844377,499.999975922188,-3.593982763078932e-14,-4.609035798403949e-54,-3.024703009476173e-57,4.4793074145570165e-60,-1.365587823767975e-60,782.0591317451446,6.555579026154606e-07
500,997.7206973192722,2.2907739615587652,3999.861552632337,0.15115730815973533,4.87976865606431e-05,221.97373862443413,-9.079707744882833e-07,-1.3930012207938984e-13,99.9999903688752,499.999951844377,499.999975922188,2.4586895195079843e-13,1.1080109232885898e-53,3.8452932900103317e-56,1.8500632893210603e-60,2.9933164526749655e-60,773.1234308588216,-2.035820459928589e-06
600,996.5382631865702,3.238646164685815,3999.967799012546,0.10394137584223066,5.3574688285548746e-05,226.37633764340092,4.426958702245311e-07,2.844242388298304e-14,99.9999903688752,499.999951844377,499.99997592218807,1.883423887623011e-13,-1.1618723363011526e-53,-1.6899235613498165e-56,6.252381379333653e-61,3.5667568299246695e-60,781.3857234330777,-2.2333455543420393e-06
700,995.8159338055683,3.4651473420974046,3999.8001727069964,0.0732860044388775,5.3289015623779144e-05,222.01925933443417,-1.5964673303484357e-08,-4.08696259544558e-15,99.9999903688752,499.999951844377,499.999975922188,-2.2727906291309667e-13,-6.518801680800521e-54,-2.0029538274966054e-56,4.2108851223897287e-60,-1.757442150212407e-60,777.1718309297021,2.152938649521591e-06
800,994.8529110446775,4.93856239954798,3999.9127968269095,0.18176507517310458,-2.5769263420749606e-05,210.34405912020264,-2.3042404141921602e-07,-6.254382937962296e-14,99.9999903688752,499.999951844377,499.99997592218807,5.2775034348277377e-14,-9.609136604478729e-54,1.3714329257762097e-56,-3.6189427440975844e-60,-6.062528019770892e-61,782.5190406800983,-9.204989843165724e-07
900,995.2316759165833,4.639326882034634,3999.8590053772077,0.24311016812717748,-1.6453963956419554e-06,226.81192090123722,-2.157673794024067e-07,1.2333066632304347e-13,99.9999903688752,499.999951844377,499.999975922188,-3.931503126495596e-14,-5.44872705378343e-54,-1.2585950065692974e-56,2.5000157337901357e-60,1.1955211612629048e-60,780.2501945955682,-9.688454643020965e-09
1000,993.7883545573521,6.223873588281042,3999.8089686191947,0.3340620583590481,-3.548771629155111e-05,208.8295794365912,-2.2312659148688895e-08,4.1999611551772697e-14,99.9999903688752,499.999951844377,499.99997592218796,-3.028931594746045e-13,-1.5768827718959246e-53,-5.671036992902508e-56,-2.4859159809728885e-60,-1.3826727959340386e-60,793.0759415952756,-2.903379140969434e-06
1100,993.9223762549615,6.0234955769258365,3999.7590964229053,0.19966982066310845,3.6278310037278844e-05,215.42913672543602,-1.1555699735808903e-06,1.5519243110482729e-13,99.9999903688752,499.999951844377,499.999975922188,2.1557012794014034e-13,-1.5399083123887089e-53,1.2954190412454766e-58,3.405712556706388e-61,5.355119878725867e-60,787.3460442497457,1.4150962559011807e-06
1200,993.5696705586998,6.041137315882907,3999.6006716408533,0.3502708581156228,-1.7462070447004743e-05,208.55627238204616,1.1702310636939963e-06,-6.326290169739493e-14,99.9999903688752,499.999951844377,499.999975922188,-3.037506308154579e-13,-1.4286639751972714e-53,-2.438267844075804e-56,2.4108798311934903e-60,-4.7073382488838e-61,783.3843813887913,2.6247637554929573e-06
